"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"1547",-2.26450452686748,NA,-4.00350501991493,NA,-1.15002892069111,NA,NA,NA,NA,NA,2.16796456011501,3.93432052843478,NA,NA,5,-59.8859878794051,130.124916935281,2.26864477565032,0.0028764138461523
"1188",-3.79215751357299,1.24664732373238,-3.65269864444075,NA,NA,NA,1.22851390040912,NA,1.7914114390039,NA,NA,3.73318277113301,NA,NA,6,-58.8870215236695,130.271084467457,2.41481230782692,0.0026736927247194
"1155",-3.15509074649711,NA,-2.33310427822775,NA,NA,NA,NA,NA,1.23431745806532,NA,NA,3.51716156539394,NA,NA,4,-61.0415906614965,130.317099451648,2.46082729201753,0.00261288001698639
"3595",-1.22000732343343,NA,-4.04465458980824,NA,-1.40173930642272,NA,NA,NA,NA,NA,2.2283806371349,3.81557801825598,-1.74932292416857,NA,6,-58.9128425151158,130.32272645035,2.46645429071962,0.00260553901255231
"1068",-2.42341250021061,1.30800145322306,-3.56611701064451,NA,-1.05918161750938,NA,1.22630952276814,NA,NA,NA,NA,3.81643890103718,NA,NA,6,-58.9243820685337,130.345805557186,2.48953339755529,0.00257564506903935
"3596",-1.01766087768048,0.986612302773275,-4.28481237072597,NA,-1.54768322627106,NA,NA,NA,NA,NA,1.60805149246417,3.82872446330231,-1.7486574270261,NA,7,-57.8660075850461,130.398681836759,2.54240967712839,0.0025084420800617
"3588",-2.09230359041807,0.877127098440376,-3.70690820186574,NA,NA,NA,NA,NA,NA,NA,1.02293543507928,4.04185379594389,-1.31981520988071,NA,6,-58.9746420769258,130.44632557397,2.59005341433961,0.00244939243135058
"1795",-2.38765128199476,NA,-3.70261124910196,NA,NA,NA,NA,NA,NA,-1.44236690674379,2.2067734068213,3.89358783046729,NA,NA,5,-60.0697544851995,130.49245014687,2.63617798723921,0.00239355024080711
"3108",-2.36213768408074,1.09308576378966,-3.26612869342914,NA,NA,NA,0.976710997961148,NA,NA,NA,NA,3.94252628838182,-1.23124997049563,NA,6,-59.0145329158798,130.526107251878,2.66983509224762,0.0023536072885923
"1059",-2.96961364411207,NA,-2.43888049152042,NA,NA,NA,0.89192430839711,NA,NA,NA,NA,3.75898195507895,NA,NA,4,-61.1472665730757,130.528451274806,2.67217911517604,0.00235085044970679
"1025",-4.15060945595607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61593635532632,NA,NA,2,-63.2407516823122,130.550867526474,2.69459536684379,0.00232464893129775
"1035",-2.2697959817991,NA,-2.26906469860329,NA,-0.558708121710495,NA,NA,NA,NA,NA,NA,3.54829749074717,NA,NA,4,-61.1650492346915,130.564016598038,2.70774443840754,0.00230941557471376
"1803",-1.53176586000043,NA,-4.29812474567875,NA,-1.43537203214363,NA,NA,NA,NA,-1.88141858063423,3.11872012036221,3.73090016745671,NA,NA,6,-59.0867518936429,130.670545207404,2.81427304777371,0.00218962476700673
"3092",-1.5101137880231,1.09727788844948,-3.09917133193167,NA,NA,-0.537645966969632,NA,NA,NA,NA,NA,3.57578225299626,-1.36068075200325,NA,6,-59.108242654925,130.713526729968,2.85725457033804,0.00214307010319452
"1668",-3.293520967954,1.05943487634205,-3.83673207858232,NA,NA,NA,NA,NA,1.47977193082378,NA,0.773748002466652,3.79892882324227,NA,NA,6,-59.1101580047853,130.717357429689,2.86108527005858,0.00213896930265936
"1196",-3.2992490453715,1.45044422248527,-3.9713281939355,NA,-1.27477229469202,NA,1.52959667481061,NA,2.17751067994273,NA,NA,3.48759673956877,NA,NA,7,-58.044341179315,130.755349025297,2.89907686566617,0.00209872135546063
"1091",-3.00072405893949,NA,-2.49703199128354,NA,NA,NA,NA,0.595367276490191,NA,NA,NA,3.92641511971008,NA,NA,4,-61.2622432717617,130.758404672178,2.90213251254802,0.00209551732799517
"1412",-3.0007378769434,1.23477173451361,-3.2312868363987,NA,NA,NA,NA,NA,1.62211512563185,-0.578741237249937,NA,3.50882668630686,NA,NA,6,-59.1607833945262,130.818608209171,2.96233604954044,0.00203337848702554
"1283",-2.44969917281742,NA,-2.15910650406553,NA,NA,NA,NA,NA,NA,-0.425692499018663,NA,3.59850330805055,NA,NA,4,-61.3008745744779,130.835667277611,2.97939511798047,0.0020161084729299
"1292",-1.72721859078288,1.28152846390995,-3.14468222260551,NA,-0.974281444733018,NA,NA,NA,NA,-0.610549787463257,NA,3.55817213151538,NA,NA,6,-59.1947968505915,130.886635121301,3.030362961671,0.00196537925725229
"1043",-2.44905181527381,NA,-2.26352334372799,NA,NA,-0.221324738172247,NA,NA,NA,NA,NA,3.56024433615993,NA,NA,4,-61.3314918811664,130.896901890988,3.04062973135736,0.00195531606039161
"1796",-2.33940596678557,0.866028318734146,-3.89185058754351,NA,NA,NA,NA,NA,NA,-1.24279807077978,1.56224508956155,3.94630605630609,NA,NA,6,-59.206189842151,130.90942110442,3.05314894479004,0.00194311477830095
"3332",-1.82541127775126,1.07410920706684,-2.96830084403048,NA,NA,NA,NA,NA,NA,-0.397380961040694,NA,3.78011869709019,-1.21672768999166,NA,6,-59.2119467082164,130.920934836551,3.06466267692066,0.00193196066394928
"1031",-2.66756676559432,NA,-2.2694190609084,0.122232826056044,NA,NA,NA,NA,NA,NA,NA,3.66337519695283,NA,NA,4,-61.3540879314397,130.942093991534,3.08582183190389,0.00191162907583848
"5123",-2.62436302362867,NA,-2.27061738846559,NA,NA,NA,NA,NA,NA,NA,NA,3.66025870742993,NA,0.0673426353297889,4,-61.3553781800805,130.944674488816,3.08840232918566,0.00190916418952157
"3116",-1.48543614193964,1.31833012951834,-3.5240697214414,NA,-1.32126951072279,NA,1.19646774832902,NA,NA,NA,NA,3.74069251519692,-1.58186694897253,NA,7,-58.1395519221052,130.945770510877,3.08949835124672,0.00190811823311061
"1667",-3.31701533102519,NA,-3.567094386733,NA,NA,NA,NA,NA,1.09634846040529,NA,1.52309440141351,3.87702067588447,NA,NA,5,-60.3128362650069,130.978613706484,3.12234154685392,0.00187703976041912
"1172",-3.03009686513426,1.2235608450559,-3.3701951181676,NA,NA,-0.208874608411117,NA,NA,1.53403302729068,NA,NA,3.52658924329568,NA,NA,6,-59.2409199966236,130.978881413366,3.12260925373521,0.00187678852900344
"1804",-1.40366373679505,0.923430057935862,-4.48193259087049,NA,-1.49186557240759,NA,NA,NA,NA,-1.70585828033456,2.42224354448146,3.7157387482612,NA,NA,7,-58.1576044447953,130.981875556257,3.12560339662694,0.00187398094458833
"7172",-1.99364494823231,1.05685546673719,-3.05913915888819,NA,NA,NA,NA,NA,NA,NA,NA,3.83717230571908,-1.29516679984142,0.165545929844233,6,-59.2436705738371,130.984382567792,3.12811040816207,0.00187163337032231
"1220",-3.35769573710169,1.19101051352731,-3.42769417873665,NA,NA,NA,NA,0.205912032034225,1.63001737632131,NA,NA,3.69916084110716,NA,NA,6,-59.2530984987624,131.003238417643,3.14696625801268,0.00185407067141193
"1160",-3.29913682686146,1.2175187053068,-3.36993973130407,0.169183539484564,NA,NA,NA,NA,1.59746629724469,NA,NA,3.62016178678527,NA,NA,6,-59.2548774041524,131.006796228423,3.15052406879271,0.00185077538696972
"3080",-2.00869087638208,1.0629169607437,-3.0515844721933,0.0998707066544209,NA,NA,NA,NA,NA,NA,NA,3.84408305034432,-1.25748288422057,NA,6,-59.2581065358304,131.013254491779,3.15698233214884,0.0018448086284479
"3140",-1.91506058011589,1.06751014121042,-3.02882048633976,NA,NA,NA,NA,-0.0525807093836863,NA,NA,NA,3.82204835991062,-1.26769366592122,NA,6,-59.2601426721537,131.017326764426,3.16105460479544,0.00184105616814678
"5252",-3.21978544314352,1.21293067746565,-3.35803613472315,NA,NA,NA,NA,NA,1.60172579087537,NA,NA,3.6201483126358,NA,0.0224751090601866,6,-59.2626723738645,131.022386167847,3.16611400821704,0.00183640473106324
"3083",-1.3407095491655,NA,-2.25414589198165,NA,-0.77590511719028,NA,NA,NA,NA,NA,NA,3.45744287977162,-1.58972473478082,NA,5,-60.3348365897057,131.022614355882,3.16634219625168,0.00183619522022224
"1040",-2.13712942962388,1.26366279104693,-3.30273269077673,0.35031693257044,-0.972401560246341,NA,NA,NA,NA,NA,NA,3.65625394894232,NA,NA,6,-59.2780616270214,131.053164674161,3.19689251453066,0.00180836017958804
"1100",-2.17979541172393,1.21843875319508,-3.39235864153183,NA,-1.00322489831239,NA,NA,0.361682638686587,NA,NA,NA,3.81010349965808,NA,NA,6,-59.2816603479374,131.060362115993,3.20408995636272,0.00180186409180032
"3203",-2.46763574692557,NA,-2.28488468263517,NA,NA,NA,NA,NA,1.25360535271635,NA,NA,3.45212763458014,-1.3831996426364,NA,5,-60.3598298116323,131.072600799735,3.21632864010483,0.00179087153731943
"1052",-1.857903116821,1.26317906906543,-3.29226221108079,NA,-0.905967397578326,-0.179450869939501,NA,NA,NA,NA,NA,3.57935951128355,NA,NA,6,-59.2958497931168,131.088741006352,3.23246884672146,0.00177647717910146
"3724",-1.57615826233312,1.15117509653501,-4.52645688441677,NA,-1.74653140675428,NA,NA,NA,2.0003537288053,NA,1.48336104984161,3.41062516581664,-1.90252338820186,NA,8,-57.1251175754126,131.112510599927,3.25623844029663,0.00175548907554699
"5132",-1.97351418217751,1.25305825375934,-3.27783369793972,NA,-0.949684374523909,NA,NA,NA,NA,NA,NA,3.66261876492616,NA,0.0220780292125988,6,-59.311581013751,131.12020344762,3.26393128798985,0.00174874969007991
"3073",-3.40742362405695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55345681991893,-1.43249850315035,NA,3,-62.4905089137648,131.120552711251,3.26428055162022,0.00174844432941085
"3851",-0.589072488448242,NA,-4.32068442133685,NA,-1.67476645038397,NA,NA,NA,NA,-1.74124618796501,3.0750648810344,3.66205519198229,-1.65262626365639,NA,7,-58.2284008600566,131.12346838678,3.26719622714937,0.00174589723831208
"1676",-2.62984637077286,1.13138445283355,-4.3764926194295,NA,-1.33522740229469,NA,NA,NA,1.7107381755964,NA,1.29413940274789,3.56582041384306,NA,NA,7,-58.2287043053712,131.124075277409,3.26780311777874,0.00174536753434735
"1571",-3.18636185083069,NA,-3.66919596777275,NA,NA,NA,0.817809841619124,NA,NA,NA,1.54906401968271,4.12225712337529,NA,NA,5,-60.3898316164442,131.132604409359,3.27633224972864,0.0017379401478929
"3244",-2.32418827173867,1.5026664516169,-3.95861778568134,NA,-1.59918190032139,NA,1.46923224623724,NA,2.3756882052231,NA,NA,3.33947968531438,-1.69284728776277,NA,8,-57.1409940643934,131.144263577889,3.28799141825819,0.00172783815317722
"1572",-3.10849032105793,0.96798727271575,-3.92239095434721,NA,NA,NA,0.95780970406816,NA,NA,NA,0.887797731528555,4.16943162630774,NA,NA,6,-59.3333746969218,131.163790813962,3.30751865433153,0.00171105028992553
"1555",-2.56999813103267,NA,-3.63161511479977,NA,NA,-0.444282703313907,NA,NA,NA,NA,1.6976360945711,3.87124005652176,NA,NA,5,-60.4594573804391,131.271855937349,3.41558377771831,0.00162105119548328
"2188",0.331858747705889,1.47880823110641,-4.5370312451856,NA,-1.82493977623894,NA,NA,NA,2.63402060956847,NA,NA,NA,-1.90083988260215,NA,6,-59.3961600343438,131.289361488806,3.43308932917562,0.00160692441239552
"1316",-2.75364673810423,1.1608888633098,-3.25526018918241,NA,NA,NA,1.11342235746274,NA,NA,-0.675240358271229,NA,3.87324744868084,NA,NA,6,-59.3979524593126,131.292946338744,3.43667417911321,0.00160404670076731
"1076",-2.64631118913628,1.17288380319515,-3.45085220535173,NA,NA,-0.507478364762888,1.124174451745,NA,NA,NA,NA,3.7484415872592,NA,NA,6,-59.4001601971528,131.297361814424,3.44108965479352,0.00160050929244058
"3236",-3.17585624984198,1.2256830790515,-3.54007937724678,NA,NA,NA,1.15649041119081,NA,1.84579749442569,NA,NA,3.66258029273592,-1.25283412314874,NA,7,-58.337498661698,131.341663990063,3.48539183043231,0.0015654460487403
"3107",-2.26269395272433,NA,-2.38809875099119,NA,NA,NA,0.821712808035133,NA,NA,NA,NA,3.69678888103853,-1.34710402848145,NA,5,-60.5038437020009,131.360628580472,3.50435642084209,0.00155067218295501
"1556",-2.38093516151892,0.949597653917038,-3.87245165574735,NA,NA,-0.506939204855713,NA,NA,NA,NA,1.06495068397363,3.85323599793089,NA,NA,6,-59.4341931644767,131.365427749072,3.50915558944142,0.00154695567515106
"4",-0.193435205633142,0.994817593904159,-4.10153573409222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-62.624075908544,131.387686700809,3.53141454117853,0.00152983432186685
"3852",-0.438171976748602,0.925778905289354,-4.53618922355389,NA,-1.79654548542961,NA,NA,NA,NA,-1.59019563618934,2.450132710743,3.66801804353256,-1.67234606719343,NA,8,-57.3039475238051,131.470170496712,3.61389833708166,0.00146802439107478
"3843",-1.79380469213976,NA,-3.64995702123858,NA,NA,NA,NA,NA,NA,-1.24883262637078,2.10985474770956,3.86588108634237,-1.29357403339101,NA,6,-59.4878764960185,131.472794412155,3.61652225252497,0.00146609966799306
"1603",-2.74978528218419,NA,-3.52796658416209,NA,NA,NA,NA,-0.160346662534592,NA,NA,1.64661114655636,3.97699882004695,NA,NA,5,-60.56073847017,131.474418116811,3.61814595718026,0.00146490989459055
"1543",-2.7983062335931,NA,-3.54317876823184,-0.0943650635950068,NA,NA,NA,NA,NA,NA,1.59628600822959,4.03377672826603,NA,NA,5,-60.5641021036432,131.481145383757,3.62487322412657,0.00145999075236761
"5635",-2.84543824369133,NA,-3.53855003291411,NA,NA,NA,NA,NA,NA,NA,1.58526645843293,4.03443595585994,NA,-0.0098006193943708,5,-60.5665544614572,131.486050099385,3.62977793975456,0.00145641471928622
"140",-0.626351958812503,1.42418244271036,-4.56785193123136,NA,-1.42659990018942,NA,NA,NA,2.34001637182005,NA,NA,NA,NA,NA,5,-60.5772710533404,131.507483283151,3.65121112352089,0.00144089025040141
"3100",-0.709011086794073,1.28376695902976,-3.28666332895829,NA,-1.17704698462785,-0.386198262490579,NA,NA,NA,NA,NA,3.39742546134801,-1.70346352317595,NA,7,-58.4299382990418,131.52654326475,3.67027110511977,0.0014272238035613
"1064",-3.12248410959698,1.1373100185998,-3.39745352500899,0.264099069742603,NA,NA,1.0351871189416,NA,NA,NA,NA,3.99056451202951,NA,NA,6,-59.519062349936,131.53516611999,3.67889396035984,0.00142108367730089
"3340",-0.856908582913864,1.28146400156584,-3.1515704994999,NA,-1.24635420904433,NA,NA,NA,NA,-0.471227357690033,NA,3.52059625034751,-1.56530131985691,NA,7,-58.4352171805082,131.537101027683,3.68082886805267,0.00141970950926047
"1675",-2.77449866409071,NA,-4.10518430492775,NA,-1.25571884593263,NA,NA,NA,1.36081850531047,NA,2.12788208093089,3.72667435711365,NA,NA,6,-59.522401671215,131.541844762548,3.68557260291784,0.00141634613682528
"1124",-2.85318354080049,1.15991350692326,-3.31181311470692,NA,NA,NA,1.06749418819977,-0.215307100917106,NA,NA,NA,3.90304835614327,NA,NA,6,-59.5279754978451,131.552992415809,3.69672025617818,0.00140847362938772
"3091",-1.60120585814139,NA,-2.23521299456249,NA,NA,-0.383619840065392,NA,NA,NA,NA,NA,3.43609623174926,-1.46612600335397,NA,5,-60.6009379363394,131.554817049149,3.69854488951908,0.00140718924138912
"132",-1.21557583719628,1.18188365480607,-4.30796945204135,NA,NA,NA,NA,NA,2.02294101592391,NA,NA,NA,NA,NA,4,-61.663812780661,131.561543689977,3.70527153034665,0.00140246436318112
"3723",-1.74427891815213,NA,-4.19722914563325,NA,-1.5682039916324,NA,NA,NA,1.57799768132595,NA,2.23875678497498,3.55764470043364,-1.8349683074453,NA,7,-58.4481034735017,131.56287361367,3.70660145403961,0.00140153208788665
"1604",-2.47370192731857,0.952937141450842,-3.72383615773665,NA,NA,NA,NA,-0.413953453809564,NA,NA,1.10566086052449,3.9307521224267,NA,NA,6,-59.5345047574132,131.566050934945,3.7097787753144,0.00139930729671358
"5156",-2.9648442216863,1.13488880488665,-3.36775668744741,NA,NA,NA,1.03026885667385,NA,NA,NA,NA,3.9893680917261,NA,-0.0460134955515407,6,-59.5372886289254,131.571618677969,3.71534651833871,0.00139541722223959
"1580",-2.50764590836093,1.05081867449251,-4.44975277855344,NA,-1.31631995275397,NA,1.1658298161543,NA,NA,NA,1.42677047197996,4.06870730403127,NA,NA,7,-58.4554234578738,131.577513582414,3.72124142278396,0.00139131035202148
"3139",-2.2449137993149,NA,-2.4246066073463,NA,NA,NA,NA,0.49004562935303,NA,NA,NA,3.82038800962612,-1.35240316793572,NA,5,-60.6157295833292,131.584400343129,3.72812818349867,0.00138652778011695
"3716",-2.68376051564062,1.01700587382888,-3.80839192179427,NA,NA,NA,NA,NA,1.57421129924996,NA,0.871661599304043,3.75080438161848,-1.36669352152985,NA,7,-58.4649033098296,131.596473286326,3.74020112669551,0.00137818325563319
"1420",-2.36138624702114,1.42200381966282,-3.4320573918829,NA,-1.14637451237759,NA,NA,NA,1.92451972477327,-0.678078717545141,NA,3.19260578361171,NA,NA,7,-58.4697930046447,131.606252675956,3.74998051632561,0.00137146080886447
"3148",-1.22711787048244,1.22677806061246,-3.36600162407858,NA,-1.28308708406552,NA,NA,0.365824506656856,NA,NA,NA,3.73053076160931,-1.60854387779523,NA,7,-58.4738429347351,131.614352536137,3.75808037650653,0.00136591772060318
"7180",-1.0645094692121,1.25762988426539,-3.26307212560952,NA,-1.23224409233294,NA,NA,NA,NA,NA,NA,3.57897780468684,-1.64738180673986,0.202696722980204,7,-58.4794584908912,131.625583648449,3.76931148881867,0.00135826882942782
"1544",-2.76716343715778,0.936353052808245,-3.75369673329801,0.0835567743961938,NA,NA,NA,NA,NA,NA,0.941323992295023,4.07064063012324,NA,NA,6,-59.5691394072905,131.635320234699,3.77904807506901,0.00135167244821005
"5636",-2.71831189731003,0.932292311466455,-3.75463614233485,NA,NA,NA,NA,NA,NA,NA,0.956659564865668,4.07351752341348,NA,-0.0196554944886319,6,-59.5708132472745,131.638667914667,3.78239575503689,0.00134941185728259
"3715",-2.61766900654619,NA,-3.54326601734967,NA,NA,NA,NA,NA,1.16700937362068,NA,1.55157012579089,3.79370637927028,-1.44416369965347,NA,6,-59.5753834619855,131.647808344089,3.79153618445891,0.00134325882640713
"7171",-1.96215162368807,NA,-2.2484190594396,NA,NA,NA,NA,NA,NA,NA,NA,3.60675197384382,-1.42169782353714,0.208795479623923,5,-60.6524572338083,131.657855644087,3.8015834844568,0.00133652768580867
"3088",-1.11179048798633,1.2617207518514,-3.24836732764699,0.160157216899458,-1.22814584485857,NA,NA,NA,NA,NA,NA,3.5891322554946,-1.59063365119151,NA,7,-58.497714596637,131.662095859941,3.8058237003102,0.00133369710449693
"3331",-1.82587610983705,NA,-2.16458362200226,NA,NA,NA,NA,NA,NA,-0.275028547121643,NA,3.58023427448132,-1.35791677772243,NA,5,-60.6563759614691,131.665693099409,3.80942093977846,0.00133130044654967
"1228",-3.04476854939903,1.32355751875598,-3.81624985769439,NA,-1.21890092506061,NA,NA,0.668689294008105,2.00217016085422,NA,NA,3.56797234575995,NA,NA,7,-58.5127413906933,131.692149448053,3.83587728842276,0.00131380573879744
"3079",-1.93671350420374,NA,-2.22830962325716,0.0510892743561407,NA,NA,NA,NA,NA,NA,NA,3.61505937598266,-1.38519263485997,NA,5,-60.6794013249672,131.711743826405,3.85547166677451,0.00130099698279073
"1579",-2.66701799947911,NA,-4.18796814556326,NA,-1.22228766050974,NA,1.00146846730462,NA,NA,NA,2.16477194560462,4.07846550304379,NA,NA,6,-59.6225365518178,131.742114523754,3.88584236412349,0.00128139013515977
"1300",-2.1031533520208,1.14698194135921,-3.06586848109462,NA,NA,-0.3625819596441,NA,NA,NA,-0.500118309309535,NA,3.59738076917769,NA,NA,6,-59.6456787885405,131.788398997199,3.93212683756899,0.00125207640225856
"12",0.439976635369928,1.21560044082473,-4.27907132538014,NA,-1.23511488507025,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-61.7780497913276,131.79001771131,3.93374555167985,0.0012510634353697
"1026",-4.41306717530659,0.500413385327522,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89875152090801,NA,NA,3,-62.8361710273668,131.811876938455,3.95560477882414,0.00123746424777514
"3603",-1.69965291958419,NA,-3.6193790097015,NA,NA,-0.592067569802461,NA,NA,NA,NA,1.72248641827229,3.75020219309262,-1.52970918036121,NA,6,-59.6700592851501,131.837159990418,3.98088783078809,0.00122191927444452
"1187",-3.69235072806105,NA,-2.56467625092954,NA,NA,NA,1.08321717711839,NA,1.43278606929879,NA,NA,3.6189853491387,NA,NA,5,-60.7431539849523,131.839249146375,3.9829769867447,0.00122064355089154
"1168",-2.74890779972908,1.39131176982793,-3.59266782576499,0.281822905073002,-1.12069506058603,NA,NA,NA,1.86365091058281,NA,NA,3.32131027364352,NA,NA,7,-58.5877660185818,131.84219870383,3.98592654419978,0.00121884469852941
"1180",-2.70961240950478,1.38007536093424,-3.56670654312004,NA,-1.14583537882959,0.131010935453957,NA,NA,1.92842995406863,NA,NA,3.3747520326282,NA,NA,7,-58.6020654488703,131.870797564407,4.01452540477679,0.00120153993273944
"1163",-2.83271045319353,NA,-2.37361851691585,NA,-0.68785867025703,NA,NA,NA,1.43573527299443,NA,NA,3.3591058334512,NA,NA,5,-60.7614676114984,131.875876399467,4.01960423983691,0.00119849259204397
"3220",-2.28612667471267,1.2035460833489,-3.28765892433793,NA,NA,-0.353932393545767,NA,NA,1.58547556468853,NA,NA,3.41067693982052,-1.37107853026387,NA,7,-58.6046767945905,131.876020255848,4.0197480962173,0.00119840638974109
"5260",-2.611122557051,1.383672051142,-3.57198451225288,NA,-1.10797143978116,NA,NA,NA,1.87420972111342,NA,NA,3.32405247784947,NA,-0.00328205968707741,7,-58.6098693901416,131.88640544695,4.03013328731943,0.00119219967847
"3",-0.362620332241882,NA,-3.21789483273324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-63.9125177946475,131.894399751145,4.0381275915144,0.00118744378636879
"1348",-2.49748811610529,1.09386015903385,-3.09188372076698,NA,NA,NA,NA,0.267725463146171,NA,-0.634048631638362,NA,3.87285025896781,NA,NA,6,-59.6999557373285,131.896952894775,4.0406807351449,0.00118592889623766
"3460",-2.49521132861115,1.20296299085778,-3.18502072332023,NA,NA,NA,NA,NA,1.69657803012626,-0.398779332853214,NA,3.4959882944422,-1.25487546907619,NA,7,-58.6194312206801,131.905529108027,4.0492569483964,0.00118085439445815
"1288",-2.45797035961689,1.12663289872849,-3.03802087318949,0.195673354227488,NA,NA,NA,NA,NA,-0.546278749734542,NA,3.77722244278591,NA,NA,6,-59.7047111167065,131.906463653531,4.05019149390095,0.00118030274227127
"1048",-2.37176451120979,1.13939870013135,-3.19724749027523,0.200835095624749,NA,-0.399551130467644,NA,NA,NA,NA,NA,3.67070716790787,NA,NA,6,-59.7119678784109,131.92097717694,4.06470501730975,0.00117176856921286
"5380",-2.37133872844356,1.1210040568376,-3.02673575279132,NA,NA,NA,NA,NA,NA,-0.562947994266622,NA,3.77378543029912,NA,0.0678986577314023,6,-59.7125102332847,131.922061886688,4.06578972705732,0.00117113322712441
"1108",-2.35432331286788,1.11860941235616,-3.23731533184329,NA,NA,-0.430345116585508,NA,0.166629034513154,NA,NA,NA,3.7257998921284,NA,NA,6,-59.7168084653348,131.930658350788,4.07438619115747,0.00116611022749491
"3619",-2.44797665404396,NA,-3.61799664023562,NA,NA,NA,0.738175191766534,NA,NA,NA,1.55371151168259,4.04018663683178,-1.38328749058224,NA,6,-59.7171897580016,131.931420936121,4.0751487764911,0.00116566568297264
"5140",-2.27108584205666,1.1352855148948,-3.18498221153745,NA,NA,-0.405648049145819,NA,NA,NA,NA,NA,3.66696207361191,NA,0.0296565591042444,6,-59.722634041047,131.942309502212,4.086037342582,0.00115933671304267
"7300",-2.66551020112737,1.18503669048607,-3.27439311264033,NA,NA,NA,NA,NA,1.69071322827439,NA,NA,3.5638895841492,-1.33601741598499,0.165570561206452,7,-58.6505089045145,131.967684475696,4.11141231606523,0.00114472056104999
"3276",-2.07015260275885,1.37734993901669,-3.85179220104437,NA,-1.58621366957045,NA,NA,0.694741636733648,2.25585489310217,NA,NA,3.41315056523369,-1.75081787592901,NA,8,-57.5538030069149,131.969881462932,4.11360930330123,0.00114346378322687
"3628",-1.4772562519744,1.04035278265806,-4.47909895641362,NA,-1.61089398968191,NA,1.09620704153717,NA,NA,NA,1.54326185907355,3.98074009983825,-1.7024222480473,NA,8,-57.5635534528352,131.989382354772,4.13311019514187,0.0011323686804484
"3268",-2.70038693471818,1.17700835703477,-3.30526721848252,NA,NA,NA,NA,0.115829775112329,1.70549465720536,NA,NA,3.60515361659203,-1.300654075264,NA,7,-58.6641508213248,131.994968309316,4.13869614968591,0.00112921041299803
"3208",-2.63172806243228,1.18963315661716,-3.26466281380674,0.0243460648668146,NA,NA,NA,NA,1.69046065581647,NA,NA,3.56341054460754,-1.30496496401495,NA,7,-58.667082403903,132.000831474473,4.14455931484217,0.00112590488700281
"3468",-1.47799943256178,1.46134237059197,-3.48920257477576,NA,-1.4884595058467,NA,NA,NA,2.1493321422905,-0.510340802754797,NA,3.09661336130228,-1.69459616549141,NA,8,-57.5778089822221,132.017893413546,4.1616212539155,0.00111634068069174
"2060",1.4016280646879,1.20666865253204,-4.21349197244126,NA,-1.52633455636474,NA,NA,NA,NA,NA,NA,NA,-1.70533602130319,NA,5,-60.8334085682315,132.019758312934,4.16348615330328,0.00111530023432309
"1835",-1.96305708004144,NA,-4.58713819605374,NA,-1.5510971562161,NA,1.25655134434056,NA,NA,-2.06482826244538,3.23105133141168,3.89049315045297,NA,NA,7,-58.6838005096772,132.034267686021,4.17799552639057,0.00110723835926759
"1281",-3.65808331930316,NA,NA,NA,NA,NA,NA,NA,NA,-0.928775906522394,NA,4.36290481617612,NA,NA,3,-62.9514061369064,132.042347157534,4.18607499790339,0.00110277443149186
"3627",-1.61865907081763,NA,-4.20305186591591,NA,-1.45494314547012,NA,0.917737191708215,NA,NA,NA,2.21514141508317,3.94969505562133,-1.7045666500812,NA,7,-58.6968552939163,132.060377254499,4.20410509486878,0.00109287754401419
"3844",-1.80609304649042,0.824753890395461,-3.83194643772359,NA,NA,NA,NA,NA,NA,-1.07195612992373,1.52559421966766,3.94001487589798,-1.21299486779779,NA,7,-58.704644581173,132.075955829013,4.21968366938226,0.00108439787504999
"5128",-2.69153829554677,1.10881370907609,-3.16320422941468,0.223204085919746,NA,NA,NA,NA,NA,NA,NA,3.87294663903735,NA,0.0392724038030847,6,-59.7968775004982,132.090796421115,4.23452426148428,0.00107638110197894
"1096",-2.67762359787455,1.10923390800647,-3.15959624656933,0.217187714388949,NA,NA,NA,0.00421792772135393,NA,NA,NA,3.87547359625638,NA,NA,6,-59.7978679391076,132.092777298333,4.23650513870309,0.0010753155403509
"1932",-1.98292728701208,1.05305134399309,-4.61371603367959,NA,-1.59755433089154,NA,NA,NA,1.69309410058108,-1.66379783254835,2.21496691613992,3.370935122899,NA,NA,8,-57.6230599067105,132.108395262523,4.25212310289233,0.00106695112185266
"1219",-3.73751302473149,NA,-2.66404969721182,NA,NA,NA,NA,0.790391118266071,1.37581353734714,NA,NA,3.83958771064678,NA,NA,5,-60.8807457766361,132.114432729743,4.25816057011237,0.00106373513718358
"5188",-2.58094193431911,1.10220830727288,-3.14858308514848,NA,NA,NA,NA,0.01887464648161,NA,NA,NA,3.88132819912198,NA,0.0243796709452856,6,-59.8106797373583,132.118400894835,4.26212873520446,0.00106162669122137
