"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LM","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"4799",-2.14009993789183,NA,4.33215961929981,1.85671045769614,-2.69670577254092,1.0057073725084,2.78395398292085,NA,-4.02586128883843,NA,-0.272890851108713,NA,NA,-1.57570239714835,9,-81.0010764757916,181.099713927193,4.8497250457136,0.0017941499854386
"6031",-2.88769595187768,NA,3.49746637394273,2.03206676084126,-2.01304957774193,NA,NA,NA,-2.49396741910933,0.98864691993064,-0.401656105153725,3.49647836248719,NA,-1.96440681229537,9,-81.0050806973279,181.107722370266,4.85773348878627,0.00178698017576058
"1200",-3.44283740807478,-0.124324580031518,4.08445992332548,1.39432969752151,-2.99875569713274,NA,2.91017084443758,NA,-3.23732593675438,NA,NA,2.84533092095323,NA,NA,8,-82.1245499664407,181.121827205609,4.87183832412939,0.00177442198006108
"4543",-2.24189508553126,NA,4.3846005615422,1.88060672632972,-2.74496520478938,0.975464078651907,2.78330937348331,NA,-4.25953175926722,0.256330663706664,NA,NA,NA,-1.63936428758014,9,-81.0163570650728,181.130275105755,4.88028622427603,0.0017669427173447
"5163",-3.60689412681971,NA,3.79781051680082,NA,-3.05363384128881,NA,2.18046700890977,NA,NA,NA,NA,4.12036762344471,NA,-1.59348965659822,6,-84.3179422675933,181.138878547163,4.88888966568325,0.00175935814832012
"4779",-0.535029322370134,NA,4.38144964242864,NA,-3.13861552587092,NA,2.88029783138974,NA,-3.9875955833235,NA,-0.216784653965504,NA,NA,-1.34132466748606,7,-83.2424746124339,181.159648020048,4.90965913856914,0.00174118221711357
"7360",-4.04027784012805,-0.104094332292445,3.849336732438,1.85354420404967,-2.67567051309655,0.658962830421923,2.56587197525858,NA,-3.10094317222797,NA,NA,3.14940960586347,1.10409087842937,-1.90245564974284,11,-78.7712058853336,181.172041400297,4.92205251881745,0.00173042601132044
"4288",-2.15500249793632,-0.0761712807460246,4.37121487176713,1.86449766029052,-2.75302381612092,0.970767867106718,2.7946126667605,NA,-4.15495300429025,NA,NA,NA,NA,-1.61462656613108,9,-81.0404717983127,181.178504572235,4.92851569075589,0.00172484301672366
"5520",-2.87077758417824,-0.147736926514387,3.52540097249145,2.04383150145664,-2.08283439828234,NA,NA,NA,-2.64777816254558,0.820171215412323,NA,3.51084695591445,NA,-2.01422020627677,9,-81.0443143261569,181.186189627924,4.9362007464442,0.00171822797678195
"7871",-4.01344625094751,NA,3.84152806223702,1.84281710949835,-2.66673679331211,0.681759618998112,2.55459225906134,NA,-3.11156604750382,NA,-0.089848146265887,3.13140153435063,1.09959328331084,-1.88577457627163,11,-78.7840956009293,181.197820831488,4.94783195000895,0.00170826444713957
"5563",-2.32109459021174,NA,3.49490012797677,NA,-2.93996721099904,0.670406322677696,2.57737066827412,NA,-3.2537020463188,0.447261889227856,NA,2.89918656412221,NA,-1.41786353803445,9,-81.0522102052435,181.201981386097,4.95199250461744,0.00170471447712179
"4523",-0.590196989563939,NA,4.41177691462054,NA,-3.17818108796545,NA,2.87397598364892,NA,-4.15331057774295,0.127288201350878,NA,NA,NA,-1.3794255950683,7,-83.2664849398065,181.207668674794,4.9576797933143,0.00169987376133225
"4268",-0.554309281373923,-0.0665621693704613,4.39796095280192,NA,-3.17613888646124,NA,2.88286839331383,NA,-4.08459593878242,NA,NA,NA,NA,-1.36886909340717,7,-83.2671425435177,181.208983882216,4.95899500073679,0.00169875628550654
"187",-1.3542108770691,NA,3.96335978045165,NA,-3.03021651829828,0.912808429183518,3.1640346002206,NA,-4.43471846011312,NA,NA,NA,NA,NA,6,-84.3541222742456,181.211238560467,4.961249678988,0.00169684229014466
"235",-1.53970099522157,NA,3.88869282463177,NA,-3.47990164491743,NA,3.41684710717345,1.56675544825884,-4.49589165127711,NA,NA,NA,NA,NA,6,-84.363541452767,181.23007691751,4.98008803603068,0.00168093446661896
"5391",-4.5212495341747,NA,3.69557653045429,2.07410793442384,-2.15819721017608,NA,NA,NA,NA,0.668711667299193,NA,4.59205231238472,NA,-2.07741835594591,7,-83.2894055701422,181.253509935465,5.00352105398582,0.00166135471003334
"7419",-3.28404210421699,NA,3.04610854585561,NA,-3.15967571997523,0.342932626047151,2.89086623865672,1.52430629029981,-3.36387897185257,NA,NA,3.16529063185483,1.3544897754784,-1.61172222536296,10,-79.9591735856237,181.268040422781,5.01805154130184,0.00164932830354915
"5199",-4.37238088790993,NA,3.30517312706147,1.97082015239375,-2.25270711829034,NA,NA,0.958304457139958,NA,NA,NA,4.394194001432,NA,-2.02224662885696,7,-83.30226247733,181.279223749841,5.02923486836133,0.00164013155116075
"7371",-2.02685118801592,NA,2.4109004586069,NA,-2.28846516689805,NA,NA,1.1712926175703,-2.83069787498923,NA,NA,3.4979176167552,1.36033727970536,-1.82758742602735,8,-82.2048668999781,181.282461072684,5.03247219120419,0.00163747888095945
"7659",-3.40560284726123,NA,3.17004695759959,NA,-3.23343516049988,NA,2.89810504140979,1.61526613204705,-3.35313617029045,0.357036615094793,NA,3.2961697118991,1.39572352505697,-1.66742703919524,10,-79.9682225115016,181.286138274537,5.03614939305768,0.00163447097678643
"3307",-3.48902327307953,NA,3.22064519826633,NA,-3.33979862848493,NA,3.24657105112934,1.61545486739148,-3.57703284015477,NA,NA,3.02164906333802,0.893282079432917,NA,8,-82.2077375444604,181.288202361648,5.03821348016876,0.00163278500169763
"1167",-2.47801709587818,NA,3.14846152567846,1.44391999666841,-2.07341601106122,NA,NA,NA,-2.8634972178138,NA,NA,3.19383956306602,NA,NA,6,-84.4036798322332,181.310353676442,5.06036479496305,0.00161480061272633
"7915",-3.26706396287728,NA,3.12488867374902,NA,-3.19997901280847,NA,2.9382169675697,1.69091227992556,-3.16661833864074,NA,-0.270076382665097,3.18202502387267,1.45167027822463,-1.60856899255533,10,-79.9851498960159,181.319993043565,5.07000416208615,0.0016070365100466
"7600",-4.19461668869769,-0.197159790851346,4.11253323871781,1.84985536369688,-2.78697909310695,NA,2.5715191387459,NA,-3.03150296436768,0.619336215523749,NA,3.4086569786503,1.21200403995807,-2.00883841281555,11,-78.8541925542067,181.338014738043,5.08802585656369,0.0015926207959867
"5328",-2.64351211837531,-0.0595316475865886,3.09240164216203,1.89389422071946,-2.22358572404769,NA,NA,1.04110844708027,-2.68006191301802,NA,NA,3.31091399816724,NA,-1.92019680609922,9,-81.121040887568,181.339642750746,5.08965386926633,0.0015913249200407
"8111",-4.17316355417962,NA,4.08568473376684,1.82001849159712,-2.7187535971572,NA,2.54277810328215,NA,-2.93575677881362,0.751760657588563,-0.362402483281863,3.38777555077352,1.21814844692118,-1.96475953992005,11,-78.8576600566909,181.344949743011,5.09496086153209,0.00158710794285986
"5839",-2.6310495295966,NA,3.08620046138988,1.88536184294153,-2.22316166053115,NA,NA,1.0557463864823,-2.67845156806987,NA,-0.0589281216331816,3.30240744415071,NA,-1.90693591898608,9,-81.1250795200478,181.347720015705,5.09773113422605,0.0015849111037737
"5260",-0.925343951271066,0.00234931338386313,3.00237873391935,NA,-2.30543072532167,NA,NA,NA,-2.75647769896104,NA,NA,3.09224363461676,NA,-1.59926779113469,7,-83.3385005843128,181.351699963806,5.101711082327,0.00158176030784571
"5771",-0.925036887114959,NA,3.00179057616985,NA,-2.30446210432775,NA,NA,NA,-2.75383434806004,NA,-0.00225310705324245,3.09175516085841,NA,-1.59915134390707,7,-83.3385073800971,181.351713555375,5.10172467389563,0.00158174955858034
"5136",-4.03317272588034,-0.291030265389143,3.65526308319754,2.05856786744561,-2.11880832387678,NA,NA,NA,NA,NA,NA,4.27460840607374,NA,-2.05438983888907,7,-83.345013537209,181.364725869599,5.1147369881194,0.00157149185274754
"6379",-1.54766475609457,NA,3.87214437561517,NA,-3.33095765908805,NA,3.18767399379375,1.56119975037138,-4.40601505539086,NA,NA,NA,1.04936331705726,-1.5287540945224,8,-82.2482614390447,181.369250150817,5.11926126933724,0.00156794093506265
"5887",-3.88057726538499,NA,3.46484715740294,1.88373199560898,-2.89939564166881,0.731194404686519,2.68217169988823,1.30858008531847,-3.1291156087137,NA,-0.154509249422432,2.90722392693833,NA,-1.67766711736176,11,-78.873713401272,181.377056432174,5.12706755069433,0.00156183296889737
"7404",-3.27300215766296,-0.0956434009019542,3.15867310051268,NA,-3.24323524647104,NA,2.9323005641137,1.62600297252107,-3.26841014639054,NA,NA,3.21570187903828,1.43323700851547,-1.64309411725836,10,-80.0148969742726,181.379487200079,5.12949831859959,0.00155993589524026
"5376",-3.90330109491895,-0.0844576272872051,3.49368717631369,1.89717917415743,-2.92214157165827,0.707501867057065,2.68722689381151,1.27687205377869,-3.16566163718922,NA,NA,2.93637693087866,NA,-1.70372609268784,11,-78.8766750034691,181.382979636568,5.13299075508854,0.00155721428367524
"5819",-2.09206944368616,NA,3.48927545005381,NA,-2.94518296577834,0.696314907985766,2.6113516834728,NA,-3.17618443698734,NA,-0.110572799623286,2.75043617982796,NA,-1.36238571176443,9,-81.143684304811,181.384929585232,5.13494070375239,0.00155569677960331
"1275",-3.06199309044119,NA,3.0271406809605,NA,-3.22993708997865,0.651959887439572,3.1231581876846,1.49388235973931,-3.5868078973629,NA,NA,2.73592377476682,NA,NA,8,-82.2610634055756,181.394854083878,5.14486520239913,0.00154799614634409
"5308",-2.10718635086621,-0.0363153277879431,3.4998985942402,NA,-2.96512621489712,0.681941190311609,2.61137487469463,NA,-3.2145931700104,NA,NA,2.76992809144365,NA,-1.3784017813099,9,-81.1493842214715,181.396329418553,5.14634053707343,0.00154685466121881
"6127",-4.1780317305342,NA,3.64575399439088,1.86091150498074,-2.97560153935531,NA,2.73487805816086,1.60477843996345,-2.90029814633503,0.946027334579429,-0.52677756015559,3.20426001150001,NA,-1.73928585903272,11,-78.8845849612684,181.398799552166,5.14881067068706,0.00154494537166455
"4235",0.643549369516127,NA,3.57866589492117,NA,-2.29752160644285,NA,NA,NA,-3.75690254621624,NA,NA,NA,NA,-1.57067563254548,5,-85.5336045638994,181.424351984942,5.17436310346224,0.00152533237204064
"1279",-4.12669467887264,NA,3.33206819299919,1.41192179128805,-3.00169178698647,0.808862354364179,3.05747838606189,1.3006145090795,-3.51988380222812,NA,NA,2.78364402361338,NA,NA,9,-81.1898272342648,181.477215444139,5.22722656266009,0.00148554336189006
"5271",-3.97321171724907,NA,3.04096354572556,2.35278240574818,NA,1.36804071361826,NA,NA,-2.86507431849379,NA,NA,3.09352020365163,NA,-1.81129282588829,7,-83.4069764863046,181.48865176779,5.23866288631055,0.00147707302500669
"4847",-2.11479321641687,NA,4.26239550831028,1.65102361855033,-3.15785089677966,NA,3.04796649646734,1.47782325362983,-4.05123399427007,NA,-0.30052150020021,NA,NA,-1.58638474625294,9,-81.1963236814849,181.49020833858,5.24021945710018,0.00147592388788057
"6079",-3.96697393963066,NA,3.83147583124385,2.0413034666932,-2.55531592756106,0.875949989426249,2.43984601008291,NA,-2.9397289130406,0.878406873071221,-0.441776300055782,3.05606295534824,NA,-1.75192814432624,11,-78.9363741468021,181.502377923234,5.25238904175453,0.00146697046501628
"1163",-1.33617870063949,NA,2.80962615174739,NA,-2.2245206328508,NA,NA,NA,-2.93247682881318,NA,NA,3.08075294517605,NA,NA,5,-85.5817917572477,181.520726371638,5.27073749015892,0.00145357369551871
"5616",-4.14217180425077,-0.197820122997395,3.73878247789352,1.89529839641544,-3.07161997652435,NA,2.7483799739435,1.48127679266466,-3.07978917254773,0.719581887250293,NA,3.22484537263889,NA,-1.80165225167183,11,-78.9463349292726,181.522299488175,5.2723106066955,0.00145243082463612
"4591",-2.2083950158649,NA,4.34746541200937,1.68407073144908,-3.19922063141211,NA,3.04089955771269,1.38829852011027,-4.30787222749235,0.254476122700135,NA,NA,NA,-1.6529476605105,9,-81.2227900805003,181.54314113661,5.29315225513102,0.00143737388742906
"4336",-2.13875106903203,-0.127397393857403,4.31710749213032,1.67430804980932,-3.2005231680991,NA,3.0563341969881,1.4071709724161,-4.16911969198889,NA,NA,NA,NA,-1.63002259261315,9,-81.2275658420019,181.552692659614,5.30270377813429,0.00143052569822925
"7727",-5.25361666660127,NA,4.05621797328911,1.85465582079195,-2.58174859576636,NA,2.16109322015401,NA,NA,NA,-0.755268619501545,4.236451609315,1.30207424337466,-2.03508368126398,9,-81.2495942038124,181.596749383234,5.34676050175514,0.00139935810639042
"7323",-1.81749131027103,NA,2.63278098035896,NA,-2.08262104130276,0.492361150900238,NA,NA,-2.83429085787336,NA,NA,3.41770659313428,1.29640126393914,-1.78791320446263,8,-82.3679929862709,181.608713245269,5.35872436378978,0.0013910122298454
"5568",-3.93921970922151,-0.145884974919922,3.89117777353594,2.05128127111709,-2.66049609998223,0.81735275943116,2.46396394413455,NA,-3.0935642417099,0.680332679649017,NA,3.08554229470769,NA,-1.80220569789689,11,-78.9923834807881,181.614396591206,5.36440770972649,0.00138706503896217
"6831",-2.07944498280367,NA,4.73402884490782,1.65889448257892,-2.89807946483941,NA,2.89473775902824,NA,-4.07742168319262,NA,-0.233084511892737,NA,0.958928831413163,-1.76627541398562,9,-81.2856401801898,181.668841335989,5.41885245451002,0.00134981515339882
"7563",-1.93513156168292,NA,2.84217279620137,NA,-2.18670145571263,NA,NA,NA,-2.82408826148902,0.485361448946593,NA,3.60392733958747,1.37470231680256,-1.8527950204209,8,-82.3985276272945,181.669782527316,5.41979364583688,0.00134918008568298
"7211",-4.37534174532657,NA,3.63648106121856,NA,-2.96750305068215,NA,2.18682746271161,NA,NA,NA,NA,4.49147815354741,1.40093681105081,-1.83968887057738,7,-83.4998046806702,181.674308156521,5.42431927504185,0.00134613059280342
"6320",-2.11198176344663,-0.132369575442262,4.75042469693935,1.67917717667248,-2.93700113029298,NA,2.90924812788206,NA,-4.14965276672758,NA,NA,NA,0.946039020125141,-1.79710893780586,9,-81.2910569448399,181.67967486529,5.4296859838102,0.00134252328937678
"7856",-3.91173668220825,-0.154952436992403,4.12460190162204,1.78608051358036,-2.84370786958245,NA,2.60366300223109,NA,-3.04200099185064,NA,0.0747005006715062,3.27755954864376,1.27924639569777,-1.96554396585767,11,-79.0258161252258,181.681261880081,5.43127299860186,0.00134145840976838
"4347",-1.25451538441892,NA,3.60935555360071,NA,-3.20880762738557,0.66148945678117,3.05636215956374,1.43750395455376,-4.3309111728092,NA,NA,NA,NA,-1.32298446290616,8,-82.4061206476974,181.684968568122,5.43497968664281,0.00133897452830035
"1771",-2.89791995660679,NA,3.16460017852284,NA,-3.34305154994189,NA,3.19303384588835,1.80549907633038,-3.26156722987335,NA,-0.435414256346185,2.75566905846001,NA,NA,8,-82.4077012101694,181.688129693066,5.43814081158678,0.00133685986702733
"6059",-2.18962639776259,NA,3.76838304358025,NA,-3.01368228377926,NA,2.60011636838107,NA,-2.97708765610428,0.674524420431239,-0.334709900149959,2.98104284356079,NA,-1.43346599586382,9,-81.2967383092492,181.691037594108,5.4410487126288,0.0013349175512848
"239",-2.3908517552796,NA,4.20827733522687,1.22905286849463,-3.33171777353299,NA,3.41104540561235,1.42157126210848,-4.48546109281759,NA,NA,NA,NA,NA,7,-83.5098560511424,181.694410897466,5.44442201598625,0.00133266790807153
"6575",-2.15070466339884,NA,4.77285605782207,1.6857133552351,-2.94582581252184,NA,2.8945884689964,NA,-4.28072381176341,0.200546209893664,NA,NA,0.916853527001729,-1.81244989688883,9,-81.3008691784225,181.699299332455,5.44931045097547,0.00132941455542652
"5131",-2.6464595544267,NA,3.13309651423377,NA,-2.34252620014437,NA,NA,NA,NA,NA,NA,4.21669101431538,NA,-1.70175039043151,5,-85.6855076493022,181.728158155747,5.47816927426786,0.00131036961960825
"7279",-6.01183556349952,NA,3.73147594569227,1.82155553560762,-2.93225951432294,NA,2.29771170411746,1.25010595503132,NA,NA,NA,4.56050305162276,1.17556720416169,-2.09937854609903,9,-81.3189087463968,181.735378468403,5.48538958692396,0.00130564750934076
"6287",-0.871143610805565,NA,3.97595745347586,1.71390101292136,-2.07543813492569,NA,NA,NA,-3.84127699609929,NA,NA,NA,0.795920240884763,-1.97273682658852,7,-83.5389600159984,181.752618827177,5.50262994569815,0.00129444096420273
"5935",-5.11260082382917,NA,4.13649246732952,2.0436590855543,-2.5273400122119,NA,2.07832257765406,NA,NA,1.26015080826144,-1.16095485952175,4.19191223105108,NA,-1.87526648860871,9,-81.3281764239218,181.753913823453,5.50392494197405,0.00129360308737984
"5548",-2.1710283188919,-0.107661500300379,3.79563447560207,NA,-3.08090705164252,NA,2.61186630301608,NA,-3.09807999250503,0.516572099142656,NA,2.98598380765032,NA,-1.46568552130303,9,-81.3320262057525,181.761613387115,5.51162450563538,0.00128863257155762
"5776",-2.40552630685847,-0.0837856870859364,3.53043786584262,1.96742602073212,-2.15877779382287,NA,NA,NA,-2.67940237551498,NA,0.0951683653933235,3.286631838162,NA,-1.94608869491091,9,-81.3559302481839,181.809421471978,5.55943259049826,0.0012581942922129
"3259",-3.07859342881788,NA,3.43186426922135,NA,-2.95020901900797,0.700393168668935,2.98879873872242,NA,-3.55796595944893,NA,NA,2.88199433211449,0.818472773898646,NA,8,-82.4884783023708,181.849683877469,5.59969499598947,0.00123311857683227
"7216",-5.54032080379304,-0.384499053739823,4.11544787308366,1.92438707204103,-2.72067461056779,NA,2.19984580610374,NA,NA,NA,NA,4.42243585005127,1.23940244179713,-2.13339099943986,9,-81.3834856805684,181.864532336747,5.61454345526727,0.00122399752164539
"6331",-1.22675480411422,NA,4.065225502786,NA,-2.96544111726174,0.654252802777461,2.95089462470981,NA,-4.32452671897606,NA,NA,NA,0.943728301497323,-1.46751695315542,8,-82.4973531110136,181.867433494754,5.61744461327515,0.00122222330367239
"1515",-3.08431220105005,NA,3.26260130437664,NA,-3.39988278541691,NA,3.16645658155101,1.68435619633715,-3.51458415477694,0.240758166074818,NA,2.88906464378342,NA,NA,8,-82.5092905307487,181.891308334225,5.64131945274534,0.00120771985022267
"5903",-4.30094188070633,NA,3.53791901300949,2.10940452942425,-1.86482008700669,NA,NA,NA,NA,1.35118456351474,-1.16548561170363,4.34083145843722,NA,-1.99749679789656,8,-82.5109808502941,181.894688973315,5.64470009183609,0.00120568014211939
"5743",-5.12201797791371,NA,3.64921837047301,1.88173081243794,-2.88355049398115,NA,2.3593677587399,1.57710244942274,NA,NA,-0.805306885621213,3.98341862732415,NA,-1.79626208540197,9,-81.4001770397937,181.897915055197,5.64792617371776,0.00120373689837579
"7819",-1.70955712851188,NA,2.84075690050937,NA,-2.18214809501502,NA,NA,NA,-2.73954823434196,NA,-0.079229124494548,3.47157196402156,1.42386596505336,-1.81636439514445,8,-82.5135371842104,181.899801641148,5.64981275966875,0.00120260195719039
"7308",-1.7167086479235,-0.0205863559406566,2.84472128643229,NA,-2.19642026688149,NA,NA,NA,-2.77608467263038,NA,NA,3.48121456760195,1.41825918492358,-1.82674500605233,8,-82.516815484123,181.906358240973,5.65636935949385,0.0011986659225754
