"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3407",-0.432084942812091,NA,-3.32751287714955,0.754952103224357,-1.77732135260611,NA,NA,4.43676191647689,NA,-0.241620253195899,NA,0.111490175577623,-0.113365449031692,8,-100.184177352931,217.230630154964,25.367386503725,5.68055419602525e-08
"2415",-0.342611097855593,NA,-3.32206848966901,0.757716025247582,-1.78610442310793,NA,-0.0744794110071537,4.4233071942674,NA,-0.199781889244004,NA,NA,-0.0961862863507087,8,-100.189840238372,217.241955925846,25.3787122746069,5.64847677946187e-08
"1391",-0.417514808785222,NA,-3.32687278689205,0.77359263321835,-1.75988895565869,NA,-0.0840703981692495,4.39758444918156,NA,-0.219658135195003,NA,0.0826707490459229,NA,8,-100.196656565008,217.255588579117,25.3923449278779,5.61010583973593e-08
"1408",0.364228997066952,0.552227850636934,-3.53242999921423,0.786710342280679,-1.501155134353,-1.37224606650409,0.0433021850486371,3.96990494885581,NA,-0.563117151853785,NA,0.067788688075442,NA,10,-97.9621714573746,217.257676248083,25.3944325968431,5.60425287310501e-08
"3188",0.559023273534542,0.256135361918663,-3.37248806643255,NA,NA,-1.71435256437711,-0.473513649833044,3.35537637671536,NA,NA,NA,0.240240930335953,-0.0657668437603206,8,-100.201766058073,217.265807565248,25.4025639140083,5.58151414957733e-08
"3183",-0.294691220784259,NA,-3.452540615392,0.74018836000201,-1.82389686111891,NA,-0.164269100268556,4.38691833450513,NA,NA,NA,0.0874333895572447,-0.113620889192787,8,-100.203452385745,217.269180220592,25.4059365693523,5.57210981943504e-08
"1489",-0.964678886276252,NA,NA,NA,NA,-1.54411749941183,NA,3.63258492832539,1.41552358245262,-2.79894404593135,NA,0.0519552510300445,NA,6,-102.422383953925,217.341809327969,25.4785656767294,5.37339116566837e-08
"1219",-0.992372428015931,NA,-3.57935755329694,NA,NA,NA,NA,4.17481093594068,0.430665748570373,NA,NA,0.201278826969882,NA,5,-103.503641937667,217.360225051805,25.4969814005657,5.32414081496967e-08
"1527",-0.38292447689367,NA,-2.58469084131009,0.639377538042288,NA,-1.62317158887987,-0.232119681350642,3.55479221554232,1.38560972994505,-1.41529781234036,NA,0.100438707305489,NA,9,-99.141374859864,217.367087069126,25.5038434178861,5.30590494333118e-08
"199",-1.01806600499511,NA,-3.57641565430639,0.200147524426537,NA,NA,NA,4.17383975671075,0.47349416646846,NA,NA,NA,NA,5,-103.510523387884,217.373987952238,25.5107443009984,5.28762877697603e-08
"2551",-0.322941634208613,NA,-2.57557275515134,0.631457631094987,NA,-1.62688379311964,-0.236029430081178,3.56531510002815,1.40562596970003,-1.41075334698688,NA,NA,-0.0440450867983092,9,-99.1454236415382,217.375184632474,25.5119409812347,5.28446592287467e-08
"3307",-0.00236330390579136,NA,-3.52220196467507,NA,-1.68624005454619,NA,-0.356680400715329,4.42645981536358,0.620116710136815,NA,NA,0.00624464097930071,-0.163218712632365,8,-100.266140961991,217.394557373084,25.5313137218443,5.2335257401106e-08
"3543",-0.47110577359006,NA,-2.60306607696869,0.613407938179775,NA,-1.6473878713859,NA,3.61090317337238,1.3527804877692,-1.48639703025585,NA,0.126470716077472,-0.0656092392357239,9,-99.1562366064605,217.396810562319,25.5335669110792,5.22763299817032e-08
"196",-0.905218088085575,0.0648705009744977,-3.62560871977908,NA,NA,NA,NA,4.21469657669392,0.450305302609573,NA,NA,NA,NA,5,-103.52232367183,217.397588520131,25.5343448688915,5.22559995463605e-08
"3160",0.202049220372988,0.202317079296993,-3.52531810759485,0.262195624818502,NA,-1.77652265266559,NA,3.39463304360071,NA,NA,NA,0.237065025293807,-0.0695790485216384,8,-100.271092456351,217.404460361803,25.5412167105638,5.20767601711919e-08
"2243",-0.908720960287514,NA,-3.57047353261378,NA,NA,NA,NA,4.19322229278288,0.469004536568472,NA,NA,NA,-0.0171472907981541,5,-103.531945604045,217.416832384561,25.5535887333212,5.17556070926303e-08
"3191",0.346717567041309,NA,-3.20412804071849,0.2964566908443,NA,-1.7035276242906,-0.37049010530556,3.2609164374049,NA,NA,NA,0.204561316088821,-0.0440255234098319,8,-100.295874670574,217.45402479025,25.5907811390103,5.08020431390141e-08
"496",-0.692682148469245,0.571993928364578,-3.3321373189531,1.11168294455864,-1.65305209974444,NA,-0.461737421491388,4.63124010916657,1.11203054217512,-1.11365651845278,NA,NA,NA,9,-99.186274873385,217.456887096168,25.5936434449281,5.07293896461866e-08
"3200",0.634038635918545,0.482618330465113,-3.81372164881652,0.707339488821971,-1.61891515560694,-1.36955855103871,-0.156026324362052,3.89009158952403,NA,NA,NA,0.0301387337813273,-0.140138286431925,10,-98.0702338950179,217.473801123369,25.6105574721298,5.03021795151397e-08
"3551",0.0224826656127444,NA,-3.12707076289044,0.772346560815596,-1.21753044277544,-1.37325712070752,NA,3.83029898197065,1.00401624619091,-0.776603646209581,NA,-0.042631639105225,-0.121260702117771,10,-98.0765115426053,217.486356418544,25.6231127673046,4.99873892641878e-08
"2559",0.00909748886035315,NA,-3.12348712187371,0.774065866817192,-1.21092097730198,-1.37093354870766,-0.0169527700628536,3.8238501748255,1.00309287747114,-0.775631898866401,NA,NA,-0.125428907921694,10,-98.0774802453121,217.488293823958,25.6250501727182,4.99389897910361e-08
"1535",0.00629450345240217,NA,-3.13130334153545,0.789848040714768,-1.20483917633636,-1.36967347850277,-0.0362151419893679,3.80635251856053,1.00754002966191,-0.777336362199237,NA,-0.0710195293979044,NA,10,-98.0932344408164,217.519802214966,25.6565585637267,4.9158406061584e-08
"1092",-0.895047637886779,0.102185852516732,-3.54004552529229,NA,NA,NA,NA,4.1765208008268,NA,NA,NA,0.278480195652239,NA,5,-103.597011686481,217.546964549433,25.6837208981933,4.84952906610152e-08
"1095",-0.9906895866783,NA,-3.44989008134827,0.184091819272028,NA,NA,NA,4.12093924361845,NA,NA,NA,0.271808304747762,NA,5,-103.603656060463,217.560253297396,25.6970096461563,4.8174137924478e-08
"2512",-0.847867167032173,0.547884893880022,-3.38295332496723,1.0601900670681,-1.70974847579346,NA,NA,4.75695465920954,1.02157237199793,-1.20902793475191,NA,NA,-0.112112919922074,9,-99.2477578703933,217.579853090184,25.7166094389447,4.77043420989928e-08
"3139",-0.890847553192182,NA,-3.44323930359443,NA,NA,NA,NA,4.1398015747251,NA,NA,NA,0.278104186997834,-0.0287340831269377,5,-103.621162946758,217.595267069987,25.7320234187471,4.73380983474742e-08
"1488",-0.921611756810327,0.550218485204364,-3.39222893180114,1.07652829112162,-1.68761174079853,NA,NA,4.73499683333498,1.01100963031692,-1.22898897751388,NA,0.0670722957448135,NA,9,-99.2603060166614,217.60494938272,25.7417057314811,4.71094810438202e-08
"72",-0.868809237904127,0.0996377429447262,-3.51532563002253,0.190718796962273,NA,NA,NA,4.17871042517173,NA,NA,NA,NA,NA,5,-103.633709543139,217.62036026275,25.7571166115101,4.67478767129126e-08
"3324",0.907792241958727,0.421818981450202,-3.82400847757174,NA,-1.47276180736774,-1.41265782146167,-0.28131912773696,3.8899889028782,0.540533442205673,NA,NA,-0.0506546138389218,-0.175647430734587,10,-98.1461747236723,217.625682780678,25.7624391294386,4.66236339014269e-08
"2116",-0.773167119020811,0.0954429908661528,-3.51281852925376,NA,NA,NA,NA,4.19263892683876,NA,NA,NA,NA,0.0113816719505501,5,-103.653358633156,217.659658442782,25.7964147915425,4.58382890252813e-08
"2119",-0.874874213698548,NA,-3.43154778112862,0.184578621157731,NA,NA,NA,4.13767310430155,NA,NA,NA,NA,0.0236716682939671,5,-103.656972813676,217.666886803823,25.803643152584,4.56729201903996e-08
"328",-1.05440779883186,0.36586370019918,-2.68923722359289,0.480964389476534,NA,NA,NA,4.40437906733062,NA,-1.33129054680594,NA,NA,NA,6,-102.616372557441,217.729786535,25.8665428837603,4.42588654559004e-08
"3571",-0.0302641128627278,NA,-2.64748595685706,NA,NA,-1.63755804276631,-0.162168982024958,3.60189808009487,1.27083549289278,-1.28174005738182,NA,0.112683613522396,-0.0915996805902534,9,-99.3230024872429,217.730342323883,25.8670986726439,4.42465678719831e-08
"1348",-0.97911218929462,0.354816560082858,-2.74920947309138,NA,NA,NA,NA,4.40018847674598,NA,-1.27807691713839,NA,0.394740791434609,NA,6,-102.625059145897,217.747159711913,25.8839160606739,4.38760718981991e-08
"456",-1.64981868725058,0.440076622354535,-2.5798188243106,0.736712507936134,NA,NA,NA,4.6161972286785,1.51279199026532,-2.18370777964618,NA,NA,NA,7,-101.543566438734,217.753799544134,25.8905558928949,4.37306485504658e-08
"3452",0.756388021309646,0.499465017225378,-3.53469321203189,NA,-1.43002880702615,-1.42194698721938,0.120640651732285,4.0037675545563,NA,-0.459009865037468,NA,0.0778865463728171,-0.166650109136359,10,-98.2112514921496,217.755836317633,25.8925926663932,4.36861365065338e-08
"179",2.47698590053062,NA,-2.96312519783931,NA,NA,-2.13729858416596,-1.01116313232071,NA,0.792617504697936,NA,NA,NA,NA,5,-103.704184902101,217.761310980673,25.898067329434,4.356671658859e-08
"3435",-0.0558620440045797,NA,-3.35138751262441,NA,-1.69566407662056,NA,-0.0269300923863229,4.47038266828425,NA,-0.147928854796731,NA,0.105999717351465,-0.154308467401463,8,-100.460127333505,217.782530116111,25.9192864648716,4.31069359086361e-08
"356",-0.562100414946394,0.35765089403464,-2.70254744930239,NA,NA,NA,-0.428207648653222,4.31726149257363,NA,-1.06545910119473,NA,NA,NA,6,-102.658391198957,217.813823818032,25.9505801667921,4.2437697497699e-08
"403",2.03474829649234,NA,-2.68194582158413,NA,NA,-2.2049215107683,NA,NA,0.946199549334512,-0.913602596410976,NA,NA,NA,5,-103.745945614589,217.844832405649,25.9815887544096,4.17848053615169e-08
"484",-0.865401502137727,0.4264162184573,-2.60238181897363,NA,NA,NA,-0.69989235097453,4.46647962267012,1.48843359776389,-1.73099623085943,NA,NA,NA,7,-101.614190966197,217.895048599061,26.0318049478211,4.07487297997251e-08
"3327",0.419128927707882,NA,-3.55336628949427,0.669694850772359,-1.41844595383262,-1.36174450821269,-0.212490201397991,3.73036756828216,0.665664100853924,NA,NA,-0.0850264898481931,-0.132140887873996,10,-98.2823792112579,217.898091755849,26.0348481046098,4.06867745596965e-08
"2372",-0.813505073817502,0.336254839279614,-2.74140707295962,NA,NA,NA,NA,4.41780854043991,NA,-1.23568347627355,NA,NA,0.0394259644974039,6,-102.733389728361,217.963820876839,26.1005772256,3.93713553275897e-08
"3579",0.437072356601045,NA,-3.1807996198557,NA,-1.16684753885412,-1.41170889138523,0.0569130510270686,3.85705656746922,0.875516212086107,-0.63348576525572,NA,-0.0483210045954993,-0.160095257214907,10,-98.346375523464,218.026084380261,26.162840729022,3.81645386944679e-08
"1351",-1.17852658502378,NA,-2.57786084571743,0.403833202823011,NA,NA,NA,4.21271894779341,NA,-1.09727871592027,NA,0.356692265954533,NA,6,-102.798621667378,218.094284754875,26.2310411036353,3.68850599897687e-08
"349",-0.804969800802784,NA,NA,0.757314157290491,-0.692938797136014,-1.3781366524664,NA,3.60886055505984,NA,-2.07262600774744,NA,NA,NA,6,-102.807378607086,218.111798634291,26.2485549830516,3.65634698710119e-08
"449",-1.9587552631633,NA,NA,NA,NA,NA,NA,4.3787773538614,1.45847479079803,-2.99965528776809,NA,NA,NA,4,-104.949018248392,218.131954625439,26.2687109741999,3.61968339641395e-08
"359",-0.816158030670637,NA,-2.53834981469044,0.408386229267361,NA,NA,-0.361174624629645,4.14015741600368,NA,-0.915224722232596,NA,NA,NA,6,-102.83411849533,218.165278410778,26.3020347595389,3.55987228702493e-08
"228",-0.338356751009063,0.197773609070737,-3.35450373155204,NA,NA,NA,-1.22304585484957,4.03793156400675,0.82700953669145,NA,NA,NA,NA,6,-102.836958860718,218.170959141554,26.3077154903145,3.54977529535698e-08
"1379",-0.776541389865382,NA,-2.59570363543304,NA,NA,NA,-0.321143871765383,4.15363354556102,NA,-0.894430298642955,NA,0.336892565668271,NA,6,-102.840023569731,218.177088559579,26.3138449083401,3.53891292052696e-08
"487",-1.26578591002522,NA,-2.38555764353994,0.663403556545231,NA,NA,-0.644700220026399,4.25401708232014,1.53347697832774,-1.58901337830648,NA,NA,NA,7,-101.759271811715,218.185210290096,26.3219666388563,3.52457101198449e-08
"231",-0.577166795141165,NA,-3.21851797089006,0.379202828522616,NA,NA,-1.18375333550521,3.94024417249389,0.879771562805945,NA,NA,NA,NA,6,-102.848251172838,218.193543765794,26.3303001145545,3.50991560237542e-08
"1476",-1.31818672691466,0.398832693959767,-2.67067712990627,NA,NA,NA,NA,4.60229902013559,1.33781823132745,-1.95998769265491,NA,0.236648567101973,NA,7,-101.771299949735,218.209266566136,26.3460229148963,3.48243092682524e-08
"2288",-0.179220558532434,0.442348332315212,-3.84960896184736,0.922440887932147,-1.91141906806742,NA,-0.6692592632972,4.47264539129465,0.640910586378636,NA,NA,NA,-0.120287627871172,9,-99.5673600993826,218.219057548163,26.3558138969235,3.46542437918283e-08
"321",-1.55560957171565,NA,NA,NA,NA,NA,NA,4.22868176738437,NA,-2.34619670398309,NA,NA,NA,3,-106.042450671095,218.224436225911,26.3611925746715,3.45611719937474e-08
"55",2.31250784048503,NA,-2.85869923294288,0.512005299598672,NA,-2.12951455242962,-0.774753657981708,NA,NA,NA,NA,NA,NA,5,-103.942598466413,218.238138109296,26.3748944580563,3.43252046418167e-08
"1264",-0.211009003935134,0.441346653648346,-3.86020553029987,0.937912750918728,-1.89714371017705,NA,-0.685721330946605,4.44790913717365,0.636180499961071,NA,NA,-0.0053938056464982,NA,9,-99.5849878385271,218.254313026452,26.3910693752124,3.4048720505092e-08
"3395",-0.96059527159726,NA,-2.62179645332412,NA,NA,NA,NA,4.24060646236878,NA,-1.0315847169286,NA,0.351387103344983,-0.0156790823527944,6,-102.883854156346,218.264749732811,26.4015060815719,3.38715050447582e-08
"2375",-1.03346438530387,NA,-2.58171705169482,0.402215138811262,NA,NA,NA,4.2312239887946,NA,-1.07072689338625,NA,NA,0.0630959090843933,6,-102.884849043851,218.266739507821,26.4034958565818,3.38378234650836e-08
"2500",-1.21971267690753,0.388646445552776,-2.65466145034802,NA,NA,NA,NA,4.62222797705065,1.38197783874994,-1.95333843106528,NA,NA,-0.0237113416672494,7,-101.808726393002,218.28411945267,26.4208758014306,3.35450476615264e-08
"159",2.23696131686193,NA,-3.37163056721316,0.721944998217074,-1.09367554714004,-2.00520775780352,NA,NA,0.494977884572556,NA,NA,NA,NA,6,-102.902740358581,218.30252213728,26.4392784860407,3.32378038906292e-08
"3455",0.347860988830207,NA,-3.31648739919595,0.620732838777115,-1.4022713899922,-1.3690079343023,0.187054399571521,3.79598817946236,NA,-0.249668978277284,NA,0.030121544933068,-0.122330396583372,10,-98.4859894814911,218.305312296316,26.4420686450762,3.31914668406568e-08
"1251",-0.470324123541479,NA,-3.23606095544848,NA,NA,NA,-1.10769997433131,3.97352844346872,0.812922649931199,NA,NA,0.147307795877354,NA,6,-102.908547539912,218.314136499942,26.4508928487024,3.30453452982325e-08
"2403",-0.625834697097566,NA,-2.5947506127407,NA,NA,NA,-0.341563177621472,4.16814258653824,NA,-0.861523352976216,NA,NA,0.0457643876524532,6,-102.91853466254,218.334110745199,26.4708670939592,3.27169599244368e-08
"2275",-0.40731980868052,NA,-3.22788743349584,NA,NA,NA,-1.11704966660814,3.98552394186919,0.842489381653781,NA,NA,NA,-0.00385450970807711,6,-102.923642696482,218.344326813082,26.4810831618423,3.25502666824929e-08
"1075",2.40810754008042,NA,-2.89350616402823,NA,NA,-2.13421253149226,-0.712992436224307,NA,NA,NA,NA,0.329288782976852,NA,5,-104.001187441713,218.355316059896,26.4920724086566,3.23719056872605e-08
"477",-1.33833586160556,NA,NA,0.9511586458285,-0.477073828749361,-1.41576529586828,NA,3.70030894926998,1.43655292634488,-2.8005567696249,NA,NA,NA,7,-101.85113529263,218.368937251927,26.5056936006877,3.21521827866314e-08
"63",2.52826840598108,NA,-3.03202016528366,0.746422478679115,-1.03306976837424,-1.92941502608177,-0.512060130807701,NA,NA,NA,NA,NA,NA,6,-102.937328674408,218.371698768935,26.5084551176951,3.21078190217073e-08
"3416",-0.062781706533709,0.417130548195107,-2.86795812090855,0.47882131599373,NA,-1.67113475924265,NA,3.60328820821567,NA,-1.08657335836334,NA,0.353814764521926,-0.0503334294257424,9,-99.6456587216378,218.375654792673,26.5124111414337,3.20443721446096e-08
"1400",-0.0307196798924189,0.420728665060155,-2.86718950014382,0.489504301542473,NA,-1.66167021508868,-0.0885887959217971,3.58058040379593,NA,-1.05617476420054,NA,0.339132935833055,NA,9,-99.6456891758394,218.375715701076,26.5124720498369,3.20433962737006e-08
"187",2.77631993369704,NA,-3.10109862728079,NA,-0.895227823372253,-1.97280943227576,-0.708788295817239,NA,0.675362685935222,NA,NA,NA,NA,6,-102.940714041039,218.378469502197,26.5152258509578,3.19993060642955e-08
"329",-1.2413444103075,NA,NA,NA,-0.964267257158454,NA,NA,4.31580148861952,NA,-2.08767002640769,NA,NA,NA,4,-105.077073438523,218.388065005701,26.5248213544618,3.18461490360488e-08
"470",-1.49312817637435,0.304855637917487,NA,0.945975767080857,NA,-1.54292648200968,NA,3.753674606143,1.6461389982398,-3.27497471672938,NA,NA,NA,7,-101.870506043242,218.40767875315,26.5444351019105,3.15353642780845e-08
"32",2.46649291989631,0.204234638348456,-3.40998034421392,0.723039124710637,-1.18440561458507,-2.00625529813976,NA,NA,NA,NA,NA,NA,NA,6,-102.968670751682,218.434382923481,26.571139272242,3.11170999727553e-08
"3408",-0.475236461339259,0.524681897752857,-3.53158503795205,0.917456707392175,-1.86628862347777,NA,NA,4.65340479350579,NA,-0.59367077087142,NA,0.169615509672341,-0.124081007008954,9,-99.6773246083442,218.438986566086,26.5757429148466,3.10455563410883e-08
"1392",-0.397898991834823,0.532483210109858,-3.51964677738882,0.942239260857527,-1.84151198557682,NA,-0.207253042625147,4.58252981311966,NA,-0.529087254922288,NA,0.136051157003885,NA,9,-99.6791995312335,218.442736411865,26.5794927606251,3.09874028505861e-08
"307",2.52211127089279,NA,-2.72388557920558,NA,NA,-2.13588392534567,-0.600857106095575,NA,NA,-0.232388421643108,NA,NA,NA,5,-104.045126814593,218.443194805657,26.5799511544177,3.09803014478696e-08
"2416",-0.295778908800626,0.527684374509015,-3.5146011420023,0.924844355941869,-1.87485775900191,NA,-0.198310896592331,4.61048426250044,NA,-0.498217773270132,NA,NA,-0.094517306278183,9,-99.6801208376901,218.444579024778,26.5813353735384,3.09588671033672e-08
"52",2.62134191299153,0.105692473730554,-2.92583159923366,NA,NA,-2.1511275140716,-0.773433661385033,NA,NA,NA,NA,NA,NA,5,-104.050193784534,218.453328745539,26.5900850942992,3.08237222178073e-08
"1479",-1.65267031393814,NA,-2.45674842403711,0.619016481173816,NA,NA,NA,4.39703485240753,1.39214344715224,-1.80775590469563,NA,0.197666264714596,NA,7,-101.899631040173,218.465928747013,26.602685095774,3.06301431594725e-08
"279",2.00554009564971,NA,-2.74870702262564,0.511670514098304,NA,-2.19033426051278,NA,NA,NA,-0.524568276851788,NA,NA,NA,5,-104.070267872955,218.49347692238,26.6302332711407,3.02111332462017e-08
"2099",2.54998768678687,NA,-2.87259929490937,NA,NA,-2.13871659751819,-0.716380863996158,NA,NA,NA,NA,NA,0.0576314145147019,5,-104.071747854698,218.496436885867,26.6331932346276,3.01664543906486e-08
"501",-1.14125294864469,NA,NA,0.894653601493108,NA,-1.484839120595,-0.580200657893985,3.49489354492088,1.64715706972042,-2.73467013657282,NA,NA,NA,7,-101.921053696855,218.508774060376,26.645530409137,2.99809427452098e-08
"151",1.9153058372222,NA,-3.29725841429986,0.446768098125115,NA,-2.27058521075163,NA,NA,0.512010575120608,NA,NA,NA,NA,5,-104.07949880886,218.511938794191,26.6486951429519,2.99335394081829e-08
"346",-0.434178026874456,0.200984414934115,NA,NA,-0.630013216305347,-1.42184210054656,NA,3.694380147763,NA,-2.18202599261632,NA,NA,NA,6,-103.009180167704,218.515401755526,26.6521581042864,2.98817549082619e-08
"2503",-1.57516743029197,NA,-2.45126213364902,0.616744698765011,NA,NA,NA,4.41266008651304,1.42507944559136,-1.80687753673087,NA,NA,0.0107212970413152,7,-101.926532236034,218.519731138734,26.6564874874943,2.98171400851152e-08
"2540",-0.146632630238293,0.477911996815299,-3.36261070913954,NA,-1.56945889429437,NA,-0.331793998386811,4.67219228894677,0.921555444388416,-0.854697393417332,NA,NA,-0.153093016591425,9,-99.7181414510483,218.520620251494,26.6573766002548,2.98038876311998e-08
"2560",0.0567678367003786,0.594619717004883,-3.32198282508708,0.948653249784226,-1.31220601584765,-1.37802869461183,-0.179208935695659,4.03254094438309,1.10802057101263,-1.16308183779685,NA,NA,-0.123417699740992,11,-97.4555755483728,218.520907194307,26.6576635430672,2.97996119322586e-08
"2424",0.140776984441285,0.399268616784059,-2.85636847851724,0.473099713361961,NA,-1.6670111072436,-0.101763890807867,3.59015440400433,NA,-1.0032233035302,NA,NA,-0.00113486060284262,9,-99.7195034373146,218.523344224027,26.6601005727874,2.97633227762212e-08
"2393",-0.350238939244217,NA,NA,NA,-0.641424013235914,-1.41426535073815,NA,3.64908051328639,NA,-1.98141147444788,NA,NA,-0.239733122521018,6,-103.020315762086,218.537672944289,26.6744292930501,2.95508496390027e-08
"3552",-0.0271952788777754,0.586637620666306,-3.3447772287819,0.933107998691524,-1.32149708397052,-1.39090839526721,NA,4.06927611919082,1.07214116650622,-1.20733580693761,NA,0.0339633501422701,-0.133601823877134,11,-97.4658889001867,218.541533897934,26.678290246695,2.94938574374521e-08
"1536",0.01672986300303,0.594311399906474,-3.32856673015794,0.964335232479814,-1.29765389607595,-1.37497057118385,-0.194433799680397,4.01342333294266,1.10690039237596,-1.17271546231733,NA,-0.00164082093850621,NA,11,-97.4737813020037,218.557318701568,26.694075050329,2.92619962378514e-08
"3280",-0.417011002854974,0.385911319134973,-4.01029386196403,0.831923419696216,-2.00967821546456,NA,NA,4.61331422420458,0.426093518128868,NA,NA,0.0429789151822982,-0.154505080043698,9,-99.7369901892461,218.55831772789,26.6950740766504,2.92473831356444e-08
"1299",2.10696921089733,NA,-2.79608187672526,NA,NA,-2.1907244254356,NA,NA,NA,-0.485092732722327,NA,0.369691400760717,NA,5,-104.108112840126,218.569166856723,26.7059232054837,2.90891583600418e-08
"1516",-0.200979761068887,0.478740232112589,-3.37304572128956,NA,-1.54226348008324,NA,-0.346252010011807,4.64268319517732,0.911618017687629,-0.866719326377303,NA,0.0311580794630069,NA,9,-99.7462955559695,218.576928461337,26.7136848100971,2.89764878545644e-08
"1055",2.29125243803808,NA,-3.25069258754909,0.694071369895752,-1.08032260068412,-1.98189198868747,NA,NA,NA,NA,NA,0.175396785180284,NA,6,-103.044560735268,218.586162890655,26.7229192394158,2.884300558535e-08
"1507",-0.98698536455941,NA,-2.48177118217011,NA,NA,NA,-0.568312488963846,4.28378797966331,1.37808768538687,-1.44763369259716,NA,0.160431768034715,NA,7,-101.960265399429,218.587197465524,26.7239538142847,2.88280893193201e-08
"3532",-0.331896016382466,0.464734821128473,-3.40752454262089,NA,-1.59789531429229,NA,NA,4.74679670831082,0.849186854433797,-0.941540427248434,NA,0.084840728361827,-0.174390048706305,9,-99.7544798497442,218.593297048886,26.7300533976465,2.87403035844816e-08
"3444",0.224318356469638,0.394649420192943,-2.89757065641191,NA,NA,-1.67400991313209,-0.0468415102230151,3.613681314348,NA,-0.978393974371523,NA,0.339087059201804,-0.071532950020033,9,-99.7559862432366,218.596309835871,26.7330661846315,2.86970419708776e-08
"2543",-0.67922589008022,NA,-3.14178026667176,0.905668089530162,-1.59622718643491,NA,-0.294107714084093,4.44720463509683,1.01234889556848,-0.71868784873753,NA,NA,-0.101957973433506,9,-99.7658876480841,218.616112645566,26.7528689943265,2.84143030067952e-08
"287",2.37282495543859,NA,-3.17954186366869,0.701192581386791,-1.07935424115951,-1.98384478466818,NA,NA,NA,-0.0693460383329166,NA,NA,NA,6,-103.062079940255,218.621201300628,26.7579576493888,2.83420996068773e-08
"2531",-0.914238656244974,NA,-2.47183584203884,NA,NA,NA,-0.5803073489189,4.29791377509702,1.41129343862432,-1.44468293482242,NA,NA,-0.0166115877758391,7,-101.977552194742,218.62177105615,26.7585274049109,2.83340267229443e-08
"377",-0.290556534161593,NA,NA,NA,-0.601631595951319,-1.39547337477368,-0.263665111424739,3.54908101760754,NA,-1.89517679912599,NA,NA,NA,6,-103.063187146328,218.623415712775,26.7601720615351,2.83107364280208e-08
"2079",2.38565432990695,NA,-3.23556539428558,0.692706481772601,-1.09918582945869,-1.98533589976645,NA,NA,NA,NA,NA,NA,0.0030034760575208,6,-103.064895115236,218.62683165059,26.7635879993503,2.82624238403944e-08
"1171",2.05470871961345,NA,-3.28740639016691,NA,NA,-2.26374539108624,NA,NA,0.445162508986743,NA,NA,0.252201724868783,NA,5,-104.140257489911,218.633456156292,26.7702125050527,2.8168966409213e-08
"3184",-0.148454798862816,0.465335848820721,-3.78477914362861,0.86556371583692,-1.95766919754683,NA,-0.394623877331539,4.50902774481543,NA,NA,NA,0.108967382112021,-0.122985641404908,9,-99.777518752872,218.639374855142,26.7761312039021,2.80857278214567e-08
"1519",-0.71037904470735,NA,-3.14789912042516,0.92087834942102,-1.58246274898493,NA,-0.306876643624895,4.42756702210621,1.01022825345816,-0.725939751654664,NA,-0.00183875652232327,NA,9,-99.7785680509913,218.64147345138,26.7782298001409,2.80562729762315e-08
"60",3.02535861669041,0.240241368487296,-3.18161399518422,NA,-1.02745140364468,-1.99137747951797,-0.556444036850811,NA,NA,NA,NA,NA,NA,6,-103.079658963552,218.656359347223,26.7931156959836,2.78482267964776e-08
"1528",-0.427511801112802,0.509125100808783,-2.71248294300943,0.771366536985935,NA,-1.62337161641438,-0.384168530599741,3.73708901828357,1.50839993130051,-1.79943776594672,NA,0.182208488113433,NA,10,-98.6659398670794,218.665213067492,26.8019694162528,2.77252190613548e-08
"1369",-0.487231433487185,NA,NA,NA,-0.592011120407168,-1.41416334951629,NA,3.60705859770163,NA,-2.02761009476962,NA,0.10371374807755,NA,6,-103.085427912818,218.667897245755,26.8046535945159,2.76880343043943e-08
"3535",-0.817036234031611,NA,-3.18359108848359,0.883952741885019,-1.62369877301182,NA,NA,4.52258263756128,0.94980683032217,-0.798441565195804,NA,0.0376006900057494,-0.117860665460693,9,-99.7971980938269,218.678733537051,26.815489885812,2.75384221779742e-08
"411",2.50017824827234,NA,-3.08177493778727,NA,-0.88622204005319,-2.04034147796028,NA,NA,0.65193961325959,-0.371123416806905,NA,NA,NA,6,-103.099666292951,218.69637400602,26.8331303547803,2.72965948915022e-08
"2552",-0.331031417061723,0.49862412167142,-2.69755306590838,0.759266490862168,NA,-1.62666726924467,-0.391520692897782,3.74740235152679,1.53776719463055,-1.78363990789984,NA,NA,-0.039100178982342,10,-98.6847261907603,218.702785714854,26.8395420636145,2.72092261028336e-08
"156",2.68592456218882,0.153252419551055,-3.45021986297279,NA,-1.06488964735176,-2.05570501085654,NA,NA,0.426443750897414,NA,NA,NA,NA,6,-103.103940584388,218.704922588895,26.8416789376555,2.71801702832871e-08
"2517",-1.35427933876096,NA,NA,0.839858687155751,NA,-1.54099144943185,NA,3.64541272693686,1.58040831997588,-2.94502971084796,NA,NA,-0.169381454813415,7,-102.019180857667,218.705028382,26.8417847307605,2.71787325840077e-08
"1047",1.90161295045533,NA,-3.18875875223148,0.418588342644636,NA,-2.23717003371431,NA,NA,NA,NA,NA,0.333832824935462,NA,5,-104.177465261562,218.707871699595,26.8446280483554,2.71401211523695e-08
