"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nearest_LM)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"2268",-6.05419890486892,-0.194887329262301,1.26363371565155,NA,0.0818946422460621,-0.0309619754678325,NA,-1.07348669000525,0.263791030241309,NA,NA,NA,-0.754534687557066,8,-89.5806600592587,196.034047391245,14.023691254018,3.20381251193237e-05
"2666",-4.14692227193357,-0.268821967789014,NA,NA,-0.0501653647012922,NA,3.34183820484708,-0.840308081997938,NA,NA,0.593233465661575,NA,-0.696733506368356,7,-90.6817311003768,196.038160995934,14.0278048587078,3.19722967496321e-05
"2064",-8.68954951980928,-0.58893832347488,1.54021447299359,0.542816617952817,0.0343153245832836,NA,NA,NA,NA,NA,NA,NA,-0.95928806550377,6,-91.7681878065362,196.039369625049,14.029013487822,3.19529812621856e-05
"2299",-7.19388188899497,NA,1.20966538280146,NA,0.0848627032424572,-0.0606044359131744,0.766907621713174,-1.0976196434311,0.247833071042186,NA,NA,NA,-0.748928862007949,8,-89.5833316003409,196.039390473409,14.0290343361824,3.19526481802864e-05
"1828",-7.53844477585732,-0.155209012191584,0.810846521469475,NA,NA,NA,1.15712336298462,NA,NA,-0.13896528859349,0.631938755123744,0.752668108381955,NA,7,-90.6918275690812,196.058353933343,14.0479977961166,3.165111359235e-05
"2420",-7.22834463346554,-0.126682974736349,1.16900162659328,NA,NA,0.0992729586053058,0.887986002154655,-1.04977661148352,NA,-0.0515497751379064,NA,NA,-0.767508949817097,8,-89.5931743574237,196.059075987575,14.048719850348,3.1639688744565e-05
"2921",-4.4475742905743,NA,NA,NA,-0.0483322830425774,NA,3.50368402607748,-0.804929210573796,NA,-0.0562737045104107,0.588335632296509,NA,-0.669176120128765,7,-90.6937361602422,196.062171115665,14.0518149784385,3.15907621681323e-05
"1675",-6.27510230609168,NA,1.02464585856717,NA,0.0762316322192851,NA,NA,NA,0.13142042019424,NA,0.697744767276511,0.652840522525624,NA,6,-91.7806321513496,196.064258314675,14.0539021774488,3.15578112611315e-05
"2184",-8.57367081809908,-0.594868846303714,1.52027466699563,0.543994811250647,NA,NA,NA,NA,0.101214646412853,NA,NA,NA,-0.976522919910419,6,-91.7823448542912,196.067683720559,14.057327583332,3.1503808363616e-05
"2088",-8.7056703320237,-0.582254470435929,1.50796695404573,0.540574980809041,NA,NA,0.128156976848703,NA,NA,NA,NA,NA,-0.972910293502398,6,-91.78875675421,196.080507520396,14.0701513831694,3.13024553149709e-05
"3771",-7.37061586811697,NA,0.939293363860657,NA,0.0564922483211916,-0.275237855343727,0.750657776611051,NA,0.47136847759389,NA,0.666315539562798,0.932420173501057,-0.885605701333042,9,-88.496182857571,196.089926690752,14.0795705535251,3.11553803383002e-05
"1660",-8.2521223056756,-0.231873180198886,0.957251475904225,NA,0.13641078113813,0.0371028996484674,0.835107030481967,-0.875133965338522,NA,NA,0.518983295242366,0.763853794667357,NA,9,-88.498807031589,196.095175038788,14.0848189015611,3.1073730377404e-05
"1511",-9.53336651143463,NA,1.16793118912007,0.410498626685157,NA,NA,0.657387734943568,-0.997813661989053,0.433271520173403,-0.11450248690531,NA,0.358863137296037,NA,8,-89.6113785674338,196.095484407595,14.0851282703682,3.10689241276895e-05
"1645",-7.84290693099544,NA,NA,0.326704605592799,0.00353920596542827,NA,3.24881966791133,-0.892893861602634,NA,NA,0.671915519388269,0.70400044793642,NA,7,-90.713221700084,196.101142195349,14.0907860581222,3.09811576380336e-05
"1263",-10.1887388131033,NA,1.3061033952358,0.41623396788728,0.152534642816863,NA,0.490600321245005,-1.17431646795651,0.0129908713181359,NA,NA,0.380354163875387,NA,8,-89.6165824924398,196.105892257607,14.0955361203803,3.09076637339303e-05
"3601",-1.28557087022607,NA,NA,NA,NA,-0.458582590066393,NA,NA,NA,NA,0.792029120632743,1.16975161556351,-0.735068810919344,5,-92.8775069646522,196.112156786447,14.1018006492208,3.0811004219112e-05
