"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(latitude)","log(longitude)","log(nearest_W)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"5767",-2.35388808850399,NA,1.54716678881836,0.283801309963696,NA,NA,NA,NA,-1.62928287593935,NA,-0.955938162974444,0.0049851169666299,NA,-1.08155714291715,NA,7,-60.1779317296735,135.030562254528,10.1233036078502,3.2987427128058e-05
"7036",239.614832004758,1.11082239614741,1.3702682492498,NA,-48.1990652532877,-14.934537507292,-0.0101573844373572,0.432517340300934,NA,-1.03209036910293,-1.2130952969747,NA,0.357827843282663,-0.982446060612936,NA,11,-55.7012500726879,135.032129775005,10.1248711283279,3.29615830234079e-05
"9380",-6.98595757536325,0.968952125910141,1.4443398723473,NA,NA,NA,-0.032206064966656,NA,-0.830004825902484,NA,NA,-0.159983343621054,NA,NA,-0.488394977301766,7,-60.1790391189056,135.032777032992,10.1255183863144,3.29509174254188e-05
"5108",-26.0182416910883,1.11789899384508,1.4368534531951,NA,NA,5.23448611511158,-0.067815684317601,0.278162361724867,-0.608212850591,-1.18803060695212,-1.19171334404257,NA,NA,-1.02166234593312,NA,10,-56.8417628531977,135.033218957929,10.1259603112515,3.2943637313709e-05
"11553",0.333400402404181,NA,NA,NA,NA,NA,-0.072853759146724,NA,NA,-0.767715902402503,NA,0.0675680056966905,0.528427433366363,NA,-0.407445760031512,6,-61.265423271581,135.033840555138,10.1265819084606,3.2933400068147e-05
"14808",22.4208194039522,0.986001170232909,1.46464193909148,0.296979283742817,NA,-6.09385696505478,NA,0.254240788216212,-0.802364539400799,-0.942383604779977,NA,NA,0.391467379812301,-0.874457813258817,-0.566108902747333,11,-55.7021193527008,135.033868335031,10.1266096883537,3.2932942628156e-05
"2962",-38.380381592871,0.909576555476736,NA,NA,NA,8.172745126049,NA,NA,1.79651323097925,-0.84703900767091,-0.858696252335331,NA,0.467363739940614,NA,NA,7,-60.1805994374278,135.035897670036,10.1286390233588,3.28995435888339e-05
"11041",0.45351127308089,NA,NA,NA,NA,NA,-0.0559124234848734,NA,NA,-0.647714389921363,-0.52340654228318,NA,0.490586824732275,NA,-0.34012468508595,6,-61.2667649272447,135.036523866465,10.1292652197879,3.28892444128873e-05
"60",221.437926589788,0.645948817520551,1.4731648977794,NA,-33.3098579907505,-24.8794103158718,0.0162609448158533,NA,NA,NA,NA,NA,NA,NA,NA,6,-61.2667817339839,135.036557479944,10.1292988332662,3.28886916565805e-05
"10924",93.5313259853406,0.889426292358899,1.23219819315363,NA,-26.3907264386956,NA,0.0440240529642328,NA,-0.661586454762702,NA,-0.874322838369484,NA,0.47678390776478,NA,-0.553098729753175,9,-57.9697930243799,135.03714702437,10.129888377692,3.28789984128817e-05
"3857",-49.292307042843,NA,NA,NA,NA,11.5426476755315,NA,NA,NA,-0.779647173150317,-1.04453787799875,0.108601221448629,0.491496929440059,NA,NA,6,-61.2672591694374,135.037512350851,10.1302537041733,3.28729931769664e-05
"3873",0.38106405030722,NA,NA,NA,NA,NA,-0.0712972605092826,NA,NA,-0.771884329039897,-1.0429194561623,0.108403971834842,0.505595806284025,NA,NA,6,-61.2673484900972,135.03769099217,10.1304323454928,3.28700570706567e-05
"402",-121.353447320974,0.816927004209246,NA,NA,NA,27.0803967136427,NA,NA,1.93698035566014,-1.25767580398051,NA,NA,NA,NA,NA,5,-62.3403585716018,135.037860000346,10.1306013536689,3.28672795338194e-05
"8140",168.058344362765,1.04263485652922,1.36568577722063,NA,-45.8407119847919,NA,NA,0.408651313863371,-0.457546935952316,-1.07994157949702,-1.33183004620694,0.0531618689995911,0.340334341061736,-1.0828917086755,NA,11,-55.7043353022348,135.038300234099,10.1310415874216,3.2860045687089e-05
"7875",-1.07348772705431,NA,1.26539894275387,NA,NA,NA,NA,0.142366948159925,-1.20459653283855,NA,-0.829958426643473,0.0286843885157754,0.483856249063287,-0.835640075173607,NA,8,-59.0834823783783,135.039692029484,10.1324333828063,3.28371864119057e-05
"14341",1.78980129438396,NA,NA,0.189821610067631,NA,NA,NA,NA,NA,NA,NA,NA,0.704519360917723,-0.423299125167625,-0.359163342828628,5,-62.3412975143165,135.039737885776,10.1324792390982,3.28364335247337e-05
"668",229.993070305416,0.832660494496775,1.50520825528859,NA,-35.7817025485918,-24.2512541435716,NA,NA,-0.82598852814057,NA,-1.46370705655127,NA,NA,NA,NA,7,-60.1827488068573,135.040196408895,10.1329377622177,3.28289062556568e-05
"11025",-36.1410718992107,NA,NA,NA,NA,8.50221559762782,NA,NA,NA,-0.652780696047326,-0.52005007999197,NA,0.481750496523124,NA,-0.339084145947285,6,-61.2689713429977,135.040936697971,10.1336780512938,3.28167570639332e-05
"14849",2.13908994836599,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67481767352311,NA,0.654899807543083,-0.377943725755583,-0.312785681863715,5,-62.3424892770205,135.042121411184,10.1348627645063,3.2797323597431e-05
"10510",81.5756662212668,0.863219004127871,NA,0.13481738475,-21.9237357863957,NA,NA,NA,NA,-0.838867066758839,NA,NA,0.547325872194137,NA,-0.417862401660424,7,-60.1840568841944,135.04281256357,10.1355539168921,3.27859915813557e-05
"6918",1.91516705162481,0.856487414535774,NA,0.159874338213872,NA,NA,NA,NA,NA,-0.832573779202236,-0.783761722045287,NA,0.515537834373544,-0.532832255102464,NA,7,-60.1840941773395,135.04288714986,10.1356285031822,3.27847689114141e-05
"15760",86.6327487030368,1.10270102937556,1.37980632207567,0.27443617110815,-23.8993026452169,NA,NA,NA,-0.750588289543226,-0.869896430251781,NA,0.0346084105244441,0.340332108167009,-1.03571195666662,-0.505921474827717,11,-55.7066889567267,135.043007543083,10.1357488964054,3.27827954388128e-05
"10211",-6.66731979475397,NA,1.44971978613119,NA,NA,NA,-0.0379147487240289,0.409420944316619,-1.03885552627678,-1.19735101239631,-1.55127637363572,0.126130410037014,NA,NA,-0.592228284793959,9,-57.9728467466911,135.043254468992,10.1359958223144,3.27787482278755e-05
"15819",108.575041734405,NA,1.39207983987516,NA,-30.0240879380299,NA,NA,0.484173460803093,-0.651189350991987,-0.976508056395129,NA,0.0799156514439567,0.433450402038236,-0.872490968945509,-0.586539200157782,10,-56.8470255301235,135.043744311781,10.1364856651032,3.27707209942147e-05
"11537",-46.048835712468,NA,NA,NA,NA,10.7759797829466,NA,NA,NA,-0.772501176082856,NA,0.0662233596275368,0.517085034494907,NA,-0.406336556540984,6,-61.2704632110991,135.043920434174,10.1366617874968,3.27678352923648e-05
"3010",-3.63549698021855,0.868847397367584,NA,NA,NA,NA,NA,0.0785710239141135,1.92171033676023,-0.877066557844839,-0.938208968337177,NA,0.491240275864096,NA,NA,7,-60.184687300917,135.044073397015,10.1368147503372,3.27653292576177e-05
"5440",106.72107824525,1.23930769650992,1.40893187954942,0.239857154901843,-30.9541615601047,1.00039424628862,0.0304673463279824,NA,NA,-1.06092240324814,NA,-0.0303000900535086,NA,-1.24970137227059,NA,10,-56.8478377930971,135.045368837728,10.1381101910504,3.27441133585936e-05
"11042",0.506362375167618,0.890039430343496,NA,NA,NA,NA,-0.09142435161072,NA,NA,-0.827022858249579,-0.710373300664976,NA,0.505118880655297,NA,-0.347238940766365,7,-60.1857225982699,135.046143991721,10.138885345043,3.27314249525184e-05
"14880",232.529811573654,0.949636871596283,1.43431288996616,0.263090423359277,-33.6058088720181,-26.0204076792765,NA,NA,NA,NA,-0.829866403660193,NA,0.492524791592679,-0.830704425293808,-0.557798199275744,10,-56.8483089050499,135.046311061634,10.139052414956,3.2728690848556e-05
"5200",81.196951724632,1.17519601146801,1.45625898606378,0.286871568993054,-22.924860116945,NA,NA,-0.233670336496202,NA,NA,NA,-0.125307729422948,NA,-1.25608330419428,NA,8,-59.0875465049404,135.047820282608,10.1405616359305,3.27040027513288e-05
"2074",89.7951974837532,0.558778051139799,NA,NA,-29.1686520616026,4.45613466021104,NA,NA,NA,NA,NA,NA,0.722718248101268,NA,NA,5,-62.3457043575497,135.048551572242,10.1412929255647,3.26920468881569e-05
"8855",64.0361669135803,NA,1.5504480122447,0.278613751769381,NA,-16.5857043523635,NA,NA,-1.15230652053463,NA,-1.08451877049008,NA,NA,NA,-0.639367636553248,7,-60.1869900846639,135.048678964508,10.1414203178309,3.26899645975048e-05
"14824",-3.44920315317186,0.990475549718895,1.44822008797568,0.295680388358785,NA,NA,-0.00843039819765555,0.262332839452808,-0.825340935632938,-0.951983043897505,NA,NA,0.383729862423573,-0.91305822783784,-0.558555026876867,11,-55.7097722637836,135.049174157197,10.1419155105192,3.26818716837083e-05
"6043",178.71276741436,NA,1.36913134573959,NA,-35.0195377098158,-11.810427942553,NA,NA,-0.878874233414805,-1.01391107435219,-1.47595618118079,0.182177066528859,NA,-0.982166952966667,NA,9,-57.9758405879409,135.049242151492,10.141983504814,3.26807606121862e-05
"11443",113.418193706623,NA,1.28532746929675,NA,NA,-27.5584050243167,-0.00236841098611303,NA,-0.801761148518772,NA,NA,0.0272768858414323,0.5352966798981,NA,-0.616437118298046,8,-59.0884427226431,135.049612718013,10.1423540713359,3.26747059752189e-05
"10577",-59.0782608633689,NA,NA,NA,NA,13.752610707511,NA,0.187186245892243,NA,-0.784558264354737,NA,NA,0.530453549308374,NA,-0.402889609396255,6,-61.2734412129469,135.04987643787,10.1426177911922,3.26703977748821e-05
"15816",-3.4523901585915,0.988540489101516,1.44997530387039,0.298367398733878,NA,NA,NA,0.257920682101682,-0.835997423683231,-0.950536715472614,NA,0.000863944824834246,0.383634516514423,-0.913076200536121,-0.559723800106307,11,-55.7102744675965,135.050178564823,10.1429199181452,3.266546284377e-05
"9315",-7.74905626107796,NA,1.30023502046774,NA,NA,NA,0.00745245701416019,-0.0398293248395524,NA,NA,NA,-0.0562432615763761,NA,NA,-0.550596885460504,6,-61.2743456106162,135.051685233208,10.1444265865308,3.26408641003856e-05
"449",-5.00000468513822,NA,NA,NA,NA,NA,NA,-0.0500344184311387,1.92502176946699,-1.03894742200891,NA,NA,NA,NA,NA,4,-63.4077040203307,135.052094431194,10.1448357845164,3.26341864956065e-05
"1500",185.293242614026,1.1257648395835,1.38036878565435,NA,-29.8732387509917,-19.1068992221735,NA,0.112785911537465,-0.425086352944099,-1.11706341049187,NA,-0.0523752076421526,NA,NA,NA,9,-57.9776821509594,135.052925277528,10.1456666308509,3.26206323140467e-05
"11916",81.6805945877081,0.927911487641042,1.2178238590605,NA,-23.1952791833491,NA,NA,NA,-0.617556388820589,NA,-0.808544679624818,-0.0174140443131885,0.47232476098641,NA,-0.54322840316999,9,-57.9778095926833,135.053180160976,10.1459215142988,3.26164753493189e-05
"2655",227.338994638016,NA,1.22983186933715,0.169051120750964,-27.1212859791907,-31.0274057757334,NA,0.218620152112494,NA,NA,-0.939097465302212,NA,0.548685210220861,NA,NA,8,-59.0903623948939,135.053452062515,10.1461934158375,3.26120414158069e-05
"6267",213.86422671014,NA,1.24042910896788,NA,-33.5939131995023,-21.4871869505781,0.0471682418877708,0.140293358655334,NA,NA,NA,NA,0.526857053022702,-0.855129874502041,NA,8,-59.0906556438318,135.054038560391,10.1467799137132,3.26024793713983e-05
"7276",124.532134458277,1.077734182739,1.23789330261528,NA,-34.1038162217481,NA,0.0228469513172438,0.0512054472489273,NA,NA,NA,-0.0994796429253005,0.474062210827969,-1.06875824907597,NA,9,-57.9785452323816,135.054651440373,10.1473927936953,3.25924901985307e-05
"6414",116.108488442724,0.872494372965178,NA,0.111888672236488,-30.5253870948721,NA,NA,NA,NA,-0.834705681206055,NA,NA,0.543348536050541,-0.687650524305974,NA,7,-60.1900349932072,135.054768781595,10.1475101349175,3.25905780333081e-05
"716",82.2315113739162,0.933850796653123,1.3639879439062,NA,-23.6028108457565,NA,NA,-0.214101765539409,-1.09759777693777,NA,-1.24028086648633,NA,NA,NA,NA,7,-60.191035876466,135.056770548113,10.1495119014351,3.25579749880029e-05
"7827",53.3173234300561,NA,1.2648050697739,NA,NA,-12.6728278144165,NA,NA,-1.19512065089073,NA,-0.823234223564956,0.0552428244613573,0.47193687125597,-0.795036440578038,NA,8,-59.0922686448112,135.05726456235,10.150005915672,3.25499339295589e-05
"12719",63.1677472336438,NA,1.42671409482804,0.302474908283335,-17.9771171860038,NA,0.0909362694627219,NA,-0.798771033941834,-0.834806757147176,NA,NA,NA,-0.960725147422449,-0.527556001183208,9,-57.9800361561007,135.057633287811,10.1503746411337,3.25439334879975e-05
"4640",156.768502450473,0.902390859763332,1.55568835517393,0.241733844800867,-36.0896987218687,-6.35013524410247,NA,NA,NA,NA,-1.29077379855991,NA,NA,-1.20985892692724,NA,8,-59.0924776861578,135.057682645043,10.1504239983653,3.25431303586759e-05
"5320",-2.37780946372363,1.12155529475109,1.56655324625978,0.336372013183741,NA,NA,NA,-0.281215964825704,-1.40935299135793,NA,NA,-0.109362579723245,NA,-1.19277051094906,NA,8,-59.0926095498986,135.057946372524,10.1506877258469,3.25388393826876e-05
"4480",108.959307653388,1.15728058846116,1.43406723618659,0.226390223461479,-31.8527407880075,1.22187087196372,0.0203445610457486,0.06974353867008,NA,-1.13143857613718,NA,NA,NA,-1.27090085600126,NA,10,-56.8541696247921,135.058032501118,10.1507738544403,3.25374381506258e-05
"10099",62.7343034427493,NA,1.43261691064008,NA,NA,-16.6129957637358,-0.0505717118971621,0.404406203733783,NA,-1.19593175698337,-1.53888122661741,0.118120398462754,NA,NA,-0.612646669228179,9,-57.9802372390478,135.058035453705,10.1507768070278,3.25373901158457e-05
"1400",32.2671387830132,1.1316361880413,1.33841393073264,0.211149700051858,NA,-9.5882064163772,-0.0262828095051862,0.0846513453746549,NA,-1.09694188935272,NA,-0.0686980818723928,NA,NA,NA,9,-57.9805095496208,135.058580074851,10.1513214281738,3.25285310467619e-05
"2431",199.704751812882,NA,1.27029168162983,0.137842780719854,-25.8964529269392,-25.8856898579421,0.0120488712006144,0.431880182043299,NA,-0.853289227001547,NA,NA,0.465312404205887,NA,NA,9,-57.9807758268533,135.059112629316,10.1518539826388,3.25198705926305e-05
"2977",-2.81985859640548,NA,NA,NA,NA,NA,-0.05559057045348,NA,1.62347429924609,-0.643447610077485,-0.639535165147521,NA,0.476945650263357,NA,NA,6,-61.2783955698815,135.059785151739,10.1525265050615,3.25089372598817e-05
"4712",-4.42219030741971,0.990613213130797,1.46611180384315,0.334216527749553,NA,NA,0.0561536422292884,-0.329167362335632,NA,NA,-0.957948173454874,NA,NA,-1.15848681710162,NA,8,-59.093541914749,135.059811102225,10.1525524555476,3.25085154512564e-05
"15664",103.247811879142,1.10259029561399,1.33565554002969,0.280237741600897,-28.6995904913621,NA,0.0644042796623049,NA,NA,-0.865890758528918,NA,0.0265476078268136,0.341373787451532,-1.04923236374709,-0.513710021978305,11,-55.7154045072359,135.060438644101,10.1531799974238,3.24983168239679e-05
"2445",64.1095502062515,NA,NA,0.118670712884005,-18.1826005705146,NA,NA,NA,1.7730562177327,-0.65269122475971,NA,NA,0.51631743621478,NA,NA,6,-61.2788276698999,135.060649351776,10.1533907050982,3.24948931819376e-05
"6004",-21.6748320840252,1.08843204439584,1.39265862190049,NA,NA,4.02144004424731,-0.0703417985531008,0.261923545537464,NA,-1.21599290351253,-1.27472263550717,0.0278196339115564,NA,-1.0284373687425,NA,10,-56.8558213604442,135.061335972422,10.1540773257446,3.24837392643934e-05
"6364",229.072106345807,0.957089685851357,1.34195757557078,NA,-36.2470908329377,-22.3354777480672,NA,-0.0668942168647613,-0.730589211523678,NA,NA,NA,0.509261712337005,-0.985443819693611,NA,9,-57.9819134847715,135.061387945153,10.1541292984752,3.24828951410465e-05
"11371",72.2322867725245,NA,1.19818004209117,NA,-21.0844497399789,NA,0.0264565305899843,0.271337628174918,NA,NA,NA,-0.0258440373994391,0.553007530849066,NA,-0.627625575376482,8,-59.094472870865,135.061673014457,10.1544143677796,3.24782655328328e-05
"7441",-86.9179869470414,NA,NA,NA,NA,20.8555163238094,NA,NA,NA,-0.759336817428629,NA,0.0528879871713371,0.494268621657842,-0.67033391907326,NA,6,-61.2796365772974,135.062267166571,10.1550085198933,3.24686184508053e-05
"14160",141.083115211205,1.08785486475621,1.5425120077275,0.232421102935377,-39.2686619870301,NA,NA,0.303080384153127,NA,-1.22878085322955,-1.47877926085549,0.056268535512768,NA,-1.1121939836096,-0.496812152626006,11,-55.7165857885677,135.062801206765,10.1555425600875,3.24599498345532e-05
"6100",-25.3217191283336,1.05647496871872,1.45617406098697,NA,NA,5.09689800281787,NA,0.232144294943345,-0.751746583363637,-1.1950076920251,-1.28704282294538,0.0382941237576338,NA,-1.01643560718822,NA,10,-56.8567496836773,135.063192618888,10.1559339722107,3.24535978471918e-05
"3895",85.3361644492136,NA,1.18417769203845,0.208790822489285,NA,-21.4524336967431,0.0470642979409834,NA,NA,-0.795657646500246,-1.16329747365047,0.145535477540495,0.366942626481221,NA,NA,9,-57.9829064893327,135.063373954275,10.1561153075975,3.2450655487723e-05
"4012",105.397622237154,1.06349543455888,1.17898378653423,NA,-29.6051119606006,NA,0.0386525300163649,NA,-0.773554875786153,-0.913221516883502,-1.17977345519146,0.0777499613502925,0.310488164571675,NA,NA,10,-56.8569402213777,135.063573694289,10.1563150476115,3.24474148023584e-05
"8044",169.540957156795,1.05397307207064,1.33328419179442,NA,-46.4193918650021,NA,-0.00668305101409875,0.414406920886286,NA,-1.0828244709816,-1.32798038085152,0.047758758914653,0.338584647186073,-1.08954735334776,NA,11,-55.717235561793,135.064100753216,10.156842106538,3.2438865079153e-05
"6971",192.623020098103,NA,1.15092830078603,NA,-31.6420061315851,-18.1355302004117,0.0795425481435708,NA,NA,-0.61761731584346,-0.631031384308379,NA,0.318140423272303,-0.816056247331126,NA,9,-57.983352496672,135.064265968954,10.1570073222762,3.24361854843134e-05
"11026",-56.9163059297022,0.885640526678071,NA,NA,NA,13.3365605997916,NA,NA,NA,-0.840700727150289,-0.690662352043576,NA,0.486484147792391,NA,-0.352871505910637,7,-60.1951892208308,135.065077236842,10.1578185901647,3.24230309346047e-05
"1409",-5.20636489902797,NA,NA,NA,NA,NA,NA,NA,1.98574176459194,-1.05839389052446,NA,-0.00895089079566579,NA,NA,NA,4,-63.4142661662669,135.065218723066,10.1579600763888,3.2420737309624e-05
"6945",2.34872807299758,NA,NA,NA,NA,NA,-0.0632594695892135,NA,NA,-0.655014071025479,-0.584314601868972,NA,0.485221712909078,-0.527956530706524,NA,6,-61.2811799078586,135.065353827693,10.1580951810157,3.24185472877862e-05
"5947",209.068954490762,NA,1.33006681889417,NA,-41.9860113893788,-13.2133996595502,0.0791876943741259,NA,NA,-1.0140511803335,-1.52448582112781,0.178971205160549,NA,-0.979918495060497,NA,9,-57.9840900738525,135.065741123315,10.1584824766373,3.24122701148754e-05
"774",-1.32146846984583,0.840058219386332,NA,0.103659637136258,NA,NA,NA,NA,NA,-1.19196894825494,-1.24933478819799,NA,NA,NA,NA,5,-62.3547913675674,135.066725592278,10.1594669456001,3.23963196039218e-05
"6883",-1.3069940556567,NA,1.25871768116405,NA,NA,NA,-0.000400116533566122,0.179012617966442,-1.12051555979205,NA,-0.759570949044592,NA,0.483415574680534,-0.824319618696972,NA,8,-59.0971604983005,135.067048269328,10.1597896226506,3.23910932511104e-05
"1112",52.4377911889003,1.10816236917198,1.38180282552846,0.259793539560749,NA,-14.2534508260745,NA,-0.254458516291857,NA,NA,NA,-0.151455058001388,NA,NA,NA,7,-60.1962575815071,135.067213958195,10.1599553115174,3.23884099404942e-05
"11585",0.0651683063170382,NA,NA,NA,NA,NA,NA,0.0955611825638219,NA,-0.802911324960222,NA,0.0478998569711127,0.547327908903292,NA,-0.416115408269958,6,-61.2833281254632,135.069650262902,10.1623916162248,3.23489799434393e-05
