"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"895",-3.05258131357423,NA,2.78627827731811,0.5523807070047,0.0922714448363412,0.489251767447074,-0.10957280210605,0.185490223693441,NA,-2.30387128969651,-0.561990056575957,NA,NA,NA,NA,9,-75.7338820863034,170.565325148217,11.6817019528796,1.79676782221146e-05
"11643",-3.40186607808872,NA,2.70585462331293,NA,-0.143955818677163,0.249918011257849,-0.385924659552761,0.135365832890573,NA,-2.30197419482491,NA,1.16188941550942,1.67223021335364,NA,-0.808352556891437,10,-74.6081869458185,170.566067143171,11.682443947834,1.79610134951986e-05
"508",-2.95846945492157,0.278143441031225,2.45008600450539,NA,-0.0808918167832732,0.368200602346745,-0.0882080898960951,0.140353798582466,0.883661574970214,-2.46262127472499,NA,NA,NA,NA,NA,9,-75.7344462094036,170.566453394417,11.6828301990801,1.79575450982053e-05
"8881",-2.44212222575635,NA,NA,NA,NA,0.766119506867157,-0.394432251071635,NA,1.98450743019043,NA,-0.454471565421526,NA,NA,NA,-0.50759931082199,6,-79.0324034031618,170.5678008183,11.6841776229628,1.79454509600758e-05
"696",-3.71867809030505,0.241485100197225,2.69300703941042,0.672724864529654,NA,0.294060455851594,0.0587635745383885,NA,0.626462987982663,NA,-0.427810944298536,NA,NA,NA,NA,8,-76.8477659221412,170.56825911701,11.6846359216728,1.79413392426799e-05
"2462",-3.31315003738479,0.327216685684626,NA,0.445899537773532,-0.0149981952398332,0.595604686700638,NA,NA,1.81505385886517,-1.58389398220564,NA,NA,1.84855886330795,NA,NA,8,-76.8482140461192,170.569155364966,11.6855321696289,1.79333010995438e-05
"7711",-4.32521941832835,NA,2.66419780261354,0.768388787127376,-0.121515733651031,0.279822916864928,NA,NA,NA,NA,-0.536479516168058,1.03245124081005,1.90723473229241,-0.502557898767201,NA,9,-75.7359321579767,170.569425291563,11.6858020962263,1.79308809253918e-05
"4839",-3.61584531726089,NA,2.92136929319,0.702386429327086,NA,NA,0.0309727977620561,0.0497130945477129,0.716721855697424,NA,-0.372491745882992,NA,NA,-0.540848324223295,NA,8,-76.8486200702476,170.569967413222,11.6863442178856,1.79260212245983e-05
"15723",-3.16782648610054,NA,2.86531983471289,NA,-0.251940788345955,NA,-0.359799193250016,0.130153941877317,NA,-2.28418110511581,NA,1.20135932505215,1.65593092387268,-0.289906781491453,-0.786380161738266,10,-74.6103160416529,170.570325334839,11.6867021395026,1.79228134563878e-05
"16267",-2.71389671710073,NA,2.52521944408227,NA,-0.390453646617862,NA,NA,NA,0.571080223831119,-2.03513410110961,-0.832561624338296,1.69550643662659,1.24609714262402,-0.256223059883887,-0.718268600938523,10,-74.6110314528069,170.571756157148,11.6881329618107,1.79099958612012e-05
"672",-3.67694525851393,0.244657749582861,2.68020848579619,0.666720893668748,-0.00285570610547853,0.293230342621036,NA,NA,0.621437441792988,NA,-0.426491600679459,NA,NA,NA,NA,8,-76.8495460730668,170.571819418861,11.6881962235241,1.79094293616481e-05
"7847",-4.42235784557816,NA,2.53861133574282,0.739456291085508,NA,NA,-0.163879399069007,NA,0.532317269916664,NA,-0.487062074428752,0.939483339109926,2.00383783683286,-0.431458381289327,NA,9,-75.7372880826055,170.572137140821,11.6885139454839,1.79065844781263e-05
"5026",-1.26527840071843,0.329020086776378,NA,NA,NA,NA,-0.332842848172739,NA,2.12643192206682,-2.33054552877914,-0.358234138404307,NA,NA,-0.296613196872101,NA,7,-77.9487773443773,170.572253483935,11.6886302885984,1.79055428545193e-05
"7625",-2.94822533536327,NA,NA,NA,-0.420970742154722,NA,NA,0.0455392176096473,2.00433836442274,-1.95333201108077,NA,0.722895500831047,2.16292269223579,-0.218106587095284,NA,8,-76.8500315649427,170.572790402613,11.6891672072758,1.79007365894976e-05
"12404",-2.9449652914868,0.178931211523177,2.9614082166655,NA,NA,0.356895932990267,-0.167148437286865,0.033730053833471,NA,NA,NA,NA,NA,-0.427805447014434,-0.609346575456067,8,-76.8500530323366,170.5728333374,11.6892101420636,1.79003523114592e-05
"13196",-2.07680685813947,0.463778220256197,2.38988479730871,NA,-0.2056944937439,NA,NA,NA,0.986711724603333,-1.84273029496109,-0.223267577270884,NA,NA,-0.321375641297543,-0.554458267631418,9,-75.7383835258236,170.574328027257,11.6907048319201,1.78869795715923e-05
"2988",-3.02242983041301,0.456326067579309,2.04101753814129,NA,-0.124150373659286,NA,-0.0840919083189073,NA,0.955264149389522,-1.46733292083494,-0.13819232479834,NA,1.25672736171715,NA,NA,9,-75.7384128119635,170.574386599537,11.6907634041998,1.78864557386774e-05
"12380",-2.95833211181779,0.181770249424249,3.00314889241843,NA,-0.137827709736634,0.313688359347161,NA,0.0342390090707524,NA,NA,NA,NA,NA,-0.433310327749595,-0.600884297330139,8,-76.8511851599213,170.57509759257,11.691474397233,1.788009829606e-05
"1506",-1.53410903321736,0.155768782625409,NA,NA,NA,NA,-0.363030921824974,0.0113134062447546,1.99712792604081,-2.65961434840913,NA,0.425034775959003,NA,NA,NA,7,-77.9509606160742,170.576620027329,11.6929968319922,1.78664928335022e-05
"8249",-1.70512144324623,NA,NA,NA,0.103853520644933,1.12059929514663,-0.657720409220356,NA,NA,NA,NA,NA,NA,NA,-0.449492969628144,5,-80.1098277075872,170.576798272317,11.6931750769803,1.78649005980536e-05
"11324",-3.91808820486527,0.0973792016778,2.5918431542216,NA,-0.142951483100819,0.120137674523366,-0.291802173517054,NA,NA,NA,NA,0.880695401672229,2.14413920959108,NA,-0.760199521754271,9,-75.7397964062889,170.577153788188,11.6935305928507,1.78617252524404e-05
"10219",-2.39492484512159,NA,2.96942050983245,NA,-0.460580402327036,NA,-0.075782053146805,0.155278461874835,0.701723683960876,-2.92574840534448,-1.28078448226581,1.44760123650739,NA,NA,-0.769833789436612,10,-74.6139098206747,170.577512892883,11.6938896975463,1.78585184256411e-05
"8486",-0.239615383791238,0.209363225367093,NA,0.309905810662098,NA,NA,-0.589284381929462,NA,NA,-2.43136962783844,NA,NA,NA,NA,-0.485414597689491,6,-79.0373388782378,170.577671768452,11.6940485731148,1.78570998408527e-05
"10188",-2.42416247377664,0.0416348494394682,2.97204646644817,NA,-0.478720537798274,NA,NA,0.151507774818499,0.723857700782972,-2.92024141810594,-1.27955122514697,1.41957664815202,NA,NA,-0.760375367760161,10,-74.6140855091792,170.577864269892,11.6942410745552,1.78553811648455e-05
"8039",-3.42254954736823,NA,2.93031701208912,0.611079700601725,NA,NA,-0.26968437250565,0.132739949471032,NA,-2.39517742847915,-0.966437524382183,1.38865151414507,1.40289268176626,-0.436230323104618,NA,10,-74.6146075781168,170.578908407767,11.6952852124305,1.78460618578416e-05
"9522",-0.824919038035177,0.0934678786661558,NA,NA,NA,1.0448927455254,-0.589797236939757,NA,NA,-2.76590434058301,NA,0.879351293451486,NA,NA,-0.543621771092244,7,-77.9523626794834,170.579424154148,11.6958009588107,1.78414604302573e-05
"892",-2.54194470465841,0.289796673941438,2.74914095211133,NA,-0.057429382314115,0.441082826784894,-0.137333870936687,0.17308834489618,NA,-2.43903516213057,-0.641542311849108,NA,NA,NA,NA,9,-75.7411122267047,170.579785429019,11.6961622336823,1.78382378856596e-05
"11636",-3.43049416352615,0.0590710178938112,2.67542785001073,NA,NA,0.303823319111656,-0.435125359096922,0.130900985521281,NA,-2.30579585779655,NA,1.10302031143055,1.66316714632107,NA,-0.79594557281519,10,-74.6153223532045,170.580337957943,11.6967147626059,1.78333104951334e-05
"9585",-0.882652761602945,NA,NA,NA,NA,1.06415499194008,-0.615518798015441,0.0279794712610112,NA,-2.82220314122499,NA,0.8833403757753,NA,NA,-0.556760830485302,7,-77.9529109175022,170.580520630185,11.6968974348482,1.78316817441081e-05
"5684",-2.996200123841,0.0770747327591835,2.93610784729343,NA,NA,0.374318503880466,-0.080800886611554,NA,NA,NA,-0.718661325825534,0.719307574184524,NA,-0.5481225358144,NA,8,-76.8539077926355,170.580542857998,11.6969196626614,1.78314835655643e-05
"4522",-1.28564406746905,0.312752568662655,NA,NA,-0.283872283713122,NA,-0.247162186173735,NA,2.18434989835247,-2.34968611558192,NA,NA,NA,-0.389968970483306,NA,7,-77.953160423646,170.581019642473,11.6973964471358,1.78272331849534e-05
"11356",-4.22059021168516,0.0578263322894246,2.74037407388907,NA,-0.24621866510521,0.111293978968988,NA,0.0471778646790482,NA,NA,NA,0.76455499037737,2.17594828500277,NA,-0.755927004451568,9,-75.7419294463532,170.581419868316,11.6977966729794,1.78236660821569e-05
"13193",-1.3442264115132,NA,NA,NA,-0.294089506908184,NA,NA,NA,2.20740281993246,-2.04529305075447,-0.204449786347752,NA,NA,-0.155792375639938,-0.464279073314661,7,-77.9533619034346,170.58142260205,11.6977994067131,1.78236417195952e-05
"11732",-3.80203046391062,0.0805282343210564,2.54735485459041,NA,NA,0.259824765513873,NA,0.127937159623355,0.667455955424322,-2.2951741799537,NA,0.951605744273575,1.56467435992001,NA,-0.7596005433643,10,-74.6161804044889,170.582054060512,11.6984308651747,1.78180151631855e-05
"9265",-1.68079705608146,NA,NA,NA,NA,1.09976794920053,-0.633711614113781,NA,NA,NA,NA,0.067477564006764,NA,NA,-0.457808370888523,5,-80.113287787578,170.583718432299,11.700095236962,1.78031934303876e-05
"11209",-2.94587202835858,NA,NA,NA,-0.363732135145691,NA,NA,0.124993882159424,2.26745766486648,-1.77948696294656,-0.265823540030878,NA,2.04911864061768,NA,-0.526293684881998,8,-76.8560154745409,170.584758221809,11.7011350264722,1.77939400491e-05
"8891",-2.98708840640622,NA,2.53231390188997,NA,-0.128261532739202,0.171470895797663,0.0128861322904878,NA,0.823028680939941,NA,-0.302528886293277,NA,NA,NA,-0.658212242237529,8,-76.8561421024616,170.58501147765,11.7013882823136,1.7791686982124e-05
"565",-1.88230083989261,NA,NA,0.364540816314128,NA,1.10100019461403,-0.508330540679474,NA,NA,NA,-0.451504716818146,NA,NA,NA,NA,5,-80.1140308944654,170.585204646074,11.7015814507368,1.77899686690462e-05
"597",-1.91215562303015,NA,NA,0.451723136223133,NA,1.02309732654981,NA,-0.0765816760697189,NA,NA,-0.266492467385994,NA,NA,NA,NA,5,-80.1140654450354,170.585273747214,11.7016505518767,1.77893540261075e-05
"5058",-1.58183148934796,0.260149792304774,NA,NA,NA,NA,NA,0.0558258255110954,2.27851374603402,-2.55164531017498,-0.498425930211536,NA,NA,-0.244604022845627,NA,7,-77.9554804513094,170.5856596978,11.7020365024627,1.77859214515134e-05
"4554",-1.50156713778772,0.26219325454193,NA,NA,-0.370573223002657,NA,NA,0.0374389795935038,2.30735638660926,-2.49856962658997,NA,NA,NA,-0.382336473861677,NA,7,-77.9557148039463,170.586128403073,11.7025052077364,1.77817537622965e-05
"11349",-3.57589813643979,NA,NA,0.669473173788254,NA,0.816851177814527,NA,-0.0567021265833606,NA,NA,NA,0.749146123853833,2.76923991289946,NA,-0.495882199914291,7,-77.9558493719551,170.586397539091,11.702774343754,1.77793610680931e-05
"5716",-3.05942193142335,0.0702190522224818,2.96217670726196,NA,NA,0.373571549255431,NA,0.0038784379060228,NA,NA,-0.726470922708354,0.709922521979263,NA,-0.538958892571446,NA,8,-76.8570862522505,170.586899777228,11.7032765818914,1.7774896892043e-05
"9529",-0.894034266029233,NA,NA,NA,0.126871448874549,1.07133099175685,-0.624261818424005,NA,NA,-2.74063549838509,NA,0.921768449412151,NA,NA,-0.54254571512432,7,-77.9562604537779,170.587219702736,11.7035965073996,1.77720537979833e-05
"14171",-2.1845888519701,NA,3.12474662141915,NA,-0.388543292099708,0.312069652883456,NA,0.150887206651045,NA,-2.92917630439004,-1.24067743695132,1.52514269996813,NA,-0.421683016818371,-0.684193929658678,10,-74.6194614322016,170.588616115937,11.7049929206001,1.77596495635839e-05
"4494",-1.54696295408953,0.300379746005376,NA,0.228992204229985,-0.312168308817166,NA,NA,NA,2.25494041847729,-2.35895484985771,NA,NA,NA,-0.392283400594554,NA,7,-77.9569618885289,170.588622572239,11.7049993769017,1.77595922328497e-05
"8242",-1.64871209810503,-0.0226828867104742,NA,NA,NA,1.08209615120646,-0.612158113623868,NA,NA,NA,NA,NA,NA,NA,-0.450147759174834,5,-80.1157624592464,170.588667775636,11.7050445802988,1.77591908404363e-05
"625",-1.49654218110541,NA,NA,NA,NA,0.986108807519615,-0.447733251396338,-0.0537955228703777,NA,NA,-0.31441618200371,NA,NA,NA,NA,5,-80.1159360904167,170.589015037976,11.7053918426395,1.77561075590307e-05
"934",-1.53945101564916,0.317700095322075,NA,0.239680590391177,NA,NA,-0.284816035604273,NA,2.09919829239663,-2.32909158057249,-0.400079895623496,NA,NA,NA,NA,7,-77.9576274858675,170.589953766916,11.7063305715788,1.77477754285789e-05
"4476",-2.42548729634417,0.29220156191632,2.75156701137164,NA,-0.0393213925840043,0.525838185240272,-0.191553437422389,0.14504202957754,NA,-2.39290156304315,NA,NA,NA,-0.631559207536373,NA,9,-75.7466836100301,170.59092819567,11.7073050003332,1.77391305633496e-05
"966",-1.78918277359466,0.257293795974146,NA,0.21822170529281,NA,NA,NA,0.0509904864775198,2.24276195237449,-2.52938677063441,-0.522420326954948,NA,NA,NA,NA,7,-77.9583183447971,170.591335484775,11.7077122894381,1.773551845385e-05
"5573",-1.75562586394311,NA,NA,0.317174315688075,NA,NA,NA,0.00476134011094187,2.08610486002929,-2.60606255294185,NA,0.544992916225096,NA,-0.368700766392287,NA,7,-77.9584056032705,170.591510001722,11.7078868063848,1.77339709471038e-05
"12703",-2.7937842346745,NA,2.38286992471314,0.830049449383519,0.129048584228118,0.366719274046693,NA,NA,0.734608451862272,-1.55101355327915,NA,NA,NA,-0.412315986891075,-0.640404718480601,9,-75.7471633455426,170.591887666695,11.708264471358,1.77306225134288e-05
"1509",-1.68903848826287,NA,NA,0.236488588162346,NA,NA,-0.342629700984526,0.0137520719624953,1.96111260942275,-2.62464889506917,NA,0.529559259707146,NA,NA,NA,7,-77.9587507357125,170.592200266606,11.7085770712688,1.77278514344857e-05
"14927",-4.43491285105454,NA,2.94499376521533,0.806139697400559,-0.0694621747914461,NA,NA,0.112542253656984,NA,NA,-0.152865881919186,NA,1.95833748049803,-0.189442663066719,-0.766205560351634,9,-75.7474527114274,170.592466398464,11.7088432031276,1.77254926184013e-05
"8785",-1.56421384975892,NA,NA,NA,NA,0.985098254554008,NA,-0.0661518510865326,NA,NA,-0.25969554653898,NA,NA,NA,-0.353551738661482,5,-80.1179811074515,170.593105072046,11.709481876709,1.77198331201656e-05
"11202",-2.96560221023157,0.236290424116053,NA,NA,NA,NA,NA,0.0871115946138048,2.18039840562802,-1.87110853344767,-0.226954762981103,NA,2.03942324809743,NA,-0.506067700575618,8,-76.8605375379761,170.593802348679,11.7101791533425,1.77136563841597e-05
"11633",-2.24193053180678,NA,NA,NA,NA,0.88135140129966,-0.744347355796841,0.0569632003265748,NA,-2.16901387792151,NA,1.05232810938835,2.23151500394421,NA,-0.571253863793539,8,-76.8612791709591,170.595285614645,11.7116624193086,1.77005242225591e-05
"5747",-3.0342753157551,NA,2.94273803920797,NA,NA,0.376881380616893,-0.075559708256527,0.00995584301218275,NA,NA,-0.741479526275431,0.757385802461653,NA,-0.543326561612872,NA,8,-76.8613008681492,170.595329009026,11.7117058136888,1.77001401750864e-05
"8725",-2.06010838801063,NA,NA,0.456435842155354,NA,1.12315507771508,NA,NA,NA,NA,-0.420928419936593,NA,NA,NA,-0.410804158947026,5,-80.1191662875595,170.595475432262,11.711852236925,1.7698844366618e-05
"8066",-2.75435696365158,0.14204778400369,NA,NA,NA,NA,NA,NA,1.88204401931219,-1.96972216734886,-0.554656409727935,0.858071588000657,2.01246608085829,-0.107583128208598,NA,8,-76.8617837163902,170.596294705508,11.7126715101709,1.76915957565313e-05
"12900",-2.79284608211967,0.188623468123358,3.12991169101686,NA,NA,NA,-0.149203178134435,0.0455325977759408,NA,NA,-0.418041124901994,NA,NA,-0.28073974004279,-0.634560158493651,8,-76.8627494307314,170.59822613419,11.7146029388532,1.76745189757646e-05
"9116",-2.28331549346763,0.454484884385759,2.28288096623488,NA,-0.104091685044908,0.217043304281095,NA,NA,0.90994919953641,-1.86010911529207,-0.241293490157465,NA,NA,NA,-0.584524795197587,9,-75.7506968110106,170.598954597631,11.7153314022941,1.76680825275603e-05
"5065",-1.53088802716715,NA,NA,NA,-0.382515449329163,NA,NA,0.093685511916163,2.34294734108529,-2.44193289552169,-0.515935469488228,NA,NA,-0.286387374451167,NA,7,-77.9621921924338,170.599083180048,11.7154599847115,1.76669466616927e-05
"13589",-1.280475292272,NA,NA,0.550273261765959,NA,1.14933936541813,NA,NA,NA,-2.7786004648398,NA,0.905188065811991,NA,-0.357838267285005,-0.507313510316137,7,-77.962198785841,170.599096366863,11.7154731715258,1.76668301767042e-05
"1877",-1.30750594959064,NA,NA,0.402133672995135,NA,1.11721500771919,NA,0.0206193706533684,NA,-2.84403345657263,-0.958274804531422,1.16207905518031,NA,NA,NA,7,-77.9622935469747,170.59928588913,11.7156626937933,1.76651561271656e-05
"8812",-2.8451612003351,0.191897519487543,3.10490346037329,NA,-0.208764430313965,NA,-0.0638513522293561,0.0526015261068708,NA,NA,-0.489718171613767,NA,NA,NA,-0.675863167687701,8,-76.8633946016272,170.599516475982,11.7158932806449,1.76631195682019e-05
"1814",-1.27550063142941,0.0627071790254171,NA,0.418725894419976,NA,1.10348580618159,NA,NA,NA,-2.79620560995272,-0.919353810192963,1.15037762699626,NA,NA,NA,7,-77.9630502021395,170.60079919946,11.7171760041228,1.76517947511606e-05
"12203",-2.78033281939325,NA,2.47101022432609,NA,-0.325530084590921,NA,-0.149204325169704,NA,0.523514082616501,-2.01889489824721,-0.829294787833491,1.69388087267492,1.31979456659145,NA,-0.757849682847257,10,-74.6261478840416,170.601989019617,11.7183658242801,1.76412966435813e-05
"15388",-3.90377981306726,0.0952980955713355,2.68739147841484,NA,-0.237022399647769,0.128236767023653,NA,NA,NA,NA,NA,0.874698299380839,2.04925191796031,-0.258219433444895,-0.706405395252098,9,-75.7526028777014,170.602766731012,11.7191435356756,1.76344380584522e-05
"4998",-1.62261224390585,0.311863468528194,NA,0.294491803466281,NA,NA,NA,NA,2.21122890778921,-2.3483863804125,-0.365626353752998,NA,NA,-0.289521630297203,NA,7,-77.9644400445134,170.603578884208,11.7199556888706,1.76272785795931e-05
"3791",-4.7303820331162,NA,2.52837949396444,0.611127687954385,-0.240375244165321,NA,NA,0.0494176393227201,0.645248824334058,NA,-0.639210901911691,0.855225055143116,2.11047181196883,NA,NA,9,-75.7531035134888,170.603768002587,11.7201448072504,1.76256118372146e-05
"8709",-1.30918081241689,NA,NA,0.273219460044677,NA,NA,NA,NA,NA,NA,-0.565489560587745,NA,NA,NA,-0.389680043477869,4,-81.1836407370505,170.603967864634,11.7203446692967,1.7623850579794e-05
"7320",-4.69070230088084,0.1276498060769,2.45962353189952,0.785709598261176,NA,0.2904563512125,NA,NA,0.552626217680358,NA,NA,0.66259482372283,1.99058261009448,-0.552786294436501,NA,9,-75.7535673017568,170.604695579123,11.7210723837865,1.76174391805654e-05
"13217",-1.26786246346232,NA,NA,NA,NA,NA,-0.3164151006243,NA,2.07891469668232,-2.08454227802808,-0.173519674887236,NA,NA,-0.142649773043596,-0.473861319674808,7,-77.965232680001,170.605164155183,11.7215409598458,1.76133121089325e-05
"14392",-3.92486464137107,0.322993443554036,2.62118991388776,0.864638795680566,NA,0.247604292224354,-0.196560863594099,NA,NA,NA,NA,NA,1.74289672890575,-0.316186746229631,-0.687427882521042,9,-75.7538634118475,170.605287799305,11.7216646039678,1.76122232513352e-05
"9140",-2.28553466264741,0.450382881722265,2.27011268968299,NA,NA,0.253337475334829,-0.0851783559185234,NA,0.870105308515568,-1.87020864897224,-0.225672547621715,NA,NA,NA,-0.587352332160274,9,-75.7541275093896,170.605815994389,11.722192799052,1.76075725206137e-05
"11205",-3.29915319917178,NA,NA,0.42666821893916,NA,NA,NA,0.100501151220921,2.18467268642233,-1.73676954702852,-0.162403864108847,NA,2.10418365163906,NA,-0.555798031626555,8,-76.8669090007473,170.606545274222,11.7229220788849,1.76011532672699e-05
"4688",-3.25979027263361,0.229005656075733,3.17993202172468,0.729039219640039,-0.0992622597202446,NA,NA,0.0246659496420995,NA,NA,-0.375226492002242,NA,NA,-0.568393876192475,NA,8,-76.8669508891285,170.606629050984,11.7230058556474,1.7600415998893e-05
"15707",-3.34846997726467,NA,2.81926055101203,NA,-0.260371669676762,0.265410308743612,NA,0.128566961075928,NA,-2.30608541972208,NA,1.16490333218045,1.52803358876483,-0.348129070530133,-0.736310654300375,10,-74.6285838923629,170.60686103626,11.7232378409226,1.75983745986144e-05
"10956",-4.31498050908367,0.197449202110506,2.44829071887583,NA,-0.298598792283121,NA,NA,0.112388933937287,1.05890887150423,NA,-0.304435466130974,NA,2.03791452020787,NA,-0.719112975112872,9,-75.7549374837633,170.607435943136,11.7238127477995,1.75933166123281e-05
"5676",-2.80194036623041,0.0757547608529182,3.11662198922894,NA,-0.350168010983369,NA,0.0510749942800418,NA,NA,NA,-0.817623909387744,0.81822711264918,NA,-0.511140282651755,NA,8,-76.8675847342364,170.6078967412,11.7242735458633,1.7589263596136e-05
"1001",-1.5392883390176,NA,NA,NA,-0.287485685296111,NA,-0.253676311834279,0.0981634636404597,2.23225888124036,-2.46035185479632,-0.549500988644173,NA,NA,NA,NA,7,-77.9669605739158,170.608619943012,11.7249967476754,1.75829044522881e-05
"12348",-2.76197421639684,0.232008838841189,2.89539217979136,NA,-0.0815422158624008,0.310310982277358,-0.112718399532562,NA,NA,NA,NA,NA,NA,-0.420567783010503,-0.590008763110172,8,-76.8679852627765,170.60869779828,11.7250746029433,1.75822200047418e-05
"5570",-1.57859654808946,0.165539045098488,NA,NA,NA,NA,NA,0.00341213471090523,2.1246030402627,-2.65015305065087,NA,0.427424989969362,NA,-0.34132743564707,NA,7,-77.9670626534803,170.608824102141,11.7252009068044,1.75811096886646e-05
"7221",-3.48511918985254,NA,NA,0.551102951815096,NA,0.878099183180064,-0.65698051617329,NA,NA,NA,NA,0.625384569137926,2.89446158525413,-0.272518157319887,NA,7,-77.9670749902637,170.608848775708,11.7252255803713,1.75808927956596e-05
"12053",-2.53293971993059,NA,NA,0.599570269918128,NA,0.901469624177947,NA,NA,NA,-2.12034841827113,-0.579108952469688,1.31468652899704,2.02999786785499,NA,-0.529553520475518,8,-76.8680845921626,170.608896457053,11.7252732617156,1.75804736603545e-05
"10666",-2.53243107458755,0.349367728148349,NA,NA,-0.179898702811907,NA,-0.36230519574393,NA,2.01698667210958,-1.50852663246976,NA,NA,1.9941566967155,NA,-0.499503171311873,8,-76.8681653056214,170.60905788397,11.7254346886333,1.75790547367817e-05
"4518",-1.49591022308323,0.289948313238145,NA,0.278985988556996,NA,NA,-0.327580185925955,NA,2.12615805660819,-2.38273929377637,NA,NA,NA,-0.379443006901297,NA,7,-77.9672658389696,170.60923047312,11.7256072777831,1.75775378251771e-05
"4071",-3.78346504820751,NA,2.67400678269085,0.528007997892498,NA,NA,-0.226895924922626,0.14116926140988,0.542788565633965,-2.39659646667444,-0.999265765204356,1.28787643567165,1.47224031678184,NA,NA,10,-74.6299679406204,170.609629132774,11.7260059374376,1.75740344467746e-05
"5708",-2.7906589737873,0.0744718461729922,3.11428841274177,NA,-0.339264142999432,NA,NA,0.00400378750188115,NA,NA,-0.816225568368261,0.80786752601658,NA,-0.515088819468438,NA,8,-76.8685557201379,170.609838713003,11.7262155176661,1.75721929581834e-05
"1821",-1.24286555972899,NA,NA,0.403148892820217,-0.0514118230882418,1.08173863388412,NA,NA,NA,-2.77416354792409,-0.940050509187235,1.21219895724514,NA,NA,NA,7,-77.9676327579615,170.609964311104,11.7263411157668,1.75710894758022e-05
"7759",-4.36382354769223,NA,2.84773569514015,0.701127965024494,-0.229134948520285,NA,NA,0.0383432847758072,NA,NA,-0.601864293778673,0.969167461118818,2.01711730777308,-0.435559159412434,NA,9,-75.756597517564,170.610756010738,11.727132815401,1.75641353397351e-05
"4149",-1.88224929112394,NA,NA,0.429069804654048,NA,1.18934580218711,-0.57447395421316,NA,NA,NA,NA,NA,NA,-0.464165722697418,NA,5,-80.1268329879684,170.61080883308,11.7271856377428,1.75636714564802e-05
"4223",-3.60245956290718,NA,2.96641278057723,0.804903791414541,0.0857643622545605,0.471612577608121,-0.0272520704406948,0.0358319681191134,NA,NA,NA,NA,NA,-0.691612224960506,NA,8,-76.869055783328,170.610838839383,11.7272156440463,1.75634079480288e-05
"3928",-3.78805104719133,0.0430393722652434,2.75210888090286,0.590245598449549,NA,0.371630488261572,NA,0.13320446024326,NA,-2.42983660901129,-1.02606919238686,1.33473365703819,1.34270548299679,NA,NA,10,-74.630693179431,170.611079610396,11.7274564150589,1.7561293695536e-05
"7383",-4.85735303169905,NA,2.5004202139346,0.7710576662157,NA,0.301028361063534,NA,0.0358638291457777,0.558977240958609,NA,NA,0.658675848827499,2.04868041910765,-0.538384669506826,NA,9,-75.7568058675991,170.611172710808,11.7275495154712,1.75604762327214e-05
"12727",-2.71743267204793,NA,2.3755730867882,0.795844629172717,NA,0.322027794251122,0.0165722259279439,NA,0.779861993311465,-1.53741347451504,NA,NA,NA,-0.420667917156284,-0.63908095515023,9,-75.7573705514132,170.612302078436,11.7286788830993,1.75505629152337e-05
"93",-2.08584697554537,NA,NA,0.513243473546534,0.158734105579217,1.06660544844443,NA,-0.0955273934165181,NA,NA,NA,NA,NA,NA,NA,5,-80.1276130929042,170.612369042951,11.7287458476143,1.75499752926045e-05
"13207",-2.70463319141428,NA,2.37236797202589,0.794492828819002,NA,0.321391830090983,NA,NA,0.778106887904907,-1.53629206505185,-0.00269316542445964,NA,NA,-0.421109127487988,-0.639712794063457,9,-75.7575050954332,170.612571166476,11.7289479711393,1.75482017507897e-05
"8994",-0.00686789570203437,0.232900290816356,NA,NA,NA,NA,-0.594663937681304,NA,NA,-2.37895737315309,-0.254877716320346,NA,NA,NA,-0.430157690664635,6,-79.054818212661,170.612630437298,11.7290072419613,1.75476817103249e-05
"3799",-4.8948697569665,NA,2.47987837048649,0.683950294618505,NA,0.227402278907449,NA,0.0454687608880675,0.539199974951954,NA,-0.579436879515425,0.802736002264835,2.06884717741154,NA,NA,9,-75.7582845799286,170.614130135467,11.73050694013,1.7534528529328e-05
"12716",-2.11075467724871,0.445878345540478,2.39825160613272,NA,-0.179896636382194,NA,-0.0541702119082292,NA,0.962294281345333,-1.87689869224145,NA,NA,NA,-0.347143863536744,-0.568531333522906,9,-75.758451445493,170.614463866596,11.7308406712589,1.75316028644309e-05
"3189",-3.48615608268049,NA,NA,0.54644217934037,NA,0.804852132157916,-0.589953380845647,-0.038663489768077,NA,NA,NA,0.723631016096967,2.84708750636405,NA,NA,7,-77.9702557740921,170.615210343365,11.7315871480281,1.7525060618283e-05
"2994",-2.79946968088028,0.363715658874831,NA,NA,NA,0.548931444005801,-0.361491140105129,NA,1.7492200695622,-1.57453702158361,-0.0948987461176107,NA,1.81914261145446,NA,NA,8,-76.8715800599896,170.615887392706,11.7322641973696,1.75191289569711e-05
"15812",-3.63505206870736,0.0849599885678286,2.68330722132495,NA,NA,NA,NA,0.121711029015846,0.726952552726271,-2.27154865833725,NA,0.968610629933231,1.5582873474185,-0.254367625465407,-0.739624026481807,10,-74.6331466802344,170.615986612003,11.7323634166657,1.75182598607067e-05
