"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"2034",-1.05750543035487,0.292977667678718,NA,NA,NA,0.272896363946364,-0.522948659329989,-0.124214155103265,-0.00262006975229284,0.415103206771603,0.000667124323762174,-0.114484487691139,9,-181.389901436401,381.877363848412,21.6082148418063,6.14392154450347e-07
"1232",-0.645311081870931,0.187677350965345,0.00423093643238798,0.0114561951509868,-0.0228187144316111,NA,NA,-0.0576087871837448,-0.00221010904837801,NA,NA,-0.165779227459973,8,-182.507181692439,381.887090657605,21.6179416509989,6.1141137107552e-07
"92",-0.981402611636085,0.13100938831163,0.00394658636292746,NA,-0.0238827292342381,0.0692242289613387,NA,-0.160503739132859,NA,NA,NA,NA,6,-184.697720829831,381.898435671637,21.6292866650311,6.07952954004487e-07
"893",-0.987261939005991,NA,NA,0.0079039673003923,-0.00677315872039653,0.250483575799893,-0.494391746613691,-0.134970555596463,NA,0.45740366496351,-0.00100543876580864,NA,8,-182.513302766856,381.89933280644,21.6301837998336,6.07680307282606e-07
"1120",-1.11511290433845,0.134831329532547,0.0041680594699317,0.01172429987027,-0.0225421469976823,0.0831659882320886,NA,-0.120874689142938,NA,NA,NA,-0.174989258144951,8,-182.51435005053,381.901427373788,21.6322783671819,6.07044226754215e-07
"1680",-0.679010342607389,0.190666159697429,0.00424234001313285,0.0117791549988271,-0.0234214774952163,NA,NA,NA,-0.00245503250038162,NA,-0.000988867640254143,-0.163699029691891,8,-182.518510973053,381.909749218834,21.6406002122279,6.04523610439913e-07
"1939",-1.6699126259729,NA,0.00407079180839713,NA,NA,0.132851556628643,NA,NA,-0.00379809432418992,0.435606581459682,-0.000391160429060887,-0.159020088047695,7,-183.618002544488,381.910703884157,21.6415548775511,6.04235120434269e-07
"1556",-1.53481654137853,-0.0921942921158971,0.00456076130439701,NA,NA,0.101218201228847,NA,NA,NA,NA,-0.000732125595389763,-0.17121596453284,6,-184.704431484118,381.911856980211,21.6427079736054,6.03886850274554e-07
"1645",0.67217166829961,NA,NA,0.00873252458586342,-0.011909119390074,NA,-0.510680583793811,-0.0678320829527419,NA,NA,0.00172275830619499,-0.129101634667822,7,-183.621741402433,381.918181600046,21.6490325934403,6.01980189214398e-07
"1247",-1.2082264254056,NA,0.00409576287495726,0.0110005040212098,-0.0173003788350958,0.0901374456562733,NA,-0.0759942478871994,-0.00168973477135318,NA,NA,-0.174734187409375,8,-182.528281918093,381.929291108913,21.6601421023068,5.98645607056259e-07
"1638",0.793401795933379,0.203840429455701,NA,0.00916556179720915,NA,NA,-0.584467359236917,-0.17974052844945,NA,NA,0.00182740266300844,-0.136946487411292,7,-183.627298994027,381.929296783235,21.6601477766288,5.98643908604704e-07
"780",-0.714821632576528,0.113373054206293,0.00403350551682315,NA,-0.0249324823844,NA,NA,NA,NA,0.33254083923652,-0.00163185448018924,NA,6,-184.714573254694,381.932140521364,21.662991514758,5.97793320206325e-07
"644",-0.897531924872185,0.0330354958908715,0.0044557623245509,NA,NA,NA,NA,NA,-0.00432082205102848,NA,-0.00222106482525793,NA,5,-185.787963182354,381.933069221852,21.6639202152458,5.97515799170768e-07
"1709",0.587767440357963,NA,NA,0.00869846276539826,-0.0125305151349805,NA,-0.506580075334694,NA,-0.000699251605235638,NA,0.00155159794711734,-0.129389737419059,7,-183.630087203848,381.934873202877,21.6657241962708,5.96977088581264e-07
"715",-0.568026915750101,NA,0.00404757340130976,NA,-0.0192973552188898,NA,NA,-0.0834110091191463,-0.00204286720417093,NA,-0.00133727286695521,NA,6,-184.724238524352,381.95147106068,21.6823220540737,5.92043318985509e-07
"1702",0.56159870856019,0.231718478843753,NA,0.00899317946300018,NA,NA,-0.577952960991771,NA,-0.00233272028783819,NA,0.00140760175745017,-0.1376978760314,7,-183.638450610898,381.951600016977,21.6824510103712,5.92005146358972e-07
"1871",-0.662205628673212,NA,0.00426630928831976,0.0121991663293668,-0.0188067648679728,NA,NA,-0.0755970621843242,NA,0.346820412739834,-0.000744419817854811,-0.170455673811975,8,-182.541035528997,381.954798330721,21.6856493241149,5.91059193825848e-07
"866",0.794164427689812,0.170655310699072,NA,NA,NA,NA,-0.552801768347022,-0.236422512456421,NA,0.423634302826226,0.000991246581822507,NA,6,-184.726760737146,381.956515486268,21.6873664796619,5.90551941328211e-07
"1261",0.734435869177069,NA,NA,0.00891186710736117,-0.0115592638474375,NA,-0.506071529158351,-0.0512400079997099,-0.000599640023552739,NA,NA,-0.122461775089427,7,-183.646634796167,381.967968387516,21.6988193809096,5.87179839098741e-07
"1695",-1.25087818945659,NA,0.00410904524061927,0.0114454612281364,-0.0180195864300011,0.0892851472656443,NA,NA,-0.00199043243316685,NA,-0.00123616335002421,-0.172271230698387,8,-182.550014172644,381.972755618016,21.7036066114096,5.85776037232412e-07
"1914",-0.87224746584017,0.291285999113962,NA,NA,-0.0107332896568808,0.251098525944454,-0.509085850508484,-0.124992634564914,NA,0.377059356048974,0.000892686860074208,-0.119385830169767,9,-181.441991198942,381.981543373493,21.7123943668875,5.83207855213119e-07
"1506",0.813197084320615,0.235336710428552,NA,NA,NA,NA,-0.538606605874869,-0.125011138209198,-0.00207646811381075,0.406213765677291,NA,-0.11324455175624,7,-183.655456440909,381.985611676998,21.716462670392,5.82022727705731e-07
"1800",-1.01962361607398,-0.0663572472089131,0.00471028312956647,0.0125490130907459,NA,NA,NA,NA,NA,0.477815884080502,-0.00138526561184081,-0.183012281111368,7,-183.656379548948,381.987457893076,21.7183088864701,5.81485705749654e-07
"366",0.672599948643599,0.296804905517023,NA,0.00909852616664912,-0.0180768891730647,NA,-0.507110332504268,-0.12408943085005,NA,0.406213661803092,NA,NA,7,-183.672341271287,382.019381337755,21.7502323311494,5.72277874288736e-07
"614",0.853025377361598,0.184104725987468,NA,0.00758621486751859,NA,NA,-0.583342346971336,-0.25265317009106,NA,NA,0.000340050299504329,NA,6,-184.762681305079,382.028356622134,21.7592076155281,5.69715449878359e-07
"595",-1.246872184658,NA,0.00442074859144267,NA,NA,0.100119009477052,NA,-0.254868034262096,NA,NA,-0.00189417319100999,NA,5,-185.838170714567,382.033484286277,21.7643352796712,5.68256665973872e-07
"1786",-0.852290292184192,0.353820606187785,NA,NA,-0.0112612428125048,0.251831796435544,-0.512151867354155,-0.092418567065279,-0.0023743517928021,NA,0.000764508499281338,-0.112853843795381,9,-181.46869266192,382.03494629945,21.765797292844,5.6784141840113e-07
"806",0.426383215789015,0.135930851506647,NA,0.00911175247857115,NA,NA,-0.570552145349832,NA,NA,0.530936370155989,-0.000581959191788119,NA,6,-184.768485999132,382.03996601024,21.7708170036336,5.66418005581136e-07
"738",0.823436891050218,0.229745791637136,NA,NA,NA,NA,-0.560265756617629,-0.19818667244662,-0.00250717407032094,NA,0.000900718923867752,NA,6,-184.778989057867,382.06097212771,21.7918231211039,5.60500016894366e-07
"1672",-0.915751858226653,0.02496371490897,0.00466038082321472,0.0112054981323105,NA,NA,NA,NA,-0.00352246235982118,NA,-0.00134529975937485,-0.174053369164034,7,-183.694535089316,382.063768973813,21.7946199672073,5.59716748548158e-07
"603",-0.949061728418223,NA,0.00398173940743937,NA,-0.0204035757420072,0.0701920732885113,NA,-0.144728714574496,NA,NA,-0.00143005704552522,NA,6,-184.785458066476,382.073910144927,21.8047611383211,5.56885840134093e-07
"588",-0.506114552780633,0.128435696325926,0.00412373609200434,NA,-0.0245471395457023,NA,NA,-0.139649921447963,NA,NA,-0.00126556073189561,NA,6,-184.788101901419,382.079197814815,21.8100488082088,5.55415470454069e-07
"1533",-1.05395807167336,NA,NA,0.00921313024272159,-0.00441983963654949,0.253457656872265,-0.489984738991505,-0.0661729700446796,-0.00090379162157461,0.456543738344692,NA,-0.126608863724456,9,-181.491859639276,382.081280254162,21.8121312475557,5.5483746190843e-07
"678",0.5283002884721,0.223840118679511,NA,0.00737266307810216,NA,NA,-0.573961433171897,NA,-0.00320905982629898,NA,-0.000327804878594949,NA,6,-184.792297584174,382.087589180324,21.818440173718,5.53090005211639e-07
"1454",0.608448940051357,0.33941953281494,NA,0.0102260753978497,-0.0166908209884088,NA,-0.503008037692549,NA,-0.00168582200418321,0.403249662112595,NA,-0.121917140969914,8,-182.608158598311,382.089044469349,21.8198954627426,5.52687698690374e-07
"1568",-1.18864015228059,0.126019039038092,0.00420436883786477,0.0123350720999681,-0.0242899931663536,0.0778245129543317,NA,NA,NA,NA,-0.00138330698113172,-0.174392504354175,8,-182.609165656709,382.091058586145,21.8219095795395,5.52131390066344e-07
"787",-1.66869268745453,NA,0.00434362183865492,NA,NA,0.105012952463287,NA,NA,NA,0.502745653290367,-0.00277733978696208,NA,5,-185.872869092497,382.102881042136,21.8337320355301,5.48877243014565e-07
"84",-1.29266074847303,-0.0463290334565547,0.00437081415097183,NA,NA,0.0947190531652929,NA,-0.259420965050771,NA,NA,NA,NA,5,-185.873159443521,382.103461744185,21.8343127375788,5.48717899078772e-07
"1954",0.532941012198745,0.224812240280382,NA,NA,NA,NA,-0.54393247899336,NA,-0.00250011584061283,0.428832205541153,0.00193968757983541,-0.125480227373683,7,-183.719923730986,382.114546257154,21.8453972505478,5.45685175573115e-07
"1631",-1.10391452120693,NA,0.00419979431945133,0.0116475748935971,-0.0191086869742455,0.0844642104870554,NA,-0.106887005409675,NA,NA,-0.00100043774359526,-0.175029805828207,8,-182.625371311545,382.123469895817,21.854320889211,5.43255850542669e-07
"993",0.690174343966315,NA,NA,NA,NA,NA,-0.516674644237373,-0.158579975074492,-0.00160518577146827,0.416313056632462,0.000821247359078116,NA,6,-184.815110996151,382.133216004279,21.8640669976728,5.40614975112311e-07
"745",0.727844355307977,NA,NA,NA,-0.0121867514714998,NA,-0.494581951552216,-0.107670214826646,-0.00123697380669362,NA,0.00094432473197146,NA,6,-184.819379079053,382.141752170082,21.8726031634764,5.38312502647525e-07
"1981",-1.13851126072202,NA,NA,0.00932982374530452,-0.00548583295526993,0.250961375105402,-0.489256918809864,NA,-0.00109702753432886,0.464693144666555,0.00018663552575613,-0.129775943758054,9,-181.522568394084,382.142697763778,21.8735487571715,5.38058050350118e-07
"1917",-1.02581159257352,NA,NA,0.00940534563430027,-0.00519657257281525,0.250620386517606,-0.495988071255756,-0.0842533435893212,NA,0.456326043199712,0.000383092780679023,-0.130510555427989,9,-181.527071922985,382.151704821579,21.8825558149729,5.3564033857383e-07
"2037",-1.10014070334244,NA,NA,0.00906514304613709,NA,0.26045039028943,-0.504662216814836,-0.0882891533308248,-0.00108372906135821,0.472386474559227,0.000281478107177349,-0.128546590770805,9,-181.531949947259,382.161460870128,21.892311863522,5.33033834463521e-07
"535",-1.60611957688749,NA,0.00463526721592573,0.00948437342482887,NA,0.0916582834065353,NA,NA,NA,NA,-0.00431417668444016,NA,5,-185.911821421852,382.180785700846,21.9116366942402,5.27908242830144e-07
"276",-1.74024414701616,-0.0868433434746817,0.00426145286384466,NA,NA,0.0969764989670222,NA,NA,NA,0.502565943518502,NA,NA,5,-185.923722493273,382.204587843689,21.9354388370825,5.21662806534557e-07
"1890",0.760926269616328,0.188737579255188,NA,NA,NA,NA,-0.552992964838441,-0.174179539320551,NA,0.406940182360012,0.00239343617748927,-0.125741168497103,7,-183.769062134168,382.212823063517,21.943674056911,5.19519218848083e-07
"238",0.713724350437179,0.349553322975848,NA,0.0079022910068035,-0.0190080167394859,NA,-0.512575695760343,-0.0892917308375685,-0.00207632326929802,NA,NA,NA,7,-183.771698453062,382.218095701305,21.948946694699,5.18151404305516e-07
"1616",-0.578449789490892,0.134083812610071,0.0043450883470319,0.0119977787685516,-0.0236934569724832,NA,NA,-0.100183506601634,NA,NA,-0.000802049770826554,-0.168720519829939,8,-182.674239610331,382.22120649339,21.952057486784,5.1734610010769e-07
"540",-1.0634525023159,0.120268693934823,0.00399036914564337,NA,-0.0261649021716008,0.0623469464246513,NA,NA,NA,NA,-0.00196113720584101,NA,6,-184.861811358185,382.226616728346,21.9574677217404,5.15948509305905e-07
"903",-0.975912167879634,NA,0.00436592631409839,0.00947259194913322,NA,NA,NA,NA,-0.00365441435727912,0.47015011761931,-0.00319584735871967,NA,6,-184.869221640278,382.241437292533,21.972288285927,5.12139316334517e-07
"400",-0.862708692423055,0.218386094452382,0.00391439087940067,0.00950927834608901,-0.0240736987319501,NA,NA,NA,-0.0030204605885935,0.364801280906955,NA,NA,7,-183.789839399954,382.254377595088,21.9852285884819,5.0883639420808e-07
"814",0.510067962331665,0.288312045432931,NA,0.00935559432072756,-0.0206685458130183,NA,-0.505750366335595,NA,NA,0.422609457067608,-0.000247280188460937,NA,7,-183.794127393938,382.262953583057,21.9938045764513,5.06659178091349e-07
"1961",0.563120161090094,NA,NA,NA,-0.0107414223742881,NA,-0.48431730613732,NA,-0.000988438175742435,0.367135979912082,0.00206881519052396,-0.118635235339159,7,-183.795648349637,382.265995494455,21.9968464878488,5.05889157659037e-07
"455",-0.929508716688799,NA,0.00429770917496114,0.00824809843565299,NA,NA,NA,-0.13202259989809,-0.00306335146904808,0.450589628655577,NA,NA,6,-184.884980964316,382.272955940608,22.0038069340025,5.04131610640015e-07
"1897",0.661604869703001,NA,NA,NA,-0.0102762261540043,NA,-0.490408998752681,-0.0781804403090616,NA,0.361033946111372,0.00229639565573456,-0.119020872905705,7,-183.802746349427,382.280191494034,22.0110424874284,5.02311070178868e-07
"1390",0.701397684978363,0.30407400598205,NA,0.0105946940794874,-0.0164122286145419,NA,-0.512257117556923,-0.0675634387074592,NA,0.40501703210527,NA,-0.125380271849082,8,-182.712866083405,382.298459439538,22.0293104329317,4.97743864669574e-07
"1743",-0.622908040324166,NA,0.00429533998862579,0.0113187387489398,-0.0188623614160044,NA,NA,-0.0601705925407605,-0.0014264605185525,NA,-0.00079785654281894,-0.168610813757535,8,-182.714420459754,382.301568192236,22.03241918563,4.96970784362916e-07
"1838",0.540119649563423,0.299074239839117,NA,0.0104395535455041,-0.0177032143383511,NA,-0.513344020852588,NA,NA,0.409575676885765,0.00140975673808318,-0.133485684189504,8,-182.718520834072,382.309768940872,22.0406199342659,4.94937190219805e-07
"741",0.750755624540219,NA,NA,0.00669591220429674,NA,NA,-0.545510882789732,-0.174394043103166,-0.00148527586845352,NA,0.000250024065535021,NA,6,-184.906256484217,382.31550698041,22.046357973804,4.93519240671875e-07
"1017",-1.00904751339826,NA,NA,NA,-0.0047644512584501,0.255949348867096,-0.483790906983095,-0.115438197721728,-0.00163182870312245,0.412046843083407,-0.000301023862827424,NA,8,-182.726254561514,382.325236395755,22.0560873891491,4.91124244037691e-07
"510",-1.07216139603369,0.365265438956766,NA,0.00774216742998768,-0.0116122422291464,0.254130789176485,-0.500014719369506,-0.103574783745477,-0.00267223777893236,0.428352099737993,NA,NA,9,-181.616922500815,382.331405977239,22.0622569706331,4.89611562868502e-07
"686",0.593330937935112,0.352333826484062,NA,0.00798061742827552,-0.0207102499168412,NA,-0.510474151264205,NA,-0.00238847636657249,NA,-6.06449242332499e-05,NA,7,-183.830012120403,382.334723035987,22.0655740293814,4.88800200729522e-07
"1513",0.743613423488367,NA,NA,NA,-0.00969525898048136,NA,-0.483704395767548,-0.0541020164791438,-0.000901817115192197,0.36475037101058,NA,-0.110105093490893,7,-183.838245885623,382.351190566427,22.0820415598205,4.84792058333429e-07
"1236",-1.42403634004937,0.0483528884045196,0.0042269390769544,NA,NA,0.128166697639529,NA,-0.149861242455522,-0.00355572678630192,NA,NA,-0.160570665788651,7,-183.851897293895,382.378493382971,22.1093443763648,4.7821893231234e-07
"1608",-0.711660989082312,-0.0484774503745848,0.00479804300652366,0.0112153316548931,NA,NA,NA,-0.189885407457542,NA,NA,-0.000867250907193644,-0.179555447224649,7,-183.857281699534,382.389262194248,22.1201131876418,4.75650927391111e-07
"467",-1.5722818392457,NA,0.00394592938323672,NA,NA,0.122713659269842,NA,-0.138666787040353,-0.00354102266194156,0.4425233116574,NA,NA,6,-184.944410830742,382.391815673461,22.1226666668546,4.75044032519105e-07
"1495",-1.65008357811488,NA,0.0041776204896232,0.0112656019914044,NA,0.132134419514251,NA,-0.109084415848149,-0.00288301815025104,0.462171014871175,NA,-0.18024675970406,8,-182.761768809608,382.396264891944,22.1271158853381,4.73988419772389e-07
"958",-1.15094678828714,0.371173428821441,NA,0.00832804726313156,-0.0131696877184755,0.256625985333216,-0.496957136685259,NA,-0.00305021433002534,0.445077734254008,-0.00165717199818248,NA,9,-181.651786740486,382.401134456581,22.1319854499749,4.72835764950031e-07
"1747",-1.39270221005677,NA,0.00423571540763132,NA,NA,0.124584525038836,NA,-0.148432649123075,-0.00324965238992517,NA,-0.000121489714169882,-0.161117752393849,7,-183.868552677879,382.411804150939,22.1426551443331,4.70319975047273e-07
"520",-1.02621927422955,-0.0859686823263073,0.00477376485589475,0.00918533317480518,NA,NA,NA,NA,NA,NA,-0.00384095411456526,NA,5,-186.047399269965,382.451941397072,22.1827923904661,4.60975380941365e-07
"1364",-1.39676770229306,-0.0401365779685197,0.0042898724215805,NA,NA,0.121751179189685,NA,-0.199710845711353,NA,0.41537464197725,NA,-0.164350382435125,7,-183.889976028334,382.454650851849,22.1855018452434,4.60351307787256e-07
"490",0.713222756067705,0.327606412931263,NA,NA,-0.0167229028939996,NA,-0.492085441392111,-0.0835044821569493,-0.00222065625420014,0.350494364977323,NA,NA,7,-183.890169241132,382.455037277444,22.1858882708379,4.60262370615521e-07
"580",-0.648977350179335,-0.0594965706258913,0.00461004134466909,NA,NA,NA,NA,-0.235372460551343,NA,NA,-0.00161559419022718,NA,5,-186.049090631163,382.455324119469,22.1861751128635,4.60196364053673e-07
"1762",0.805133388075311,0.235154237706516,NA,NA,NA,NA,-0.560649237708462,-0.15327345604314,-0.00205395907456288,NA,0.00229753717443254,-0.12098086262682,7,-183.895044816303,382.464788427786,22.1956394211801,4.58023788451452e-07
"1560",-1.6247521553461,-0.0708629741462388,0.00467685283483058,0.0118952656466316,NA,0.104452933681105,NA,NA,NA,NA,-0.00188158687733124,-0.189744869546263,7,-183.895058024507,382.464814844195,22.1956658375893,4.58017738819512e-07
"772",-1.00511685216524,-0.0905287960253531,0.00453637804997155,NA,NA,NA,NA,NA,NA,0.459482512896087,-0.00236062400806919,NA,5,-186.06009992005,382.477342697243,22.2081936906368,4.55157716194246e-07
"765",-0.90368264200509,NA,NA,0.00662028336665449,-0.00695056083843677,0.247825818862607,-0.504401515309485,-0.118366595100654,-0.00142645379286958,NA,-0.00089880480775016,NA,8,-182.804959154914,382.482645582555,22.213496575949,4.53952490110295e-07
"1875",-1.41261388423736,NA,0.00430035180297905,NA,NA,0.123740322282462,NA,-0.207468566826138,NA,0.419524631493234,7.74752788950471e-05,-0.164220996306484,7,-183.903975180799,382.482649156778,22.2135001501718,4.53951678847342e-07
"1765",0.713419724395584,NA,NA,0.0083497496582297,NA,NA,-0.548860795679878,-0.121192637568762,-0.000912642257023312,NA,0.00168719914837688,-0.130922579666485,7,-183.90440926367,382.483517322521,22.2143683159154,4.53754668961342e-07
"415",-1.43676127284808,NA,0.00373541046651382,0.00886590075550417,-0.0182697227173576,0.087073168140924,NA,NA,-0.00245958832519336,0.411278751436962,NA,NA,7,-183.907686582673,382.490071960526,22.2209229539202,4.52270004350964e-07
"392",-1.1386414675804,0.0551365693596489,0.00430530712146914,0.00851865860025856,NA,NA,NA,NA,-0.00415426521909754,0.481149602948922,NA,NA,6,-184.995742839797,382.494479691571,22.2253306849651,4.51274359618083e-07
"343",-1.53656037054658,NA,0.0042321704048259,0.00854748633269299,NA,0.106630807645761,NA,-0.231772308905023,NA,0.494908480955453,NA,NA,6,-185.002657791664,382.508309595304,22.2391605886977,4.48164583510425e-07
"1432",-1.84672017881625,0.0694453459267041,0.00416714302651315,0.0115733189808886,NA,0.135707377702476,NA,NA,-0.00391142213170713,0.492006262844613,NA,-0.180613763046051,8,-182.817818854421,382.508364981569,22.2392159749627,4.48152172601071e-07
"1943",-1.75223097786806,NA,0.00420270881278562,0.011869198943351,NA,0.133351119036075,NA,NA,-0.00340911995447697,0.483308064107544,-0.00153223340105472,-0.177538521985751,8,-182.818423065149,382.509573403026,22.2404243964198,4.47881476037487e-07
"160",-1.32044674689029,0.236058064845603,0.00382224840753436,0.00874990749175622,-0.0248874118418647,0.0793681164555917,NA,NA,-0.00351120609346259,NA,NA,NA,7,-183.923051081367,382.520800957914,22.2516519513078,4.45374213301816e-07
"915",-1.67983039566156,NA,0.00397573331610055,NA,NA,0.125285605363163,NA,NA,-0.0042277296846834,0.463222574977384,-0.00221904072774656,NA,6,-185.015618604226,382.534231220429,22.2650822138229,4.42393486188486e-07
"938",0.56342483582662,0.331075536650226,NA,NA,-0.0183474319606081,NA,-0.490142315203798,NA,-0.00250970713759807,0.358432692921179,0.000605162449527543,NA,7,-183.935262982363,382.545224759907,22.2760757533006,4.39968422176184e-07
"1476",-0.694649460576867,0.020515856585547,0.00439487185514792,NA,NA,NA,NA,-0.120292604741637,-0.00297750560488621,0.377263653745703,NA,-0.153205413809441,7,-183.93856171767,382.551822230522,22.2826732239158,4.3851947396994e-07
"1987",-0.702747233727342,NA,0.00439015093763723,NA,NA,NA,NA,-0.121505682501183,-0.0028542995098061,0.376121014581829,0.000248847682214264,-0.154393887597335,7,-183.940813849409,382.556326493999,22.287177487393,4.3753298161694e-07
"1436",-1.31523802354122,0.181154468888564,0.00379632320363686,NA,-0.019122965748556,0.107092821649665,NA,NA,-0.0031600037379557,0.339250648228865,NA,-0.149568890550734,8,-182.851643335608,382.576013943944,22.3068649373382,4.33247156130758e-07
"24",-1.71322780747203,-0.091902087530474,0.00452219099592718,0.00773950868214549,NA,0.0797052532827661,NA,NA,NA,NA,NA,NA,5,-186.11167531474,382.580493486622,22.3113444800165,4.32277867465378e-07
"656",-0.690880891537019,0.225849296527316,0.00407460520572052,0.0098509322490301,-0.0255229422838252,NA,NA,NA,-0.00302945774769148,NA,-0.00279861973685174,NA,7,-183.957667041385,382.59003287795,22.3208838713441,4.30220942946929e-07
"215",-1.52423100677637,NA,0.00418453845829975,0.00717027074557307,NA,0.10782800856334,NA,-0.159725044701943,-0.00348830495621353,NA,NA,NA,6,-185.04843279141,382.599859594795,22.3307105881894,4.28112297760168e-07
"404",-1.82446791339906,0.0751996725135003,0.00393394046234049,NA,NA,0.128458751659271,NA,NA,-0.00482104693214208,0.476222395699173,NA,NA,6,-185.051090591393,382.605175194762,22.3360261881564,4.26975971634933e-07
"663",-1.61804070046949,NA,0.00425579251698325,0.00858000203294623,NA,0.112047192566625,NA,NA,-0.00424161346434187,NA,-0.00359950163605648,NA,6,-185.053536729305,382.610067470586,22.3409184639802,4.25932805907031e-07
"911",-0.756711528800379,NA,0.00400828782675259,0.00989412875699216,-0.0192480571308342,NA,NA,NA,-0.00206147351254993,0.372423812410316,-0.00271811868925306,NA,7,-183.974000736741,382.622700268664,22.3535512620576,4.23250923178543e-07
"1710",0.61936937947595,0.346760255751824,NA,0.00915505909679315,-0.0185254776077207,NA,-0.518236516290866,NA,-0.00175501348922879,NA,0.00147466756121136,-0.126641415456708,8,-182.877954022685,382.628635318098,22.359486311492,4.21996777377118e-07
"2017",0.675889181328127,NA,NA,NA,NA,NA,-0.518121587523385,-0.114046994245202,-0.00113977048406576,0.400713370659731,0.00218577589429028,-0.119262777614874,7,-183.978265735785,382.631230266751,22.3620812601453,4.21449602442025e-07
"622",0.760190645107819,0.302851301311594,NA,0.00824938549463582,-0.0196170180944363,NA,-0.522531508716982,-0.13742405755365,NA,NA,0.000292411128671996,NA,7,-183.981648492929,382.637995781039,22.3688467744329,4.20026349405492e-07
"1262",0.759004046307107,0.346275896025515,NA,0.00940171717070058,-0.0176103098635523,NA,-0.518064675545032,-0.0491242058716188,-0.00162136573413995,NA,NA,-0.120174515209549,8,-182.892835788695,382.658398850118,22.3892498435119,4.15763218306511e-07
"1769",0.718991312602768,NA,NA,NA,-0.0110094232303369,NA,-0.499100591599864,-0.0720696182383249,-0.000823351574519922,NA,0.00227870241113103,-0.117364656301827,7,-184.013974786473,382.702648368127,22.4334993615207,4.06665570045217e-07
"1684",-1.60681760311294,0.0469862741455132,0.00424151614528767,NA,NA,0.126345388947761,NA,NA,-0.0043302934713969,NA,-0.000589837471745357,-0.160140887706056,7,-184.020797404763,382.716293604708,22.4471445981015,4.0390048935973e-07
"208",-0.718360720850516,0.220749085396743,0.00402019139027276,0.0088554044242478,-0.0250376075992016,NA,NA,-0.0751304459632244,-0.00273999094157952,NA,NA,NA,7,-184.028477485043,382.731653765267,22.462504758661,4.00810382499602e-07
"336",-0.726786461807027,0.148755810666818,0.00402768080465237,0.00973039535629732,-0.0244751687060338,NA,NA,-0.124635752667125,NA,0.359407400681351,NA,NA,7,-184.030097413546,382.734893622273,22.4657446156667,4.00161623949852e-07
"799",-1.26179093431844,NA,0.00391564139695124,0.0104871277727835,-0.0213566198323304,0.077587246505385,NA,NA,NA,0.414475689818359,-0.00314140099937744,NA,7,-184.034425629893,382.743550054967,22.4744010483615,3.98433380670871e-07
"784",-0.765808156643999,0.14148680074301,0.00408759706089563,0.0108997880317923,-0.0258866646600223,NA,NA,NA,NA,0.378064046090429,-0.002991898377381,NA,7,-184.036360370653,382.747419536486,22.47827052988,3.97663260601012e-07
"351",-1.23165763160669,NA,0.00385391222567093,0.00916757004500089,-0.0197646882375139,0.0782620523020855,NA,-0.1262672364097,NA,0.39604766729942,NA,NA,7,-184.039438796914,382.753576389008,22.4844273824023,3.96440965913808e-07
"463",-0.78781372519422,NA,0.00395893890746185,0.00891257045511476,-0.0189362220516673,NA,NA,-0.0692318000680181,-0.00181554775046638,0.364830085738141,NA,NA,7,-184.043810047447,382.762318890075,22.493169883469,3.94711805180866e-07
"1924",-0.869805791987031,0.0193636822878136,0.00439553573408069,NA,NA,NA,NA,NA,-0.00357785437709714,0.402416123831789,-0.000121351584667455,-0.154514187365738,7,-184.049923534984,382.774545865149,22.505396858543,3.92306100594412e-07
"288",-1.35185436259844,0.135169256713612,0.00385126994667033,0.00983011629948382,-0.0256979312837814,0.0700544149025952,NA,NA,NA,0.411256267402378,NA,NA,7,-184.050768455296,382.776235705773,22.5070866991671,3.9197477319381e-07
"1014",-1.13602091764259,0.308344182459122,NA,0.00780135424729055,NA,0.277546353572596,-0.531116806869626,-0.149712530845528,-0.00299633070807755,0.475277888865602,-0.0014634613877087,NA,9,-181.84087599614,382.779312967889,22.5101639612831,3.91372132373643e-07
"1534",-1.02813900866216,0.35307162138622,NA,0.0094646906258563,-0.0102822039893285,0.254425411932841,-0.501979730086784,-0.0669225154373351,-0.00211989076090122,0.431175327583223,NA,-0.122175766638218,10,-180.721856724692,382.793406700918,22.5242576943117,3.88623879856505e-07
"839",-0.780551985629699,NA,0.00454238951807665,0.00967185715558622,NA,NA,NA,-0.201601759501163,NA,0.461954823273298,-0.00280837339323505,NA,6,-185.158249862106,382.819493736187,22.5503447295812,3.83587773100553e-07
"1646",0.724132428282028,0.310439887637638,NA,0.00944360290081781,-0.0179236712070411,NA,-0.527870536335101,-0.0852134434532131,NA,NA,0.00171362982792296,-0.130063598835565,8,-182.973824724764,382.820376722254,22.5512277156485,3.83418459149168e-07
"486",0.671071188701482,0.243442321087364,NA,0.00818258036778989,NA,NA,-0.54619721578975,-0.169725418709655,-0.00231983856370529,0.466768314971171,NA,NA,7,-184.080085272175,382.83486933953,22.5657203329241,3.80650132843632e-07
"1789",-0.913363900638382,NA,NA,0.00822170587399113,-0.00594991789284431,0.246485258246471,-0.507940972028286,-0.0826952079643657,-0.000900350115737547,NA,0.000470934426665109,-0.127354230684819,9,-181.872367172803,382.842295321216,22.5731463146104,3.79239403020124e-07
