"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_SP","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"6320",-2.37504331873548,0.421787760850119,2.88746322152299,0.822119595981172,0.0353694727581697,NA,-0.11980494125945,NA,-1.79417947392088,NA,NA,NA,-0.36482905094338,-0.649610750094009,9,-75.6545464897928,170.406653955195,11.5230307598586,2.74613529810373e-05
"5813",-2.48728896883063,NA,NA,0.56473298873532,NA,0.868748260751579,-0.640786219416179,NA,-2.00216761768972,NA,1.18557036460718,2.21978174650234,NA,-0.605365063484453,8,-76.7676791367997,170.408085546327,11.5244623509898,2.74417032997645e-05
"6252",-2.95279879245884,0.236137821694196,2.74792009175828,NA,-0.245585386152385,NA,-0.025567065370275,0.871190734837369,NA,NA,NA,NA,-0.378024511854043,-0.633384257542347,8,-76.7680928242228,170.408912921173,11.5252897258361,2.74303533600644e-05
"7887",-3.58592606512716,NA,2.64295142352398,0.817388424016093,-0.186504442978347,NA,NA,0.538926069617793,-1.90273490670376,NA,1.37611855523369,1.45793271851964,-0.352188794374871,-0.828892959430773,10,-74.530548497512,170.410790246558,11.5271670512209,2.74046175912192e-05
"3292",-2.94916762546222,0.459914207171176,2.02904755023678,NA,-0.11338669528669,0.247940363292957,NA,0.934739001392272,-1.51211187847435,NA,NA,1.15255981790462,-0.436079480811398,NA,9,-75.6580815423793,170.413724060368,11.5301008650316,2.73644470388698e-05
"5940",-3.81649344784398,0.0754666793705102,2.61131072860433,NA,NA,0.166204490589476,-0.324583877555308,NA,NA,-0.528475708009473,1.04994316267324,2.04574694044094,NA,-0.747874685331662,9,-75.6587415601518,170.415044095913,11.5314209005764,2.73463919764779e-05
"5586",-2.85698829243717,0.346115100321072,NA,NA,NA,0.547737177885035,NA,1.86731989439525,-1.60910468550882,-0.0314726809096366,NA,1.76839927764039,NA,-0.466970156820398,8,-76.7716215967965,170.41597046632,11.5323472709834,2.73337284653471e-05
"3496",-3.01681769031382,0.441960472549188,2.54927078381065,0.703799174348226,NA,NA,-0.151792286025192,NA,-1.39630580170452,-0.0476924833524699,NA,1.20498919525446,-0.427748258323577,NA,9,-75.6594460068376,170.416452989285,11.5328297939481,2.73271346849438e-05
"3248",-3.05595213341761,0.436444028668548,2.54903930669664,0.71124145362672,0.0318957354959513,NA,-0.165103638120532,NA,-1.39753295861491,NA,NA,1.22288161532004,-0.429235074151041,NA,9,-75.6597337269102,170.41702842943,11.5334052340932,2.73192732507705e-05
"5548",-2.57744656198643,0.441280160953012,2.42815236931615,NA,-0.0305360099646426,NA,-0.217582396068368,NA,-1.37844551909648,-0.0170473677521227,NA,1.2626533662919,NA,-0.603045996581726,9,-75.6599986639025,170.417558303415,11.5339351080778,2.73120363233906e-05
"5559",-3.22917799456704,NA,2.39410646831161,0.801461264651186,NA,0.217293938967178,-0.0911022083970431,NA,-1.08972274062662,0.139937437157348,NA,1.21712097399215,NA,-0.691185540771695,9,-75.6606193146936,170.418799604997,11.5351764096601,2.72950903457498e-05
"5480",-4.29154543240549,0.312130258220074,2.37883683556935,0.796756307841302,NA,NA,-0.165485538549904,0.859508876236496,NA,-0.0233544607989707,NA,1.8748158479555,NA,-0.756935422952735,9,-75.6614691324682,170.420499240546,11.5368760452092,2.72719043461487e-05
"5232",-4.30097887168042,0.310730458851208,2.37807334676118,0.796278443833974,-0.00511523417498669,NA,-0.164725564962275,0.859838277687164,NA,NA,NA,1.88152966840032,NA,-0.758272990578484,9,-75.6616755693817,170.420912114373,11.5372889190364,2.72662749994607e-05
"5464",-4.41396838287653,0.303642891831777,2.35846851094093,0.814639595929842,NA,0.143374784521126,NA,0.84569516511514,NA,-0.0303731255564161,NA,1.82173707055171,NA,-0.74196677734979,9,-75.6617223064132,170.421005588436,11.5373823930992,2.72650006844883e-05
"4133",-1.17014626839563,NA,NA,0.24423870374972,NA,NA,-0.691674758332262,NA,NA,NA,NA,NA,NA,-0.462741002996683,4,-81.0922324379991,170.421151266531,11.537528071194,2.72630148001375e-05
"5216",-4.42757345395881,0.301667351913794,2.35825322515581,0.814839943767855,-0.00339619095319146,0.14261043299947,NA,0.845300180142048,NA,NA,NA,1.83103702332171,NA,-0.743888674476273,9,-75.662094240945,170.4217494575,11.5381262621628,2.7254861774846e-05
"1216",-3.39854561692479,0.420724159205598,2.33029060532754,0.706574954582998,0.179334163771921,0.350857451316287,-0.175337757573962,NA,-1.43353253234393,NA,NA,1.23093610475887,NA,NA,9,-75.6632162829344,170.423993541478,11.5403703461416,2.72242978257437e-05
"3540",-2.97242726319983,0.456309211259326,2.02934718280013,NA,NA,0.282308977953328,NA,0.906623481414476,-1.51986376851351,-0.0808710681200076,NA,1.12724132020756,-0.409897720703937,NA,9,-75.6638362681352,170.42523351188,11.5416103165433,2.72074243951672e-05
"2408",-3.47034233225391,0.25426321964062,2.88926433506299,0.73337317599603,NA,NA,0.0199958385858615,0.703566328903825,NA,-0.342495427669176,NA,NA,-0.563333083873282,NA,8,-76.7785462954507,170.429819863629,11.5461966682918,2.71451044685303e-05
"5848",-3.83237478194801,0.140774056732653,2.52662528782943,0.826751192866991,NA,0.209300229572641,NA,0.477694092401287,-1.93602753069974,NA,1.22611861769274,1.46990473651126,NA,-0.843850961802917,10,-74.5400748830663,170.429843017666,11.5462198223296,2.7144790210962e-05
"7343",-3.08864509887547,NA,2.52149478138255,0.840124142634512,0.146961086315918,NA,-0.161986938155876,NA,-1.07780128707059,NA,NA,1.20711813680904,-0.194977609584524,-0.673882954098299,9,-75.6663976978469,170.430356371304,11.5467331759667,2.71378236666839e-05
"5864",-3.67298602906891,0.141223958068146,2.57182458837557,0.799371193407137,NA,NA,-0.236960154480709,0.490545101374872,-1.91439888848516,NA,1.24694110706977,1.55364149076034,NA,-0.868283849666131,10,-74.5404686305588,170.430630512651,11.5470073173145,2.7134104121831e-05
"7564",-2.55813007462835,0.44037414784038,2.50067966776364,NA,-0.104984568919561,NA,NA,NA,-1.38896650576375,-0.0212627272119149,NA,1.1935430430874,-0.192596435584021,-0.565508391351037,9,-75.6670013595909,170.431563694792,11.5479404994547,2.71214465443387e-05
"7057",-0.821716181752312,NA,NA,NA,NA,1.07909063184035,NA,NA,-2.81136271959888,-0.824376547617296,1.21532092664598,NA,-0.218224904845634,-0.415513452014321,7,-77.8788978631367,170.432494521454,11.5488713261172,2.71088267984808e-05
"7972",-3.71382777947113,0.0778812898835513,2.71682004148306,NA,NA,NA,-0.332436204504512,NA,NA,-0.513896460747655,1.04640357770863,2.05400963153117,-0.153741137424915,-0.738200676581647,9,-75.667984747197,170.433530470004,11.5499072746669,2.70947887595634e-05
"7567",-3.23083727265597,NA,2.56360248592852,0.84890935847203,0.109811213616563,NA,NA,NA,-1.09675984275808,0.154189333373126,NA,1.22351527691396,-0.209514612242663,-0.675597622436695,9,-75.6682929014295,170.434146778469,11.5505235831319,2.70864406720438e-05
"7780",-4.03481316530885,0.122791191836589,2.45011405236234,NA,NA,NA,-0.327266243090233,0.656943217847831,NA,NA,0.763565552709704,2.13300665413737,-0.208778240121686,-0.736602471232151,9,-75.668659768248,170.434880512106,11.551257316769,2.70765053783052e-05
"1766",-3.07034663781779,0.146159317055163,NA,0.368153074637771,NA,NA,-0.467063788288713,1.77369551126395,-1.83309805248978,NA,0.699902843451948,2.26511836101981,NA,NA,8,-76.7818578806731,170.436443034074,11.5528198387366,2.70553598222492e-05
"1773",-3.03302811193622,NA,NA,0.342247507864568,-0.224533530720466,NA,-0.378665460226477,1.77761133663964,-1.7928432296015,NA,0.846302826590407,2.25493440713318,NA,NA,8,-76.7821372214966,170.43700171572,11.5533785203836,2.70478032112413e-05
"7591",-3.0814449800913,NA,2.52113333074349,0.814297711488515,NA,NA,-0.117312398686898,NA,-1.07848843631725,0.157726140764542,NA,1.23170568447533,-0.229313345014575,-0.675793595054949,9,-75.6703050095082,170.438170994626,11.5545477992893,2.70319946199848e-05
"2892",-2.95186039938798,0.10718941465675,2.86239358995051,NA,-0.371941904293601,NA,NA,0.660160988502478,NA,-0.791892852926992,0.725921869577513,NA,-0.532480129965352,NA,8,-76.7829509293879,170.438629131503,11.5550059361663,2.70258031523496e-05
"5879",-3.72071036512204,NA,2.4941611324296,0.816709797799582,NA,0.200687414249292,-0.225388430505114,0.410809821955751,-1.90018231926814,NA,1.36135169339566,1.52327460665272,NA,-0.871352280429541,10,-74.5446697497571,170.439032751048,11.555409555711,2.70203496314721e-05
"4401",-1.50287080333497,NA,NA,NA,NA,1.05970445731501,-0.584964566862659,NA,NA,-0.393891056702479,NA,NA,NA,-0.41588091295071,5,-80.0410885395536,170.43931993625,11.5556967409132,2.70164699877369e-05
"3472",-3.09104079223122,0.43498729235127,2.58715745486962,0.710570876421786,-0.0128054618898018,NA,NA,NA,-1.39991068113618,-0.0569488944713977,NA,1.17612599342739,-0.418825943270919,NA,9,-75.670952729777,170.439466435164,11.555843239827,2.701449111846e-05
"5017",-0.806988056103674,NA,NA,NA,-0.152117393809846,1.00711360069247,NA,NA,-2.8042877343208,-0.887552272564454,1.26808226854878,NA,NA,-0.451013822395371,7,-77.8825596537601,170.439818102701,11.556194907364,2.70097414762687e-05
"5551",-3.25790050141165,NA,2.49407464239369,0.835557663814968,0.169436424304896,NA,-0.176205070600543,NA,-1.0923237275781,0.152755498766082,NA,1.28600051937,NA,-0.711909236669276,9,-75.6714041703996,170.440369316409,11.556746121072,2.70022984321163e-05
"5755",-4.08869487558581,NA,2.37817798890179,NA,-0.208431139829565,0.0507659595789283,-0.230260742892049,0.659147817835847,NA,NA,0.886984916364148,2.13391008599985,NA,-0.774471094309341,9,-75.6715117455144,170.440584466639,11.5569612713016,2.69993938129975e-05
"7771",-4.06987283462844,NA,2.44351811173979,NA,-0.287984120001904,0.0603190351417743,NA,0.702290967110156,NA,NA,0.879260903635017,2.05212189006668,-0.246274419384517,-0.727453642818376,9,-75.6719248276329,170.441410630875,11.5577874355386,2.69882431494318e-05
"7848",-3.38612862187305,0.129881897589609,2.80539443478698,0.845781762811197,NA,NA,-0.275124686824978,NA,-1.93513388631324,NA,1.33205457664614,1.50698057251376,-0.33572709721521,-0.830603838968489,10,-74.5464385904634,170.44257043246,11.5589472371236,2.69725971828339e-05
"7839",-3.53816034468206,NA,2.72558879693667,0.87576513447045,-0.0707838903654374,0.280899341592143,NA,NA,-1.93530208598191,NA,1.41868753742328,1.4005888514598,-0.405819330808588,-0.805158249985765,10,-74.5467611460154,170.443215543565,11.5595923482277,2.6963898424852e-05
"5456",-4.35286464682285,0.307753675684756,2.4021001458728,0.79504565374331,-0.0523823847968785,NA,NA,0.88994150736719,NA,-0.0388612212854903,NA,1.84279164697714,NA,-0.748431054697062,9,-75.6730404106601,170.44364179693,11.5600186015932,2.69581523109735e-05
"4641",-0.982999316172478,NA,NA,NA,NA,NA,-0.682116282930145,NA,NA,NA,-0.151785382568917,NA,NA,-0.43198829625929,4,-81.1037901347106,170.444266659954,11.5606434646168,2.69497310502926e-05
"1440",-3.40895744250869,0.421232646480462,2.37755333285422,0.705373846965904,0.125236463952731,0.338340029875478,NA,NA,-1.43635381847042,-0.0859173144302951,NA,1.1723001855433,NA,NA,9,-75.6741945924068,170.445950160423,11.5623269650864,2.69270556527031e-05
"7795",-4.03976088743541,NA,2.38619304921343,NA,NA,0.164756613714066,-0.320315069188969,0.59049631952036,NA,NA,0.864829114457025,2.09439125111623,-0.241036586106732,-0.733364453952826,9,-75.6743734823136,170.446307940237,11.5626847449001,2.6922239105054e-05
"5724",-4.18157391275682,0.115659663438229,2.42217595570074,NA,-0.280443401526554,0.0242370020369253,NA,0.733585041323513,NA,NA,0.776966187199396,2.10085254736227,NA,-0.751993010599455,9,-75.6743863923647,170.446333760339,11.5627105650022,2.69218915398162e-05
"2786",-1.32239462461056,0.171425993549871,NA,NA,NA,NA,-0.396328834643433,2.0239342392659,-2.63535186796467,NA,0.478061129812187,NA,-0.394409111542154,NA,7,-77.8859887543096,170.4466763038,11.5630531084631,2.69172809757073e-05
"2729",-0.144426280505331,NA,NA,NA,-0.21479628118746,NA,-0.578577437170322,NA,-2.74506428459657,NA,0.747592787669345,NA,-0.265192232635028,NA,6,-78.9720386257043,170.447071263385,11.5634480680478,2.6911965881478e-05
"2725",-0.340773528205746,NA,NA,0.249649005875824,NA,NA,-0.626147639168781,NA,-2.75717168495467,NA,0.697811879889019,NA,-0.261657839032524,NA,6,-78.9720749497637,170.447143911503,11.5635207161666,2.69109883473857e-05
"5748",-4.14745137137545,0.11877789398731,2.36539415449768,NA,NA,0.128503119712725,-0.318973177658864,0.625181960362002,NA,NA,0.760904727775493,2.14203817481051,NA,-0.757055577090551,9,-75.6749146246941,170.447390224998,11.5637670296611,2.69076742816738e-05
"5365",-3.04995227532187,NA,NA,0.536554729068938,NA,0.53338561586683,-0.301564699345818,1.78424006914962,-1.2685027095917,NA,NA,1.84327669012169,NA,-0.527097357984435,8,-76.7880054251534,170.448738123034,11.5651149276972,2.68895459904718e-05
"3813",-2.96897798221056,NA,NA,0.408148036999226,NA,NA,-0.480729022010189,1.76371617866763,-1.81024425182139,NA,0.818427779949126,2.23691861940376,-0.245945734463989,NA,8,-76.7881517312911,170.449030735309,11.5654075399725,2.68856121726326e-05
"5840",-3.72069863332628,0.138271987070686,2.58596037126427,0.781954096376779,-0.160423304146078,NA,NA,0.551377988157118,-1.91925009053788,NA,1.25224986993407,1.51113279230573,NA,-0.85766453553559,10,-74.5498710913921,170.449435434318,11.565812238981,2.68801724327206e-05
"1270",-3.14038858974807,0.346178464816353,NA,0.425266709256615,NA,0.584063214844823,-0.33565618400612,1.73940776566727,-1.54790649562784,NA,NA,1.89074548099045,NA,NA,8,-76.7890020786822,170.450731430092,11.5671082347549,2.68627597800742e-05
"2520",-2.6909021422834,0.467444981305233,2.36882643902999,0.707107657746991,NA,0.424627556152411,NA,0.774322345609221,-1.87471567469247,-0.211993315144815,NA,NA,-0.639769281155416,NA,9,-75.6766335060037,170.450827987617,11.5672047922804,2.68614629105743e-05
"2789",-1.49802328180203,NA,NA,0.291819345367466,NA,NA,-0.370112791323942,1.9838752162255,-2.58743815227219,NA,0.59872476391177,NA,-0.413420379716768,NA,7,-77.8884590951031,170.451616985387,11.5679937900501,2.68508681833515e-05
"293",-1.09119842632834,NA,NA,0.185449379171942,NA,NA,-0.61493303021195,NA,NA,-0.584435166420834,NA,NA,NA,NA,4,-81.1078644484113,170.452415287355,11.5687920920182,2.68401527715689e-05
"5937",-2.97631155374391,NA,NA,NA,NA,0.791325408931746,-0.728476219899591,NA,NA,-0.346286471112133,0.783728773983971,2.84248764210004,NA,-0.47970869492502,7,-77.8890781121085,170.452855019398,11.5692318240608,2.68342521826617e-05
"1990",-3.07034075251068,0.127215071541591,NA,0.400280891027383,NA,NA,NA,1.86993140697812,-1.93745904040136,-0.563069442433815,0.869418553050343,2.0854213758467,NA,NA,8,-76.7907410983123,170.454209469352,11.570586274015,2.68160855089988e-05
"1464",-3.25110424798009,0.437638746156716,2.3557623685748,0.663425978283807,NA,0.288937882054531,-0.108770506165134,NA,-1.42107717321663,-0.0942513028316876,NA,1.19486826176242,NA,NA,9,-75.6783426529349,170.45424628148,11.5706230861428,2.68155919349581e-05
"290",-0.988882836179892,-0.0896419295082813,NA,NA,NA,NA,-0.607203375124361,NA,NA,-0.541550729545697,NA,NA,NA,NA,4,-81.1087836848478,170.454253760228,11.5706305648912,2.6815491661612e-05
"746",-1.46780310275182,0.164379863793448,NA,NA,-0.310529736194607,NA,-0.24725660363534,2.03622222315473,-2.61416771399993,NA,0.501211566604167,NA,NA,NA,7,-77.8903865028961,170.455471800973,11.571848605636,2.67991654528958e-05
"5816",-3.57620814581502,0.128992185874573,2.62992285258533,0.823359061500127,NA,0.237856101982457,-0.256989886449781,NA,-1.94044417619981,NA,1.32134960992492,1.51814015138499,NA,-0.85947674607956,10,-74.5541114038356,170.457916059205,11.574292863868,2.67664334179717e-05
"5010",-0.893613370588162,0.0589454396988018,NA,NA,NA,1.05549602567071,NA,NA,-2.82777202401725,-0.841212817536169,1.17606736378965,NA,NA,-0.445413151788884,7,-77.891794531819,170.458287858819,11.5746646634819,2.6761458005645e-05
"5350",-2.85631075561009,0.328638661441281,NA,0.452801599119573,NA,NA,-0.408165096423233,1.99262263612141,-1.49805268379167,NA,NA,2.068239937005,NA,-0.542111624148122,8,-76.7938027294703,170.460332731668,11.576709536331,2.67341100993373e-05
"3286",-3.16808549559969,0.338827866584946,NA,0.498980238927643,NA,0.662309162694257,NA,1.84184671086695,-1.61341065144926,NA,NA,1.7781648766181,-0.366278324430621,NA,8,-76.795336409273,170.463400091273,11.5797768959364,2.66931399602017e-05
"6065",-1.898816834759,NA,NA,NA,NA,0.831625559223058,-0.675652098530104,NA,-2.08822094028027,-0.598226190728331,1.39366814843483,2.05742173045662,NA,-0.514367954559459,8,-76.7956981300527,170.464123532833,11.5805003374959,2.66834862428828e-05
"2923",-2.99612188234595,NA,2.87100772221629,NA,-0.390108054437601,NA,0.0971524084818127,0.638948907487915,NA,-0.819801746212594,0.818737199426452,NA,-0.515990606385354,NA,8,-76.7957961704198,170.464319613567,11.58069641823,2.66808703123329e-05
"2112",-3.49682563929082,0.230007044937845,2.96394799234677,0.826450814789766,0.0691774896290667,0.460493396751661,-0.0383006640629121,NA,NA,NA,NA,NA,-0.712828170604915,NA,8,-76.7978126603697,170.468352593467,11.5847293981299,2.66271228143489e-05
"1770",-2.77650050717098,0.15903677375178,NA,NA,-0.268502139801468,NA,-0.392558366610132,1.8149911768462,-1.85024087034229,NA,0.7429130246136,2.20144803153203,NA,NA,8,-76.7989431439088,170.470613560545,11.5869903652081,2.65970382985427e-05
"946",-0.793825784571268,0.0797594545726121,NA,NA,NA,1.05319887300437,-0.525351713037453,NA,-2.77402202362344,-0.922337983569107,1.1896033939477,NA,NA,NA,7,-77.8987698142169,170.472238423615,11.5886152282777,2.65754388011412e-05
"3532",-2.8693168443744,0.466923091388021,2.10137060253352,NA,-0.187741458821798,NA,NA,0.997385305725084,-1.47879066792718,-0.109507796907876,NA,1.18317724057687,-0.371863138183192,NA,9,-75.6874459084705,170.472452792551,11.5888295972138,2.657259047952e-05
"3308",-2.87667714632969,0.462171684550041,2.08575590368727,NA,-0.153031012927047,NA,-0.104542797784773,0.973294419669442,-1.47715928150816,NA,NA,1.23330228469532,-0.385989735025505,NA,9,-75.6874642441866,170.472489463983,11.5888662686461,2.65721032565115e-05
"685",-0.409698988994913,NA,NA,0.191691856757305,-0.16305978402832,NA,-0.554472443944917,NA,-2.7482374440414,NA,0.71687040504759,NA,NA,NA,6,-78.9847784317269,170.47255087543,11.5889276800929,2.65712873533848e-05
"5871",-3.65417956541512,NA,2.56543492452546,0.788867272407936,-0.110001579583928,NA,-0.190357557485535,0.479042389844986,-1.88900100534325,NA,1.37110662817888,1.55179716631795,NA,-0.882113038594665,10,-74.562097608303,170.47388846814,11.5902652728028,2.65535225144479e-05
"4668",-3.10506299548182,0.0745963514715245,2.99779741623467,NA,-0.145311832375738,0.228470422477976,-0.10519173647715,NA,NA,NA,0.505066212983424,NA,NA,-0.716408019158106,8,-76.8007963213776,170.474319915482,11.5906967201456,2.65477949088954e-05
"5855",-3.78932059444827,NA,2.53172806376549,0.813111257339224,-0.100630733680299,0.165252970633572,NA,0.468356974508733,-1.90356467726518,NA,1.3513368247954,1.48724304042428,NA,-0.861654197115715,10,-74.5630412679242,170.475775787382,11.5921525920453,2.65284768466006e-05
"718",-1.70223790691715,0.15748886741413,NA,0.184387226267595,-0.343287252033644,NA,NA,2.10836001428042,-2.61511912855316,NA,0.485337281890588,NA,NA,NA,7,-77.9026174030919,170.479933601364,11.5963104060276,2.64733838970207e-05
"7855",-3.36940242543713,NA,2.79466441611997,0.833907105920227,-0.0992199550320447,NA,-0.232709433337127,NA,-1.91274008116214,NA,1.44428394008051,1.50403726172711,-0.335562350828367,-0.843346286094849,10,-74.5653812274601,170.480455706454,11.5968325111171,2.64664738547674e-05
"4528",-2.45027324243818,0.426336087162121,2.83647153625262,0.791201697807924,0.0504034165152682,NA,-0.103937381645934,NA,-1.78633735497914,-0.180641768509826,NA,NA,NA,-0.686436181776721,9,-75.6916468175007,170.480854610611,11.5972314152743,2.64611955879426e-05
"7824",-3.43526293094084,0.12498542652221,2.85281235511822,0.83557242805869,-0.158784570707986,NA,NA,NA,-1.94094338325244,NA,1.34194428813984,1.45639893469394,-0.345432390414533,-0.817082964183737,10,-74.5661502896166,170.481993830767,11.5983706354301,2.64461273161899e-05
"2900",-3.18923444497939,0.0961085837813716,2.78044698998621,NA,NA,0.336891936867322,NA,0.516032438347877,NA,-0.701420687952407,0.637798981830198,NA,-0.539411526057243,NA,8,-76.8047434309461,170.48221413462,11.5985909392827,2.64432143847577e-05
"2965",-1.15482932466353,NA,NA,0.470670535031524,NA,1.15647392540358,NA,NA,-2.78414899637826,-0.869658900440555,1.19637461677984,NA,-0.405365580874243,NA,7,-77.9041156147253,170.482930024631,11.5993068292945,2.64337508620401e-05
"6177",-1.02581630649913,NA,NA,NA,NA,NA,-0.707702559382755,NA,NA,NA,NA,NA,-0.0184284797898619,-0.441269033388956,4,-81.1232593929187,170.48320517637,11.5995819810331,2.64301144659322e-05
"801",-0.991260699993362,NA,NA,NA,NA,NA,-0.631949145135271,NA,NA,-0.630189363292012,0.0660575561203087,NA,NA,NA,4,-81.1233003160373,170.483287022607,11.5996638272703,2.64290328853538e-05
"2337",-0.94581746652367,NA,NA,NA,NA,NA,-0.633021848417411,NA,NA,-0.571752111297412,NA,NA,-0.0770490409650493,NA,4,-81.1233751610522,170.483436712637,11.5998135173001,2.64270548780175e-05
"4220",-3.16913344644897,0.219953774645127,2.64809326316302,NA,-0.152553205209663,0.176791657280938,-0.0409162798091216,0.798219820004721,NA,NA,NA,NA,NA,-0.678787875936173,8,-76.8054282108469,170.483583694421,11.5999604990843,2.64251128015425e-05
"4037",-3.02366240964172,NA,NA,0.427217219615527,NA,NA,NA,1.85291483573155,-1.90938566208882,-0.557424082496579,0.962861549852655,2.07398542940905,-0.14255871475782,NA,8,-76.8065902470003,170.485907766728,11.6022845713909,2.63944236994877e-05
"2272",-2.77957607141808,0.447487587439762,2.38426783073277,0.722068251473633,0.0350804885908352,0.444814392165883,NA,0.749814877639664,-1.90137044023158,NA,NA,NA,-0.668711888253727,NA,9,-75.6951498230163,170.487860621642,11.6042374263055,2.63686640377353e-05
"2296",-2.73584997380258,0.451653320278965,2.37706571422389,0.710306480559056,NA,0.433845031551403,-0.026553723263973,0.75760824696606,-1.89963899348649,NA,NA,NA,-0.675057143789971,NA,9,-75.695541912593,170.488644800796,11.605021605459,2.6358327186032e-05
"2608",-3.48628280930957,0.0991150900203425,3.26115588516773,0.759446145835278,-0.1329577483848,NA,0.0223043482854887,NA,NA,NA,0.463373854234612,NA,-0.690739829136929,NA,8,-76.8086127982737,170.489952869275,11.6063296739378,2.63410935738595e-05
"2423",-3.49631620001905,NA,2.65292574737055,0.758187904198577,NA,0.377099796127196,0.0635970582845277,0.62158487103029,NA,-0.226568165898455,NA,NA,-0.622390869952043,NA,8,-76.8092914886062,170.49131024994,11.6076870546028,2.63232221935558e-05
"953",-0.813821318266647,NA,NA,NA,0.0147579812522843,1.0486965424262,-0.521754653840474,NA,-2.74910002102328,-0.927127064337018,1.24262924583039,NA,NA,NA,7,-77.9085683968703,170.491835588921,11.6082123935845,2.63163087941939e-05
"2399",-3.48285733838222,NA,2.64472756933207,0.764836838794667,0.0413054430598002,0.390836224856029,NA,0.600511601240334,NA,-0.219750630545169,NA,NA,-0.625242222716431,NA,8,-76.8103166662793,170.493360605286,11.6097374099489,2.62962500418658e-05
"4333",-1.54177338363449,NA,NA,0.323387729069411,-0.162895622894046,NA,-0.231865626036971,2.12376335146293,-2.10438125436813,NA,NA,NA,NA,-0.547693659834767,7,-77.909638247414,170.493975290009,11.6103520946719,2.62881693321153e-05
"7956",-3.89730732617816,0.0681579189019645,2.70242409305181,NA,NA,0.192662618460205,NA,NA,NA,-0.525152617799611,1.01750276452143,1.94820963267886,-0.182497497438086,-0.696885095785041,9,-75.6987977366244,170.495156448859,11.6115332535217,2.6272648663734e-05
"3817",-2.64143900748615,NA,NA,NA,-0.294211401164981,NA,-0.400907527825615,1.80443220505847,-1.82639509321291,NA,0.874872507049045,2.16558534853431,-0.247786394101823,NA,8,-76.8112646179732,170.495256508674,11.6116333133369,2.62713342784297e-05
"2506",-1.31055187832807,0.347419481875977,NA,NA,-0.367918086099245,NA,NA,2.2699265129113,-2.29463512350706,-0.399174188201194,NA,NA,-0.321217874739973,NA,7,-77.9113778590234,170.497454513228,11.6138313178907,2.62424778817677e-05
"3556",-2.88938048704544,0.45805131934956,2.09012043059791,NA,NA,NA,-0.159197177614255,0.936417395154086,-1.48044009809853,-0.0809700707459258,NA,1.22900715708375,-0.349382916533039,NA,9,-75.6999918504635,170.497544676537,11.6139214811999,2.62412948541101e-05
"6373",-1.50183448909603,NA,NA,0.36997504285001,NA,NA,-0.304626994183512,2.10248919673258,-2.12970655898664,NA,NA,NA,-0.190985711347104,-0.520105289450531,7,-77.9116493625841,170.497997520349,11.614374325012,2.62353539227155e-05
"3927",-4.54565102218928,NA,2.48467598180919,0.778083088438169,NA,0.283854882733653,NA,0.483182630263261,NA,-0.486063152845214,0.933235959530157,1.91921011569969,-0.491044256513288,NA,9,-75.7005476120004,170.49865619961,11.6150330042736,2.62267150035882e-05
"4581",-1.53193703215646,NA,NA,0.352048534826101,NA,NA,-0.282764093452371,2.08820143403327,-2.0919596386944,-0.177772372468111,NA,NA,NA,-0.530676730818222,7,-77.9125617486985,170.499822292578,11.6161990972408,2.62114280665599e-05
"749",-1.59765250295818,NA,NA,0.19185905702095,-0.280519471334271,NA,-0.239112406111502,1.98934012156612,-2.57102073255819,NA,0.614994743559628,NA,NA,NA,7,-77.9126437407895,170.49998627676,11.6163630814229,2.62092790248669e-05
"6491",-2.86726222273528,NA,2.54449070746542,NA,-0.139090055736083,0.217261951422638,NA,0.820900612837743,NA,-0.255898758748399,NA,NA,-0.337166648667373,-0.612352310683341,8,-76.814013568593,170.500754409913,11.6171312145765,2.61992148495715e-05
"2844",-2.88157997867285,0.0808185687913854,2.97359579357388,NA,-0.255960619473597,0.297890323763598,NA,NA,NA,-0.780463899712048,0.789651213525545,NA,-0.569645449373351,NA,8,-76.8148898627354,170.502506998198,11.6188838028612,2.61762666872027e-05
"682",-0.284633279710893,0.0336531378810974,NA,NA,-0.195174860010611,NA,-0.559595881753788,NA,-2.75276380289811,NA,0.701106334527473,NA,NA,NA,6,-79.0005869928877,170.504167997752,11.6205448024147,2.61545363283419e-05
"678",-0.462246857241577,0.0281159645744182,NA,0.227330509779593,NA,NA,-0.603553032660737,NA,-2.76217282241428,NA,0.659363887103836,NA,NA,NA,6,-79.000657896686,170.504309805348,11.6206866100111,2.61526819381177e-05
"2722",-0.202303108187855,0.0316814571081374,NA,NA,NA,NA,-0.643180610798482,NA,-2.76081979336617,NA,0.67591049607049,NA,-0.240370531834308,NA,6,-79.0009369245009,170.504867860978,11.621244665641,2.61453856304058e-05
"6833",-0.690105828262467,NA,NA,NA,NA,1.08313265032357,-0.61155454291029,NA,-2.74085369964659,NA,0.962971959673811,NA,-0.36484614419815,-0.492860513706622,7,-77.9151099328297,170.50491866084,11.6212954655033,2.61447215478448e-05
"4557",-1.59748318663364,NA,NA,0.315644364238273,-0.231336733241958,NA,NA,2.19657834142633,-2.06165510354909,-0.204600960723079,NA,NA,NA,-0.519680715291578,7,-77.9153594905356,170.505417776252,11.621794580915,2.61381977451811e-05
