"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3132",-2.96197115571564,4.21896519773835,0.928542990040214,NA,-0.861450063709362,0.0946192070160723,0.357023407419647,NA,NA,NA,NA,-1.14472327565959,-1.44259543753377,NA,8,-61.5329345765823,139.928144602266,13.5449584410921,1.57113335021952e-05
"3968",-1.72710232470589,4.40854545358099,1.04510291893904,0.0988680471923895,-1.20151350115375,0.115186943173647,0.965941076904039,0.917005778543816,NA,-5.08043456124519,-1.89938120794456,0.567422559744778,-1.40743293709219,NA,12,-57.0070573458509,139.92822512115,13.5450389599754,1.57107009854138e-05
"8048",-1.65327436394029,4.33661899685685,1.05224525895406,0.0883608132544306,-1.17694924470874,NA,0.953339864563099,0.931682383905157,NA,-5.09329330308778,-1.89454771065397,0.552566320995268,-1.45977916392232,0.098869921726908,12,-57.0071433028525,139.928397035153,13.5452108739787,1.57093505987016e-05
"3435",1.0296000762044,NA,0.96617156627328,NA,-0.860968622127261,NA,0.681550551687269,-0.662947266195256,NA,-4.15474847915347,NA,-0.108857246652663,-1.71161114595827,NA,8,-61.5335837736204,139.929442996343,13.5462568351685,1.57011370611275e-05
"7212",-2.87830858567403,4.1660390360715,0.930294066584726,NA,-0.853344664819699,NA,0.366489866945836,NA,NA,NA,NA,-1.14893747843883,-1.46005708148441,-0.0253241283343881,8,-61.5369390923624,139.936153633827,13.5529674726523,1.56485430258957e-05
"2145",-0.077118599308673,NA,NA,NA,NA,NA,0.388992399311351,-1.87007844591926,NA,NA,NA,NA,-1.60216288890249,NA,4,-65.853204995312,139.940328119279,13.5571419581048,1.56159147816667e-05
"3879",0.611892788495689,NA,0.82563882180025,0.0427460597087934,NA,NA,0.651610553404421,NA,NA,-4.49190259646643,-1.37979206897663,0.166948737869554,-1.35375826356133,NA,8,-61.539508795145,139.941293039392,13.5581068782175,1.56083825436893e-05
"3656",-2.52842636233812,3.87271031599255,0.911592186569694,0.210046190048372,NA,NA,NA,-1.04756137436702,NA,NA,-0.594337021224595,-0.61087899528441,-1.23922502494695,NA,8,-61.5395989004704,139.941473250043,13.5582870888685,1.56069762086602e-05
"3176",-2.80838164474004,3.86269057116578,0.983311786138923,0.299996239760475,NA,NA,0.585589636075411,-1.28013876378243,NA,NA,NA,-0.866006353807787,-1.28629551559572,NA,8,-61.5398055654684,139.941886580038,13.5587004188643,1.56037511262218e-05
"1762",-2.85974940126384,4.67454061573352,NA,NA,NA,NA,0.361900123193654,-0.770220370886899,-1.65962422513823,NA,-1.0474895846926,0.232964957237221,NA,NA,7,-62.6384328325043,139.943532331675,13.5603461705012,1.55909164581365e-05
"7164",-1.59760348375163,4.7790797809815,1.15435993074818,NA,-1.03864224463064,0.0353123781586425,0.910249311246654,1.05846418792018,-0.796582566854726,-4.91568735428505,-1.5944677215067,NA,-1.36111817149151,0.0859749725066539,12,-57.0153003398006,139.944711109049,13.5615249478748,1.55817300558055e-05
"4834",-2.86724370767714,4.6478323582186,NA,NA,NA,NA,0.372209717290471,-0.623836971804051,-1.56652637980247,NA,-0.945603763282778,NA,NA,-0.163652668633446,7,-62.6393582023391,139.945383071345,13.5621969101707,1.55764957676149e-05
"953",-0.665410617238244,NA,NA,NA,-0.517068574916934,-0.295618836380756,0.897506760158768,NA,1.40574624798735,-3.61735550984458,-1.20979511048797,NA,NA,NA,7,-62.6394770444022,139.945620755471,13.5624345942968,1.55746447347151e-05
"4032",-1.3344183365698,4.7803666254203,1.06705543294984,0.219057614350399,-1.06013653909788,0.152522005786605,0.996361113914205,NA,-1.07003513511953,-4.69517967437072,-1.65494448949991,0.805687068948891,-1.33280690233297,NA,12,-57.0173927224542,139.948895874356,13.565709713182,1.55491611992612e-05
"1746",-2.91300984324834,4.84834901901896,NA,NA,NA,0.252396926618545,NA,-0.713272334409691,-1.73127509676872,NA,-1.03304384324774,0.238181590957688,NA,NA,7,-62.6414543630348,139.949575392736,13.566389231562,1.55438791262143e-05
"2676",-2.57270443712903,3.89976531722184,0.801009527830527,NA,NA,0.0921411801942438,0.597957383995947,-1.45866174806677,NA,NA,-0.895310719683804,NA,-1.25651441100106,NA,8,-61.5436926901421,139.949660829386,13.5664746682117,1.5543215131919e-05
"3137",0.014522943851437,NA,NA,NA,NA,NA,NA,-1.58282356108971,NA,NA,NA,-0.277238906556412,-1.57120302653239,NA,4,-65.8596143099087,139.953146748472,13.5699605872981,1.55161475324905e-05
"2664",-2.54514576821471,3.84397654582197,0.801365030343574,0.0929264547956779,NA,NA,0.60151864400932,-1.46484516508194,NA,NA,-0.885381470200626,NA,-1.27409672617502,NA,8,-61.5456324631636,139.953540375429,13.5703542142549,1.5513094046017e-05
"6756",-2.50517009490167,3.84355820196079,0.800221273510387,NA,NA,NA,0.598430657872947,-1.45893994804076,NA,NA,-0.889577542537967,NA,-1.28784883881126,0.0432039220439516,8,-61.5468478542683,139.955971157638,13.5727849964643,1.5494251022648e-05
"3668",-2.48139673172437,3.9241938099031,0.897709364226857,NA,NA,0.0875067852660538,NA,-1.05285855682305,NA,NA,-0.629781989465618,-0.564662276962171,-1.23198026647959,NA,8,-61.5473258059577,139.956927061017,13.573740899843,1.54868472886513e-05
"4818",-2.91660249802541,4.8178561089185,NA,NA,NA,0.248588821038758,NA,-0.562339025269701,-1.63926002086844,NA,-0.929722118192365,NA,NA,-0.154671356883404,7,-62.6452322339077,139.957131134482,13.5739449733078,1.54852671419762e-05
"6051",-0.953330017707674,NA,1.04393959120625,NA,NA,NA,0.873168569948989,NA,1.70976344018193,-4.49102808506722,-1.54569375597817,-0.151429650099274,NA,0.108606684993521,8,-61.54834791753,139.958971284162,13.5757851229877,1.5471026089711e-05
"8112",-1.22212935384956,4.68508916201903,1.07442796547299,0.198172397544369,-1.02800444462643,NA,0.988818122754264,NA,-1.06989473181158,-4.69771349814088,-1.64138831665691,0.790954259757181,-1.39502078453913,0.0920153519604405,12,-57.0225104861831,139.959131401814,13.5759452406399,1.5469787547102e-05
"2689",-1.56416810744087,NA,NA,NA,NA,NA,NA,NA,1.70922557151964,NA,-1.38517783938958,NA,-1.36334032869547,NA,4,-65.8628171518438,139.959552432343,13.5763662711685,1.5466531263449e-05
"7748",-2.4238359662787,3.8716109476953,0.898959395539603,NA,NA,NA,NA,-1.05219904020496,NA,NA,-0.620086427871223,-0.569883156350978,-1.26595239814687,0.0595340545896872,8,-61.5490034689181,139.960282386938,13.5770962257638,1.54608873606751e-05
"742",-2.98926402682241,4.64038592111593,NA,0.168105913185798,NA,NA,0.366990920706558,-0.656930557671022,-1.60121681412325,NA,-0.93100432669155,NA,NA,NA,7,-62.6490599967209,139.964786660109,13.5816004989343,1.54261065109228e-05
"8124",-1.20624780373702,4.74150767855179,1.06208773066469,NA,-1.04292500809275,0.118133414340747,0.987443834972732,NA,-1.03282515855128,-4.69380093150846,-1.68422129100277,0.82218334486317,-1.37227462608756,0.0710860279415479,12,-57.0258684816274,139.965847392703,13.5826612315284,1.54179271931438e-05
"8110",-1.06873076496539,4.65593051743685,NA,0.0397453112569931,-0.926381985350237,NA,0.784789416786458,NA,-1.38775387477812,-4.32871304628801,-1.77790489018619,1.61703854880785,-1.35931056671768,0.0107241333204109,11,-58.1787673699491,139.967290837459,13.584104676285,1.54068037445652e-05
"5091",-0.906763395788009,NA,1.01940485163583,NA,NA,NA,0.876831620040713,-0.0981279356860545,1.67445980494955,-4.50129410491769,-1.59478532813116,NA,NA,0.107617936861131,8,-61.552966389458,139.968208228018,13.5850220668436,1.53997383369768e-05
"726",-3.05858006157839,4.81927341878208,NA,0.191790390638905,NA,0.262103792809564,NA,-0.599538740761273,-1.67616971327275,NA,-0.9122599931688,NA,NA,NA,7,-62.6507942297368,139.96825512614,13.5850689649661,1.53993772318031e-05
"6477",0.692141727284921,NA,NA,0.187175278587022,-0.64981412712509,NA,NA,-0.0214801200275082,NA,-3.72281554791862,NA,NA,-1.75502103141581,0.171298272302616,7,-62.6510752813095,139.968817229286,13.5856310681116,1.53950498207544e-05
"1849",0.321645417594231,NA,NA,NA,-0.600355543333928,-0.512075643322463,0.732472157780159,NA,NA,-4.12600083412702,-1.8250082817302,1.03571854607751,NA,NA,7,-62.6524407594719,139.971548185611,13.5883620244363,1.53740425621557e-05
"5031",-0.94211898903414,NA,1.00857087070087,0.019623553500863,NA,NA,0.861498259019214,NA,1.68156691571272,-4.54783195990993,-1.62770055129617,NA,NA,0.108333190516245,8,-61.5548136595952,139.971902768292,13.588716607118,1.53713171191417e-05
"5451",0.300037705243753,NA,0.979754581658338,NA,-0.552537106795341,NA,NA,-0.529196483084556,NA,-4.12101786437394,NA,-0.331300030140544,NA,0.0300485360407822,7,-62.6531018519663,139.972870370599,13.5896842094251,1.53638822568301e-05
"2019",-0.909804809789819,NA,1.04839617054707,NA,NA,NA,0.893776276151199,-0.062928357990264,1.70576451185399,-4.4618366864735,-1.50477406200962,-0.138196381143604,NA,NA,8,-61.5553029182471,139.972881285596,13.5896951244218,1.53637984086973e-05
"1959",-0.942213463714382,NA,1.04507003784399,0.0282623043923717,NA,NA,0.884145946226396,NA,1.71199919030889,-4.48717053551659,-1.51665296039536,-0.153251988955597,NA,NA,8,-61.5558565346281,139.973988518358,13.5908023571838,1.53552951122228e-05
"1381",-0.437557839931688,NA,NA,0.170151259180052,NA,NA,0.518485178074316,-0.342450712882053,NA,-3.92968296208306,NA,0.158926422545402,NA,NA,6,-63.7388371361786,139.974715692476,13.5915295313014,1.5349713140464e-05
"3897",1.38749050274234,NA,NA,NA,-0.858318922173487,-0.738866985768302,0.669065604682707,NA,NA,-4.11972646998291,-1.64271021882381,1.14169046267182,-1.85449793004766,NA,8,-61.5563131613394,139.974901771781,13.5917156106063,1.53482850749223e-05
"4431",0.136175856179426,NA,0.920590805125483,0.369356282197407,-0.603190478726169,NA,NA,-0.679603116198113,NA,-4.22299430496123,NA,NA,NA,0.0212518434926816,7,-62.6542875099406,139.975241686548,13.5920555253738,1.53456767422056e-05
"3201",-1.63882402254467,NA,NA,NA,NA,NA,NA,NA,1.73223226214948,NA,NA,-1.0025586050187,-1.48957479714153,NA,4,-65.8711895943819,139.976297317419,13.5931111562446,1.53375791943472e-05
"634",-3.39421423212229,4.10495185999426,NA,NA,-0.709229119437194,0.42347784545553,0.526917925662557,-0.481250351927956,NA,NA,-1.19092713734026,NA,NA,NA,7,-62.6551646600562,139.976995986779,13.5938098256049,1.53322221817749e-05
"5826",-2.69574151507557,4.73660829498679,NA,NA,NA,NA,NA,-0.671499012036478,-1.73820818886135,NA,-1.03017159714633,0.239417584300511,NA,-0.159433358327881,7,-62.6568296054028,139.980325877472,13.597139716298,1.53067161088017e-05
"999",-0.888877245416584,NA,1.02012157349902,0.0149359461434195,NA,NA,0.888592974557841,-0.0988869791387346,1.67708949755969,-4.49722983871255,-1.56708508331192,NA,NA,NA,8,-61.5604885077017,139.983252464505,13.6000663033309,1.52843342699548e-05
"7268",-2.65507836238158,3.86106804928447,0.969584639269617,NA,NA,NA,0.578059962181335,-1.28738685656651,NA,NA,NA,-0.822947095350536,-1.32545496993051,0.0641237153235088,8,-61.5612683852779,139.984812219658,13.6016260584833,1.52724190072177e-05
"3188",-2.6841600153232,3.89399599148539,0.968274666395681,NA,NA,0.0512453908386486,0.579114139040274,-1.2864256522652,NA,NA,NA,-0.82062367170523,-1.29875420529427,NA,8,-61.5624496415423,139.987174732186,13.6039885710122,1.52543890177082e-05
"1383",-0.250995151432514,NA,0.994984410845047,0.320422025987723,NA,NA,0.708609647825451,-0.740811933223247,NA,-4.17327156924804,NA,-0.449867488516338,NA,NA,7,-62.661349572957,139.989365812581,13.6061796514064,1.52376863722368e-05
"5473",-0.349603904098641,NA,NA,NA,NA,NA,0.514810117890762,-0.333126718724298,NA,-3.92400936448455,NA,0.166127410553866,NA,-0.00475439815565602,6,-63.7467468516483,139.990535123415,13.6073489622407,1.52287801801351e-05
"985",-0.541207944503534,NA,NA,NA,-0.566274753443963,-0.33337385084437,NA,0.918909449122026,1.38762195536662,-3.98265318623592,-1.47456581823028,NA,NA,NA,7,-62.6626978638626,139.992062394392,13.6088762332176,1.52171553822625e-05
"4453",-0.46388515040229,NA,NA,0.182503907906147,NA,NA,0.520840444650195,-0.257787205417912,NA,-3.87253137761151,NA,NA,NA,0.0185379647277538,6,-63.7492763565403,139.995594133199,13.6124079720248,1.51903075849917e-05
"7196",-2.81595374232114,4.21070479324258,0.915255006193982,NA,-0.855321285062688,0.110044633000829,NA,NA,NA,NA,NA,-1.09503801930366,-1.45567426894827,-0.0106633747959285,8,-61.5677649068411,139.997805262784,13.6146191016098,1.51735229956738e-05
"1734",-2.80418665802927,4.72270884688275,NA,0.126406818685776,NA,NA,NA,-0.68775587817757,-1.7562610002083,NA,-1.01195905360559,0.219107169902099,NA,NA,7,-62.6690451731685,140.004757013004,13.6215708518295,1.51208732796914e-05
"4666",-3.50972806157266,4.2566701657478,NA,NA,-0.819017844221994,0.415177468437046,0.438697704480967,NA,NA,NA,-1.33968707735172,NA,NA,-0.274648778922357,7,-62.6705335508519,140.007733768371,13.6245476071963,1.50983844494361e-05
"4806",-2.81204162173161,4.69654851979,NA,0.128933820874316,NA,NA,NA,-0.548930998753026,-1.66917010043934,NA,-0.916832260719871,NA,NA,-0.144195623911691,7,-62.6716822031393,140.010031072945,13.6268449117711,1.50810516122095e-05
"2569",-0.0516848696784244,NA,NA,NA,-1.05366284411103,NA,NA,NA,NA,NA,-1.36532445348025,NA,-1.56695482685886,NA,4,-65.8896865593165,140.013291247288,13.6301050861138,1.50564882091295e-05
"3748",-2.91312179620195,4.79172052197045,0.79671445312385,NA,NA,NA,0.258918848181571,NA,-1.237270268895,NA,-0.72951920234313,-0.834500552955062,-1.10782327649435,NA,8,-61.5778472036275,140.017969856357,13.6347836951826,1.50213076630385e-05
"2117",0.0054157151795476,NA,NA,0.0872740029868015,NA,NA,NA,-1.79897282207551,NA,NA,NA,NA,-1.61112117602248,NA,4,-65.8922716636151,140.018461455885,13.635275294711,1.50176158828949e-05
"1009",-0.846205319149911,NA,NA,NA,NA,-0.532289662418719,0.744992494093901,0.66979252661474,1.28337180147251,-4.05016404082076,-1.39858574905862,NA,NA,NA,7,-62.6781395642394,140.022945795145,13.6397596339713,1.49839815616631e-05
"5033",-0.807748019854671,NA,NA,NA,-0.605765280802718,NA,0.853807032261399,NA,1.51460241718929,-3.6329173363083,-1.2501981409335,NA,NA,0.0823564395700462,7,-62.678147546309,140.022961759285,13.6397755981106,1.4983861958956e-05
"3720",-2.92973844045916,4.82292701619259,0.801547483143723,0.246253710834633,NA,NA,NA,NA,-1.31462654455592,NA,-0.674093353540908,-0.846002716842027,-1.10651661430252,NA,8,-61.5804674119687,140.023210273039,13.640024111865,1.49820002267289e-05
"2001",-0.406121696471032,NA,NA,NA,NA,-0.535682538269637,NA,0.552387715856673,1.07255123777219,-4.22871182292299,-1.69654057248148,0.649094343071059,NA,NA,7,-62.6811479227624,140.028962512191,13.6457763510173,1.49389721092538e-05
"5413",-0.519943243939844,NA,NA,0.154187463972008,NA,NA,0.463534423115411,NA,NA,-4.06291154326212,NA,0.0532142293005661,NA,-0.0051407831403686,6,-63.7667555253431,140.030552470805,13.6473663096303,1.49271006549716e-05
"941",-0.809955700624322,NA,NA,0.0453068433960402,-0.615360403063235,NA,0.862404114654963,NA,1.51903207065785,-3.62916967937609,-1.2289596651965,NA,NA,NA,7,-62.682021057654,140.030708781975,13.6475226208005,1.49259340642746e-05
"5391",-0.0592466511746865,NA,0.954454502515287,0.37681067118769,-0.597376216360598,NA,NA,NA,NA,-4.32303718591636,NA,-0.506076291381883,NA,0.0252678942756608,7,-62.6824307023248,140.031528071316,13.6483419101421,1.4919820987109e-05
"7091",0.119558852802626,NA,1.02589458833639,NA,NA,-0.759200587953498,0.823835425127069,NA,1.56521119083925,-4.5261606088906,-1.29055340867475,NA,-1.63377350894261,0.221272005379798,9,-60.4758814421842,140.036100233766,13.6529140725918,1.48857520215212e-05
"5075",-0.348309368839638,NA,0.993186569855731,NA,NA,-0.556434761242091,NA,0.22122300137947,1.39464147351081,-4.47002076342081,-1.55556347618306,NA,NA,0.131588852010313,8,-61.5896613269014,140.041598102905,13.6584119417305,1.48448882548416e-05
"3033",0.404056254657491,NA,NA,NA,-0.800382393322748,-0.567424750900845,NA,0.954687589128299,1.4708487496937,-3.96221820140272,-1.21130747707031,NA,-1.80720011815692,NA,8,-61.5896924591435,140.041660367389,13.6584742062145,1.48444261073814e-05
"5475",-0.0965768115806828,NA,0.984979320439119,NA,NA,NA,0.708832717659251,-0.72880818691237,NA,-4.16037526414955,NA,-0.434582486773983,NA,0.0195982496262382,7,-62.6887062500849,140.044079166836,13.6608930056623,1.48264841142535e-05
"8030",-1.60153705227515,4.33696857193653,NA,-0.0979912224174728,-1.15370815018919,0.199834945833639,NA,1.40138929096505,NA,-4.84344166308303,-2.08608350425466,1.29445934968715,-1.41974114978729,0.0411903329505777,11,-58.2172952775835,140.044346652728,13.6611604915538,1.4824501309189e-05
"4399",-0.238460268540197,NA,0.82371171191461,0.327643411412133,-0.690153635282169,NA,0.569180743254171,NA,NA,-4.66258605902198,NA,NA,NA,-0.0710384080941568,7,-62.689746262204,140.046159191075,13.6629730299005,1.48110724066612e-05
"8003",0.869712240336606,NA,0.816260931111829,NA,NA,NA,NA,-0.251310346070974,NA,-4.29630660503903,-1.29700853072863,0.246682681849173,-1.43153051273486,0.264636374211502,8,-61.5950666186069,140.052408686316,13.6692225251415,1.47648637761545e-05
"3732",-2.82950840387402,4.83973331038385,0.784905254957323,NA,NA,0.0416302618813222,NA,NA,-1.29498974799673,NA,-0.714549028083287,-0.79592935082691,-1.11245050924783,NA,8,-61.5954712611695,140.053217971441,13.6700318102666,1.47588904924447e-05
"4698",-3.18437057852561,4.14472726419729,NA,NA,-0.737947691672741,0.453102278126174,NA,-0.327540760267666,NA,NA,-1.17837658317046,NA,NA,-0.237839289374808,7,-62.69355850933,140.053783685327,13.6705975241526,1.47547164281572e-05
"8144",-1.21025980870949,4.90989486591053,0.962548013921836,0.15185104226479,-1.08477334636183,NA,NA,1.05300673430082,-1.15788826287614,-4.99390992483523,-1.83663431481639,0.722736587675409,-1.44374128620124,0.134424534174283,12,-57.0699876365117,140.054085702471,13.670899541297,1.47524885077179e-05
"7812",-2.80109995166612,4.81593690666786,0.785737252818655,NA,NA,NA,NA,NA,-1.29663057339628,NA,-0.709125737312332,-0.798082686695679,-1.126871417793,0.0236934623656151,8,-61.5959920816722,140.054259612446,13.671073451272,1.4751205761035e-05
"8156",-1.18601212343342,4.94652787730131,0.951291046745271,NA,-1.0930448828324,0.0776259663556582,NA,1.05216557379855,-1.13404866051389,-4.99108412430552,-1.8667891903864,0.74601521072727,-1.43057511536963,0.118703491468863,12,-57.072998694086,140.06010781762,13.6769216564457,1.47081347248641e-05
"2003",-0.327267981823537,NA,1.00909510464258,NA,NA,-0.557690049667506,NA,0.244017698759441,1.41436529913675,-4.43899033211162,-1.48907885330891,-0.0795873587885092,NA,NA,8,-61.5991848130884,140.060645075279,13.6774589141045,1.47041842264829e-05
"6035",-0.297928584624732,NA,1.02389930090503,NA,NA,-0.528942644611883,NA,NA,1.38773001702822,-4.35126558855891,-1.46074002234955,-0.03426180844084,NA,0.133222523733084,8,-61.5993801512451,140.061035751592,13.6778495904178,1.4701312218756e-05
"5015",-0.306808445158302,NA,1.01622134744417,0.0253061192483659,NA,-0.529838716973379,NA,NA,1.3794530838063,-4.36640991406494,-1.47846994423442,NA,NA,0.134420692363274,8,-61.5995377019852,140.061350853072,13.6781646918979,1.46989961985867e-05
"983",-0.30337052895405,NA,0.992477277515574,-0.0129359105361674,NA,-0.560519048496383,NA,0.225561773201589,1.39705767065423,-4.45947064792287,-1.52660147745142,NA,NA,NA,8,-61.600830332158,140.063936113418,13.6807499522436,1.46800081075238e-05
"4064",-1.25481200717974,4.97837002929755,0.952746081403352,0.153669743442112,-1.10822130082868,0.106684095173226,NA,1.04062209596451,-1.16415822336404,-4.97650042884834,-1.8361028848546,0.736755999265889,-1.39055701371905,NA,12,-57.0755284868832,140.065167403214,13.6819812420401,1.46709732168535e-05
"4714",-3.07844651017704,3.90903708043145,NA,NA,-0.643590682615472,NA,0.576353182313383,-0.434640639854295,NA,NA,-1.18757918535802,NA,NA,-0.245768043878234,7,-62.7035418692376,140.073750405142,13.6905642439677,1.46081476256178e-05
"7943",0.748163795702302,NA,0.799825184823312,0.0863300219099347,NA,NA,NA,NA,NA,-4.40262099879241,-1.36218751182058,0.197382843280722,-1.41488338007954,0.26411510421933,8,-61.6063430989581,140.074961647018,13.6917754858438,1.45993033039729e-05
"2017",-0.933988071239495,NA,NA,NA,NA,NA,0.692263091435683,0.317255094234845,1.34239266824011,-4.22588883045293,-1.6911509593528,0.59772136578179,NA,NA,7,-62.7060168980198,140.078700462706,13.6955143015321,1.45720367459563e-05
"2999",0.276142847081246,NA,1.02860552333858,-0.187636250653181,NA,-0.777362425412002,0.856387343529172,NA,1.5784663904332,-4.51160965799324,-1.25828842421191,NA,-1.62061023412797,NA,9,-60.4975384550004,140.079414259398,13.6962280982243,1.45668369380994e-05
"7040",-1.88395098911151,4.38267987991086,1.1673599830523,0.191716200273135,-1.11322577452958,0.0854097326697617,0.962488389000042,1.0365133678585,NA,-4.93608247308166,-1.63993338595982,NA,-1.38577164482138,0.110366771657992,12,-57.0826940257912,140.07949848103,13.696312319856,1.45662235296267e-05
"6983",0.768936425645671,NA,0.866814366484434,0.135733540071309,NA,NA,NA,-0.211768911787419,NA,-4.23132870375716,-1.17053158845539,NA,-1.41395155895416,0.274299356743453,8,-61.6087454119932,140.079766273088,13.696580111914,1.45642733007055e-05
"574",-3.7324603209286,4.23831878076507,NA,0.208790222652893,-0.812550783131894,0.435479514867143,0.41878690134652,NA,NA,NA,-1.3431962142747,NA,NA,NA,7,-62.7067200506754,140.080106768018,13.6969206068433,1.45617939811564e-05
"3001",0.291658041834063,NA,NA,NA,-0.718912821183244,-0.518457154755764,0.831308534931643,NA,1.45595663818172,-3.54836373949206,-0.947916595404137,NA,-1.76864565541492,NA,8,-61.6098948909098,140.082065230921,13.6988790697471,1.4547541593826e-05
"1626",-3.21876708583954,4.11929813844811,NA,NA,-0.758053531865071,0.473208413236349,NA,-0.494030597340718,NA,NA,-1.30410493601162,0.251119273103987,NA,NA,7,-62.7084396094403,140.083545885547,13.7003597243731,1.45367756371047e-05
"1943",-0.26702311932938,NA,1.024525120457,0.0151620590447142,NA,-0.531525742967433,NA,NA,1.38938410775711,-4.340063092044,-1.42750686200449,-0.0363558302548774,NA,NA,8,-61.6108009354139,140.08387731993,13.7006911587553,1.45343668430734e-05
"6479",1.04420637483964,NA,0.917546205387755,0.276504303605556,-0.85515776832972,NA,NA,-0.612327896176368,NA,-4.11942612675842,NA,NA,-1.76831492852565,0.195971596094249,8,-61.6114919771635,140.085259403429,13.7020732422545,1.45243264583428e-05
"1537",-1.15369466911714,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18554417308602,-0.637797152402456,NA,NA,3,-66.9729813566395,140.085497597,13.7023114358258,1.45225967607508e-05
"1851",0.519477026558142,NA,0.971402660824204,NA,-0.674908110302602,-0.628608358887002,0.883106730241265,NA,NA,-4.51191328082881,-1.72921600104642,0.316478303400212,NA,NA,8,-61.6119010324122,140.086077513926,13.7028913527521,1.45183864213545e-05
