"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_W","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3318",-2.78247453349324,0.934772916502371,NA,0.64733250289607,NA,0.578562771432887,-0.246282276879341,1.17022066431645,-3.24591393701856,NA,NA,3.13457208260028,-1.39871219374153,NA,9,-59.5951242734922,138.287809522594,13.5735747106938,7.4704253199777e-06
"321",-2.00059809002195,NA,NA,NA,NA,NA,NA,1.61575198920395,NA,-1.85820824432819,NA,NA,NA,NA,3,-66.0734040192188,138.287984509026,13.5737496971255,7.46977173703497e-06
"6598",-0.258033714060641,0.986822170974062,NA,0.546668362857262,NA,NA,NA,1.73860710123505,-4.32841740858856,-1.43021572984414,NA,NA,-1.06887273835367,-0.571585906083162,8,-60.7077312990365,138.2881898708,13.5739550589,7.46900477362257e-06
"3622",-3.7596213851197,0.741929777232823,NA,0.639686210116413,NA,NA,-0.258195238554566,NA,NA,NA,-0.819689447295641,4.62463537702702,-0.926668206283378,NA,7,-61.8068700802067,138.288438955594,13.5742041436938,7.46807462378832e-06
"2701",0.454158621222989,NA,NA,0.260927741772621,-0.620053061338602,NA,NA,NA,-3.92346021836423,NA,0.237594105850231,NA,-1.28776573593968,NA,6,-62.8927373269844,138.288468665945,13.5742338540445,7.46796368505437e-06
"1973",-2.60190608091659,NA,NA,0.595493980376891,NA,0.338030770552334,-0.0585648925518297,NA,-2.89868413892808,-1.50957909767281,1.02844802655897,3.29426477859812,NA,NA,8,-60.7080244939531,138.288776260633,13.5745414487331,7.46681522038976e-06
"6520",-3.62749142526006,0.767060156367664,5.27450814817178,1.45362263588073,NA,-0.0208320402710851,0.379671852278481,-0.922613564366009,NA,-1.55930714599703,NA,NA,-1.66341425674839,-1.05055505360777,10,-58.4709084959895,138.291510243513,13.5772754316124,7.45661512121453e-06
"3741",-2.35125372900977,NA,NA,0.609346800446283,-0.454352180094893,0.483998590154191,NA,NA,-2.79638655986478,NA,0.606550643352799,3.37371830702316,-1.29985181058156,NA,8,-60.7120429267429,138.296813126213,13.5825783143126,7.43687053092911e-06
"8031",-4.41514357461528,NA,4.52721575468768,1.11729711565784,-0.693694643610517,-0.5897739370353,NA,-0.714074895966298,NA,-1.5093420439408,1.1475200773609,3.34057291984484,-1.31591922044588,-1.25793529657972,11,-57.3350180148944,138.299665659418,13.585430847518,7.42627113144407e-06
"5461",-4.40742361104197,NA,NA,0.738523767531192,NA,0.107663469691358,NA,1.19824423867067,NA,-0.99376046746612,NA,4.24557489128957,NA,-0.767492442914472,7,-61.8132603557897,138.30121950676,13.5869846948598,7.42050372632243e-06
"6655",-1.97963755022012,NA,4.304597536235,1.16094431593366,-0.678562211181,-0.167266886246122,0.872812682490824,-0.428707489154187,-2.78659732463899,-1.04692003969609,NA,NA,-1.52155929613864,-0.966949457496298,11,-57.335909736954,138.301449103538,13.5872142916373,7.41965191334503e-06
"7680",-2.78441765886103,1.22908394172172,4.24004408895625,1.1076907795396,-0.920133428646802,-0.397269117137937,0.563173877828792,-0.285650613423772,-2.92709605262109,-1.15843253298676,NA,1.98150533363758,-1.56601353748485,-0.913755154146087,13,-55.0132901785928,138.301580357186,13.5873455452852,7.41916500113275e-06
"3509",-2.15987172843045,NA,NA,0.692272521884314,NA,0.508024507065649,0.0763746546937619,NA,-2.40535991115557,-0.829831961680098,NA,3.05508984459919,-1.14557066080754,NA,8,-60.7145310284639,138.301789329655,13.5875545177547,7.4183898410143e-06
"3413",-4.20366944845879,NA,NA,0.777112949592713,NA,0.335293994313351,NA,1.1277503202373,NA,-1.01008615007226,NA,4.15749274473943,-1.04067829981515,NA,7,-61.8139770922049,138.302652979591,13.5884181676902,7.41518708662468e-06
"7601",-1.60086849284954,NA,NA,NA,NA,0.399514021856901,0.0172237443007926,NA,-2.42796786492913,-0.735801562014075,NA,2.99841774631071,-0.967992873685493,-0.534771435136612,8,-60.7160917655946,138.304910803916,13.5906759920161,7.40682071507006e-06
"7505",-3.62423904583275,NA,NA,NA,NA,0.21370909830152,NA,1.18534732014281,NA,-0.960721092220284,NA,4.0660835175552,-0.802672417154688,-0.617829034119646,7,-61.8155157918215,138.305730378824,13.5914955669234,7.40378611468244e-06
"5861",-3.24763039106956,NA,NA,0.701109804622679,NA,NA,0.015785125307247,0.962862763290348,-2.79613576755781,NA,0.493174576425306,3.50027270712946,NA,-0.886393426151994,8,-60.7167156447563,138.30615856224,13.5919237503396,7.40220119513205e-06
"5957",-4.40555895443725,NA,NA,0.731540319253482,NA,NA,NA,1.22003481083145,NA,-1.05610665738743,0.0877819353707301,4.32087900248506,NA,-0.773265531002871,7,-61.816379036057,138.307456867295,13.5932220553944,7.39739759682036e-06
"5357",-3.11303209302967,NA,NA,0.624029231375456,-0.471032344246542,NA,0.35790332929157,1.15901559156935,-2.42447072026931,NA,NA,3.33068325590255,NA,-0.825409042187366,8,-60.7177094860327,138.308146244793,13.5939114328924,7.39484823649026e-06
"5477",-4.33762255270804,NA,NA,0.717143516637206,NA,NA,-0.0846110320725091,1.23498963997261,NA,-1.0012608533258,NA,4.28376034101065,NA,-0.765989819516634,7,-61.8174803848339,138.309659564849,13.5954247529482,7.38925496678596e-06
"1814",-4.1399172436022,0.674301577511567,NA,0.652841004706735,NA,0.267212185164187,NA,NA,NA,-0.981427413481436,-0.442748087074015,4.43137502205974,NA,NA,7,-61.8181911421444,138.31108107947,13.5968462675692,7.38400486579401e-06
"7857",-2.01349491663475,NA,NA,NA,NA,0.487762861768359,-0.094398781148595,NA,-2.91264410491402,NA,0.611681237970671,3.2744479424513,-1.01631820779588,-0.681199504447514,8,-60.7198123859725,138.312352044672,13.598117232772,7.37931394982878e-06
"7342",-1.86878021627713,0.905576871722027,NA,0.550621101479057,-0.706740773142091,NA,0.230813247777578,NA,-3.10275874589547,NA,NA,3.52578645318273,-1.01712685336565,-0.684139564194883,9,-59.6079549449175,138.313470865445,13.5992360535443,7.37518703938842e-06
"8184",-3.24684457585494,0.91914830850096,4.48821906446085,1.33141936463166,NA,-0.183072479904209,0.137235060127643,-0.773959391490624,-3.36095510828581,-1.55986454355665,1.10221692953993,2.11437671201464,-1.50790909154464,-1.07116800476303,13,-55.019714414636,138.314428829272,13.6001940173716,7.37165530407268e-06
"7206",-4.10239907711765,0.514953384886259,NA,0.707314473675598,NA,NA,-0.273379415089269,NA,NA,NA,NA,4.95608400348159,-0.744762588448843,-0.684573505849557,7,-61.8205497392771,138.315798273735,13.6015634618346,7.36660949548895e-06
"2729",0.55380399723233,NA,NA,NA,-0.704394799112788,NA,0.182734459877732,NA,-3.91628849359012,NA,0.235535815324418,NA,-1.28118898354934,NA,6,-62.9077131056517,138.31842022328,13.6041854113791,7.35695838384741e-06
"7057",0.346032631103953,NA,NA,NA,NA,0.881994454256375,NA,NA,-4.01303896293803,-1.5730462358257,0.924196278987843,NA,-1.22496544802042,-0.522526541808308,7,-61.8220945339513,138.318887863083,13.604653051183,7.35523838165276e-06
"2221",0.378843291400068,NA,NA,0.279959558019497,-0.623474701761092,NA,0.220043672484294,NA,-3.7745786171933,NA,NA,NA,-1.27134996442987,NA,6,-62.9079629997477,138.318920011472,13.6046851995711,7.35512015307394e-06
"5358",-2.91279310033458,0.910947764246957,NA,0.513582055005038,-0.600871703711015,NA,0.201013956832172,1.22710212862046,-3.12593030498207,NA,NA,3.39400098274182,NA,-0.849246837059475,9,-59.6111457701823,138.319852515974,13.605617704074,7.35169161108787e-06
"7354",-1.54900595040551,0.942723410601732,NA,NA,-0.670116831251349,0.433883621803869,0.136958817736872,NA,-3.16853076590408,NA,NA,3.24013318066722,-1.1974145261336,-0.610445940111012,9,-59.6112013082488,138.319963592107,13.6057287802069,7.35128332368831e-06
"6038",-2.36400083254425,0.828180468452848,NA,0.71101723506929,NA,0.370196912017978,NA,NA,-3.25086462730816,-1.22737075122514,0.465957081587554,3.24433433689949,NA,-0.747975831923235,9,-59.6117942660514,138.321149507712,13.6069146958121,7.34692561497891e-06
"7834",-1.54027905574419,0.925433757796859,NA,NA,-0.636662044929976,0.448121459857512,NA,NA,-3.20114573621839,NA,0.0911913108466462,3.26081275523793,-1.20237243634009,-0.612454428297956,9,-59.6130160841846,138.323593143979,13.6093583320786,7.33795448969684e-06
"7521",-3.51710709082979,NA,NA,NA,NA,NA,-0.215932070323707,1.25532027826833,NA,-0.976146458366647,NA,4.14530308707918,-0.737933588917867,-0.623192240977224,7,-61.8246238346129,138.323946464407,13.6097116525061,7.33665827958561e-06
"2970",0.90101274357473,0.946634750552441,NA,NA,-0.868282312361408,0.900711089411257,NA,NA,-4.34256747834102,-1.67998011055001,0.454975492013533,NA,-1.59426261144809,NA,8,-60.7273852529168,138.327497778561,13.6132629666605,7.32364244963369e-06
"5838",-2.84536022059564,0.952136331526807,NA,0.497492075746987,-0.528278470282827,NA,NA,1.25304974661508,-3.0593250115856,NA,-0.129761697833219,3.36796551183965,NA,-0.818532904626151,9,-59.6160882012913,138.329737378192,13.615502566292,7.31544602620116e-06
"1830",-3.8811527279053,0.691757851432488,NA,0.586333406897893,NA,NA,-0.316548240822733,NA,NA,-1.01076567054429,-0.436335146478283,4.55424961500051,NA,NA,7,-61.8276907772795,138.33008034974,13.6158455378393,7.31419163883774e-06
"3321",-2.27986966309849,NA,NA,NA,-0.624843224329554,0.203889510666992,0.266085549014479,1.16587268669591,-2.47857964254003,NA,NA,3.08308036257741,-1.24505859665821,NA,8,-60.7295589732737,138.331845219275,13.6176104073742,7.30774018875032e-06
"7350",-2.30297948468673,0.897767107734339,NA,0.772021899220725,NA,0.651149767135799,-0.0861537453910934,NA,-3.21373653600652,NA,NA,3.2562737666191,-1.13740481475534,-0.679680710963832,9,-59.61727356452,138.33210810465,13.6178732927494,7.30677970286541e-06
"746",-0.748498586401931,1.07237412276682,NA,NA,-0.6674763264733,NA,0.159835683313195,1.68688927691403,-4.20224062737417,NA,-0.727029422373122,NA,NA,NA,7,-61.8300416412926,138.334782077766,13.6205472658656,7.29701716426546e-06
"6609",-0.225362604385793,NA,NA,NA,NA,0.676998069871612,NA,1.22376175133908,-3.48415069721644,-1.03864374377398,NA,NA,-1.25901169643569,-0.519675023609658,7,-61.8301078823308,138.334914559842,13.6206797479419,7.29653381828201e-06
"718",-0.776817303758152,1.07599403543836,NA,0.13671449477611,-0.601698204355363,NA,NA,1.67056101939615,-4.1997118013479,NA,-0.732887618744915,NA,NA,NA,7,-61.8303329908023,138.335364776785,13.621129964885,7.2948914915644e-06
"7830",-2.34776483611561,0.888120399926731,NA,0.785354350474273,NA,0.651774506524071,NA,NA,-3.22902536757633,NA,0.0178290434677918,3.25843368826873,-1.13198083372578,-0.689306614455414,9,-59.619437111402,138.336435198414,13.6222003865134,7.29098823137626e-06
"7273",-3.7099917530636,NA,NA,NA,-0.799366961621511,NA,0.219698549980492,1.39385721113237,NA,NA,NA,4.27991451079759,-0.970166626224844,-0.679193249993452,7,-61.8309264149973,138.336551625175,13.622316813275,7.29056381065567e-06
"5342",-2.88044766581766,0.919723887419118,NA,0.510584515480373,-0.520891281580407,0.0639448409238615,NA,1.19815508197241,-3.12119882849944,NA,NA,3.37606970397216,NA,-0.834205338488623,9,-59.6196812805827,138.336923536775,13.6226887248747,7.28920821407533e-06
"7822",-1.82119575872974,0.893996264800778,NA,0.536449297878805,-0.65018762668056,NA,NA,NA,-3.12092562375961,NA,0.0704431215818711,3.54774356204089,-1.01392914324722,-0.676019815789356,9,-59.6199918378382,138.337544651286,13.6233098393858,7.28694484904747e-06
"7945",-2.72368538701667,NA,NA,NA,-0.751548031161694,NA,NA,NA,NA,-1.18382586512824,0.394122662415563,4.33673175528899,-0.829931968125654,-0.578044416488839,7,-61.8336278633043,138.341954521789,13.627719709889,7.27089530807518e-06
"6271",-3.66455038462348,NA,5.03068339032797,1.30358960403492,-0.66244843755888,-0.11693231915141,0.895418526121412,-0.81049817086785,NA,NA,NA,NA,-1.81341619444402,-1.09224578827235,9,-59.623050059301,138.343661094212,13.6294262823113,7.26469379957328e-06
"6000",-5.25383797702005,0.779171791970447,4.04698432057645,1.11952997968204,-0.570407217217556,NA,0.548797869311541,-0.692283082680664,NA,-1.31327899084609,0.270201541097335,3.21351993941621,NA,-1.22964416581517,11,-57.3572180485045,138.344065726639,13.6298309147383,7.26322418290004e-06
"3513",-1.45205080242554,NA,NA,NA,-0.544984015427443,0.309324855937036,0.266423612289134,NA,-2.37443324928672,-0.867939562174247,NA,2.99403155256591,-1.1583509709573,NA,8,-60.7370952840845,138.346917840896,13.6326830289959,7.25287379215441e-06
"3186",-4.30263366474496,0.579934875506037,NA,NA,NA,0.341976687965723,-0.499364612095313,1.18501186479034,NA,NA,NA,4.57288855220749,-1.10456991069923,NA,7,-61.8361521130493,138.347003021279,13.632768209379,7.25256489744837e-06
"8098",-1.3758143637475,0.822139984436204,NA,NA,NA,NA,-0.283280638888352,NA,-3.20928697371022,-1.17964968711661,0.419759575580471,3.33065863090724,-0.778908022491283,-0.591601770640644,9,-59.6247857692645,138.347132514139,13.6328977022384,7.25209533496619e-06
"4758",-0.661019192102981,0.947789988254286,NA,0.596825270461348,NA,0.831997941893458,NA,NA,-4.33912320931057,NA,-0.395821777975487,NA,NA,-0.797175397694213,7,-61.8368867844087,138.348472363998,13.6342375520977,7.24723860251399e-06
"2431",-3.16222363387248,NA,4.69563869273076,1.12531292337055,-0.713993180522087,-0.037570164590235,0.899394691517038,-0.888171944172401,NA,-1.36284374601566,NA,NA,-1.85901549729776,NA,9,-59.6256515255745,138.348864026759,13.6346292148583,7.2458195047314e-06
"2879",-3.41264098807432,NA,4.56950432815807,1.03031951450143,-0.954902548985621,-0.174761375065078,0.954712340754608,NA,NA,-1.76870639134229,0.535926554887385,NA,-1.85903934338986,NA,9,-59.6259965010567,138.349553977723,13.6353191658228,7.24332030575964e-06
"5065",-0.0353078151720587,NA,NA,NA,-0.788270305051898,NA,NA,1.35407410139255,-3.95633366226994,-1.81579663483501,1.02987168742624,NA,NA,-0.71237864522461,7,-61.8381878380207,138.351074471222,13.6368396593218,7.23781568774065e-06
"4254",-0.45499899505681,0.867161405164318,NA,0.4934750329387,-0.342448422310469,0.744722748163973,NA,NA,-4.503763128503,NA,NA,NA,NA,-0.833303170473137,7,-61.8382678062844,138.35123440775,13.6369995958492,7.237236915329e-06
"7753",-3.60816502194244,NA,NA,NA,-0.700844761496196,NA,NA,1.39744736267676,NA,NA,-0.102444778624696,4.23156615398186,-0.960388248604675,-0.659549180970282,7,-61.8382873208101,138.351273436801,13.6370386249006,7.23709568546131e-06
"3317",-2.9330197356726,NA,NA,0.694356835588451,NA,0.447866398124428,0.0509871453054453,0.993091067577219,-2.50796961526318,NA,NA,3.14467573494663,-1.23420672082533,NA,8,-60.7402123327337,138.353151938195,13.6389171262944,7.23030142954969e-06
"8001",-3.6251103680707,NA,NA,NA,NA,NA,NA,1.24438808408051,NA,-1.00410886773307,0.0409459108603831,4.16576648236535,-0.723532473782865,-0.633493794967733,7,-61.8394178343625,138.353534463906,13.6392996520054,7.22891867369121e-06
"7105",0.0530944144817245,NA,NA,NA,NA,NA,NA,1.36077585902575,-3.9722580706186,-1.55331632355968,0.759588276692179,NA,-1.00461586812035,-0.596044969567102,7,-61.839559805592,138.353818406365,13.6395835944643,7.22789244806847e-06
"7000",-3.38782083758862,0.851386497033049,5.15240968743561,1.38856552940874,NA,-0.00433530822936252,NA,-0.84611359312091,NA,-1.45324719384986,-0.218641851561402,NA,-1.68307413490134,-1.00559520143554,10,-58.5023371134228,138.354367478379,13.6401326664789,7.22590840369268e-06
"6767",-3.68981031264129,NA,4.99134221756843,1.31846740616859,-0.627344083503045,NA,0.885469704113595,-0.841158266923034,NA,NA,-0.0138617791741036,NA,-1.85178113748169,-1.07991324958774,9,-59.6286701414675,138.354901258545,13.6406664466443,7.22398013773032e-06
"4281",-0.279505501826582,NA,NA,NA,-0.331594243116913,0.529285785762943,0.21480901500529,NA,-3.76566706492332,NA,NA,NA,NA,-0.747977456507258,6,-62.927367169985,138.357728351946,13.6434935400457,7.2137759182102e-06
"3130",-3.46803856728036,0.600955140166863,NA,NA,-0.772313209624581,0.302033847183461,-0.0456633962658258,NA,NA,NA,NA,4.64198546402968,-1.19563381493106,NA,7,-61.8417013965878,138.358101588356,13.6438667764559,7.21242982190346e-06
"4570",-0.255205052324708,1.06074667878942,NA,NA,-0.687726789730065,0.341015047964836,NA,1.56191114663475,-4.18930607931941,-1.53984172046371,NA,NA,NA,-0.626252864375443,8,-60.7433783821375,138.359484037002,13.645249225102,7.20744613760261e-06
"7257",-3.65796685980317,NA,NA,NA,-0.716264186898142,0.0404880104308181,NA,1.36912691836556,NA,NA,NA,4.26842590557049,-0.976590542203694,-0.666329523518305,7,-61.8430077502562,138.360714295693,13.6464794837927,7.20301398929004e-06
"5234",-4.56195332917677,0.561752870566721,NA,NA,NA,0.126501872512576,-0.395279404734522,1.17566046087165,NA,NA,NA,4.68380104333903,NA,-0.791474766120874,7,-61.8436685242552,138.362035843691,13.6478010317906,7.19825599708377e-06
"1334",-4.11444807745805,0.587700155537082,NA,0.628508632128091,NA,0.278791365945229,-0.338560541756272,NA,NA,-1.21365566423565,NA,4.54559156239246,NA,NA,7,-61.8446437067128,138.363986208606,13.649751396706,7.19123980569883e-06
"2684",-2.70385863228375,1.01942589375909,4.59573766251825,NA,-0.955035656093021,-0.127039303842455,0.543110542364338,-0.517115165507072,NA,NA,-0.952846555320912,NA,-1.95722589258846,NA,9,-59.6381356569945,138.373832289599,13.6595974776984,7.15592404271031e-06
"5341",-2.99406698316671,NA,NA,0.598834752397163,-0.366871277556859,-0.000104125845877947,NA,1.13400458511327,-2.40176149217123,NA,NA,3.33094515310772,NA,-0.808633376107999,8,-60.7510419390507,138.374811150829,13.6605763389282,7.15242257133941e-06
"4018",-1.49440610658752,0.854473433145669,NA,NA,NA,0.598466468249852,-0.351382501060229,NA,-3.27374949538128,-1.23829654281686,0.428829808964367,3.02757518122197,-1.14770681701492,NA,9,-59.6393265215321,138.376214018674,13.6619792067735,7.14740737863756e-06
"7445",-3.62977389942878,NA,NA,0.800875534153709,NA,0.414177178960995,NA,NA,NA,-0.89829202148458,NA,4.25015159629259,-0.872736656127483,-0.59530833712937,7,-61.8544850205526,138.383668836286,13.6694340243855,7.12081565932655e-06
"4785",-0.425238290043331,NA,NA,NA,NA,0.653916042212024,0.000143371649791068,NA,-3.99787692529812,NA,0.279681052284523,NA,NA,-0.781284200799434,6,-62.9407063981453,138.384406808267,13.6701719963663,7.11818866280037e-06
"3634",-3.43824164653944,0.754014627459431,NA,NA,NA,0.407474965623871,-0.329454383161007,NA,NA,NA,-0.773047286536017,4.35979234363126,-1.01465531227385,NA,7,-61.8549987519254,138.384696299031,13.6704614871311,7.11715841242406e-06
"754",-1.12568899336128,1.0689301618483,NA,NA,NA,0.594287722662272,-0.106851525169487,1.41577887948438,-4.19966324679194,NA,-0.737358952962133,NA,NA,NA,7,-61.8558146810787,138.386328157338,13.6720933454378,7.11135368383195e-06
"6362",-0.104207176309315,0.995449240216267,NA,NA,-0.77606897816003,0.748632900085431,NA,1.57995153520927,-4.4965750954705,NA,NA,NA,-1.67261233089638,-0.565878799304195,8,-60.7574867789792,138.387700830686,13.6734660187853,7.10647457554582e-06
"7253",-4.59411497207666,NA,NA,0.853240878063052,NA,0.337735293397377,NA,1.17860195548885,NA,NA,NA,4.39336002655064,-0.946731824071045,-0.715266213545449,7,-61.8583907625736,138.391480320328,13.6772455084275,7.09305783312272e-06
"2965",-0.082730853089909,NA,NA,0.584921914467287,NA,0.979486541625054,NA,NA,-3.98502136869251,-1.66824683543348,0.907732898476971,NA,-1.40365520376946,NA,7,-61.8590414187188,138.392781632618,13.678546820718,7.08844419256481e-06
"5562",-1.60614306493406,0.974294960041582,NA,NA,-0.632665285535162,0.124994479376523,0.14002597956283,NA,-3.01283963561656,-1.05595886764091,NA,3.18803215283052,NA,-0.651157067545323,9,-59.6491740676481,138.395909110906,13.6816742990056,7.07736837701224e-06
"3429",-4.07333915623632,NA,NA,0.708323307058247,NA,NA,-0.169742072139762,1.22937556438545,NA,-1.03689776623674,NA,4.27913893295658,-0.927533418377776,NA,7,-61.8635159004912,138.401730596163,13.6874957842628,7.05679793133908e-06
"3813",-2.91616123319726,NA,NA,0.62387454173666,NA,NA,-0.0764335125217076,1.05446740525951,-2.71865051635056,NA,0.375715076235756,3.42276622158209,-1.08157284336769,NA,8,-60.7708639738958,138.414455220519,13.7002204086185,7.01204290362253e-06
"5617",-2.4503942566097,NA,NA,NA,NA,0.0867679442231927,0.0276036537730993,1.0358114002211,-2.36644250979487,-0.812255927778757,NA,3.06162268058049,NA,-0.670650642203757,8,-60.771092236566,138.414911745859,13.7006769339588,7.01044249864946e-06
"7049",1.19411652374251,NA,NA,NA,-0.863999814954075,NA,NA,NA,-4.04065671258366,-1.77422339647272,1.09068118733208,NA,-1.07248926245098,-0.544985284901581,7,-61.8712849603566,138.417268715894,13.7030339039936,7.00218566343343e-06
"5789",-2.70892371696548,NA,NA,0.638502397621204,-0.38232638376685,0.193399926324018,NA,NA,-2.86049181707514,NA,0.709117011488137,3.5588258164822,NA,-0.8710962579216,8,-60.7740626114176,138.420852495562,13.706617683662,6.98964975296541e-06
"3909",-4.16715674989417,NA,NA,0.728922639588157,NA,NA,NA,1.22458550729945,NA,-1.05254316200155,0.0191744231728393,4.2902879889646,-0.919476073452301,NA,7,-61.873093605326,138.420886005833,13.7066511939324,6.98953264141996e-06
"5805",-2.66858800683984,NA,NA,0.625508009155856,-0.520072673309671,NA,0.254438635615471,NA,-2.85770379574686,NA,0.688303522453293,3.6309767788902,NA,-0.882744639510379,8,-60.7756847431682,138.424096759064,13.7098619471633,6.97832081117765e-06
"4762",-0.10232539360329,0.952627878658553,NA,NA,-0.406515384206257,0.671143444927078,NA,NA,-4.31141434400236,NA,-0.33627551808786,NA,NA,-0.741554409121017,7,-61.8767222984303,138.428143392041,13.713908580141,6.96421573394557e-06
"7749",-4.40178395227544,NA,NA,0.795227899205328,NA,NA,NA,1.32992729284214,NA,NA,-0.26779944069595,4.3776210756631,-0.829973971585143,-0.712168168460011,7,-61.8782914115365,138.431281618254,13.7170468063534,6.95329666063388e-06
"4558",-0.21649854825813,1.04642555864756,NA,0.26330036217276,-0.752202284957512,NA,NA,1.68541670512798,-4.21002605835951,-1.57655396776041,NA,NA,NA,-0.657051391381708,8,-60.779336995481,138.431401263689,13.717166451789,6.9528807079718e-06
"6550",0.0152218651005523,0.970033993236776,NA,0.760752221271926,NA,1.06819913501891,NA,NA,-4.29626121923681,-1.27115607067325,NA,NA,-1.33533585085796,-0.515087104466393,8,-60.780076564423,138.432880401573,13.7186455896728,6.94774047435614e-06
"8052",-4.17653286233939,0.819375665947869,4.22703861192927,NA,NA,-0.413745694558289,-0.0471621206239184,-0.60143139008776,NA,-1.12189730175327,0.170197149174058,3.34081954180902,-1.18545181832173,-1.02531810059467,11,-57.4026054261688,138.434840481967,13.7206056700669,6.94093474490155e-06
"7449",-2.70060011320778,NA,NA,NA,-0.593583676104005,0.183614005464342,NA,NA,NA,-0.936498904258536,NA,4.12929836419401,-0.906143379548636,-0.547183768083909,7,-61.8800959048228,138.434890604826,13.7206557929258,6.94076079733469e-06
"221",-1.14379357906239,NA,NA,0.272575847554264,-0.33428205311322,0.416775236808816,NA,1.15693857192041,-3.76598478062286,NA,NA,NA,NA,NA,6,-62.9660689221546,138.435131856285,13.7208970443849,6.93992361349385e-06
"2517",-0.606100097692924,NA,NA,0.537693813591672,NA,0.77816686827057,NA,1.17219134591697,-3.48092918595994,-1.12019559298347,NA,NA,-1.4318753245257,NA,7,-61.8806331920642,138.435965179309,13.7217303674086,6.93703261675429e-06
"5549",-2.238031185266,NA,NA,0.582304650117431,-0.405027285032211,NA,0.321401456725523,NA,-2.32007467144222,-0.791996102095426,NA,3.2855765287294,NA,-0.691121636638245,8,-60.7819129532769,138.436553179281,13.7223183673807,6.93499342903707e-06
"5682",-3.70992403914527,0.749750319287722,NA,NA,NA,0.213383228356869,-0.239127572558147,NA,NA,NA,-0.748110597447937,4.47448023415019,NA,-0.699164284617593,7,-61.8815609343753,138.437820663931,13.7235858520309,6.930599822531e-06
"7218",-3.71474671872336,0.5472890474262,NA,NA,NA,0.433430976989608,-0.376731148461986,NA,NA,NA,NA,4.65744550800009,-0.87048439759149,-0.623214355639904,7,-61.8815894915505,138.437877778282,13.7236429663813,6.9304019070036e-06
"4586",-0.158018547167481,1.04287087570836,NA,NA,-0.875048107085297,NA,0.271311515183074,1.72425041225743,-4.20190187582688,-1.57659966971165,NA,NA,NA,-0.642821280775708,8,-60.783097051082,138.438921374891,13.7246865629908,6.92678657835553e-06
"7353",-1.71178542884911,NA,NA,NA,-0.484220522735583,0.306476136298005,0.284643634780571,NA,-2.482098418355,NA,NA,3.15888750717784,-1.06682014076866,-0.601111664217016,8,-60.7832644560331,138.439256184793,13.7250213728931,6.92562709704107e-06
"6772",-2.92954932250998,0.912138620040987,4.68553696641208,NA,NA,0.0160675140600899,0.141121104849018,-0.666598054754466,NA,NA,-0.894079031872842,NA,-1.6109572258604,-0.823207840159651,9,-59.6727726646291,138.443106304868,13.7288714929676,6.91230767354172e-06
"5558",-2.29154391558689,0.935209421472423,NA,0.686207275325768,NA,0.344976003083491,-0.0814093020864337,NA,-3.0625510727963,-1.00094198169654,NA,3.20313108388855,NA,-0.715681678355504,9,-59.6732410344463,138.444043044502,13.7298082326019,6.90907091531983e-06
"7465",-2.69856116887833,NA,NA,NA,-0.709692518127247,NA,0.221662244296256,NA,NA,-0.952813653419103,NA,4.20666727973305,-0.848257888871557,-0.565183145279646,7,-61.8846777590141,138.444054313209,13.7298195013086,6.90903198728269e-06
"5066",-0.0314440494022147,0.993405204460724,NA,NA,-0.831880817118649,NA,NA,1.66605028029107,-4.28394629740388,-1.70551442769794,0.24338930189767,NA,NA,-0.645183858471982,8,-60.785772003924,138.444271280575,13.7300364686749,6.90828251069944e-06
"6626",0.107066244741557,0.992458951883527,NA,NA,NA,NA,-0.254088268168876,1.75046997917982,-4.29624796798163,-1.42276396469904,NA,NA,-1.05644802380543,-0.521086119019511,8,-60.7864649505497,138.445657173827,13.7314223619262,6.90349709785386e-06
"2490",0.83884820968521,1.03671506451064,NA,NA,-0.828722917304172,0.888895171563174,0.0837612383718497,NA,-4.18639521627736,-1.41991645109745,NA,NA,-1.57203018491977,NA,8,-60.7865820567904,138.445891386308,13.7316565744076,6.90268870259607e-06
"934",0.169898576310689,0.853277661232997,NA,0.405627208993575,NA,NA,-0.201781855052882,NA,-4.32946048559873,-1.69731066735164,0.16923718979678,NA,NA,NA,7,-61.8863406541053,138.447380103391,13.7331452914908,6.89755253911086e-06
"249",-1.0526445958678,NA,NA,NA,-0.462498856651086,0.373143424780552,0.276852169490814,1.20889456453753,-3.77636207587251,NA,NA,NA,NA,NA,6,-62.9723326138697,138.447659239715,13.733424427815,6.89658992755672e-06
"4672",-4.12438279194398,0.931269391042362,4.65382101081379,1.06103777441138,-0.680040008814222,-0.506509263518493,0.745794987892486,NA,NA,NA,-1.06931349714914,NA,NA,-1.18788822013545,9,-59.6754475864653,138.44845614854,13.73422133664,6.89384249826777e-06
"7498",-3.34652963617094,0.706237938123991,NA,NA,-0.984570875280577,NA,NA,1.61333896988831,NA,-1.19255331380691,NA,4.25344906032215,-1.00043205934263,-0.581946270667403,8,-60.7913353382398,138.455397949207,13.7411631373066,6.86995613561528e-06
