"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"561",1.81369833825411,NA,NA,NA,NA,-1.98063829092853,-0.923353687807021,NA,NA,NA,-1.49849682045374,NA,NA,4,-107.369523446992,222.972965022639,35.4839894039281,3.22171202279923e-10
"3671",-0.985615845706366,NA,0.228055024378859,0.648588703834437,NA,-1.55070064004809,NA,3.56522937365409,NA,NA,-2.43154214123479,0.351064583559634,-0.196526801631735,8,-103.061880080322,222.986035609746,35.4970599910357,3.2007258391134e-10
"2939",-0.49079399953937,NA,0.296894180260874,NA,-0.405630931080459,-1.42869944412811,-0.550580326485999,3.71151291726263,NA,1.43527842723827,-2.68962106070649,NA,-0.239129601058745,9,-101.950885489986,222.986108329369,35.4971327106587,3.20060946344084e-10
"2679",-0.633305295865008,NA,0.231336820634115,0.653028334255998,NA,-1.52551703161947,-0.389391589241197,3.48389710616617,NA,NA,-2.22299996132864,NA,-0.132849016658815,8,-103.081208814436,223.024693077974,35.535717459263,3.13945392227992e-10
"2891",-1.56417446882229,NA,0.214184402111894,NA,-0.81046569575669,NA,NA,4.53096001507687,NA,1.25933405983095,-2.85555185926759,NA,-0.250800305269276,7,-104.182546891012,223.03176044869,35.5427848299791,3.12837965792909e-10
"115",0.0667695357961828,NA,-0.262861218347804,NA,NA,-1.56767633179986,-1.61989924736061,2.69086676681321,NA,NA,NA,NA,NA,5,-106.34217881757,223.03729881161,35.5483231928993,3.11972859069592e-10
"2917",-1.93079032181569,NA,NA,0.900836977575058,NA,NA,-0.904875125189939,4.15047384286065,NA,1.74092187376366,-2.7935611217075,NA,-0.08204884387999,7,-104.192757716471,223.052182099609,35.5632064808982,3.09659884953871e-10
"1893",-2.00279489549058,NA,NA,0.915913028202211,NA,NA,-0.90447009222945,4.12888123141492,NA,1.71820741343005,-2.8051015178613,0.101934047097499,NA,7,-104.19422463094,223.055115928547,35.5661403098365,3.09205973394239e-10
"3519",2.56241981091654,NA,0.0387397397249132,0.866031208397035,-0.682030343693704,-1.98436515414937,-0.136215752233824,NA,-4.645811785152,0.0424663772488895,NA,0.012324355285089,-0.0666679927033211,10,-100.891501428929,223.116336191192,35.6273605724815,2.99884531052532e-10
"941",1.59144374912112,NA,NA,1.2105309437913,-0.928987132623651,NA,-0.36691737832433,NA,-4.02147686496058,0.743704985326923,-1.04038107993913,NA,NA,7,-104.225896982188,223.118460631043,35.6294850123326,2.99566156849928e-10
"3701",-0.772412667904433,NA,NA,0.604460958147301,NA,-1.52139772279235,-0.293210280234427,3.4035729913919,NA,NA,-2.09305217934661,0.293977317779669,-0.174004415554122,8,-103.131817728728,223.125910906558,35.6369352878471,2.98452307557319e-10
"1915",-0.552686143831399,NA,0.295115185383625,NA,-0.378182501056814,-1.4258134924992,-0.579769987957152,3.6735989601944,NA,1.43068835178308,-2.70373693299363,-0.0104836416774769,NA,9,-102.022254268978,223.128845887354,35.6398702686437,2.98014652867202e-10
"1159",1.27876722190969,NA,-0.220260153176875,0.641890061186226,NA,NA,NA,NA,-4.70972745150325,NA,NA,0.270309171969877,NA,5,-106.400271324404,223.153483825279,35.6645082065688,2.94365939941814e-10
"1187",1.87128643440574,NA,-0.136597691686037,NA,NA,NA,-0.675289447444736,NA,-4.29412311210496,NA,NA,0.28871359745867,NA,5,-106.401356868759,223.155654913989,35.6666792952786,2.94046566036062e-10
"1933",1.40573758491655,NA,NA,1.18006669248995,-0.930981333030377,NA,NA,NA,-4.16773253187983,0.628378066705435,-1.12924912581188,0.218896612574114,NA,7,-104.245522174367,223.157711015402,35.6687353966909,2.93744426590148e-10
"911",1.52186264852229,NA,0.121772727262824,1.21862044132355,-0.964329860991125,NA,NA,NA,-4.19555788231684,0.668840294785375,-1.21314471311372,NA,NA,7,-104.245906322049,223.158479310764,35.6695036920538,2.9363160702082e-10
