"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(latitude)","log(longitude)","log(nearest_SP)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"10114",-6.44890040364118,0.0987858343367746,NA,NA,NA,NA,NA,NA,2.92843694192583,-0.793733447807372,-0.850258061179613,0.150098156666442,NA,NA,-0.267688677431578,7,-77.5664400110854,169.807578817352,11.1882835793974,1.81846851299431e-05
"790",-187.046828652594,0.281232930139034,NA,0.102048121191571,NA,43.3122623684558,NA,NA,NA,-0.634280383305022,-0.346906980352129,NA,NA,NA,NA,6,-78.6533420054142,169.809678022805,11.1903827848504,1.81656084480708e-05
"14993",-94.455830687844,NA,NA,NA,NA,20.7767869693214,NA,NA,2.79485696399514,NA,-0.0868540064452576,NA,0.366799303532157,-0.00592295516629496,-0.238993631272028,7,-77.5680507155154,169.810800226211,11.1915049882573,1.81554185532768e-05
"12785",-150.008361739523,NA,NA,NA,NA,33.8745262522756,-0.294762226728335,0.306030590104066,2.33848574647823,-0.742286284366629,NA,NA,NA,-0.182196791086176,-0.364163390142056,8,-76.4692155558483,169.811158384424,11.1918631464696,1.81521675882492e-05
"1705",57.9825764722025,NA,NA,NA,-17.214824069355,NA,-0.25393735743963,NA,2.84222309449396,NA,-0.720498437123185,0.0530510394895938,NA,NA,NA,6,-78.6541428959812,169.811279803938,11.1919845659843,1.81510656080109e-05
"16151",-42.3674459428929,NA,0.908736462829555,0.204360712996127,NA,8.79097827082117,NA,NA,NA,-0.572019041025471,-0.714611058555942,0.244860242973009,0.195025274090221,-0.186998719926379,-0.407799561082472,10,-74.2308630016832,169.8114192549,11.1921240169461,1.81498000603533e-05
"16067",-6.26137376784447,NA,0.888301300418477,NA,NA,NA,NA,0.151773197757827,0.831963365396113,NA,-0.611649724304724,0.131056225591854,0.322834610641157,-0.0540950734869477,-0.391089542346927,9,-75.3571153955352,169.81179176668,11.1924965287261,1.81464198679898e-05
"2269",-85.5161046929476,NA,NA,0.121006607420408,-5.08979499133027,22.9708270636608,NA,0.0883775206065067,2.8214626227716,NA,NA,NA,0.406533035485462,NA,NA,7,-77.5692257969773,169.813150389135,11.1938551511811,1.81340969872438e-05
"8981",-177.253617617883,NA,NA,0.11521167040137,NA,41.048355003062,NA,NA,NA,-0.577946350936886,-0.19119820512647,NA,NA,NA,-0.215952699486235,6,-78.6553521210614,169.813698254099,11.1944030161447,1.81291301493713e-05
"15471",-2.44269044551874,NA,0.853774596788188,0.218289176095524,-0.45923991208462,NA,-0.27590001243282,0.131535589406982,NA,NA,NA,0.13068596541417,0.384574548308632,-0.118597975353724,-0.543400761834086,10,-74.2333670086169,169.816427268767,11.1971320308133,1.81044096877791e-05
"8668",-29.5444293689855,0.272560495310414,0.888102497122421,NA,-7.20094520951867,11.157020175642,NA,0.366552081345446,1.2271549393402,-0.70049126530021,NA,NA,NA,NA,-0.361432044398511,9,-75.3595267940805,169.816614563771,11.1973193258165,1.81027143344279e-05
"8246",-186.178952510233,0.0336845652215004,NA,0.130630039872004,NA,43.2085591801358,-0.328585077292449,NA,NA,NA,NA,NA,NA,NA,-0.352961614559853,6,-78.6569673521758,169.816928716328,11.1976334783736,1.80998710507408e-05
"13733",-4.59946237694,NA,NA,0.103401371076886,NA,NA,-0.316100907513098,NA,2.30205846099027,-0.790105575767597,NA,0.130532558581219,NA,-0.132923985334587,-0.409754762863456,8,-76.4724596911711,169.817646655069,11.1983514171153,1.80933749174437e-05
"11376",-4.95633810017508,0.0886107014444882,0.845450625459548,0.214887863424776,0.111505202306845,NA,-0.278624356116962,0.125667646437141,NA,NA,NA,0.121431108801865,0.388927048442589,NA,-0.552442764422235,10,-74.2348346578943,169.819362567322,11.2000673293682,1.80778582528451e-05
"6119",-5.46939494251313,NA,0.914463841097148,0.134138959017492,NA,NA,-0.202475881014671,0.271203509969742,0.351421052376328,-0.816687325563819,-0.947908299527741,0.196734004391021,NA,-0.334171240906624,NA,10,-74.2350545507254,169.819802352984,11.2005071150303,1.80738834984407e-05
"10949",-6.45985899979902,NA,NA,0.133930347357665,NA,NA,NA,0.0773592414583987,3.2151772259296,NA,-0.137921858112639,NA,0.420770601906069,NA,-0.278729083350096,7,-77.572692123743,169.820083042667,11.2007878047126,1.80713471001214e-05
"11391",-36.9353658998355,NA,0.822028563382049,0.218587600878528,1.89902453588286,5.92358985274962,-0.277972763295419,0.140758036764354,NA,NA,NA,0.126989788068768,0.387636918004821,NA,-0.55400777764097,10,-74.2357395553026,169.821172362139,11.2018771241849,1.80615070449625e-05
"1268",-45.4631322267298,0.160157672779909,0.833718173082105,NA,NA,9.19608475094164,-0.192429711975428,-0.0249957074971575,0.392252112722647,NA,NA,0.0549848980018198,NA,NA,NA,8,-76.4742323171095,169.821191906946,11.2018966689922,1.80613305414874e-05
"7314",-108.901783274657,0.0426136494427286,NA,NA,NA,24.2949604895973,NA,NA,2.58883689233261,NA,NA,0.0618001957947831,0.411468903333101,-0.117088683716813,NA,7,-77.5734429866512,169.821584768483,11.2022895305291,1.80577830888761e-05
"6004",-80.7918155568965,0.166647012858263,0.863244832220724,NA,NA,17.8575803752549,-0.208738375190783,0.291674204033074,NA,-0.849569931143974,-0.974374854429404,0.18894010409957,NA,-0.349211704259702,NA,10,-74.2362606922381,169.82221463601,11.2029193980559,1.80520969787102e-05
"4025",-79.9909885800363,NA,NA,NA,-4.18671096526653,21.6651916515487,-0.285519051186531,NA,1.549077879668,-0.570488604048166,-0.64995106120977,0.206156973984466,0.330175714079726,NA,NA,9,-75.3626277341428,169.822816443895,11.2035212059411,1.80466658487218e-05
"16263",-5.64442163748519,NA,0.90386318444961,0.200333898583765,NA,NA,NA,NA,0.477488785476588,-0.565046540407678,-0.705861191698421,0.239102383707271,0.201725921909071,-0.155013418017564,-0.418736196345701,10,-74.2366228293198,169.822938910173,11.2036436722192,1.80455608285555e-05
"1688",-52.6880337251218,0.116173276355178,0.96388662516971,0.166864792404844,NA,10.5910117453572,NA,NA,0.441090879264258,NA,-0.764273192059842,0.10003820181163,NA,NA,NA,8,-76.4751963066276,169.823119885982,11.2038246480284,1.80439279974457e-05
"5418",31.8534969177184,0.0364204930794467,NA,NA,-8.56624635315574,NA,-0.329575357025645,NA,NA,-0.811083799144933,NA,0.129636170327189,NA,-0.188597588712882,NA,7,-77.5742760395433,169.823250874267,11.2039556363133,1.80427462645536e-05
"5481",30.4689048022239,NA,NA,NA,-8.18386168050507,NA,-0.327581751957908,-0.0241183494499819,NA,-0.798077234017095,NA,0.136541553237175,NA,-0.188083011395271,NA,7,-77.5743684609197,169.82343571702,11.204140479066,1.80410788061662e-05
"9911",-37.8628716028451,NA,0.94831204843667,0.202065600702755,NA,7.38839279155516,-0.219474712338975,NA,0.217618100182531,NA,-0.654642195689406,0.128897283530038,NA,NA,-0.509030665249082,9,-75.3630239734208,169.823608922451,11.2043136844971,1.80395164674022e-05
"4374",-200.041589789844,0.252187035448849,NA,0.116760336518339,NA,46.5477470232956,NA,NA,NA,-0.650690266454096,NA,NA,NA,-0.264212624221974,NA,6,-78.6604965529435,169.823987117863,11.2046918799088,1.80361055587311e-05
"1212",-40.2094199361589,0.154534567022621,0.838431276389681,NA,-1.28136949129324,9.05535679668577,-0.191648899457818,NA,0.419059665917832,NA,NA,0.0509853561019275,NA,NA,NA,8,-76.4757007652449,169.824128803217,11.204833565263,1.80348278779867e-05
"12133",0.318660728450811,NA,NA,0.117205658780028,NA,NA,-0.37673193468213,0.132407368121769,NA,-0.646626476734639,-0.580828564583289,0.200631251942322,0.403531647616136,NA,-0.407728071704621,9,-75.3637297495306,169.825020474671,11.2057252367167,1.80267890995113e-05
"9638",-5.09771725711003,0.0947657897916244,NA,0.0990391585147377,NA,NA,-0.316635100129868,NA,2.29652933990506,-0.798434761050743,NA,0.120464982770402,NA,NA,-0.423180314739278,8,-76.4764313918358,169.825590056399,11.2062948184448,1.80216559656373e-05
"7377",-107.878625427871,NA,NA,NA,NA,24.0780790118103,NA,-0.0162276283539066,2.55322501663452,NA,NA,0.0694781748711315,0.408567357535887,-0.117847508059987,NA,7,-77.5754982178956,169.825695230972,11.2063999930177,1.80207082805713e-05
"4952",-96.5529201995109,0.340186486290845,0.970544282097839,0.157212835534551,NA,21.2194740504769,NA,0.370645871713693,NA,-0.66917116492607,-0.537774245770707,NA,NA,-0.357274159377157,NA,9,-75.3645121820725,169.826585339755,11.2072901018006,1.80126898696609e-05
"9896",-6.49926193107522,0.106776913444039,0.980036876020383,0.201441764206405,NA,NA,-0.22109033217006,NA,0.301888472341784,NA,-0.654952152090897,0.116509996761671,NA,NA,-0.508658554725725,9,-75.3645531869209,169.826667349452,11.2073721114974,1.80119512771861e-05
"1376",-72.7572371708942,0.154330853554517,0.946754590109195,0.147995479340708,0.220763467118009,15.18748919981,NA,0.169824704064237,NA,-0.737894247386595,NA,0.121551681802676,NA,NA,NA,9,-75.364807703241,169.827176382092,11.2078811441377,1.80073675249736e-05
"10953",62.8568402793492,NA,NA,NA,-18.6224056609685,NA,NA,0.143164898937698,3.33930235754757,NA,-0.243312357912301,NA,0.414349224034603,NA,-0.266648327487701,7,-77.5763395290189,169.827377853219,11.2080826152644,1.80055536340242e-05
"9701",-5.2326843699907,NA,NA,0.0955506403894169,NA,NA,-0.318864330104369,0.0617516570932642,2.31614253893605,-0.814648672006025,NA,0.119407411805937,NA,NA,-0.430791964964148,8,-76.4779691638747,169.828665600477,11.2093703625225,1.79939640643727e-05
"15461",0.225199493170865,NA,NA,0.14748735174484,NA,NA,-0.371376304044307,-0.0593518164720849,NA,NA,NA,0.125976019142026,0.508557300348073,0.102314414222355,-0.404333393154623,8,-76.4782359947749,169.829199262277,11.209904024323,1.79891633592588e-05
"7733",-133.249920501584,NA,NA,0.1461431380487,NA,31.2467692412467,-0.321857887759673,NA,NA,NA,-0.404972364141326,0.137089961178966,0.462907438522399,-0.137114486409452,NA,8,-76.4782774055878,169.829282083903,11.2099868459487,1.79884184288058e-05
"9847",-40.3476498450061,NA,0.968013439981518,0.20306792990458,NA,8.03270135276579,-0.221446673395003,0.0189651495811917,NA,NA,-0.662085151052458,0.127572853273083,NA,NA,-0.509621752397297,9,-75.3658967554939,169.829354486597,11.2100592486433,1.79877672356097e-05
"10952",-7.77111121405882,0.199486664972082,0.892719483728256,0.194914505216883,NA,NA,NA,0.254450592337779,1.19122695538375,NA,-0.286085769541778,NA,0.316230028426718,NA,-0.416908673071118,9,-75.3662183842509,169.829997744112,11.2107025061574,1.79819827826652e-05
"3993",-47.1163855554906,NA,NA,NA,-13.8402640364403,21.9327103299995,NA,NA,2.28623386904092,-0.569693319918073,-0.763516890387558,0.188932747672213,0.295605384336252,NA,NA,8,-76.4790185965028,169.830764465733,11.2114692277787,1.79750905163649e-05
"9791",-42.2832969691372,NA,0.963332327352979,0.204798171062267,0.597935937279496,7.97691484890055,-0.221489823563295,NA,NA,NA,-0.654036437689192,0.130535141109912,NA,NA,-0.508419089157713,9,-75.3669771122977,169.831515200205,11.212219962251,1.79683445225106e-05
"6025",84.8877659720989,NA,NA,NA,-24.383007972223,NA,NA,NA,2.96714836413812,-0.765929034642561,-0.995225616969781,0.17514698116268,NA,-0.175663928830961,NA,7,-77.578465519444,169.831629834069,11.2123345961145,1.79673146616483e-05
"1912",-69.1240799844594,0.169013944504083,0.865242633656957,0.124219903634078,NA,14.7614309330427,-0.204373575891216,0.268741895835445,NA,-0.832708730373586,-1.01029970684112,0.1837990402296,NA,NA,NA,10,-74.2412024123412,169.832098076216,11.2128028382619,1.79631086270278e-05
"10442",59.8648574563453,0.131370488669075,NA,NA,-17.7928731928509,NA,NA,0.085380672869141,3.29895411163477,NA,NA,NA,0.422391307308256,NA,-0.270634529930717,7,-77.5792920600696,169.83328291532,11.2139876773659,1.7952470081815e-05
"14533",-6.6499619180279,NA,NA,0.135548461961635,NA,NA,NA,0.0653144368890961,3.18784397708345,NA,NA,NA,0.426753832989102,0.0578444131399097,-0.291461254722793,7,-77.5795173575737,169.833733510328,11.214438272374,1.79484258907041e-05
"4945",-198.065696397495,NA,NA,NA,NA,46.0001460129478,NA,0.215311375869813,NA,-0.698396604522836,-0.440853928267775,NA,NA,-0.16429248338595,NA,6,-78.6654996052916,169.833993222559,11.2146979846052,1.79460953291593e-05
"6805",-110.313113917826,NA,NA,0.140624183746068,NA,24.519064960782,NA,NA,2.74619697834343,NA,-0.095340253773668,NA,0.37366884124354,-0.139999501733867,NA,7,-77.5801094387308,169.834917672642,11.2156224346883,1.79378021113141e-05
"1503",-60.4820479452884,NA,0.904233548821467,0.13768735266247,-1.22300765598848,13.3566929275444,NA,0.203166299160606,0.59971014620892,-0.739424017686595,NA,0.126279655324854,NA,NA,NA,9,-75.3686829447587,169.834926865127,11.215631627173,1.79377196650179e-05
"14209",-6.23634513200649,NA,NA,NA,NA,NA,NA,NA,2.89170856061273,-0.783938614978171,-0.84345462917439,0.158538324197067,NA,-0.0366178186772542,-0.26566422127031,7,-77.5807947311076,169.836288257396,11.2169930194417,1.79255136833358e-05
"6764",14.6973016880948,0.263042240120918,0.781990321026295,NA,-4.91709452391666,NA,-0.228325507439077,0.245874497838868,NA,NA,-0.248430247529499,NA,0.340964961438315,-0.178989197991596,NA,9,-75.3695662979872,169.836693571584,11.2173983336301,1.7921881318896e-05
"4921",-205.676493773782,NA,NA,NA,11.0432599464466,38.416239330558,-0.288923198189974,NA,NA,-0.574924675318612,-0.118252800506201,NA,NA,-0.20672896907396,NA,7,-77.5813290910445,169.83735697727,11.2180617393155,1.79159375657502e-05
"6301",-93.5306808207187,NA,NA,0.13752224598768,-3.46632032501257,23.612062770056,NA,NA,2.77931076353716,NA,NA,NA,0.377880372322539,-0.155911851841713,NA,7,-77.5814730698577,169.837644934896,11.2183496969419,1.79133582360107e-05
"8474",-196.875579250212,0.242520542464538,NA,NA,3.5035776657702,42.6111169653335,NA,NA,NA,-0.654492005329678,NA,NA,NA,NA,-0.2119936640521,6,-78.6673514555588,169.837696923094,11.2184016851395,1.79128926004587e-05
"11373",15.7105442524114,NA,NA,0.14423162943465,-4.05204093561054,NA,-0.369408365138186,-0.0585216959082764,NA,NA,NA,0.129137937045028,0.505868576215015,NA,-0.391157549910284,8,-76.4830292551388,169.838785783005,11.2194905450507,1.79031429393807e-05
"9776",2.29486281274069,0.102473688323955,1.00090571483677,0.200086577578525,-2.23430762627158,NA,-0.222349372159338,NA,NA,NA,-0.66788812317587,0.121993869640489,NA,NA,-0.508540449474058,9,-75.3707743273571,169.839109630324,11.2198143923699,1.79002442316486e-05
"15405",17.1384834405552,NA,NA,0.137663063479335,-4.56245751210764,NA,-0.372938753253974,NA,NA,NA,NA,0.118299289374117,0.51806893934458,0.107820977158133,-0.410403805826125,8,-76.4832104337438,169.839148140215,11.2198529022608,1.78998995667405e-05
"1993",83.3697629869594,NA,NA,NA,-24.2227375732587,NA,NA,0.0938851361782144,3.0068811134037,-0.805416298517868,-1.07233337732848,0.163069343437709,NA,NA,NA,7,-77.5826173478451,169.839933490871,11.2206382529167,1.78928720976546e-05
"9169",-155.090179743658,NA,NA,NA,NA,34.5462012911431,NA,0.292409062510933,2.91775422334088,-0.726777286767044,-0.488556543700638,NA,NA,NA,-0.254083950735344,7,-77.5826294237287,169.839957642638,11.220662404684,1.78926560267182e-05
"8001",-0.562589210727893,NA,NA,NA,NA,NA,NA,0.0453563170734929,NA,-0.612202704756115,-0.78388379961447,0.181881271100576,0.355490544732053,0.0796066384418716,NA,7,-77.5833059930565,169.841310781294,11.2220155433396,1.78805544986805e-05
"11673",-57.3798071453462,NA,NA,NA,-10.5908702654989,21.4504929610352,NA,NA,2.40031670599452,-0.546138494029064,NA,0.1499014536686,0.319833587280161,NA,-0.295791243405207,8,-76.4842932800514,169.84131383283,11.222018594876,1.78805272171199e-05
"1389",17.4664032626034,NA,NA,0.0638062254131092,-4.92357831839782,NA,-0.326153509352047,-0.0380998864712993,NA,-0.792327220020829,NA,0.132426774875508,NA,NA,NA,7,-77.5833456475417,169.841390090264,11.22209485231,1.78798454685546e-05
"12063",3.95603935314884,NA,0.901925995322522,0.186654500045298,-7.3062104763018,4.19172353108275,NA,NA,NA,-0.569130129955212,-0.773614867715471,0.251408432410825,0.203854319868367,NA,-0.428745133314339,10,-74.2460496204438,169.841792492421,11.2224972544671,1.78762483862425e-05
"6011",-30.9286618325681,NA,0.869117459978572,NA,-9.825824841555,14.7524970930898,-0.201315716796958,0.323416013673009,NA,-0.849315877245023,-1.03918342645656,0.208163156395879,NA,-0.355749691522829,NA,10,-74.2462916862882,169.84227662411,11.2229813861561,1.78719216807758e-05
"9832",-6.03251044635625,0.103328157293616,1.00174463212953,0.204059038667351,NA,NA,-0.22345282370393,-0.0053088437215313,NA,NA,-0.656552414293136,0.120791354387642,NA,NA,-0.508263551646274,9,-75.3723735899818,169.842308155573,11.2230129176192,1.78716399190774e-05
"15553",-5.75050430716931,NA,NA,NA,NA,NA,NA,-0.0344560275347815,2.91744057579756,NA,NA,0.0722086211369154,0.433435541900371,0.0593614395225054,-0.278422644001272,7,-77.5841211158761,169.842941026933,11.2236457889789,1.78659855892126e-05
"11458",-5.55500828519262,0.042294782722306,NA,NA,NA,NA,NA,-0.0430706404455589,2.94089447811058,NA,NA,0.0698424724682573,0.431308461364092,NA,-0.269881663895563,7,-77.584986973717,169.844672742615,11.2253775046607,1.78505228807247e-05
"12183",-30.8960160025115,NA,0.870753424348311,0.195566838579757,NA,5.82239333638353,NA,NA,0.408043585950937,-0.565187267352099,-0.725866733084433,0.239538209160983,0.204128791086223,NA,-0.427630586254973,10,-74.2478762410141,169.845445733562,11.2261504956077,1.78436250675037e-05
"6268",-38.6710812215034,0.253090831626162,0.747009052368071,NA,-1.33552927149895,9.41021657941501,-0.23207060751956,0.224788471802725,NA,NA,NA,NA,0.342500115432781,-0.228393435351074,NA,9,-75.3748476060149,169.84725618764,11.2279609496855,1.78274798442697e-05
"1568",-36.1980172525769,0.110440750161384,0.996376070808976,0.164233029280072,-3.82278740502482,10.2247466605634,NA,NA,NA,NA,-0.790479786791753,0.108561666494543,NA,NA,NA,8,-76.4872918076054,169.847310887938,11.228015649984,1.78269922667031e-05
"1148",-46.9784473692341,0.155260629136776,0.85908575361349,NA,-0.0880520142648398,9.77202666972068,-0.195496902902055,-0.0311227643469406,NA,NA,NA,0.0603757320176945,NA,NA,NA,8,-76.4876638337328,169.848054940193,11.2287597022386,1.78203613933136e-05
"15490",-5.92539599175528,0.0302781479707602,NA,NA,NA,NA,NA,NA,2.97216847627449,NA,NA,0.0618363303021835,0.439368402328188,0.0654591001658888,-0.280170546293103,7,-77.5867485884544,169.84819597209,11.2289007341354,1.78191048179345e-05
"1326",19.6584341405665,0.0308253550398203,NA,0.0592421096800853,-5.52737427457697,NA,-0.328727169435311,NA,NA,-0.810404845421271,NA,0.124037952651983,NA,NA,NA,7,-77.5868356821827,169.848370159546,11.2290749215919,1.78175529532411e-05
"3282",-103.812218066105,0.0441390986828828,NA,NA,NA,23.0240077983654,NA,-0.0165743884083016,2.55235902302309,NA,NA,0.0642498441744173,0.413239063655071,NA,NA,7,-77.5869610343037,169.848620863788,11.2293256258339,1.7815319625167e-05
"15815",-6.84843110452919,NA,0.942749009291742,0.195366861651551,NA,NA,NA,0.267801565470842,0.760611761963809,-0.624813636683283,NA,0.158284990793568,0.254969900728267,-0.178786768506163,-0.445698037787509,10,-74.249556359009,169.848805969552,11.2295107315976,1.78136708422955e-05
