"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"5734",-3.43439525392561,0.0500737960159476,NA,0.998460156374719,NA,NA,0.0961669020691981,-0.37360566093884,NA,NA,0.430020074197941,2.93948353077157,NA,-0.170784942411155,8,-78.8285482035533,174.519371856208,11.7549973255133,1.98397545417597e-05
"5958",-3.38050461863732,0.0547826969506898,NA,0.989642958133523,NA,NA,NA,-0.337608303382426,NA,-0.110782197875131,0.463935247223806,2.94649987386672,NA,-0.167868963359783,8,-78.8293965441845,174.521068537471,11.7566940067758,1.98229308090049e-05
"4554",-2.13978461421243,0.116391442429962,NA,NA,-0.501424631962695,NA,NA,-0.263844322770782,2.43411986446186,-0.435071361609567,NA,NA,NA,-0.305887924809188,7,-79.9291426995569,174.52495206578,11.7605775350854,1.97844766990056e-05
"3686",-3.37556217546513,0.0445608547180125,NA,1.03461842405662,NA,NA,0.0837718359739378,-0.397907744053809,NA,NA,0.433535092926078,2.90148821851266,-0.21304322237101,NA,8,-78.8327896545206,174.527854758143,11.7634802274481,1.97557834012894e-05
"2037",-4.18430524456588,NA,NA,0.941852285742636,NA,-0.489298776774086,0.0160867385864048,0.111113865206947,1.75928089142291,-0.126245796802669,0.266189674155878,2.63444647569943,NA,NA,9,-77.7218003611852,174.527938071768,11.763563541073,1.97549604554658e-05
"3941",-3.36383675344216,NA,NA,1.01532724886542,NA,NA,0.0975820749493833,-0.369752948870438,NA,-0.0953723641400748,0.488782474373287,2.89166272591035,-0.204743476873275,NA,8,-78.8328613695846,174.527998188271,11.7636236575761,1.97543666648197e-05
"3910",-3.33488499569024,0.0496084132151767,NA,1.02811526035596,NA,NA,NA,-0.367854554499968,NA,-0.0835806648015098,0.458310858406902,2.90984847700804,-0.207405357687812,NA,8,-78.834272319777,174.530820088656,11.7664455579609,1.97265138914321e-05
"2762",-1.99950858617959,0.0750491601063563,NA,NA,-0.501013103532746,NA,NA,-0.499638187866027,2.37990055225938,NA,0.098220985786921,NA,-0.573990109363744,NA,7,-79.9335230230953,174.533712712857,11.7693381821622,1.96980038178884e-05
"4724",-0.0166110536895622,0.147669564635651,-2.62415493321045,NA,NA,-1.12699632107702,-0.203528971043818,-0.36341911983029,NA,NA,1.49078590046944,NA,NA,-0.11545006849342,8,-78.8374418438549,174.537159136812,11.7727846061166,1.96640892112037e-05
"4855",-1.68807441737553,NA,-2.50203000069275,0.853723845644316,NA,-0.825183214113352,-0.272767401797381,-0.0382127831053382,1.82075581662199,NA,1.20290135676117,NA,NA,-0.124177748712521,9,-77.7296563340328,174.543650017463,11.7792754867682,1.96003740309406e-05
"7880",-3.71876795173027,0.254599662653,-2.06087786996333,0.887043232002747,NA,NA,NA,0.132646720141384,2.03929503017643,NA,1.04682100662315,2.45745458131953,-0.184149479539205,-0.130382172494567,10,-76.6058391705348,174.545011674403,11.7806371437079,1.95870340799045e-05
"448",-1.94324420487896,0.558868918359718,-2.03579001481896,1.21031898354122,-0.594090851248758,-0.52955979522311,-0.13541722400008,NA,2.29185045188397,-0.0324759635434064,NA,NA,NA,NA,9,-77.7304383191069,174.545213987611,11.7808394569164,1.95850528222607e-05
"7060",-1.05910047529689,0.199080714544656,-2.5941013098615,NA,NA,-0.846828861466116,NA,NA,1.92274985813147,-0.604682691702699,1.39854939077747,NA,-0.354704446732344,-0.105793989808653,9,-77.7320731352798,174.548483619957,11.7841090892622,1.95530610186434e-05
"6735",-0.493738013607546,NA,-2.69249353701663,1.09955285923547,-0.966488794940619,NA,NA,-0.596318679591268,NA,NA,1.7186775634993,NA,-0.384850684293319,-0.0241346704667742,8,-78.8432583559449,174.548792160992,11.7844176302965,1.95500447904716e-05
"2671",-0.50968169983002,NA,-2.68672887404796,1.10214540835891,-0.967495177116358,NA,0.0229694844923758,-0.603368019249956,NA,NA,1.71447257138532,NA,-0.389945789413368,NA,8,-78.8435103847903,174.549296218682,11.7849216879874,1.95451182360975e-05
"2661",-1.5011708275039,NA,NA,1.12481723233602,NA,NA,0.223766357785342,-1.0599275103272,NA,NA,0.161562792508188,NA,-0.342836834945146,NA,6,-81.0262114974296,174.549464414977,11.7850898842825,1.95434745969751e-05
"4844",-1.3848994983243,0.268966482008996,-2.9559269257306,NA,-1.03064689120145,NA,-0.10458628824699,-0.0178856181670561,2.47761307353465,NA,1.43534484820148,NA,NA,-0.26811240653349,9,-77.73286733194,174.550072013278,11.7856974825827,1.95375382077832e-05
"5044",-1.02406641693124,0.256754326821662,-2.71675593154312,NA,NA,-0.8453309936203,-0.327003118714792,NA,1.92188630158424,-0.673674137489509,1.47098944145643,NA,NA,-0.14402309987929,9,-77.7336293620147,174.551596073427,11.7872215427321,1.95226556872679e-05
"5002",-2.25919103708376,0.0446098755086937,NA,NA,-0.579634542715357,NA,NA,NA,2.47192663080735,-0.598282552962961,0.132498887862968,NA,NA,-0.324975844294424,7,-79.9448864686139,174.556439603894,11.7920650731995,1.94754336019367e-05
"6794",-2.21643482439119,0.0443981551168572,NA,NA,-0.564812230107756,NA,NA,NA,2.52709587213794,NA,-0.0706459000197504,NA,-0.500610706658801,-0.268231434353501,7,-79.9463143346118,174.55929533589,11.7949208051953,1.9447645136326e-05
"1001",-2.25864878782721,NA,NA,NA,-0.558950205844227,NA,0.315917449775759,-0.422109056543322,2.30259984298359,-0.585961539549463,0.290125712473593,NA,NA,NA,7,-79.9463876756496,174.559442017966,11.795067487271,1.94462188781503e-05
"1894",-3.46833358212612,0.0440637426650095,NA,1.01743374271705,NA,NA,0.0958354795533625,-0.363895562251801,NA,-0.12297238935836,0.454125848531651,2.91378914581957,NA,NA,8,-78.8499730862292,174.56222162156,11.7978470908652,1.94192112601715e-05
"2152",-1.10292940261237,0.29161074758032,-1.70026435226502,1.1854730911311,NA,NA,-0.0816597619542191,-0.304527558183837,NA,NA,NA,NA,-0.17725032395662,NA,7,-79.9487733261929,174.564213319052,11.7998387883575,1.939988228895e-05
"2376",-1.14603727805419,0.27992120488092,-1.68966203278926,1.18739264211404,NA,NA,NA,-0.356183516414702,NA,0.0939914813424787,NA,NA,-0.188815259965542,NA,7,-79.9488928706663,174.564452407999,11.8000778773043,1.93975632788528e-05
"3028",-1.06214856160789,0.196844060702239,-2.60405244173351,NA,NA,-0.846180462666601,NA,-0.029288006557428,1.90659426968188,-0.613701415882614,1.41733014353126,NA,-0.379135705188714,NA,9,-77.7412403318995,174.566818013197,11.8024434825016,1.93746333540595e-05
"7973",-3.51919778528905,NA,NA,0.966304177570669,NA,NA,0.0578135740311295,NA,NA,-0.141711729825692,0.378356275474841,3.01708498205168,-0.13878840535554,-0.153059467404015,8,-78.8524069728855,174.567089394873,11.8027148641777,1.93720045721779e-05
"7942",-3.500423322408,0.0234364498775276,NA,0.972904130906406,NA,NA,NA,NA,NA,-0.135660248582843,0.365609884957812,3.02641055911457,-0.141372948142245,-0.152325313115338,8,-78.8534055548282,174.569086558758,11.8047120280632,1.93526696935542e-05
"6216",-1.14666150939734,0.28119266802602,-1.68065933541439,1.18407391552346,NA,NA,NA,-0.32292142735821,NA,NA,NA,NA,-0.181724830230271,0.0276812344644328,7,-79.9515445894395,174.569755845546,11.8053813148507,1.93461945339848e-05
"1400",-2.6158577668402,0.363704838731793,-1.49049112575464,1.16397078574685,NA,-0.848593201605765,-0.250060222036858,0.563530553437969,NA,0.188251326579878,NA,2.417723554298,NA,NA,9,-77.7430585717938,174.570454492985,11.8060799622902,1.93394376295897e-05
"2405",-1.52236692093747,NA,NA,1.13571898364666,NA,NA,0.227531348831907,-0.90353708683314,NA,-0.0823770052038951,NA,NA,-0.309196498770238,NA,6,-81.0383405044296,174.573722428977,11.8093478982825,1.93078634100965e-05
"5240",-2.53326852389273,0.363225246842652,-1.4587272436045,1.12995047242487,NA,-0.849118812788472,-0.240633129205727,0.635227376065082,NA,NA,NA,2.40608789726286,NA,-0.111203587952181,9,-77.7457787441661,174.57589483773,11.8115203070348,1.9286902510338e-05
"2150",-1.52640645460736,0.0111510230488883,NA,1.14447910757091,NA,NA,0.223675599672735,-0.947745322442159,NA,NA,NA,NA,-0.323008045929825,NA,6,-81.040782552746,174.57860652561,11.8142319949153,1.92607702001135e-05
"7718",-3.55994468675832,0.0229016771838596,NA,0.984934135458616,NA,NA,0.0475703528426715,NA,NA,NA,0.311043253208485,3.03579227646472,-0.153341028299781,-0.154140442330108,8,-78.8582945406431,174.578864530388,11.8144899996929,1.92582856750052e-05
"6245",-1.5279438199117,NA,NA,1.14134871225157,NA,NA,0.226914759110541,-0.937519365966328,NA,NA,NA,NA,-0.321986778168267,-0.00672620782147287,6,-81.0409627144741,174.578966849066,11.8145923183715,1.92573004590365e-05
"2885",-1.38363562179301,NA,NA,1.10539950658662,NA,NA,NA,-0.987486230918402,NA,-0.193796386008329,0.231266962089439,NA,-0.331853572763105,NA,6,-81.0419160845898,174.580873589298,11.816499058603,1.92389498731088e-05
"4071",-3.56311057352589,NA,-2.15986942859753,0.814424465595904,NA,NA,-0.298326381552586,0.336664540100232,1.98095846301331,-0.387373850261978,1.38963919586963,2.46949076440548,-0.209639344285397,NA,10,-76.623968769498,174.581270872329,11.8168963416344,1.92351285984898e-05
"3192",-2.49505342906099,0.359111624399508,-1.46015443065703,1.1413115596115,NA,-0.850536343932267,-0.251586351219536,0.623839627303279,NA,NA,NA,2.3871096776483,-0.128330307453509,NA,9,-77.7489487100744,174.582234769546,11.8178602388515,1.92258604885822e-05
"7091",-0.894780035856118,NA,-2.61361050116058,NA,NA,-0.85923491376911,-0.273147361821273,NA,1.8542756996092,-0.630038305281507,1.62036452783446,NA,-0.409957529593967,-0.0854106240691476,9,-77.7493594310399,174.583056211477,11.8186816807825,1.92179656459993e-05
"1012",-1.08969219469654,0.250388415454467,-2.7566603231002,NA,NA,-0.853854148180453,-0.340121304356715,0.0867596071954692,1.92002450565095,-0.712099242036228,1.4661327743381,NA,NA,NA,9,-77.7495008376873,174.583339024772,11.8189644940773,1.92152482900383e-05
"5926",-3.57992353713402,0.0207702327999043,NA,0.96218595299432,NA,NA,0.0610776176309583,NA,NA,-0.160493257567609,0.365467517662633,3.03092746003705,NA,-0.173692375292399,8,-78.8606419392387,174.583559327579,11.8191847968842,1.92131318200393e-05
"3059",-0.944632341941879,NA,-2.64702284332899,NA,NA,-0.869263499310546,-0.291007449675345,0.100016724820365,1.86458732506459,-0.655570801803076,1.6021604814182,NA,-0.424414696815315,NA,9,-77.7527899029205,174.589917155239,11.8255426245435,1.91521519058844e-05
"4688",-0.646857348382784,0.1762430268305,-2.75814945892036,1.15857005626079,-0.952511111993651,NA,NA,-0.640878337310205,NA,NA,1.60986362601114,NA,NA,-0.0730488889850511,8,-78.8647700895118,174.591815628125,11.8274410974305,1.91339806111167e-05
"360",-1.19632724467587,0.300132051291532,-1.72905799151351,1.19438961830393,NA,NA,-0.0782018847165845,-0.332786728669567,NA,0.0599655758935323,NA,NA,NA,NA,7,-79.963142904992,174.592952476651,11.8285779459556,1.91231074828658e-05
"7523",-2.51345160364459,NA,-1.08783762384002,NA,NA,NA,0.0121005800925491,0.516459342551664,NA,0.117149231912184,NA,2.6256288285978,-0.0800346432978008,-0.157391726447692,8,-78.8660297683558,174.594334985813,11.8299604551184,1.91098931149801e-05
"6119",-3.63066486509106,NA,-2.15398444029896,0.794225476830571,NA,NA,-0.279832989160668,0.356911019168212,1.97198663060273,-0.411169346643083,1.38773175063418,2.49900744431502,NA,-0.12886266579502,10,-76.6305072150394,174.594347763412,11.8299732327171,1.91097710260968e-05
