"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LMSPW","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"2518",-0.906207791561182,0.0556611518519571,NA,0.285526754032283,NA,1.88335080871511,NA,3.06728092600203,-4.85217522814042,-0.236098522604769,NA,NA,0.080507435026493,NA,8,-96.7049987606939,210.282724794115,25.7344264462496,2.02518040900636e-08
"4757",0.643664736846672,NA,NA,0.404086005142067,NA,2.24892865850938,NA,NA,-4.1698512711393,NA,-0.746202654436905,NA,NA,-0.591516899728058,6,-98.890451516419,210.283897044814,25.7355986969485,2.02399374723166e-08
"178",0.562052513884798,-0.0851443549870701,NA,NA,NA,2.24189858284731,-0.0426973727120695,NA,-4.60059309423164,NA,NA,NA,NA,NA,5,-99.9682382113049,210.293619279753,25.7453209318872,2.01417875112144e-08
"5009",0.745741151417422,NA,NA,NA,NA,2.19295786334407,NA,NA,-4.08451509962457,0.467939449812219,-0.975147524281218,NA,NA,-0.561316884995934,6,-98.8974933900374,210.297980792051,25.7496824441854,2.00979110435723e-08
"2546",-0.916609372980283,0.0229122306803386,NA,NA,NA,1.8714356636427,0.253786026950193,3.11349220332457,-4.89319727939557,-0.246203089260057,NA,NA,0.180378381927893,NA,8,-96.715380071206,210.303487415139,25.7551890672739,2.00426513415774e-08
"2864",-3.20636232869224,0.127807173462297,5.30673721609765,0.604529185211762,-0.982968033217103,NA,1.45171760519556,NA,NA,0.548238608971445,-1.7741735787292,NA,0.237869817663637,NA,9,-95.6034239460677,210.304408867745,25.7561105198797,2.00334192918115e-08
"7016",-3.93727146739913,0.203794682291436,4.5843967212046,0.803111395618977,NA,NA,0.923274701691885,1.89405552804463,NA,0.963449053585589,-2.32005773706235,NA,0.572515017272461,-1.01863041176911,10,-94.4787340214871,210.307161294508,25.7588629466424,2.00058679946886e-08
"344",-3.81099015442516,-0.249491747057539,4.27610132006261,0.86083701279349,NA,1.19906265034641,NA,0.706229464259273,NA,-0.290662438379582,NA,NA,NA,NA,7,-97.8217896379026,210.318278070986,25.7699797231205,1.98949760889538e-08
"6889",-0.125072705897959,NA,NA,NA,-1.22154904877544,NA,0.663969397787136,4.40189758001534,-4.18868740696481,NA,-1.02697284065886,NA,0.669004911080176,-0.815676874321022,8,-96.7299299886907,210.332587250109,25.7842889022433,1.97531436820435e-08
"7036",-3.53650899869015,0.220405715023945,4.12539993305152,NA,-0.931862136422604,0.817581608274611,1.32814291789096,1.99980964439972,NA,0.777318769670941,-2.11128678460901,NA,0.502782533356633,-0.834299203420456,11,-93.3524297490222,210.334489127674,25.7861907798085,1.97343685800393e-08
"6463",-3.69727345757124,NA,5.29137362298666,0.923745343728112,-1.10616958918645,0.951422929649814,1.20086984285286,NA,NA,-0.406945867160171,NA,NA,0.303193742504333,-1.01564391399387,9,-95.6225711065289,210.342703188668,25.794404840802,1.96534851355261e-08
"6424",-3.549733014956,-0.255591657808628,4.73357894056685,1.07907377541076,NA,1.16483059630242,NA,NA,NA,-0.214098975520789,NA,NA,0.259726953362328,-1.11556694473915,8,-96.7369509666959,210.346629206119,25.7983308582536,1.96149430143496e-08
"6487",-3.8423149696632,NA,4.57309138975386,1.03423604602091,NA,1.12680728137763,NA,0.755116353956205,NA,-0.310709428751662,NA,NA,0.275586717509386,-1.11474766266007,8,-96.7435148059671,210.359756884661,25.8114585367959,1.94866153030649e-08
"6224",-2.97099780204454,-0.237472357774018,4.65876340702906,0.690464930881776,-1.00870030872495,NA,NA,1.31546908667124,NA,NA,NA,NA,0.337737147237655,-1.22323735900906,8,-96.7440127217938,210.360752716315,25.8124543684493,1.9476915024058e-08
"7032",-4.34759048006868,0.21130179617792,4.23509976427172,0.968480082180063,NA,1.13887105347806,1.02683664757002,1.62172316772113,NA,1.00484955958615,-2.29757756451905,NA,0.413844916875193,-0.921245477827666,11,-93.3731467228104,210.37592307525,25.827624727385,1.93297380157825e-08
"6909",-0.819780524136836,NA,NA,0.154332099903414,-0.811660036561217,1.59138185824739,0.719800642801255,3.73385774451159,-4.27943967932654,NA,-0.948725868513488,NA,0.400293973673944,-0.725611724470839,10,-94.5231837862331,210.396060824,25.8477624761345,1.91360858776013e-08
"4432",-2.70499046479972,-0.203171921025168,4.66412167540483,0.687402333047041,-1.04143672703074,NA,NA,1.31536924227392,NA,-0.264159049270779,NA,NA,NA,-1.14901394558993,8,-96.762170527731,210.397068328189,25.8487699803238,1.91264484618955e-08
"4557",0.688842957755511,NA,NA,-0.12089321860923,-1.32087689674212,NA,NA,4.12795897990701,-4.69920708194526,-0.211115594593697,NA,NA,NA,-0.853031381891059,7,-97.8621870549747,210.39907290513,25.8507745572645,1.91072878469586e-08
"4554",0.626417736519717,0.0498834675911493,NA,NA,-1.31096018423086,NA,NA,4.14867925584056,-4.74240594248227,-0.227306847700204,NA,NA,NA,-0.865866591098164,7,-97.8663666665095,210.4074321282,25.8591337803342,1.90275934680627e-08
"6878",-0.445733415878894,0.40502267289918,NA,0.152634793429795,-0.626840142383011,1.61383135127501,NA,3.64653895784318,-4.31281571684489,NA,-1.15414287458644,NA,0.324917132538172,-0.778619242524643,10,-94.5297266407171,210.409146532968,25.8608481851025,1.90112899582793e-08
"6268",-3.51478753317163,-0.304623340395709,4.62313470238146,NA,-1.35470831282722,0.716723407640592,1.29204695022967,1.34194484521552,NA,NA,NA,NA,0.368861492255884,-0.971571026287808,9,-95.6562477742655,210.410056524141,25.8617581762752,1.90026418728272e-08
"4476",-3.21188745284238,-0.258348953882042,4.62226426612373,NA,-1.37610840419993,0.746488513291706,1.27176841343566,1.32323018111018,NA,-0.332522548589909,NA,NA,NA,-0.884939605348881,9,-95.6569131048747,210.411387185359,25.8630888374937,1.89900030385005e-08
"2136",-3.90105976043883,-0.273257134558923,4.29637558334321,0.889562331271643,NA,1.21326085636272,NA,0.696349292403827,NA,NA,NA,NA,-0.107003517008555,NA,7,-97.8695030437725,210.413704882726,25.8654065348603,1.89680092446847e-08
"4754",0.898078298376371,0.138274330827859,NA,NA,NA,2.21844982033968,NA,NA,-4.20494420681917,NA,-0.864374889074081,NA,NA,-0.539493011038318,6,-98.9638859623284,210.430765936633,25.8824675887674,1.8806890322272e-08
"6479",-2.86245939540953,NA,4.71088210449681,0.647128036687978,-1.06416914385117,NA,NA,1.31787570200852,NA,-0.405751248859403,NA,NA,0.392458369701153,-1.20263286832357,8,-96.7815701441041,210.435867560935,25.8875692130699,1.87589786107773e-08
"296",-3.75916560443447,-0.349558017208951,5.40944152957968,0.862202058187771,NA,NA,0.822649545509841,NA,NA,-0.304887894422668,NA,NA,NA,NA,6,-98.9668386279272,210.43667126783,25.8883729199649,1.87514417650061e-08
"6471",-3.56993792550011,NA,5.00741400126964,0.894149985793133,NA,NA,NA,1.01809738340008,NA,-0.37526140438778,NA,NA,0.460979803657527,-1.2026432252211,7,-97.8812625286019,210.437223852384,25.888925504519,1.87462616021154e-08
"5110",-1.24264510708111,0.356863099963998,NA,0.397216724993495,NA,1.81629615229225,0.376019623411741,3.7287576478661,-4.21028071766577,0.837684300925854,-1.69591717094027,NA,NA,-0.702631429733374,10,-94.5502332636357,210.450159778805,25.9018614309396,1.86254027483913e-08
"4302",0.618052737758812,0.0257127349724493,NA,-0.113561082686333,-1.31413810815085,NA,NA,4.13620439812047,-4.76457348357822,NA,NA,NA,NA,-0.873372357401071,7,-97.8901536721124,210.455006139406,25.9067077915401,1.85803246775714e-08
"2832",-2.39118584349212,0.229941548260107,4.7651154327907,0.56312022320447,-0.552210543974484,NA,NA,NA,NA,0.58646034040244,-1.79841855982178,NA,0.147863810637675,NA,8,-96.7931651778136,210.459057628354,25.910759280489,1.85427237852804e-08
"6858",0.213746722337183,0.317738599086171,NA,NA,-1.02812698396144,NA,NA,4.30781803037928,-4.19203846913924,NA,-1.18598411330143,NA,0.599327846891267,-0.863577691844991,8,-96.7975622096569,210.467851692041,25.9195533441755,1.84613698273813e-08
"372",-3.79186380078847,-0.328640616852609,4.39981798600485,NA,NA,1.16415808735059,0.797638159599872,0.807517117807341,NA,-0.34160404860561,NA,NA,NA,NA,7,-97.9009331207209,210.476565036623,25.9282666887571,1.83811146387239e-08
"2928",-3.74448650637979,0.194674740728963,4.51178097361113,0.445838613496594,-1.10008371911927,NA,1.52732168869943,2.08531084327161,NA,0.727080832440803,-2.10924672304579,NA,0.250481227366815,NA,10,-94.5653323419418,210.480357935417,25.9320595875519,1.8346288818084e-08
"7154",-1.16938238598907,0.36335861718877,NA,NA,NA,1.73464982626398,0.387119981107158,3.71730751866278,-4.20257077064135,0.787464930179528,-1.72491691028657,NA,0.431365803017977,-0.721006493575056,10,-94.5659454117448,210.481584075023,25.9332857271579,1.83350447094768e-08
"5097",-0.0436167039404361,NA,NA,NA,-1.18556389971016,NA,0.631890946337637,4.5054982433128,-4.09374245556455,0.60353415907388,-1.29581588211157,NA,NA,-0.730314733441517,8,-96.8050227382641,210.482772749255,25.93447440139,1.83241507495447e-08
"5089",-0.308771892805671,NA,NA,NA,NA,NA,0.163061661636644,4.28430994339735,-3.94146688865061,0.887091560216499,-1.64972807792484,NA,NA,-0.724059309813138,7,-97.9079043698737,210.490507534928,25.9422091870626,1.82534209183828e-08
"6439",-3.73536336273636,NA,5.65652259777819,0.997968661885491,NA,NA,0.6053599477601,NA,NA,-0.400876331164042,NA,NA,0.487615683636993,-1.15726316917214,7,-97.9110621479411,210.496823091063,25.9485247431973,1.81958715779962e-08
"4842",0.235883667909925,0.281174195141819,NA,NA,-1.2611399133793,NA,0.540516989173235,4.5299495409058,-4.25262357286026,NA,-1.19045858868281,NA,NA,-0.70525713106454,8,-96.8121444458491,210.497016164426,25.9487178165601,1.81941150937234e-08
"6944",-2.96529068183744,0.237725146807916,4.48213103937937,0.958702875559206,-0.251691458049812,1.12503891289612,NA,NA,NA,0.718571454995334,-1.82314935437722,NA,0.290833398716494,-1.03315014823597,10,-94.5761858811903,210.502065013914,25.9537666660488,1.81482433436299e-08
"5061",-0.282760963088832,NA,NA,0.131075393264394,NA,NA,NA,4.23691134458474,-3.92579031762622,0.866619275716981,-1.60072222688893,NA,NA,-0.758596267670004,7,-97.9140956897953,210.502890174771,25.9545918269058,1.81407572780234e-08
"4785",0.906388254548171,NA,NA,NA,NA,2.19411330750167,-0.0598777104662697,NA,-4.15176268045366,NA,-0.754803537032332,NA,NA,-0.556328102800384,6,-99.0017832524738,210.506560516924,25.9582621690582,1.81074964139886e-08
"2088",-3.95728269221668,-0.383857927566666,5.41124771747769,0.868296287485288,NA,NA,0.83429093317114,NA,NA,NA,NA,NA,0.129695362465551,NA,6,-99.0167892769645,210.536572565905,25.9882742180395,1.78378034497361e-08
"7126",-1.0720493064867,0.393442435167816,NA,0.325732404411352,NA,1.74917624916588,NA,3.61227570409388,-4.16329880681358,0.742036611968275,-1.62988249525769,NA,0.320632958092831,-0.789178780430222,10,-94.5935553692807,210.536803990095,25.9885056422297,1.78357395195399e-08
"5066",0.255960530714579,0.329221108541912,NA,NA,-0.997356627916393,NA,NA,4.41196634243398,-4.10040378596898,0.587607166499328,-1.46405263589589,NA,NA,-0.781574098647548,8,-96.834270232843,210.541267738413,25.9929693905477,1.77959767826182e-08
"359",-4.04961069436842,NA,5.15209215718387,0.795974439816919,NA,NA,0.692605944396371,0.957710543362641,NA,-0.440769007496159,NA,NA,NA,NA,6,-99.0192268676628,210.541447747302,25.9931493994362,1.77943751376967e-08
"2332",-2.4764558230572,-0.172729440255376,4.40818512871795,NA,-0.794962220135716,0.972821094265543,NA,NA,NA,-0.415743581164474,NA,NA,-0.00886473177796601,NA,7,-97.9336938198657,210.542086434912,25.9937880870465,1.77886935214723e-08
"6523",-3.37973289385255,NA,4.70487814912223,NA,-1.40431693110215,0.715855576611285,1.23669493941471,1.317743544246,NA,-0.492241729868676,NA,NA,0.417453254131173,-0.951609157986649,9,-95.7241641562424,210.545889288094,25.997590940229,1.77549017630426e-08
"2364",-3.21735506108348,-0.259108222033447,4.94349573862524,NA,-1.24339302066396,0.928867094415679,1.38151214350763,NA,NA,-0.452502900197059,NA,NA,0.126601047605615,NA,8,-96.8368022201687,210.546331713065,25.9980333651991,1.7750974591487e-08
"6881",-0.335927368042684,NA,NA,NA,NA,NA,0.166250883829021,4.12107943907698,-4.07115203673796,NA,-1.25562017748235,NA,0.773459010312025,-0.813541400797253,7,-97.9398098047843,210.554318404749,26.0060200568839,1.76802301584102e-08
"368",-3.64261875924137,-0.284151190689198,5.0011244140511,0.523644322026946,-1.5241964362619,NA,1.49613134212841,1.38079374350564,NA,-0.407729344077163,NA,NA,NA,NA,8,-96.8565955035777,210.585918279883,26.0376199320172,1.74030788778089e-08
"6853",-0.263563335587121,NA,NA,0.0548724720818974,NA,NA,NA,4.07739312391883,-4.0486428866261,NA,-1.21927286806589,NA,0.744755423772026,-0.836476230305518,7,-97.9568715289074,210.588441852995,26.04014350513,1.73811337547831e-08
"2328",-3.59416265015522,-0.246289004616921,4.51786326078664,0.911323673360735,NA,1.25752089653429,NA,NA,NA,-0.273336476275739,NA,NA,-0.0678916562397933,NA,7,-97.9577824548724,210.590263704926,26.04196535706,1.7365308037867e-08
"6256",-3.7728264399898,-0.320953995867022,5.09440212492517,0.715397797864187,-1.44596171591533,NA,1.3487845539481,1.42595348409892,NA,NA,NA,NA,0.419229163069202,-1.1128129358071,9,-95.7471732501906,210.591907475991,26.0436091281254,1.73510416059099e-08
"6408",-3.18016864752101,-0.278020775800517,5.27280541230126,0.952729828783015,NA,NA,NA,NA,NA,-0.269495383529947,NA,NA,0.450331387517344,-1.2039908102254,7,-97.9652503505283,210.605199496237,26.0569011483717,1.72361087532441e-08
"2164",-3.98077999946085,-0.364578965114497,4.40425981919941,NA,NA,1.1642560822973,0.80662235280271,0.803570141248808,NA,NA,NA,NA,0.0933549872863486,NA,7,-97.9713211836692,210.617341162519,26.0690428146536,1.71317881897653e-08
"6428",-2.30966971576484,-0.181866429572509,4.56790493330826,NA,-0.828434605783318,0.860130797331237,NA,NA,NA,-0.365339486917294,NA,NA,0.326500067460631,-1.03689001547359,8,-96.8731616214208,210.619050515569,26.0707521677034,1.71171523079335e-08
"2391",-3.86757573781354,NA,4.3835485616795,0.873834676417008,NA,1.22537066664696,NA,0.698459550607182,NA,-0.367291563533554,NA,NA,-0.0683188227319502,NA,7,-97.973124917392,210.620948629965,26.0726502820992,1.71009148576814e-08
"7113",0.0247724647784138,NA,NA,NA,-0.944793987707457,NA,NA,4.23508422683805,-4.02125194307024,0.509499040127949,-1.20457388813277,NA,0.559901846129159,-0.888660553833867,8,-96.8795165265229,210.631760325773,26.0834619779076,1.70087193349456e-08
"6960",-3.1373393150223,0.122118986396095,5.42369286738367,0.783140029663891,-0.937456297519528,NA,1.30311953071488,NA,NA,0.555250662948465,-1.68368319304897,NA,0.51695158632337,-1.01179604397233,10,-94.6461428799575,210.641979011449,26.0936806635832,1.6922037588583e-08
"3066",-1.0278651012136,0.370831226358137,NA,NA,-0.772477229329212,1.65556497493382,0.769076761773866,3.82465331221108,-4.29713661572909,0.574272592151479,-1.60441269879501,NA,0.152585104315257,NA,10,-94.6494580863971,210.648609424328,26.1003110764624,1.68660304295407e-08
"1022",-1.02314381172917,0.371122052709178,NA,0.0909416537059977,-0.762037948158087,1.68069110577148,0.753840148952041,3.82924989299667,-4.29538211779232,0.593701601209054,-1.59980680381851,NA,NA,NA,10,-94.6555489540025,210.660791159539,26.1124928116733,1.67636138905808e-08
"6992",-2.87097771747884,0.270881393366219,4.16390699577767,0.603042362461455,-0.63057004253095,NA,NA,1.95909641405119,NA,0.764214249074767,-2.00145093374777,NA,0.476622957617142,-1.11364586689523,10,-94.6646091749717,210.678911601477,26.1306132536118,1.66124178136984e-08
"4464",-3.45996471758759,-0.28026065081189,5.10567626951227,0.717066801954893,-1.47116183121787,NA,1.32586618992559,1.41534468983662,NA,-0.272536593001125,NA,NA,NA,-1.02546110089916,9,-95.7926885161926,210.682938007995,26.1346396601294,1.65790072823987e-08
"6297",0.938053614598056,NA,NA,NA,-0.557109518863995,2.08763172354709,NA,NA,-4.64039570231397,NA,NA,NA,0.438497501674555,-0.736020300506866,6,-99.0950042751585,210.693002562293,26.1447042144276,1.64957866930534e-08
"2497",-0.232826937241398,NA,NA,NA,NA,NA,NA,3.7532289431355,-4.88653816193673,-0.327651978782579,NA,NA,0.447942059888043,NA,5,-100.193501635223,210.744146127589,26.1958477797237,1.60793077703162e-08
"7133",-0.700592159984489,NA,NA,0.212407860042259,-0.491400706059441,1.58977553244543,NA,3.54657593697109,-4.0698760695858,0.557540504792551,-1.14804820380169,NA,0.274520059254408,-0.816280123798329,10,-94.6999213825553,210.749536016644,26.2012376687789,1.60360332652192e-08
"666",0.946270107671881,0.176056555439131,NA,NA,-0.417847490980867,2.14822552172448,NA,NA,-4.20084812883486,NA,-0.877834436529176,NA,NA,NA,6,-99.129922981049,210.762839974074,26.2145416262086,1.5929715915676e-08
"4253",0.918637692381287,NA,NA,0.30084068933407,-0.5264887838805,2.17141647220787,NA,NA,-4.62828264922518,NA,NA,NA,NA,-0.692923167981506,6,-99.1359515602011,210.774897132378,26.2265987845127,1.58339712545188e-08
"2896",-2.85928337658875,0.30940786337473,4.00508863879785,0.400211302857177,-0.620247427568506,NA,NA,1.95501086436761,NA,0.750386504589978,-2.11902132679818,NA,0.154891535351356,NA,9,-95.8410009494462,210.779562874502,26.2312645266366,1.57970756942089e-08
"2713",0.748731864871124,NA,NA,NA,-0.359806333573113,2.10236656957437,NA,NA,-4.1357564858113,NA,-0.788367056882015,NA,0.319378771663658,NA,6,-99.1393791636695,210.781752339315,26.2334539914496,1.57797915859813e-08
"4845",0.267586105799272,NA,NA,-0.124160948640612,-1.29354421194757,NA,0.60737349943363,4.44428607291112,-4.17258091932477,NA,-0.990050134960831,NA,NA,-0.699025699407674,8,-96.9552994166502,210.783326106028,26.2350277581621,1.57673796146447e-08
"7157",-1.4263141385118,NA,NA,0.371051149228162,NA,1.76516929516831,0.500602592500458,3.6109569786339,-4.10681781315244,0.778418118655298,-1.44568710279327,NA,0.372564246442914,-0.757494307301461,10,-94.7176299117923,210.784953075118,26.2366547272528,1.57545583106807e-08
"2160",-3.88025785263727,-0.330619587255323,5.01674447742394,0.546503940800007,-1.4987215598627,NA,1.5037626329557,1.37124609953273,NA,NA,NA,NA,0.0864436190836181,NA,8,-96.9569570344438,210.786641341615,26.2383429937493,1.57412649756617e-08
"921",0.784303274317317,NA,NA,NA,-0.342094304416407,2.12974264081789,NA,NA,-4.08644804539817,0.33071854071783,-0.918292732314069,NA,NA,NA,6,-99.1436628433469,210.79031969867,26.2420213508043,1.57123405858343e-08
"328",-3.45464752282493,-0.281686483532342,4.70467766134796,0.721355524438183,NA,NA,NA,1.0018154085352,NA,-0.317695172457051,NA,NA,NA,NA,6,-99.1459961288601,210.794986269696,26.2466879218308,1.56757219466499e-08
"6476",-2.42059266012141,-0.189441904516682,4.44959731357235,NA,-1.12695339630616,NA,NA,1.42964018545809,NA,-0.381686054126253,NA,NA,0.442084623962356,-1.1382319170766,8,-96.9613429355156,210.795413143759,26.247114795893,1.56723765241282e-08
"2151",-4.28818380367512,NA,5.18758193693136,0.812225632392817,NA,NA,0.683627241052349,0.949955837781209,NA,NA,NA,NA,0.0667726011810708,NA,6,-99.1462421992743,210.795478410525,26.2471800626593,1.56718650898057e-08
"2356",-3.60701174158917,-0.329944742148608,4.66674152035607,NA,NA,1.20387462955214,0.822456727920726,NA,NA,-0.361246345047021,NA,NA,0.155446266056997,NA,7,-98.0679937739316,210.810686343044,26.2623879951784,1.55531486862199e-08
"697",0.845048994371527,NA,NA,NA,-0.46779720825397,2.13875860563809,0.237325234302605,NA,-4.18277605114765,NA,-0.772967411887737,NA,NA,NA,6,-99.1557203600492,210.814434732075,26.266136384209,1.55240263592333e-08
"4814",0.567512742934229,0.326226440229675,NA,-0.151272312910976,-1.11778042655711,NA,NA,4.36353370024438,-4.18710222235131,NA,-1.16252099935176,NA,NA,-0.747748662874581,8,-96.9722161941122,210.817159660952,26.2688613130863,1.55028898275308e-08
"6861",0.290996000452163,NA,NA,-0.166804705165986,-1.04515591552197,NA,NA,4.18221571234094,-4.09314363120926,NA,-0.950444187790069,NA,0.620656910633848,-0.865387540532624,8,-96.9752448929063,210.82321705854,26.2749187106745,1.54560072762064e-08
"6511",-3.6227482055352,NA,5.16365706192193,0.665646217525745,-1.49276069652367,NA,1.28549751700781,1.40721230396713,NA,-0.457183742366865,NA,NA,0.469404130668433,-1.0966359184464,9,-95.863950173835,210.82546132328,26.2771629754143,1.54386733174489e-08
"6244",-3.51099713908251,-0.357197000098874,4.89993102242618,NA,NA,NA,0.568323118626488,1.11354527372529,NA,NA,NA,NA,0.513071848662319,-1.06664014441777,7,-98.0805483578339,210.835795510849,26.2874971629831,1.5359105987469e-08
"669",0.756775012440749,NA,NA,0.204091329097501,-0.349598287837969,2.15923215161971,NA,NA,-4.1416127150431,NA,-0.7595438121389,NA,NA,NA,6,-99.1667699522795,210.836533916535,26.2882355686696,1.53534364085448e-08
"2242",-0.321276240931835,-0.100262645488214,NA,NA,NA,NA,NA,3.72502860482796,-4.86789531537181,NA,NA,NA,0.404548879964174,NA,5,-100.240171442918,210.837485742979,26.2891873951131,1.53461312436088e-08
"2554",-0.588120002985742,0.0789499109972805,NA,NA,-1.05282421474795,1.66900362455759,0.665573986937852,3.47338707486912,-4.93452952363929,-0.345958988871349,NA,NA,0.0932379666572977,NA,9,-95.8702801403281,210.838121256266,26.2898229084005,1.5341255683113e-08
"510",-0.590911899168059,0.0795946278940648,NA,0.0619726608090438,-1.04441075538331,1.68571349744171,0.656466048919842,3.47659626969589,-4.93303735375782,-0.331937332190369,NA,NA,NA,NA,9,-95.8721333632317,210.841827702073,26.2935293542076,1.53128512447192e-08
"4806",0.0165321826016778,0.296201458987104,NA,0.101500769599646,NA,NA,NA,4.2612045188269,-4.13317798892412,NA,-1.41924311495621,NA,NA,-0.701746608355404,7,-98.0880411833025,210.850781161786,26.3024828139202,1.5244452960918e-08
"917",0.377806700824778,NA,NA,0.308821728138366,NA,2.23593689252744,NA,NA,-4.04984125414396,0.438059820319252,-1.03731582205483,NA,NA,NA,6,-99.1768462148583,210.856686441693,26.3083880938273,1.51995079658829e-08
"356",-3.46596010366613,-0.335956268288417,4.83164859823862,NA,NA,NA,0.694781966156131,1.0552194132787,NA,-0.358675004849804,NA,NA,NA,NA,6,-99.1784617513817,210.859917514739,26.3116191668739,1.5174972429991e-08
"2557",-0.654341679104257,NA,NA,0.0552456219683307,-1.02922662901097,1.6696630543393,0.691373303419296,3.45533666847557,-4.87970695311028,-0.310609308823753,NA,NA,0.090516037565448,NA,9,-95.8815435998752,210.86064817536,26.3123498274947,1.51694295651527e-08
"4505",1.18447558386745,NA,NA,NA,-0.595858209758538,2.12005295933892,NA,NA,-4.59966716122447,-0.157831593563867,NA,NA,NA,-0.649132156622061,6,-99.1790938635965,210.861181739169,26.3128833913036,1.516538317562e-08
"4834",0.0594848251864823,0.297290465775396,NA,NA,NA,NA,0.0194519273023826,4.26419097845519,-4.13133441952036,NA,-1.42937313633201,NA,NA,-0.687750556368768,7,-98.0950256116727,210.864750018526,26.3164516706607,1.51383501362861e-08
"2961",0.435151553478229,NA,NA,NA,NA,2.1704726042772,NA,NA,-4.05103738012496,0.385750383292709,-1.04908197092184,NA,0.335832352096384,NA,6,-99.1834447389643,210.869883489905,26.3215851420392,1.50995438168023e-08
"914",0.592110951292159,0.164799283167378,NA,NA,NA,2.22162113813103,NA,NA,-4.09877660455684,0.448304533679375,-1.17004293764332,NA,NA,NA,6,-99.188139610609,210.879273233194,26.3309748853287,1.50288195472798e-08
"2273",-0.297153657230475,NA,NA,NA,NA,NA,-0.040803372885989,3.75075557518947,-4.94216333947307,NA,NA,NA,0.391350856614982,NA,5,-100.265116062143,210.887374981429,26.3390766335631,1.49680628331465e-08
"2245",-0.325492190753104,NA,NA,0.0092296105910292,NA,NA,NA,3.76134146973573,-4.95369297154071,NA,NA,NA,0.396136814064968,NA,5,-100.266344635243,210.889832127628,26.3415337797626,1.49496847655059e-08
"6902",-1.08059623383,0.343979306763522,NA,0.331944034805913,NA,1.78706763026948,0.332111176293975,3.59584550789932,-4.32956654008188,NA,-1.29676979459699,NA,0.450313023664183,-0.737740410956936,10,-94.7702646130473,210.890222477628,26.3419241297628,1.49467672455024e-08
"4250",1.12268826997173,-0.0187729005387888,NA,NA,-0.582511885381133,2.12040513790356,NA,NA,-4.60836015824346,NA,NA,NA,NA,-0.661577867929375,6,-99.1948424641133,210.892678940203,26.3443805923373,1.4928420427703e-08
"4281",1.1168880841319,NA,NA,NA,-0.597253410155868,2.12469621440588,0.030121769825461,NA,-4.62926299448144,NA,NA,NA,NA,-0.658767969844702,6,-99.1951206848785,210.893235381733,26.3449370338677,1.49242676088754e-08
"2412",-3.36806643981004,-0.275421923754857,4.85057947941876,NA,-1.60116278918001,NA,1.49002655876252,1.46643819117278,NA,-0.479395550973261,NA,NA,0.220871521353109,NA,8,-97.0124202378326,210.897567748393,26.3492694005271,1.4891973898849e-08
"6645",-1.02153983656975,NA,NA,0.419237086693201,NA,1.86338535536267,0.195335883233294,3.25398596557918,-4.88708127529481,-0.105525669614689,NA,NA,0.35067686225944,-0.866382875442908,9,-95.9001778953247,210.897916766259,26.3496184183936,1.48893753431116e-08
"6390",-1.04812603207152,0.0273322583456727,NA,0.426482892342809,NA,1.87027688186922,0.183440657066131,3.2619177454985,-4.92698474205479,NA,NA,NA,0.332990581458212,-0.876773307842415,9,-95.905694119307,210.908949214224,26.3606508663582,1.4807468330171e-08
"2706",0.548909255054756,0.155723042037816,NA,NA,NA,2.19430300271544,NA,NA,-4.16178921973324,NA,-0.988828660382983,NA,0.385766629067105,NA,6,-99.2040755472308,210.911145106438,26.3628467585722,1.47912194497932e-08
"2120",-3.6218224535581,-0.312768387049788,4.7175614430997,0.733930552070968,NA,NA,NA,0.997326095884309,NA,NA,NA,NA,0.0565478963189879,NA,6,-99.208978853617,210.92095171921,26.3726533713446,1.47188710870521e-08
"336",-2.81074138069804,-0.189086607370298,4.4856428591398,0.462907096792033,-1.03239240384621,NA,NA,1.26373924123549,NA,-0.406640034256191,NA,NA,NA,NA,7,-98.1241781455328,210.923055086246,26.3747567383808,1.4703399629889e-08
"2709",0.395627515968294,NA,NA,0.248357548806491,NA,2.20571623996442,NA,NA,-4.11291732339756,NA,-0.864765020587739,NA,0.329690470324263,NA,6,-99.2123607569127,210.927715525801,26.3794171779359,1.46691773654583e-08
"7024",-3.67498727225946,0.17753518116896,4.60522455273758,0.622173037651136,-1.05934984626051,NA,1.37578560878751,2.0740200044079,NA,0.747154804920166,-2.00312162615039,NA,0.536892925126831,-0.992222409474577,11,-93.6499701097644,210.929569849158,26.381271501293,1.46555829694249e-08
"2814",-0.83471005481838,0.361434008847618,NA,0.0362608622751904,-0.849406573512978,1.65558578685942,0.744432396921897,3.76717862595437,-4.3854057572773,NA,-1.29689147680058,NA,0.190412729690445,NA,10,-94.7916625459458,210.933018343425,26.3847199955599,1.46303348957154e-08
"6614",-0.882190596569757,0.0628109006416454,NA,0.404490044401105,NA,1.84970758383303,NA,3.2236758416002,-4.88408126871982,-0.127478211497631,NA,NA,0.329472209507089,-0.883100069836819,9,-95.9184084107716,210.934377797153,26.3860794492874,1.46203936431119e-08
"662",0.532189809124829,0.153729149594642,NA,0.303235521520729,NA,2.2638419395007,NA,NA,-4.17016071325431,NA,-0.947643952377947,NA,NA,NA,6,-99.2210339330534,210.945061878083,26.3967635302174,1.45424991516611e-08
