"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"467",1.20414427258851,NA,-0.169311046409916,NA,NA,-1.77290686242371,NA,-0.249296251547404,1.63151361885222,-4.23165369994188,NA,NA,NA,NA,6,-94.3205403850584,201.138122190235,21.1165680825413,1.14913111502257e-06
"3218",-1.89394709117324,3.93084311767229,NA,NA,NA,-1.10730886551016,NA,NA,-0.122078572165297,NA,NA,-1.88326604045231,0.854709857749244,NA,6,-94.320790302966,201.13862202605,21.1170679183566,1.14884396246248e-06
"3407",1.1819829738085,NA,0.14399892402767,2.48401664303743,-2.34408566630188,NA,NA,-0.513128772197068,NA,-4.1435709456907,NA,-0.755077407948594,0.387048106885822,NA,8,-92.1385150200293,201.13930548916,21.1177513814667,1.14845143330229e-06
"1128",-2.64657956406999,4.28777605434282,0.142403095751583,2.15743739283228,NA,NA,-1.36104405754541,-0.339357135542158,NA,NA,NA,-1.79152134208444,NA,NA,7,-93.2364582733923,201.139583213451,21.1180291057576,1.14829196794444e-06
"1741",-1.66336808458485,NA,NA,2.4037484169445,-2.05971009899699,NA,NA,-1.20036601043081,3.02687414986096,NA,1.75819648733414,-2.43732968449415,NA,NA,7,-93.2382169477457,201.143100562158,21.1215464544644,1.14627427106612e-06
"2451",1.00833101920659,NA,-0.200862399214816,NA,NA,-1.78786588720584,NA,NA,1.64650065534073,-4.3743735265814,NA,NA,0.193210168618613,NA,6,-94.3235462479145,201.144133915947,21.1225798082536,1.14568217061089e-06
"3092",-1.91621343914172,3.86076742823447,-0.01205071087428,NA,NA,-1.10494189635251,NA,NA,NA,NA,NA,-1.88698292497792,0.847844135227444,NA,6,-94.3235684141807,201.14417824848,21.122624140786,1.14565677539637e-06
"682",-2.02058716863146,4.64784909705026,NA,NA,-2.27285501439466,NA,-0.0501989319140648,NA,0.0150731933605927,NA,-0.0842071847970043,NA,NA,NA,6,-94.3244956084973,201.146032637113,21.1244785294192,1.14459502124772e-06
"2539",0.76551335783336,NA,-0.0932349226325955,NA,-2.58562434660584,NA,0.608234094540305,-0.296349135735466,2.93237383809646,-4.3255312129617,NA,NA,-0.0481261963846614,NA,8,-92.1433676701983,201.149010789498,21.1274566818047,1.14289190040428e-06
"7081",0.773017005809068,NA,NA,NA,-2.61586649716847,NA,0.464422139870732,NA,3.00560319673624,-4.51475211814418,-0.0186953831362523,NA,-0.0101699875940202,-0.260096425968542,8,-92.1445829780428,201.151441405187,21.1298872974936,1.14150377858087e-06
"1202",-0.992101645499351,3.70807273535813,NA,NA,NA,-1.11415437556226,-0.950229444016825,NA,-0.14420051750205,NA,NA,-1.64455058864257,NA,NA,6,-94.3284559173565,201.153953254831,21.1323991471376,1.14007103554802e-06
"1076",-1.02555119351419,3.62795621874927,-0.00247564858895446,NA,NA,-1.1113142106104,-0.941787166521769,NA,NA,NA,NA,-1.65960037237554,NA,NA,6,-94.3326842073229,201.162409834764,21.1408557270704,1.13526066162219e-06
"4499",1.13610314113624,NA,-0.198677547524758,NA,NA,-1.7989272933921,NA,NA,1.67230901622858,-4.35195721731866,NA,NA,NA,-0.105635346047323,6,-94.333412123677,201.163865667472,21.1423115597787,1.13443458751326e-06
"38",-3.41327321489803,4.71181216853235,NA,1.82992599361779,NA,NA,-1.82877824780318,NA,NA,NA,NA,NA,NA,NA,4,-96.4652559563195,201.164430041294,21.1428759336004,1.13411451008445e-06
"1192",-2.75310267843997,4.57595676565199,0.110906224187227,2.18612003053349,NA,NA,-1.45267246546682,NA,-0.375268207370901,NA,NA,-1.86484786741574,NA,NA,7,-93.2501284365628,201.166923539792,21.1453694320985,1.132701434729e-06
"3049",0.796808756957361,NA,NA,NA,-2.59147536748406,NA,0.630785066045384,-0.423667719061228,2.91971715895181,-4.34424556411494,0.118825912744236,NA,-0.0672579063550803,NA,8,-92.1528301143937,201.167935677889,21.1463815701955,1.13212835461298e-06
"2762",-1.30062318712482,4.32673145829993,NA,NA,-2.01617445919664,NA,NA,-1.49751305380172,-0.133736662970014,NA,0.437618010570433,NA,0.241269816869982,NA,7,-93.2507330369838,201.168132740634,21.1465786329406,1.13201680994772e-06
"5399",1.30239224865755,NA,0.0611829579806421,1.7615456906152,NA,-1.97015976652097,NA,NA,NA,-3.96369638886066,NA,-1.19590321644811,NA,0.0972502851888315,7,-93.2533011420706,201.173268950808,21.1517148431141,1.12911340154444e-06
"1491",0.93784389328601,NA,0.112565381179694,NA,NA,-1.77459993026257,NA,0.416980291926409,2.04105631000669,-3.91703867086223,NA,-1.3648341483434,NA,NA,7,-93.2552130285199,201.177092723706,21.1555386160127,1.12695672724742e-06
"7569",0.928294021298484,NA,NA,NA,NA,-1.70652869050089,NA,NA,1.90927691559439,-3.70983595531206,NA,-1.18232216381578,0.392268834379461,-0.0790827585101152,7,-93.2554710289847,201.177608724636,21.1560546169424,1.12666600939219e-06
"3437",1.18342419830956,NA,NA,2.45760604405795,-2.26648315136237,NA,-0.209202901707252,-0.415690452343312,NA,-4.11410089956655,NA,-0.676586355278096,0.365479447300717,NA,8,-92.1581800445466,201.178635538195,21.1570814305013,1.12608771988641e-06
"4068",-1.67862083094125,4.67980567749771,0.0933387738689568,NA,NA,NA,-0.662376601884246,0.455116615010823,-0.292678238828572,-3.77899694542527,0.994384713098028,-1.42619641712424,0.835991777944472,NA,10,-89.9229099130979,201.179153159529,21.1575990518355,1.12579631408351e-06
"5461",1.30426384673041,NA,NA,1.75647347222937,NA,-1.9593753922821,NA,-0.0475874761110758,NA,-3.9298355485893,NA,-1.13929184157413,NA,0.0985712688917086,7,-93.2590686151448,201.184803896956,21.1632497892625,1.12262001362284e-06
"1367",1.36143170732977,NA,0.0648367591012314,1.75164481416477,NA,-1.96868534878127,NA,-0.0588253592012329,NA,-3.93578542996352,NA,-1.167945094053,NA,NA,7,-93.2628875415548,201.192441749776,21.1708876420826,1.11834098625021e-06
"7238",-3.61064660316506,4.6499247121412,NA,1.94042195734981,NA,NA,NA,-0.542093559329593,NA,NA,NA,-1.8870594627333,1.15347084358978,-0.293318772322766,7,-93.2637180102211,201.194102687109,21.1725485794152,1.11741262464385e-06
"5067",0.962016994624222,NA,-0.106813316506991,NA,-2.40807655103261,NA,NA,-0.198679711173478,2.82867665699546,-4.24823415429163,0.103630171426082,NA,NA,-0.288388345022069,8,-92.1671245180464,201.196524485195,21.174970377501,1.11606036965351e-06
"2513",1.16276478176439,NA,NA,NA,NA,-1.77027470884821,NA,-0.3631110647547,1.6303518256259,-4.30171751178067,NA,NA,0.208417038992683,NA,6,-94.3506793170957,201.19840005431,21.176845946616,1.11501423607423e-06
"7501",1.16072256408691,NA,NA,2.44254357562016,-2.32921817866225,NA,NA,-0.46003453070214,NA,-4.12469113610055,NA,-0.663013290603354,0.375282692973244,-0.0194932539006833,8,-92.1720954293829,201.206466307868,21.1849122001739,1.11052629859365e-06
"6603",0.977266006074231,NA,-0.100257839973216,NA,-2.42312954667742,NA,NA,-0.1501112747087,2.8462972774532,-4.26103553170193,NA,NA,-0.00551175252599529,-0.283935537127726,8,-92.1723955331005,201.207066515303,21.1855124076091,1.1101930755262e-06
"5585",0.930711017489495,NA,NA,NA,NA,-1.7704615582436,NA,0.444872746664222,2.01415993469668,-3.89421419406557,NA,-1.29133765649138,NA,-0.0388854181464823,7,-93.274713156012,201.216092978691,21.1945388709969,1.10519380686624e-06
"2987",0.659075118820847,NA,-0.138166863755045,NA,-2.58977148896406,NA,0.542114887274285,NA,2.96942960680098,-4.46823240088681,0.0191535047716444,NA,-0.0673425690811481,NA,8,-92.1774203254747,201.217116100051,21.1955619923575,1.10462857775735e-06
"919",0.261314956442395,NA,-0.237037131085641,1.51111651629542,NA,-1.81494555430723,NA,NA,1.53969696115717,-4.66946280474221,0.455747742029118,NA,NA,NA,7,-93.2755681897784,201.217803046223,21.1962489385298,1.10424923272183e-06
"5768",-4.16676838863963,4.78718829303469,0.16789885423271,2.36164906971525,NA,NA,NA,NA,0.0156603338744602,NA,2.1766804080886,-3.08711223751217,NA,-0.126713688074049,8,-92.1788609707281,201.219997390558,21.1984432828642,1.1030383455953e-06
"7051",0.903947844627982,NA,-0.127908837152788,NA,-2.43481340277266,NA,NA,NA,2.87315590458665,-4.34020081698957,0.04118902910418,NA,-0.0160674871817747,-0.293556860568509,8,-92.1805265880543,201.22332862521,21.2017745175168,1.10120263503541e-06
"4561",1.28841201930077,NA,NA,NA,NA,-1.78400973099789,NA,-0.343602017349847,1.65951580792886,-4.28924533711501,NA,NA,NA,-0.101766357438813,6,-94.3650677800176,201.227176980153,21.2056228724597,1.0990857630054e-06
"2282",-1.39820291665038,4.29334755203434,NA,NA,-2.20841718699514,NA,0.453858440493724,-1.41441432989677,0.0311284752845014,NA,NA,NA,0.328453411889419,NA,7,-93.2809221685201,201.228511003707,21.2069568960131,1.09835290429775e-06
"7113",1.02036523159479,NA,NA,NA,-2.42677888068204,NA,NA,-0.260246707789304,2.83454344461378,-4.28316623448147,0.0813233249769283,NA,-0.0205520911381672,-0.285815057710331,8,-92.1879267418972,201.238128932896,21.2165748252026,1.09308364406621e-06
"5911",0.745607158375932,NA,0.115270954732533,2.10385099479666,NA,-1.99360157941719,NA,NA,NA,-3.84088905399104,1.58114384810704,-2.00983754366329,NA,0.0478312030762364,8,-92.1893571786646,201.240989806431,21.2194356987373,1.09152117480509e-06
"7770",-1.27624036831824,4.06044309687899,NA,NA,-1.53345499668305,-0.703975321603164,NA,-0.542018797754896,NA,NA,1.24531629377336,-1.75233185432849,0.457455950444711,-0.501485913278454,9,-91.0813180419878,201.246973433373,21.2254193256795,1.08826042725676e-06
"5009",1.0867637992451,NA,NA,NA,NA,-1.83210251763849,NA,NA,1.70980965537643,-4.55246817436853,0.244503450141555,NA,NA,-0.136751114198495,6,-94.3805482857407,201.2581379916,21.236583883906,1.0822023783954e-06
"3375",1.08001926292669,NA,0.107977440833045,2.46500575319827,-2.25364752736629,NA,-0.3153397292462,NA,NA,-4.26556083298196,NA,-0.893052554164178,0.378595372417387,NA,8,-92.2000795102373,201.262434469576,21.2408803618827,1.07988004441016e-06
"6545",1.05300087717206,NA,NA,NA,NA,-1.81290424329833,NA,NA,1.6945105321377,-4.51249441639838,NA,NA,0.23513175460682,-0.147440612850138,6,-94.3856451238953,201.268331667909,21.2467775602152,1.07670060076759e-06
"2961",0.98056824609992,NA,NA,NA,NA,-1.8222609963239,NA,NA,1.68408158604492,-4.5673064827586,0.194756174862752,NA,0.161569424307852,NA,6,-94.3866823439031,201.270406107925,21.2488520002309,1.07558440433269e-06
"8052",-0.910216238490858,3.98364864050337,0.142651247264913,NA,NA,-1.16276917301819,-0.555869838692698,0.661266869633985,NA,-3.8078256507442,1.01037365407731,-1.51868331111741,0.713857791160996,-0.309931310519601,11,-88.8307217510318,201.271199599625,21.2496454919308,1.07515775532519e-06
"8178",-0.840141001630117,4.20235060853439,NA,NA,NA,-1.1538968088235,-0.582198954058108,0.686526846262064,-0.394356388144903,-3.8164542224799,0.959448570773944,-1.35233759857638,0.727150443176967,-0.326160706133585,11,-88.8310399831373,201.271836063836,21.2502819561418,1.07481566004471e-06
"1391",1.42047580202693,NA,0.128315060450625,2.47866043084762,-2.32610980999024,NA,-0.224866823686714,-0.462369162589222,NA,-4.11676804918081,NA,-0.707325466705352,NA,NA,8,-92.2073384515607,201.276952352223,21.2553982445295,1.07206964045908e-06
"2517",0.477072624354707,NA,NA,1.53897599960189,NA,-1.75158934276611,NA,-0.527912449789932,1.47933174597,-4.43512662298468,NA,NA,0.296960340551622,NA,7,-93.3054393881636,201.277545442994,21.2559913353002,1.07175177028822e-06
"3270",-3.55280500905539,4.83763220819158,NA,2.01058492312151,NA,NA,NA,-0.615437400102065,-0.482073215551614,NA,NA,-1.83199614111438,1.08602940172256,NA,7,-93.3100496342864,201.286765935239,21.2652118275457,1.06682210306571e-06
"7469",1.09511077269371,NA,NA,2.43224099295291,-2.24397938379196,NA,-0.325990575080396,NA,NA,-4.23817039063404,NA,-0.802134039116093,0.381095672671482,-0.0623379911260698,8,-92.2156174796444,201.293510408391,21.2719563006969,1.06323058567679e-06
"1865",2.17664957616087,NA,NA,NA,-1.94832027316917,NA,NA,-0.524784652383632,NA,-3.7350933631989,0.765288793355964,-0.850824656853987,NA,NA,6,-94.3990339594152,201.295109338949,21.2735552312551,1.06238090942847e-06
"5523",1.11681451074141,NA,0.132402925938779,NA,NA,-1.73897365287588,NA,NA,1.96538047497218,-3.76060888769107,NA,-1.23402186032487,NA,-0.0299667939194059,7,-93.3142282689074,201.295123204481,21.2735690967877,1.06237354421543e-06
"385",-0.0256837630871199,NA,NA,NA,NA,NA,NA,NA,2.39344211903677,-4.60155215403353,NA,NA,NA,NA,3,-97.5779512831154,201.295437449952,21.2738833422581,1.06220663429136e-06
"3144",-3.64970687790657,4.59116158428011,0.151789173584811,2.01596950455259,NA,NA,NA,-0.612960872689117,NA,NA,NA,-1.99964914036588,1.09214938412239,NA,7,-93.3165469684916,201.29976060365,21.2782064959561,1.05991307276961e-06
"6075",1.05476739760861,NA,0.242008564185457,NA,-2.02719796913586,-1.32232830222046,0.72556037863656,NA,2.66877292941931,-3.985488356088,0.806601055311622,-1.37615501157873,NA,-0.153272494283662,10,-89.983267391205,201.299868115743,21.2783140080497,1.05985609756424e-06
"5354",-1.31251962946444,4.04819200368995,NA,NA,-2.11255720280168,NA,0.219827705713755,-0.476618302489622,0.656500267721265,NA,NA,-1.17264494755314,NA,-0.431215284321703,8,-92.2200022943053,201.302280037712,21.2807259300187,1.05857872284828e-06
"5455",1.37765598202544,NA,0.129235554779724,2.47002882831802,-2.38830141430746,NA,NA,-0.514335077261771,NA,-4.12787018257054,NA,-0.699927501699795,NA,0.0330674821627661,8,-92.2227582215232,201.307791892148,21.2862377844546,1.05566537326728e-06
"471",0.5847671957583,NA,-0.134002144737776,1.50010968712388,NA,-1.75942563117534,NA,-0.427328520668049,1.4965347573068,-4.36865797640738,NA,NA,NA,NA,7,-93.3238706796445,201.314408025956,21.2928539182619,1.05217893145546e-06
"2043",0.940320735365555,NA,0.232451504399141,NA,-2.02159630372553,-1.33971336974853,0.731037484831436,0.197131013769568,2.69089874354595,-4.07976643619114,0.758533661328286,-1.43131256136944,NA,NA,10,-89.9963303253435,201.32599398402,21.3044398763267,1.04610130175431e-06
"7439",1.02505275453968,NA,0.103155938968479,2.43702187642209,-2.34848729958977,NA,NA,NA,NA,-4.30551541092486,NA,-0.889481321615887,0.393457171950507,-0.0310279138640856,8,-92.2332712146145,201.328817878331,21.3072637706371,1.04462530425766e-06
"4027",1.067445389535,NA,0.241753185918397,NA,-2.04377874075502,-1.33409244290032,0.757728861498168,NA,2.67043879153511,-4.00704930579672,0.814106798560974,-1.38179752737777,-0.133277540084141,NA,10,-89.9986367707317,201.330606874797,21.3090527671029,1.04369130656087e-06
"5784",-3.27492002245603,4.18610763962369,0.171603280431528,2.3046081013499,NA,-1.11557243944998,NA,NA,-0.0629269401436584,NA,2.17472667761322,-3.06793199275177,NA,-0.176704406694877,9,-91.1232991771043,201.330935703606,21.3093815959126,1.04351972278171e-06
"5485",1.38504155843179,NA,NA,2.44539439950583,-2.30819119235569,NA,-0.223647380151176,-0.417192056357717,NA,-4.10043234204155,NA,-0.630234976245698,NA,0.00569013917782477,8,-92.2344398341707,201.331155117443,21.3096010097495,1.04340524772801e-06
"5435",2.85345846194396,NA,0.110570749391717,NA,-1.75764323812354,-1.68297830434782,0.175521382030404,NA,NA,-4.04909135080722,NA,-0.692271164333286,NA,-0.124208137156296,8,-92.2345735791777,201.331422607457,21.3098684997634,1.04326570681757e-06
"5324",-1.25443495123464,4.05463254158046,0.00221211159263781,NA,-2.04191865699059,NA,NA,-0.421762129117487,0.614314186374726,NA,NA,-1.18014061579572,NA,-0.451601129559498,8,-92.2353127911352,201.332901031372,21.3113469236785,1.04249479730005e-06
"582",-3.0031519619287,4.38852604915297,NA,1.85030530686312,NA,NA,NA,-2.32524883623768,NA,NA,1.04096274541182,NA,NA,NA,5,-95.4927833680424,201.338507912555,21.3169538048617,1.03957631787206e-06
"5778",-1.76459784953232,3.77668068451137,NA,NA,NA,-1.21051546275033,NA,NA,0.123525664406449,NA,1.69293684063067,-2.49920318651447,NA,-0.3058753114359,7,-93.337691863365,201.342050393397,21.3204962857029,1.03773660804274e-06
"5467",2.85635961950767,NA,0.106433379045522,NA,-1.70701458786509,-1.68642581701313,NA,0.120414049089862,NA,-4.060946299474,NA,-0.721554281139803,NA,-0.143074078083001,8,-92.2400784865733,201.342432422248,21.3208783145547,1.0375384043108e-06
"5652",-1.73697911621881,3.84899421870116,0.0325621826945118,NA,NA,-1.21475952090326,NA,NA,NA,NA,1.69382636090288,-2.51072741149544,NA,-0.305083985848369,7,-93.3389778009402,201.344622268547,21.3230681608534,1.03640300119656e-06
"7451",2.86488955852609,NA,0.115025195595313,NA,-1.69798830989134,-1.66949000672857,NA,NA,NA,-4.01700470223259,NA,-0.695952371569707,0.0514532589563409,-0.146360048175473,8,-92.2437954069718,201.349866263045,21.3283121553517,1.03368911483454e-06
"7834",-1.64376067451415,3.90731037468728,NA,NA,-1.5942110341838,-0.723402906999195,NA,NA,0.507445460502905,NA,1.17783847271501,-1.99315130706401,0.461265009429747,-0.526487899233845,9,-91.1359979305039,201.356333210405,21.3347791027116,1.0303521062606e-06
"7302",-3.90092975668506,5.03934761602005,NA,1.96611412954985,NA,NA,NA,NA,-0.396445449658268,NA,NA,-2.08533709236133,1.21028783434785,-0.318857997868715,7,-93.3461362447309,201.358939156128,21.3373850484347,1.02901045968267e-06
"1403",2.77657137807909,NA,0.106030837025162,NA,-1.74914592121016,-1.68858491355231,0.196820924879842,0.0697152968858351,NA,-4.08342952583102,NA,-0.728854855517102,NA,NA,8,-92.2494668149661,201.361209079034,21.3396549713404,1.02784323497919e-06
"5497",2.78636663088225,NA,NA,NA,-1.73933610913608,-1.67700800308125,0.158988535438567,0.116866073201866,NA,-4.0599512129488,NA,-0.651514255245523,NA,-0.128466447965674,8,-92.2505941829185,201.363463814939,21.3419097072451,1.02668513038366e-06
"3387",2.77718756338725,NA,0.110643432255108,NA,-1.74883693100035,-1.67979472349674,0.21423352929894,NA,NA,-4.06086098783755,NA,-0.714543114075416,0.0301747085732996,NA,8,-92.2506137486541,201.36350294641,21.3419488387163,1.02666504273039e-06
"8132",-1.90814941726896,4.77889885020378,0.0954955215677459,NA,NA,NA,NA,0.268640657871581,-0.265141109144656,-3.76147081053074,1.10282946925516,-1.47680307672565,0.974268342038259,-0.273500336405097,10,-90.0159741106669,201.365281554667,21.3437274469734,1.025752431124e-06
"3019",0.930468614481664,NA,-0.105949036226018,NA,-2.38351187842042,NA,NA,-0.231633697881931,2.7859026652504,-4.26108364075798,0.0920231970749147,NA,-0.0873346718111943,NA,8,-92.2534912695352,201.369257988172,21.3477038804785,1.02371503901619e-06
"5850",-1.10218223944273,3.73725059489262,NA,NA,-1.63270848306569,-0.737286334081699,NA,-0.531963847420945,0.474086326370176,NA,1.29500541188261,-1.76820775040197,NA,-0.443695769589654,9,-91.1428053275233,201.369948004444,21.3483938967505,1.02336190991851e-06
"7481",2.78423442274456,NA,NA,NA,-1.73795479555881,-1.66095005624007,0.188973543640376,NA,NA,-4.02014949776609,NA,-0.622262757252323,0.0517987079072808,-0.129151422485145,8,-92.2538398414467,201.369955131995,21.3484010243015,1.0233582628929e-06
"2455",0.296082141072002,NA,-0.18745686628751,1.46943060008409,NA,-1.7928252938924,NA,NA,1.52819974591908,-4.61079765734388,NA,NA,0.271038173878028,NA,7,-93.352447598617,201.371561863901,21.350007756207,1.02253646185471e-06
"7176",-3.97642451322691,4.82843451764743,0.115653356520998,1.96981186895296,NA,NA,NA,NA,NA,NA,NA,-2.21725258185928,1.21316490004213,-0.313979028956059,7,-93.3541262724688,201.374919211604,21.3533651039105,1.02082139655411e-06
"7513",2.7863423848427,NA,NA,NA,-1.68561347976906,-1.66818534246295,NA,0.152156971834146,NA,-4.04357510328479,NA,-0.662531145593951,0.0449521566142182,-0.14920423575153,8,-92.257824014055,201.377923477212,21.3563693695182,1.01928913836327e-06
"3306",-1.78841621705209,4.08611744492201,NA,NA,-1.99911360003641,NA,0.396033967040578,-0.541579619804967,0.564869418021226,NA,NA,-1.27678288434149,0.528189755881677,NA,8,-92.2586137499461,201.379502948994,21.3579488413003,1.0184844869202e-06
"885",1.49956580084345,NA,NA,1.93960708851506,NA,-1.83974960972799,-1.0558852436541,-0.773357782401068,NA,-4.219411030768,0.628321662775762,NA,NA,NA,7,-93.3578598490479,201.382386364762,21.3608322570688,1.01701718776799e-06
"4565",0.625652266066936,NA,NA,1.5138109429588,NA,-1.76393899483342,NA,-0.510108239479611,1.51180878272612,-4.41648133018885,NA,NA,NA,-0.0177980162654221,7,-93.3582088975671,201.383084461801,21.3615303541072,1.01666226137144e-06
"3419",2.79088127951592,NA,0.107644954049682,NA,-1.68678345530582,-1.68057047860814,NA,0.110774197280205,NA,-4.06371196358206,NA,-0.741553913885188,0.0163604831056908,NA,8,-92.2623981819462,201.387071812994,21.3655177053004,1.01463738577417e-06
"6668",-2.04655819677855,4.69496263375631,-0.466687431015786,NA,-2.18768462714516,NA,NA,NA,NA,NA,0.0930985904054578,NA,0.450420344811175,-0.6580204406903,7,-93.3609957215161,201.388658109699,21.3671040020051,1.01383294686528e-06
"2965",0.207293668672691,NA,NA,1.52105676579933,NA,-1.82864970838402,NA,NA,1.56393142086572,-4.83498019714271,0.331649223177054,NA,0.222121093941976,NA,7,-93.361652787599,201.389972241865,21.368418134171,1.01316701042822e-06
"6188",-1.99689242684144,4.68139284750662,-0.454631682070513,NA,-2.17693711464674,NA,-0.0421713945112679,NA,NA,NA,NA,NA,0.463604173772928,-0.658205430670555,7,-93.3653171072693,201.397300881205,21.3757467735115,1.00946123633964e-06
"3449",2.71741401476337,NA,NA,NA,-1.73246872912208,-1.67289851979594,0.202050271640759,0.0995497811952983,NA,-4.06622790219679,NA,-0.66789282490512,0.0222174736140023,NA,8,-92.2678956024884,201.398066654079,21.3765125463849,1.00907480130893e-06
"6284",-2.01748168878908,4.67556197980931,-0.456524266486991,NA,-2.19297248081957,NA,NA,NA,0.0226729571590051,NA,NA,NA,0.463377363438041,-0.655526370858244,7,-93.365837125972,201.398340918611,21.3767868109171,1.00893643408233e-06
"5754",-1.04147831968506,3.98968871135352,NA,NA,-1.67705354357642,-0.7545410447129,0.280041018935301,-0.665057804371969,NA,NA,1.31751665693119,-1.6957570059623,NA,-0.410587956131938,9,-91.160126086558,201.404589522514,21.3830354148198,1.005789131135e-06
"3849",1.90574429683752,NA,NA,NA,-1.94461558210846,NA,NA,NA,NA,-3.94905264816363,0.623123661001927,-0.989738731156825,0.26796773507158,NA,6,-94.4577881468816,201.412617713882,21.3910636061878,1.00175988961546e-06
"4084",-0.88753189499931,4.10612233067706,0.137681749334789,NA,NA,-1.17836787935622,-0.483886971569993,0.619535858065053,-0.309113067634328,-3.86439261455299,0.987574253604716,-1.47890022477548,0.656480957113394,NA,11,-88.9065845112081,201.422925119977,21.4013710122835,9.96610397493589e-07
"1229",-1.17242381942799,NA,NA,2.08771913951159,-2.30734292964869,NA,NA,-0.867131549644212,3.0382853426064,NA,NA,-1.67737855980759,NA,NA,6,-94.462988766882,201.423018953882,21.4014648461886,9.96563640667691e-07
"7752",-4.12402996421079,4.73020590823523,0.298834759193952,2.47540521061737,NA,NA,NA,-1.05859456773004,NA,NA,2.26201555467754,-2.9186217402962,0.984608751812776,-0.247432067124013,9,-91.1698853503694,201.424108050136,21.4025539424427,9.96021111533723e-07
"5423",1.29603673106508,NA,0.0931850748169531,2.44663442509665,-2.29686596767579,NA,-0.3348135732653,NA,NA,-4.24775078082328,NA,-0.829993334242912,NA,-0.012855901052084,8,-92.2814813568811,201.425238162864,21.4036840551703,9.95458462445327e-07
"5724",-0.954076439054247,3.97153677531675,0.0937368222026644,NA,-1.59427933090278,-0.765921726095515,NA,-0.610797505599251,NA,NA,1.31357159496157,-1.77296703459748,NA,-0.432865349535175,9,-91.1712266688917,201.426790687181,21.4052365794874,9.946860255561e-07
"421",-0.173281418167555,NA,NA,1.71069683136583,NA,NA,-1.54453287559912,NA,2.04007083912236,-4.49200963623918,NA,NA,NA,NA,5,-95.5375626691857,201.428066514842,21.4065124071483,9.94051703926228e-07
"6137",0.941248822664035,NA,NA,NA,-2.01612058791,-1.31159310592814,0.670481927267896,0.287736378495027,2.66985673618626,-4.03217465186751,0.722896351241581,-1.25101736615124,NA,-0.168602175663884,10,-90.0497682905824,201.432869914498,21.4113158068045,9.91667154751678e-07
"5013",0.328906627664027,NA,NA,1.502406214299,NA,-1.83806177496955,NA,NA,1.59233522443478,-4.81679199279448,0.379962001291773,NA,NA,-0.0759465558857164,7,-93.3839915106523,201.434649687971,21.4130955802775,9.90785075836985e-07
"5736",-3.23653778396158,4.4620340475086,0.26395344862007,2.56843329533517,NA,NA,-1.15795899083981,-0.795647230257755,NA,NA,2.22667899690374,-2.70430991974932,NA,-0.23926542026261,9,-91.1767856374981,201.437908624394,21.4163545167002,9.89171937687241e-07
"7708",-1.54948103250098,4.17631304347337,0.0648849518637054,NA,-1.55074735773084,-0.751881351287269,NA,NA,NA,NA,1.1756609560834,-1.9985848598714,0.496671972073747,-0.52437753516617,9,-91.1779072123912,201.44015177418,21.4185976664864,9.88063129199081e-07
"3409",1.95428403000204,NA,NA,NA,NA,-1.98874561763232,NA,0.0961042455840638,NA,-3.82127071039806,NA,-1.07624566592093,0.44115776302511,NA,6,-94.4720971939265,201.441235807971,21.4196817002776,9.87527727400632e-07
"7441",1.99684394786917,NA,NA,NA,NA,-1.97911214850712,NA,NA,NA,-3.7813762532445,NA,-1.04070858188173,0.451699721145983,-0.0539790640131423,6,-94.4722281837889,201.441497787696,21.4199436800024,9.87398379751333e-07
"7738",-1.60084784644862,4.18867409501559,NA,NA,-1.58674567062279,-0.745663774490139,0.117655600523118,NA,NA,NA,1.16913465487302,-1.95116877352598,0.498058123242414,-0.517574654987367,9,-91.1797266816969,201.443790712791,21.4222366050977,9.86267013147976e-07
"3347",1.98876922172752,NA,0.0289166376749816,NA,NA,-1.98120943769851,NA,NA,NA,-3.79308557188045,NA,-1.06501615754784,0.443506298143618,NA,6,-94.4740120093012,201.445065438721,21.423511331027,9.85638603364357e-07
"8116",-0.609253050197514,4.08420743144299,0.166519321963472,NA,NA,-1.13128853890153,-0.443505107589344,NA,-0.394097518535517,-3.59280853780241,1.12315731373577,-1.34679669134419,0.71741016845658,-0.304771593597114,11,-88.9231641996455,201.456084496852,21.4345303891583,9.80223130881276e-07
"4503",0.44424420171171,NA,-0.188636080559369,1.44672298293996,NA,-1.80260647408769,NA,NA,1.55593541343232,-4.58102926032559,NA,NA,NA,-0.0328467377133625,7,-93.3957061879832,201.458079042633,21.4365249349394,9.79246068206174e-07
"5292",-1.54778524966236,4.11188944624737,-0.0253220557057859,NA,-2.09329698488557,NA,0.0902362231237843,NA,0.71755297928295,NA,NA,-1.34432101246111,NA,-0.463085628903515,8,-92.298250979622,201.458777408346,21.437223300652,9.7890419195921e-07
"5228",-1.14873000049926,4.38403026381779,-0.0183415066423584,NA,-2.03858530896592,NA,0.147504584654087,-0.519638949633393,NA,NA,NA,-1.07423319890914,NA,-0.43113241849734,8,-92.2991646508253,201.460604750752,21.4390506430586,9.78010203856005e-07
