"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"7613",-3.91984533491242,NA,NA,1.73935182434858,-2.48140704954206,-0.76114845544583,-0.144683077328414,NA,2.06502138770327,0.517191757101816,NA,5.32536079654088,0.349444070532007,-0.486442091873586,10,-88.7955991317689,198.924531596871,15.9008753491149,9.58201719408659e-06
"3589",-3.76035793626317,NA,NA,1.50665459206345,NA,NA,NA,NA,NA,NA,-1.8228495461225,5.01196433642602,1.06008583612519,NA,5,-94.2863241422376,198.925589460946,15.9019332131896,9.57695029835016e-06
"7946",-2.50355389577227,-0.0323819682275139,NA,NA,-1.88067239073508,NA,NA,NA,NA,1.39713250596444,-1.59161589728373,5.38060775739471,0.70903462703835,-0.361433586037256,8,-91.0318455360677,198.925966521237,15.902310273481,9.57514492470401e-06
"7316",-2.07039529194696,-0.0383846405325301,-2.41773237729845,NA,NA,-1.46439396437013,NA,NA,1.60338102474642,NA,NA,4.19443729088417,0.847832407440514,-0.167867506726013,8,-91.033090201445,198.928455851992,15.9047996042356,9.56323448712561e-06
"1714",-2.0331548200275,0.0106416641086144,NA,NA,NA,-1.23258666589784,-1.02821760289344,NA,1.70862545470465,NA,-1.4399695740485,4.22732728732369,NA,NA,7,-92.1328745261474,198.932415718961,15.9087594712052,9.5443186511694e-06
"1333",-2.88519844031296,NA,NA,1.52205616499642,NA,-1.55184130335338,-1.67688001202434,NA,NA,0.681417856789642,NA,5.15826207403454,NA,NA,6,-93.2184851782094,198.934011776537,15.9103555287811,9.53670504846589e-06
"571",2.79578637954432,NA,-3.50811735492097,NA,-2.25887295581813,-1.65415530166938,-0.134346622217657,NA,NA,NA,0.272180036378184,NA,NA,NA,6,-93.2187058999548,198.934453220028,15.9107969722717,9.53460032257076e-06
"3591",-3.16717727610701,NA,-1.67437865541456,1.45380330614801,NA,NA,NA,NA,NA,NA,-0.98217895029689,4.82445812796661,1.07784065307615,NA,6,-93.2218649760171,198.940771372152,15.9171151243963,9.50452732138743e-06
"3112",-2.43908350688457,-0.0706122493835376,-2.2611112881236,1.63687103118248,NA,NA,-1.83484753281912,NA,NA,NA,NA,4.74980278465169,0.908462058952569,NA,7,-92.1380357361425,198.942738138952,15.9190818911955,9.49518532113522e-06
"5797",-3.48313801518301,NA,NA,1.64963807520146,NA,NA,-1.5081019033479,NA,2.09102595337549,NA,-1.62598183752574,4.45772720526751,NA,-0.144862736149475,7,-92.1380364688264,198.942739604319,15.9190833565632,9.49517836416889e-06
"3972",-3.95212168805617,0.162401772894298,-1.51443273069422,NA,NA,NA,NA,NA,2.50494332863356,1.82181090932301,-1.90657053788794,4.68171991786787,0.830938633324719,NA,8,-91.0417738826239,198.94582321435,15.9221669665934,9.48054993054168e-06
"1329",-2.03906606701509,NA,NA,NA,NA,-1.55150619713693,-1.49066831106506,NA,NA,0.595930317314716,NA,5.09484100317146,NA,NA,5,-94.2965626395484,198.946066455567,15.9224102078112,9.47939697040002e-06
"6863",-0.137249584249736,NA,-3.61228324328693,2.0653956081317,-3.19238824579419,NA,NA,-0.448188546837759,3.3219117056869,NA,0.147097039688153,NA,0.165501998257196,-0.150965756823831,9,-89.9313275907488,198.946992530895,15.9233362831391,9.47500866862398e-06
"2587",2.77466492608636,NA,-3.5171368929023,NA,-2.30537228923759,-1.66183464288575,NA,NA,NA,NA,0.270212656518456,NA,-0.0126617400920939,NA,6,-93.2253363901533,198.947714200425,15.9240579526687,9.47159037285644e-06
"7998",-3.06036366686515,0.181832781174779,NA,2.31771636335113,-1.67977437969971,-1.18077465651028,-0.316300323380638,NA,NA,1.85368463346948,-2.18392572031812,5.08134297995942,0.608893088212578,-0.261846038469976,11,-87.6691731033055,198.948102304172,15.9244460564158,9.46975257131941e-06
"6383",-0.252919531979371,NA,-3.52164161818563,2.06416321486538,-3.20284522656308,NA,0.159537516408255,-0.416463844623688,3.37284191224608,NA,NA,NA,0.187495247255823,-0.13155788633224,9,-89.9322724060035,198.948882161405,15.9252259136484,9.46606076362021e-06
"4035",-3.709460545431,NA,-1.44665741954187,NA,NA,NA,NA,-0.355843228348302,2.36946189756365,1.84868646374617,-1.66809488668791,4.60998860159685,0.794839951638729,NA,8,-91.0433927603499,198.949060969802,15.9254047220454,9.46521449587515e-06
"3089",-2.77464624580167,NA,NA,NA,NA,-1.63648693782174,NA,NA,NA,NA,NA,5.10578053660742,0.698225591744014,NA,4,-95.3598990366986,198.953716202052,15.9300599542961,9.44320873040724e-06
"7982",-3.56579264136327,0.119303316704899,NA,2.32209914817345,-1.96315207839264,NA,-0.481355950469128,NA,NA,1.71588648551564,-2.07247668236412,5.35054261223648,0.728369208398845,-0.259803828770102,10,-88.8124566711514,198.958246675636,15.9345904278799,9.4218418362316e-06
"3619",-1.69983268379775,NA,-1.80285143347768,NA,NA,NA,-1.47199445795511,NA,NA,NA,-0.539748099481523,4.72780799702014,0.961374857477711,NA,6,-93.2312385869721,198.959518594063,15.9358623463064,9.41585183401058e-06
"4847",-0.0882010950038538,NA,-3.62198179041608,2.04124119936757,-3.27050208747074,NA,0.16148070955297,-0.49389383953493,3.36578089403138,NA,0.180941295064502,NA,NA,-0.115001155524524,9,-89.9380041127635,198.960345574925,15.9366893271684,9.41195927420107e-06
"7502",-2.80861930126373,-0.168676791268677,NA,2.01917598077717,-2.39613393166974,NA,NA,-1.55443868745985,NA,1.0895470861719,NA,5.29118063713839,0.582564057543888,-0.325337398275607,9,-89.9387176504844,198.961772650366,15.9381164026101,9.40524588164562e-06
"4155",2.82370066589075,NA,-3.26147496711958,NA,-2.17382614749713,-1.6567069358312,-0.168377522400736,NA,NA,NA,NA,NA,NA,-0.149165182775664,6,-93.2324899102141,198.962021240547,15.9383649927904,9.40407692841027e-06
"1702",-3.56569243775626,0.0869301483407756,NA,1.68496941903881,NA,NA,-1.48154312388295,NA,2.11115002838062,NA,-1.7179878047499,4.45922551900616,NA,NA,7,-92.1480843618555,198.962835390378,15.9391791426215,9.40024954365789e-06
"7758",-2.70171422608159,0.0728449064068259,NA,2.08271988055569,-2.28765386085913,NA,NA,-0.637085169767045,NA,NA,-1.01878650063515,5.04955556416409,0.812121340111872,-0.22543478749424,9,-89.9392896968484,198.962916743094,15.9392604953382,9.39986718351527e-06
"4008",-4.38841951831919,0.28957366345112,-1.53149260150765,2.04126740164397,NA,NA,-1.33663583048237,NA,2.33217693059727,2.06854274064528,-2.17248585819758,4.61185498587314,0.796137230082137,NA,10,-88.8153885855519,198.964110504437,15.9404542566809,9.39425825857612e-06
"2799",-0.215300818293814,NA,-3.62436677674666,2.0648910278066,-3.24268734459058,NA,0.216357329826389,-0.523092590817652,3.33684375076208,NA,0.152210404358789,NA,0.143334113961227,NA,9,-89.9402907087169,198.964918766831,15.9412625190752,9.39046251278124e-06
"8067",-3.91462265254332,NA,-1.45854012253556,NA,NA,NA,NA,NA,2.46364876819194,1.80467423025806,-1.77926742378968,4.68876676289862,0.854599758788268,-0.175847758306971,8,-91.0515858392216,198.965447127545,15.9417908797889,9.38798206470075e-06
"3284",-1.98993559076828,-0.0223311773525214,-2.39385301657396,NA,NA,-1.44899348081629,NA,-0.173744037651218,1.57482377881292,NA,NA,4.14306796102859,0.807033483355883,NA,8,-91.0518944115177,198.966064272137,15.942408024381,9.38508564042103e-06
"5674",-1.46790224664336,-0.101783157119851,NA,NA,-2.01869619133308,NA,-0.422323879478074,NA,NA,NA,-0.850530387131253,5.05516923835988,NA,-0.298821737350575,7,-92.1502602552997,198.967187177266,15.94353092951,9.37981783896889e-06
"6054",-4.56407654644817,0.199856494334664,NA,2.0346495225403,NA,NA,-1.3173649276594,NA,2.38358808632885,2.31439216555086,-2.84972881220983,4.74222789735926,NA,-0.134066438949135,9,-89.9414953596506,198.967328068699,15.9436718209426,9.37915709425575e-06
"5169",-1.47149413210381,NA,NA,NA,NA,-1.5293331767146,-1.61526369203738,NA,NA,NA,NA,4.8883033121819,NA,-0.417502590582467,5,-94.3082469723576,198.969435121186,15.9457788734296,9.36928110933306e-06
"3192",-1.56011959713,0.0280503433425686,-2.38817400191448,1.70910044273723,NA,-1.57470411510857,-1.44472472364253,-0.0999406684990127,NA,NA,NA,4.29615991979118,0.805512848323343,NA,9,-89.9426741149391,198.969685579276,15.9460293315196,9.36810787667063e-06
"3139",-1.95343379894712,NA,-2.05843339137218,NA,NA,NA,NA,-0.786335184515862,NA,NA,NA,4.7033474797745,1.00624138817206,NA,5,-94.309879757291,198.972700691053,15.9490444432965,9.35399557069527e-06
"1642",-1.33697475499905,-0.0649064479386311,NA,NA,-2.03848073393267,NA,-0.209742864963602,-0.514291043350903,NA,NA,-0.739684843589157,4.92912993038153,NA,NA,7,-92.153687458478,198.974041583623,15.9503853358664,9.34772632094783e-06
"800",1.36266682572862,0.292192991824329,-3.39524297911303,2.23073130300746,-2.36086494362038,-1.60120282845171,NA,NA,NA,1.12150392142078,-0.802367202707101,NA,NA,NA,8,-91.0569313796935,198.976138208489,15.9524819607326,9.33793211781392e-06
"7230",-2.57900045045398,-0.261205245829747,NA,1.77365668896318,-2.10178886343439,-1.05490582946192,-0.440160361059498,NA,NA,NA,NA,5.24684391132393,0.541583679294772,-0.425111878643991,9,-89.9467448600698,198.977827069537,15.9541708217809,9.33005021123051e-06
"6171",2.74853754081663,NA,-3.28181137141554,NA,-2.219769743261,-1.65984831123781,NA,NA,NA,NA,NA,NA,0.0600142330946864,-0.139630611095426,6,-93.2408360491001,198.978713518318,15.9550572705623,9.32591582170958e-06
"5370",-2.16948878969483,-0.218006216221148,NA,NA,-2.36006695620482,-0.767812408307901,0.232032241291345,-0.5823741025003,2.19497373953623,NA,NA,4.73456846482811,NA,-0.407412340433066,9,-89.9476196470733,198.979576643544,15.9559203957881,9.32189197344341e-06
"1765",-3.61550741440655,NA,NA,1.66680311959957,NA,NA,-1.48624838652177,0.0890559788414487,2.10491656588455,NA,-1.68665289519661,4.48341106500134,NA,NA,7,-92.1580569068077,198.982780480282,15.9591242325259,9.30697101772576e-06
"3121",-2.10638253861394,NA,NA,NA,NA,-1.48720823755954,-1.44385396356157,NA,NA,NA,NA,5.03399771737248,0.564346791448446,NA,5,-94.316505846861,198.985952870193,15.9622966224364,9.2922200492973e-06
"5886",-3.18606254692011,0.153264908805086,NA,1.93029010599796,-2.32610924484249,-0.741243147221178,0.0478253127793546,-0.000839627755293233,2.45263295802584,NA,-1.40677369675035,4.53927985676462,NA,-0.216933347838876,11,-87.6909589780357,198.991674053632,15.9680178058762,9.26567678438688e-06
"7731",-0.721799365521366,NA,-2.01651535447113,NA,NA,-1.55471531239204,-1.22110434021874,NA,NA,NA,-0.294849340798555,4.30994314351858,0.854408292814354,-0.297314119284294,8,-91.0651170567919,198.992509562686,15.9688533149293,9.26180681437353e-06
"5619",-1.3702056547589,NA,-2.46089121911597,NA,NA,-1.44627675418928,-1.16334818686973,-0.254175592289559,1.52762999438688,1.23679459936208,NA,4.18553349119309,NA,-0.268420816924573,9,-89.9543546144185,198.993046578235,15.9693903304785,9.25932028107893e-06
"1046",-2.85698350463222,-0.51441002106683,NA,1.21115873319899,NA,-1.62550583476515,NA,NA,NA,NA,NA,4.80354501087944,NA,NA,5,-94.3212672380637,198.995475652598,15.9718194048419,9.24808131877081e-06
"3335",-3.54949028363376,NA,-2.61441348128213,1.37482915024628,NA,NA,NA,NA,NA,0.97111940393448,NA,5.16981692569624,0.908533193082377,NA,6,-93.2512566521993,198.999554724517,15.9758984767607,9.22923874594966e-06
"6591",0.0974318668886255,NA,-3.89778218289892,1.9580777855758,-2.93821921603151,-1.04005197323036,0.109119655706443,NA,2.9875412127915,0.830672230827525,NA,NA,-0.0519566855595913,-0.18691777936765,10,-88.835460095847,199.004253525027,15.9805972772711,9.20758102137831e-06
"7829",-3.68226956652361,NA,NA,1.5056202847121,NA,-1.2781829502925,NA,NA,1.77083886425744,NA,-1.83107375278773,4.36109972403875,0.952802993324065,-0.168366323645685,8,-91.0714905877731,199.005256624648,15.9816003768917,9.20296411876373e-06
"7417",-2.30584312047577,NA,NA,NA,-2.34420666854009,-0.748296116042962,0.245092429800655,-0.759265371164844,2.12994528311306,NA,NA,4.83096384898819,0.382546072304572,-0.462991067532163,9,-89.9609800943271,199.006297538052,15.9826412902955,9.19817562062178e-06
"3585",-2.98824554212813,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65637713414783,5.04057199672132,1.06108332827598,NA,4,-95.3877394931553,199.009397114966,15.9857408672094,9.18393143480868e-06
"2107",2.74261255919193,NA,-3.28695129891083,NA,-2.17225268362706,-1.65369432001199,-0.12226515256436,NA,NA,NA,NA,NA,0.0175387342864339,NA,6,-93.2566998082167,199.010441036552,15.9867847887956,9.17913903350472e-06
"111",1.55860669220598,NA,-3.08182312022222,2.30557397002358,-2.66945658329194,NA,-0.379795022671531,-0.948406216801449,NA,NA,NA,NA,NA,NA,6,-93.2587805568838,199.014602533886,15.9909462861297,9.16005940903143e-06
"3694",-2.71836957125988,0.080828285092973,NA,2.13138675933938,-2.17898371814112,NA,-0.277728637435448,-0.584762094071832,NA,NA,-1.07264236184651,5.02386988954928,0.741138246157827,NA,9,-89.9657918684603,199.015921086318,15.9922648385621,9.15402238997443e-06
"7958",-3.62304043639106,0.105195539233055,NA,1.99069427702572,NA,-1.62282486502803,NA,NA,NA,2.25076559987353,-2.73761471381581,4.85514015671683,0.831913238010237,-0.132881075153822,9,-89.9694958155897,199.023328980577,15.9996727328208,9.1201790906088e-06
"8023",-2.62227908735494,NA,-1.62174390813576,1.98051125232975,NA,-1.67505568633694,NA,-0.692382200615382,NA,2.17322021883628,-1.54066951916307,4.46162587019225,0.81163044669594,-0.0659777796930509,10,-88.845219279642,199.023771892617,16.0001156448611,9.11815959566719e-06
"3793",-2.94172501286503,NA,NA,NA,NA,-1.25874699300915,NA,-0.00600736013374402,1.81576268857197,NA,-1.68027872949002,4.36355346039993,0.856599713527656,NA,7,-92.1793363245639,199.025339315794,16.0016830680383,9.11101638779841e-06
"3730",-2.94592368671934,4.37635058874992e-05,NA,NA,NA,-1.25903789470155,NA,NA,1.81719398358965,NA,-1.68285617818667,4.36480180252508,0.856874721083015,NA,7,-92.1793487508828,199.025364168432,16.001707920676,9.11090317210692e-06
"5556",-1.4802684245767,-0.0448352247132157,-2.50012917372676,NA,NA,-1.4592602320906,-1.22972228951839,NA,1.55686334504583,1.1763242597844,NA,4.23132506694908,NA,-0.276937534622003,9,-89.9713839965139,199.027105342425,16.0034490946692,9.10297478995198e-06
"1032",-2.57456603675794,-0.204480869498882,-2.18866470301559,1.2895871248279,NA,NA,NA,NA,NA,NA,NA,4.72294780763261,NA,NA,5,-94.3386191810287,199.030179538528,16.0065232907719,9.08899337329798e-06
"6117",-4.37020310205168,NA,NA,2.00328201939834,NA,NA,-1.22159533827281,-0.323836608028342,2.25662051453081,2.32715764823252,-2.56505349570586,4.67714247214102,NA,-0.125195305196942,9,-89.9739164776995,199.032170304797,16.0085140570404,9.07995084372418e-06
"7273",-1.59681605495478,NA,NA,NA,-2.17180390023821,NA,-0.204966900327503,-1.00063958099821,NA,NA,NA,5.2087831852036,0.6969833445751,-0.441405946666537,7,-92.1841709447612,199.035008556189,16.0113523084329,9.06707439097458e-06
"3208",-4.0125732033233,-0.0788488702966705,-2.44627129925973,1.23821390387147,NA,NA,NA,NA,2.10118449304899,NA,NA,4.6579796113107,0.921842637377506,NA,7,-92.1850240594508,199.036714785568,16.013058537812,9.05934243521162e-06
"6087",-4.25347787385556,NA,-1.27298141662527,1.81953957681287,NA,NA,NA,-0.601467340088922,2.3708361186972,2.33242512592134,-2.00055288236885,4.43529660771622,NA,0.0575559551581297,9,-89.9761944904438,199.036726330285,16.0130700825291,9.05929014158994e-06
"5795",-2.03998937782804,NA,-1.78715099286512,NA,NA,NA,-1.41127852692172,NA,2.14793177153027,NA,-0.573109414439159,4.22852464130888,NA,-0.179830344594487,7,-92.1874177366623,199.041502139991,16.0178458922351,9.03768322659178e-06
"6135",-2.98063591919028,NA,-1.68053085499906,1.99813513093322,NA,-1.38930869882001,-1.15580455918128,0.0445817166576227,1.76000497996228,2.14159209951481,-1.69866642612313,4.2273443992663,NA,-0.140662798615109,11,-87.7169541177768,199.043664333115,16.0200080853585,9.02791789791273e-06
"7980",-1.15261684198828,0.0722082033539992,-2.57036650985275,NA,-2.42091649277677,NA,-0.139714603526199,NA,NA,0.988305669746448,-0.0924154436268174,4.92648416379076,0.701119326633726,-0.360133640421422,10,-88.8565600647504,199.046453462834,16.0227972150779,9.01533665557408e-06
"7303",-3.99644412904686,NA,-2.48886453942187,1.23114499930546,NA,NA,NA,NA,2.12313124383862,NA,NA,4.66574892271954,0.945288384846336,-0.0791817528385815,7,-92.1900721526184,199.046810971903,16.0231547241472,9.01372526729132e-06
"7203",-1.58124103691169,NA,-2.1513863078826,NA,NA,NA,-1.66898774845113,NA,NA,NA,NA,4.80943815086731,0.992336307668986,-0.331154444863913,6,-93.2753398475576,199.047721115234,16.0240648674774,9.00962430951092e-06
"3734",-3.75227633913256,0.0730401145730522,NA,1.5427909930048,NA,-1.27306809603478,NA,NA,1.78670343879739,NA,-1.90522546256745,4.36185852018552,0.921968038334137,NA,8,-91.0929548552631,199.048185159628,16.0245289118717,9.0075341191775e-06
"4352",0.553116785971415,0.455951485132904,-3.83610890138361,2.01514069854161,-3.07738432847127,-1.00529542728892,0.193447846076488,-0.457721070450613,2.99798770324396,NA,NA,NA,NA,-0.136421352523822,10,-88.8580900159626,199.049513365259,16.0258571175023,9.00155417627821e-06
"1898",-1.74479664404134,0.0277625252800152,NA,NA,-1.88178079058122,NA,-0.0277071111956185,-0.885021154182452,NA,1.6144678538766,-1.36468101330187,5.07318845517414,NA,NA,8,-91.0938363240844,199.049948097271,16.0262918495145,8.9995977570356e-06
"3125",-2.90191094750694,NA,NA,1.4896889617322,NA,-1.48530142724894,-1.63112821146737,NA,NA,NA,NA,5.073946165827,0.590447258351189,NA,6,-93.2768183671702,199.050678154459,16.0270219067025,8.99631324602631e-06
"4832",0.53662393958657,0.480520843340526,-3.7464876013408,2.0494578068337,-2.98724000483422,-1.01135724717694,NA,-0.34537470803597,2.99494568360477,NA,-0.169795453539893,NA,NA,-0.155199577622878,10,-88.8591146985739,199.051562730481,16.0279064827249,8.99233516432661e-06
"3527",-3.77207737234775,NA,-2.4072374146209,1.48884664406094,NA,NA,NA,-1.20827815162745,1.91494995386614,1.41837754937747,NA,4.56798820620174,0.756914536936132,NA,8,-91.0952263473483,199.052728143798,16.0290718960422,8.98709679711364e-06
"1763",-2.28885026327932,NA,-1.83101646177614,NA,NA,NA,-1.41833008721128,0.292737838926358,2.20857742974846,NA,-0.699761149161603,4.29001403227341,NA,NA,7,-92.1936698166113,199.054006299889,16.0303500521331,8.98135517572563e-06
"5895",-3.46113893675129,NA,-1.3375500977741,1.78425963017429,NA,NA,NA,NA,NA,2.0256891071124,-1.92526833604404,4.87805312984909,NA,0.0856927715099003,7,-92.1941948841467,199.05505643496,16.031400187204,8.97664059554346e-06
"7533",-2.74368753767575,NA,NA,2.04725024282278,-2.39397027973369,NA,-0.114656468938356,-1.64364316478469,NA,1.05852183426069,NA,5.30969703857641,0.589698480233053,-0.33922121075385,9,-89.9877265784464,199.05979050629,16.0361342585342,8.9554176946917e-06
"3797",-3.69224413292535,NA,NA,1.53252942622062,NA,-1.26913536988397,NA,-0.0672631896913523,1.74867782537205,NA,-1.82008583331554,4.34713093801524,0.90871038250587,NA,8,-91.1000745974679,199.062424644038,16.0387683962815,8.94363055673554e-06
"7726",-2.90983034711168,0.0431984800316646,NA,2.06872032655318,-2.13651100047431,NA,-0.507423563013677,NA,NA,NA,-1.21775024690236,5.17633849085489,0.827718631190969,-0.292539268504774,9,-89.9898300366324,199.063997422662,16.0403411749062,8.9366001459341e-06
"5411",-1.40405050811218,NA,-2.29673677020059,NA,NA,NA,-1.73169537348579,NA,NA,1.00852720682521,NA,4.80640639823093,NA,-0.269151791890369,6,-93.2837212957575,199.064484011633,16.0408277638772,8.93442618486695e-06
"1800",-3.42501728551785,0.0426136205953475,-1.33815621716752,1.77598797661713,NA,NA,NA,NA,NA,2.03752304281802,-1.94864883299508,4.88092066934684,NA,NA,7,-92.1994451010239,199.065556868715,16.0419006209583,8.92963478890331e-06
"768",0.443993853914401,0.476682845557191,-3.75958696051693,2.0452228267059,-3.04114674093913,-1.00822492180621,0.23285579212652,-0.423338050673014,3.00884512538724,NA,-0.164067872801992,NA,NA,NA,10,-88.8670031909622,199.067339715258,16.0436834675016,8.9216782514933e-06
"6368",0.574536231828626,0.456058866442893,-3.83708562025395,2.03691392266991,-3.01188285435862,-1.00109938853928,NA,-0.41780085198884,2.95987414165478,NA,NA,NA,0.0470729596740565,-0.163876447246727,10,-88.8684764815836,199.0702862965,16.0466300487443,8.90854370447708e-06
"1859",-1.92041340815674,NA,-1.35490998163519,NA,NA,NA,NA,-0.949215170995058,NA,1.89844470621724,-1.24151323970206,4.6719829514603,NA,NA,6,-93.2870648598895,199.071171139897,16.0475148921411,8.90460324317806e-06
"1316",-1.55548657147426,-0.192039654450212,-2.21936991040589,NA,NA,NA,-1.61541505755448,NA,NA,1.01679655156881,NA,4.77032679351865,NA,NA,6,-93.2901178176657,199.07727705545,16.0536208076936,8.87745932116944e-06
"3948",-1.00207306069543,0.114743295900269,-2.52387499082427,NA,-2.43251753973111,NA,0.126879617702005,-0.615903475486999,NA,1.11692265386966,-0.0337584751989992,4.7736711148154,0.601854496116996,NA,10,-88.8720025090586,199.07733835145,16.0536821036943,8.87718724896233e-06
"1297",-2.67321394925344,NA,NA,NA,NA,-1.7022314969691,NA,NA,NA,0.641332384766357,NA,5.16307564111878,NA,NA,4,-95.4223725859841,199.078663300623,16.055007052867,8.87130828555869e-06
"7283",-0.71830096154167,NA,-2.25554148851983,NA,NA,-1.58410675185188,-1.3039865315665,0.0660676100819357,NA,NA,NA,4.35238048849541,0.828986931989701,-0.316551877574744,8,-91.1090990018014,199.080473452705,16.0568172049484,8.86328270940589e-06
"6831",-0.384324853521482,NA,-3.65801876486426,2.02466529407552,-3.2322512786213,NA,0.0442296659802435,NA,3.46968736403895,NA,-0.0288226571447708,NA,0.178736598900337,-0.172568311617638,9,-89.9985747299078,199.081486809213,16.0578305614571,8.85879301430646e-06
"7220",-0.694294115175682,-0.00921821623850503,-2.22785124694096,NA,NA,-1.57658343242656,-1.2817492147498,NA,NA,NA,NA,4.33637804985863,0.82757945349691,-0.311720392489394,8,-91.1105782947573,199.083432038616,16.0597757908603,8.85018101074164e-06
"2304",0.485105609374606,0.452950847326941,-3.84669573459017,2.03039231171253,-3.0713609213331,-0.999912241758717,0.248028733208658,-0.49636859722401,2.97834511029359,NA,NA,NA,0.0275263960314323,NA,10,-88.8763980522675,199.086129437868,16.0624731901123,8.83825282050357e-06
"7626",-2.97059225107753,-0.267722411247764,NA,NA,-2.3780617229123,NA,NA,-0.880615374468036,2.36079442495964,0.803996757733259,NA,5.0975869287361,0.396149667243775,-0.510102279372906,9,-90.001224368113,199.086786085624,16.0631298378674,8.83535148738115e-06
"7258",-1.19126751648314,-0.18884152415342,NA,NA,-1.95867932012641,-1.08284459264124,NA,-0.758611451586197,NA,NA,NA,4.93983480103571,0.513455082148712,-0.422754927634328,8,-91.1126385649947,199.087552579091,16.0638963313351,8.8319660165581e-06
"1700",-2.1146513204648,0.0800158138398217,-1.81942690132145,NA,NA,NA,-1.3622551759892,NA,2.17063056041864,NA,-0.649233488840898,4.22395762581158,NA,NA,7,-92.2113697475549,199.089406161777,16.0657499140203,8.82378441881811e-06
"7354",-2.78334242146971,-0.316384346794399,NA,NA,-2.31256327541719,-0.751465717021788,0.0718556468490806,NA,2.22337357548398,NA,NA,4.99392453605194,0.381278373963691,-0.510045961569572,9,-90.0035745864158,199.091486522229,16.067830274473,8.814610864646e-06
"4175",1.46958789643301,NA,-3.07308060787596,2.29651755578983,-2.76876486414468,NA,NA,-1.05069773547618,NA,NA,NA,NA,NA,0.0880160928543714,6,-93.2987137394014,199.094468898921,16.0708126511649,8.8014764150536e-06
"6024",-4.63979449376238,0.229659547726129,-1.36648584667956,1.81949747351215,NA,NA,NA,NA,2.59504403693633,2.28587197431913,-2.37126274768435,4.55153721250233,NA,0.0555917086202323,9,-90.0065216669745,199.097380683347,16.0737244355905,8.78867173745696e-06
"2784",0.464584726979137,0.47927740806029,-3.75025121019535,2.07477726454283,-2.9570003287452,-1.00491714217619,NA,-0.370824107265652,2.96281531066256,NA,-0.185533063517035,NA,0.0342129908036565,NA,10,-88.8837821219021,199.100897577138,16.0772413293815,8.77323090484556e-06
"6018",-4.10383413465478,0.0649047784975197,NA,NA,NA,NA,NA,NA,2.55601314924976,2.09542380987934,-2.58325545433651,4.78590194369603,NA,-0.117236073885273,7,-92.2231444002306,199.112955467128,16.0892992193717,8.72049670382198e-06
"1170",-2.94678999326569,-0.499599576349642,NA,NA,NA,-1.42143692020663,NA,NA,1.40950491291579,NA,NA,4.65347570111622,NA,NA,5,-94.3817156047176,199.116372385906,16.0927161381495,8.70561080894649e-06
"6816",0.334973011140336,0.470974268423942,-3.77228804188565,2.02209731667912,-2.98370283657982,-1.03184235331582,NA,NA,3.07906474879682,NA,-0.307435772832624,NA,0.0737496250189862,-0.17976840306206,10,-88.8943112063867,199.121955746107,16.0982994983505,8.68134142043484e-06
"4800",0.348366588960711,0.467323195450418,-3.78071226908289,2.00373572355305,-3.02548912838161,-1.03895280171706,0.0898020124530531,NA,3.10365671112718,NA,-0.297553912896919,NA,NA,-0.163129125468494,10,-88.8943394141853,199.122012161704,16.0983559139478,8.68109654235817e-06
"1620",-0.622890411305195,-0.0463062906196784,-1.95424298545599,NA,NA,-1.68254141629242,NA,-0.221770000193045,NA,NA,-0.347971460636785,4.06961219779584,NA,NA,7,-92.2304242014638,199.127515069594,16.1038588218381,8.65724373502688e-06
"8103",-4.27282382714885,NA,-1.46904203666826,1.95537905866534,NA,NA,-1.37945514174052,NA,2.24744929174041,2.02063752420789,-1.9057321166326,4.63281376335441,0.809435256513409,-0.209066631564289,10,-88.8993789219297,199.132091177193,16.1084349294366,8.63745813949299e-06
"5715",-0.595897310091401,NA,-1.95844051472155,NA,NA,-1.68569108052892,NA,-0.233727998118506,NA,NA,-0.369214143535902,4.06858406740158,NA,-0.0360151649967922,7,-92.2327163480228,199.132099362712,16.1084431149561,8.63742278852466e-06
"5464",-1.67411279639545,-0.0452529894072361,-2.38959097588078,1.68973008718584,NA,-1.73087047354908,NA,-1.1644818451603,NA,1.66644268692217,NA,4.26572737205611,NA,-0.00578130676889515,9,-90.0278334880974,199.140004325592,16.1163480778361,8.60335091384561e-06
"1794",-2.98175235105334,-0.093367243832933,NA,NA,NA,NA,NA,NA,NA,1.89623432323689,-2.22754169422121,5.09733043604082,NA,NA,5,-94.3936828743498,199.14030692517,16.1166506774139,8.60204932713592e-06
"1524",-1.48003705096077,-0.0256627262224583,-2.47910515386015,NA,NA,-1.44543598257166,-1.0705904354193,-0.276102569262643,1.51565363156837,1.21981746548396,NA,4.17829458024207,NA,NA,9,-90.0287286092855,199.141794567969,16.1181383202124,8.5956533178084e-06
"75",2.45779417335672,NA,-2.99131241684089,NA,-2.48591038458666,NA,NA,-0.789185772313549,NA,NA,NA,NA,NA,NA,4,-95.4544858035681,199.142889735791,16.119233488035,8.59094776480472e-06
