"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"1954",-2.31314928120456,-0.300660834487223,NA,NA,NA,NA,-0.816875564894321,NA,-0.0206823193425326,0.69699149289896,1.19798030066632,-0.774015700001175,7,-90.5504352737354,195.775569342651,13.7652132054249,4.99907570792454e-05
"619",-7.38027764482966,NA,1.10495998882287,NA,-0.0861032778577702,NA,-1.08638483346993,0.034047769575994,NA,NA,0.483244513952664,NA,6,-91.6471395746044,195.797273161185,13.7869170239582,4.94511948544729e-05
"1822",-7.73030155186498,-0.405911113592328,NA,0.461394319611771,-0.360490818283457,3.1781231823321,NA,NA,NA,0.784650889469805,1.01144640332523,-0.880896873427484,8,-89.4637264533191,195.800180179365,13.7898240421389,4.93793693054127e-05
"228",-5.76836660121475,-0.0546612239912068,1.12743128460501,NA,NA,NA,-0.99552063928577,0.381740868185739,-0.0931637714949256,NA,NA,NA,6,-91.6565010069646,195.815996025905,13.8056398886787,4.89904209555965e-05
"187",-7.12069209921109,NA,1.07278877197072,NA,0.0427992641609005,0.892800961346235,-1.02396787804279,NA,-0.0835475077911863,NA,NA,NA,6,-91.6616380631818,195.82627013834,13.815914001113,4.87393997161787e-05
"235",-5.77271962481574,NA,1.13009388157717,NA,-0.00543021067485846,NA,-0.996783834669973,0.384260844949161,-0.0969276512960213,NA,NA,NA,6,-91.6617000638227,195.826394139621,13.8160380023949,4.87363779358345e-05
"180",-6.90032814140961,-0.0388411002039978,1.05997337100363,NA,NA,0.852339690689899,-1.00498033016013,NA,-0.0739854833887519,NA,NA,NA,6,-91.6664401826192,195.835874377214,13.8255182399879,4.85059083727901e-05
"1268",-7.18639767127217,-0.106369602655953,1.13139833016346,NA,NA,0.973762257716958,-1.00286722825899,0.487066312354844,-0.0719167948749653,NA,NA,-0.767220946982752,8,-89.4828687309054,195.838464734538,13.8281085973115,4.84431252217715e-05
"15",-6.28704368111202,NA,1.2037428877326,0.475500639858928,-0.560330168245664,NA,NA,NA,NA,NA,NA,NA,4,-93.8057108706311,195.848108131795,13.8377519945682,4.82101092890821e-05
"1275",-7.45043709383608,NA,1.15017846401089,NA,0.0535095522630862,1.01443903458805,-1.0298977900417,0.46117373464523,-0.0868276061389318,NA,NA,-0.764292745680465,8,-89.4914174199973,195.855562112722,13.8452059754953,4.80307650861797e-05
"881",-7.3124700275075,NA,NA,NA,NA,3.07035692857227,-0.908307402162285,0.192800247363309,NA,0.661239661074147,0.806713977022469,NA,6,-91.6901906857559,195.883375383488,13.8730192462612,4.73674417371618e-05
"2013",-8.63807988017607,NA,NA,0.467064886121551,-0.310546753653514,3.61090796327318,NA,1.29655082237935,-0.176726855781077,0.801071741859151,0.925411827395984,-0.862699506106845,9,-88.3962152092022,195.889991394014,13.8796352567877,4.72110088736109e-05
"1019",-8.39323305698638,NA,0.854583400907712,NA,0.129463928731745,1.23099719073849,-0.7727770317727,0.585913363242964,-0.128588573182696,0.541580884070788,0.729352436799366,NA,9,-88.402116189428,195.901793354466,13.8914372172392,4.69332380100291e-05
"802",-1.80527307623036,-0.386788447699824,NA,NA,NA,NA,-0.820533975034444,NA,NA,0.682429427649321,0.922521995827605,NA,5,-92.7794367987067,195.916016454556,13.9056603173296,4.66006539349632e-05
"294",1.03827947020585,-0.391368417467352,NA,0.346639475310823,NA,NA,-0.796148420810734,NA,NA,0.659502993905606,NA,NA,5,-92.7836957462607,195.924534349664,13.9141782124377,4.64026062306236e-05
"1817",-6.57652662726533,NA,NA,NA,-0.389354373721461,2.87626989406861,NA,NA,NA,0.765265627783347,1.0837098479862,-0.772637576363181,6,-91.7144717139642,195.931937439905,13.921581302678,4.6231162389277e-05
"813",-1.48779818501084,NA,NA,0.339181924317032,-0.303455350431569,NA,-0.708294363094086,NA,NA,0.669530725597256,0.794945121285399,NA,6,-91.7270099374774,195.957013886931,13.9466577497043,4.56551245340724e-05
"1925",-2.6693283240217,NA,NA,0.383679832346524,NA,NA,NA,NA,-0.142028615232437,0.859854272837343,1.16555964370653,-0.80476519563635,6,-91.7291475899486,195.961289191873,13.9509330546466,4.55576339818749e-05
"1326",1.70944242205623,-0.263328832843577,NA,0.432499472835239,-0.206445125447868,NA,-0.722926739385916,NA,NA,0.646010716172458,NA,-0.700344536010314,7,-90.6434589795909,195.961616754363,13.951260617136,4.55501731068678e-05
"1961",-2.09023075287665,NA,NA,NA,-0.131223631306586,NA,-0.790621683834436,NA,-0.024674016381052,0.686962127226677,1.19466926228674,-0.764119596336639,7,-90.6504872712817,195.975673337744,13.9653172005176,4.52311555909897e-05
"809",-1.3662518931601,NA,NA,NA,-0.235411080187278,NA,-0.7608812473282,NA,NA,0.658910639489003,0.907845265071476,NA,5,-92.8105338189994,195.978210495142,13.9678543579151,4.51738126901683e-05
"1458",-4.57289812088714,-0.214114765338664,NA,NA,NA,3.53354351295543,-0.800955739879677,NA,-0.0441814730531966,0.589626576673416,NA,-0.655602904636722,7,-90.6536975839503,195.982093963081,13.9717378258548,4.50861822685373e-05
"332",-2.65663141575743,-0.296085188709485,0.882577454591094,NA,-0.256963149140005,NA,NA,0.553637093277408,NA,0.609764380130106,NA,NA,6,-91.7399937847365,195.982981581449,13.9726254442226,4.50661770463589e-05
"1797",-2.61547375804497,NA,NA,0.38988379723144,NA,NA,NA,NA,NA,0.923426923460149,1.13895266762385,-0.85743665589323,5,-92.8173516502112,195.991846157565,13.9814900203387,4.48668727812517e-05
"172",-5.73879272814804,-0.0619818964804261,1.13643507555401,NA,0.0314354440999232,NA,-1.01722436643224,NA,-0.0709212452305939,NA,NA,NA,6,-91.7488452257241,196.000684463424,13.9903283261976,4.46690366649503e-05
"929",-1.83671944317714,NA,NA,NA,NA,NA,-0.777564476424174,NA,-0.0799621181403629,0.680303257130977,0.943109478816003,NA,5,-92.8230316308907,196.003206118924,13.9928499816976,4.46127521939256e-05
"885",-7.8201244982882,NA,NA,0.329916135333036,NA,3.24837574935317,-0.898858075793457,0.245230555375238,NA,0.682902202325332,0.678675616124982,NA,7,-90.6648204433844,196.004339681949,13.9939835447229,4.45874736751297e-05
"1743",-9.33878415510253,NA,1.34710215634903,0.558743777063738,-0.357258877166834,NA,NA,0.804662463524985,-0.165701871783343,NA,0.569460360499927,-0.964859754520783,8,-89.5660685087609,196.004864290249,13.9945081530226,4.4575779729506e-05
"1012",-7.77093750649488,-0.0631144983776254,0.817654607035211,NA,NA,1.12285158140148,-0.725489445924831,0.642644337268665,-0.108123215155839,0.532157703871641,0.720500370167715,NA,9,-88.4559494533942,196.009459882398,13.9991037451716,4.44734712648346e-05
"1260",-5.8922761453527,-0.125967725567419,1.22513605182463,NA,0.0518661153185514,NA,-1.02526878199773,0.411008255629613,-0.0656891598833115,NA,NA,-0.771311414026595,8,-89.5768311758207,196.026389624369,14.0160334871421,4.40985979339316e-05
"916",-7.53844477585732,-0.155209012191584,0.810846521469475,NA,NA,1.15712336298462,NA,NA,-0.13896528859349,0.631938755123744,0.752668108381955,NA,7,-90.6918275690812,196.058353933343,14.0479977961166,4.33994094807192e-05
"1212",-7.22834463346554,-0.126682974736349,1.16900162659328,NA,0.0992729586053058,0.887986002154655,-1.04977661148352,NA,-0.0515497751379064,NA,NA,-0.767508949817097,8,-89.5931743574237,196.059075987575,14.048719850348,4.3383743945103e-05
"1096",-8.57367081809908,-0.594868846303714,1.52027466699563,0.543994811250647,NA,NA,NA,0.101214646412853,NA,NA,NA,-0.976522919910419,6,-91.7823448542912,196.067683720559,14.057327583332,4.31974273317554e-05
"1048",-8.7056703320237,-0.582254470435929,1.50796695404573,0.540574980809041,NA,0.128156976848703,NA,NA,NA,NA,NA,-0.972910293502398,6,-91.78875675421,196.080507520396,14.0701513831694,4.29213358323887e-05
"759",-9.53336651143463,NA,1.16793118912007,0.410498626685157,NA,0.657387734943568,-0.997813661989053,0.433271520173403,-0.11450248690531,NA,0.358863137296037,NA,8,-89.6113785674338,196.095484407595,14.0851282703682,4.26011222767496e-05
"1801",-1.28557087022607,NA,NA,NA,-0.458582590066393,NA,NA,NA,NA,0.792029120632743,1.16975161556351,-0.735068810919344,5,-92.8775069646522,196.112156786447,14.1018006492208,4.22474673668543e-05
"1437",-5.06538584223871,NA,NA,0.472409350596749,-0.307096986947129,3.7155404222623,NA,NA,-0.0949344941331551,0.723299068649073,NA,-0.703496012224021,7,-90.7200421324839,196.114783060149,14.104426922922,4.2192027068926e-05
"1056",-6.89729604438528,-0.313465029570805,1.36402872786144,0.563842979919429,-0.4376086081407,0.0139169260346072,NA,NA,NA,NA,NA,-0.927269401398902,7,-90.7204680062503,196.115634807681,14.1052786704548,4.21740624170533e-05
"1338",-4.26578575858738,-0.26647967601002,NA,NA,-0.0421223763273561,3.39853609359658,-0.833954117384115,NA,NA,0.590705143984501,NA,-0.671656730435418,7,-90.7214432961684,196.117585387518,14.107229250291,4.21329505304362e-05
"497",-5.21131267363093,NA,NA,NA,NA,3.54024140830014,-0.705106860917509,0.879893664576191,-0.150184774486789,0.622849549429638,NA,NA,6,-91.8080637023769,196.11912141673,14.1087652795033,4.21006042318328e-05
"751",-8.28897405538305,NA,1.19502245019776,0.424156334069949,-0.0966414887210396,NA,-0.960342602778882,0.462343944637658,-0.0983231748955425,NA,0.358258972791829,NA,8,-89.6250172754318,196.122761823591,14.1124056863643,4.2024042267897e-05
"297",2.10343123641892,NA,NA,NA,-0.243419070070304,NA,-0.744502004776044,NA,NA,0.605456879307645,NA,NA,4,-93.945892787456,196.128471965445,14.1181158282181,4.19042317617204e-05
"1148",-6.90293993148842,-0.20358838524717,1.16087688977597,NA,0.00811073465843702,0.755738970918232,-1.0768634620822,0.255637004717203,NA,NA,NA,-0.791274186469606,8,-89.6298242340131,196.132375740753,14.1220196035268,4.18225191819089e-05
"923",-7.49471031670694,NA,0.810999231386743,NA,-0.0364865126684339,1.16794612404677,NA,NA,-0.145526818025047,0.626862827825914,0.74983792919099,NA,7,-90.7291379932981,196.132974781777,14.1226186445503,4.18099943553771e-05
"480",-6.04290919236947,-0.129497031524551,0.916061144972308,0.49139160929659,-0.16909902707274,1.06427703611493,NA,1.11798435748309,-0.163610693064554,0.624140326890382,NA,NA,9,-88.5229954076927,196.143551790995,14.1331956537686,4.15894656550279e-05
"1465",-4.67022707850622,NA,NA,NA,-0.0132526733912339,3.59218562154427,-0.811413493579647,NA,-0.0586503060221496,0.588529842149499,NA,-0.647438794187574,7,-90.7370750793611,196.148848953903,14.1384928166765,4.14794583136251e-05
"421",1.07816293694404,NA,NA,0.343957641943507,NA,NA,-0.765957393780969,NA,-0.0707781534188628,0.656584478969777,NA,NA,5,-92.8976148701026,196.152372597348,14.1420164601215,4.14064432415875e-05
"851",-6.942879511024,NA,0.909995134951992,NA,NA,0.749071112887106,NA,0.152170931440233,NA,0.69896539007026,0.637156571145015,NA,6,-91.8248390960242,196.152672204024,14.1423160667979,4.14002408827436e-05
"290",1.70485240586935,-0.372411845712189,NA,NA,NA,NA,-0.811008190167354,NA,NA,0.62882853200461,NA,NA,4,-93.9629189469888,196.16252428451,14.1521681472837,4.11968031127945e-05
"1119",-6.74883443139543,NA,1.3634421136641,0.579096782952536,-0.568082655980098,-0.068383454406207,NA,0.470829065705292,NA,NA,NA,-0.922434882945624,7,-90.7481341228551,196.170967040891,14.1606109036644,4.10232623748729e-05
"1357",2.23562524597519,NA,NA,0.493749089796458,-0.662322298313261,NA,NA,1.09441212582211,NA,0.789283677317835,NA,-0.70067416333434,6,-91.8362904600033,196.175574931983,14.1652187947562,4.09288558078023e-05
"744",-8.57421501089386,-0.0699962515641073,1.2170406962829,0.415416708597078,NA,NA,-0.994596635211086,0.411715832724198,-0.103225033280689,NA,0.366124569659137,NA,8,-89.6526313526317,196.177989977991,14.1676338407641,4.08794631003052e-05
"806",-2.05426221619852,-0.411874368264875,NA,0.31158235126222,NA,NA,-0.801315779890397,NA,NA,0.700864332219711,0.827296029126975,NA,6,-91.8398728148736,196.182739641723,14.1723835044967,4.07824964339958e-05
"2006",-10.0470466806226,-0.359347780207519,NA,0.45204756238531,NA,4.03109153847689,NA,1.22847553117941,-0.205742435709341,0.833592487222037,0.972096003359791,-0.885680106217393,9,-88.5432282378412,196.184017451292,14.1736613140657,4.07564486238206e-05
"1004",-6.51636716429165,-0.117316985214188,0.940991529213872,NA,0.118037156497045,NA,-0.773821102946479,0.532414145026863,-0.105034942941959,0.538579848025903,0.738919945058164,NA,9,-88.5498666400155,196.197294255641,14.1869381184142,4.04867869781832e-05
"347",-3.67046859946144,NA,0.836995809820322,NA,-0.313386944195651,0.705757497077905,NA,0.530392575178288,NA,0.611575537701109,NA,NA,6,-91.8513686749316,196.205731361839,14.1953752246126,4.03163510667304e-05
"1902",-2.35607979617504,-0.313972303704207,NA,0.441043341010072,-0.285086046987438,NA,-0.71737970638973,0.840862432839916,NA,0.729772816296524,1.06167586972176,-0.897516882274703,9,-88.5586392127263,196.214839401062,14.2044832638358,4.01331670417151e-05
"1310",-4.43308800797707,-0.378449154430634,NA,0.487168414009342,-0.384500766607961,3.42790055546143,NA,NA,NA,0.732010695665841,NA,-0.736931811908055,7,-90.7743527872664,196.223404369714,14.213048232487,3.99616648727053e-05
"1176",-8.9128539335306,-0.254221855674464,1.41474128411101,0.532567043644234,NA,0.590519383868527,NA,NA,-0.155488872373577,NA,NA,-0.91671730225295,7,-90.7757585373037,196.226215869788,14.2158597325617,3.99055282271093e-05
"1453",1.7757331676948,NA,NA,0.436855134322582,-0.261734827135273,NA,-0.747016917777737,NA,0.00391075684094463,0.64433654739576,NA,-0.70077170513971,7,-90.779849923485,196.234398642151,14.2240425049242,3.97425928434404e-05
"116",-6.76086633502175,-0.176330309303434,1.08346954590361,NA,NA,0.652076562752154,-1.09124928669253,0.0947036826249736,NA,NA,NA,NA,6,-91.8670162243919,196.23702646076,14.2266703235334,3.96904089708602e-05
"60",-6.5583362801983,-0.14852593436024,1.07162208692994,NA,-0.0382514697302703,0.638143308416741,-1.06652371569787,NA,NA,NA,NA,NA,6,-91.8676948914533,196.238383794883,14.228027657656,3.96634815360564e-05
"1798",-2.64478262673403,-0.630690570873132,NA,0.399444048666006,NA,NA,NA,NA,NA,0.88679725326947,1.14257071027418,-0.848786247410769,6,-91.8728493970905,196.248692806157,14.2383366689306,3.9459561900833e-05
"405",-5.99418762419716,NA,NA,0.379190946230241,NA,3.81042718136236,NA,NA,-0.176038207527912,0.751321559938508,NA,NA,5,-92.9506621276336,196.25846711241,14.2481109751834,3.92671874441288e-05
"1035",-5.07330645017684,NA,1.21920600116437,NA,-0.453103132985193,NA,NA,NA,NA,NA,NA,-0.756727683454912,4,-94.0110659658889,196.25881832231,14.2484621850839,3.92602925370397e-05
"956",-8.33368884399014,-0.115245635694178,0.876940988451029,NA,0.184726664470355,1.09366777672709,-0.817148916033023,NA,-0.0874768893913383,0.527401256143886,0.767143441484105,NA,9,-88.5849487157722,196.267458407154,14.2571022699276,3.90910522336375e-05
"1982",-9.14919554627692,-0.263049633280217,NA,0.425865246693284,-0.0341482895020348,3.54377741774258,-0.791939849992741,NA,-0.0318968952137265,0.680316564604614,1.03706726149995,-0.912722078619005,10,-87.4669006583701,196.283494568274,14.2731384310474,3.87788702503057e-05
"381",-4.64635336283535,NA,NA,0.403074192493519,-0.322170126179734,3.09758792576205,-0.720425651163284,0.656774469640773,NA,0.633997900051043,NA,NA,7,-90.8051856794084,196.285070153998,14.274714016771,3.87483325633996e-05
"1806",-1.87849478392992,-0.36990459085723,NA,0.435971218441251,-0.437515153053665,NA,NA,NA,NA,0.806583773869343,1.11054299950841,-0.825172621467866,7,-90.8079424176696,196.29058363052,14.2802274932934,3.86416606532873e-05
"475",-5.12769777232352,NA,0.807044557844856,NA,-0.094810138528165,1.34873996080868,NA,1.01597645221486,-0.18567154197068,0.60955902127235,NA,NA,7,-90.8110056267858,196.296710048752,14.2863539115258,3.85234742733225e-05
