"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"2022",1.71881970998585,0.812138355841106,NA,0.174596981347968,NA,NA,-0.871767333562468,-0.792745008722788,0.0364799788657281,0.520750266190486,-0.439992708437613,-0.342288056893948,9,-59.9258378327687,138.949236641147,14.0419779944696,1.19806989696428e-05
"1497",-2.90693868970549,NA,NA,NA,-0.0347516937234433,1.90423956116226,NA,-0.682801940781576,-0.00205230465751615,0.624421864607396,NA,-0.373598380286339,7,-62.1415665650991,138.957831925379,14.0505732787013,1.19293206949708e-05
"1989",1.87594506121829,NA,NA,0.182807990781262,NA,NA,NA,-0.654482647450817,9.16740539831783e-05,0.673354493681823,-0.39733507604516,-0.33027100546685,7,-62.1596139578095,138.9939267108,14.0866680641221,1.17159586649118e-05
"1902",1.66818234516697,0.856551957981432,NA,0.173843194047254,0.0221859947916253,NA,-0.848166180404327,-0.691303396569927,NA,0.521027792188404,-0.440038575317492,-0.335935760385641,9,-59.948568417235,138.99469781008,14.0874391634023,1.17114424519335e-05
"522",2.47030674933985,0.601035834448812,NA,NA,-0.719349064830917,NA,NA,NA,NA,NA,-0.715465558297255,NA,4,-65.4108493889053,139.058385168343,14.1511265216656,1.13443823254355e-05
"1470",-3.95364257284534,0.89760298061529,NA,0.160814461841926,0.0277343015744103,1.97115260792848,-0.832400444695629,NA,-0.0379125416526825,0.522434584145046,NA,-0.428392721728248,9,-59.9834867396739,139.064534454958,14.15727580828,1.1309555963001e-05
"985",-0.866395080959213,NA,NA,NA,-0.0991635054918748,1.85209797430155,NA,-0.648479635812952,-0.000257919540874022,0.607027723858918,-0.532470594267735,NA,7,-62.2048345655098,139.0843679262,14.1771092795228,1.11979563530073e-05
"26",-4.36256392528856,0.657440742341579,NA,NA,-0.68196993336404,2.07020901144595,NA,NA,NA,NA,NA,NA,4,-65.4251884144316,139.087063219396,14.1798045727181,1.11828756292525e-05
"1933",2.24128052494127,NA,NA,0.203480241400363,-0.1837390345105,NA,NA,NA,0.00349418241087915,0.647191985771205,-0.487746638977196,-0.328903671017093,7,-62.2099747240515,139.094648243284,14.1873895966061,1.11405447607604e-05
"74",-0.231800654554253,0.630933404732027,NA,NA,-0.59203443159312,NA,NA,-0.985336001202638,NA,NA,NA,NA,4,-65.4312675800071,139.099221550547,14.1919629038692,1.1115099297194e-05
"685",1.32055402181442,NA,NA,0.116636314490663,-0.16917027117588,NA,-1.01210330484341,NA,0.0315713409275372,NA,-0.691173829395644,NA,6,-63.299712978063,139.102419968102,14.1951613214244,1.10973381385196e-05
"958",-1.81826241125368,0.945400137896768,NA,0.157215273282607,-0.0456345964472936,2.14543275059376,-0.801318555375719,NA,-0.0428635836001314,0.501027194445536,-0.667883768397005,NA,9,-60.0060092015027,139.109579378615,14.2023207319377,1.10576839563376e-05
"1197",-1.28232189905607,NA,NA,0.126697856609931,-0.118493709624058,NA,-1.07145921763215,NA,0.0395577097393604,NA,NA,-0.419583332459738,6,-63.3060303691918,139.11505475036,14.207796103682,1.10274528916523e-05
"190",-5.78963748666239,1.00074508094812,NA,0.10124211127745,-0.173792285406495,2.32471185545621,-1.1005344335453,NA,-0.0699125248005026,NA,NA,NA,7,-62.2419898199716,139.158678435124,14.2514197884464,1.07895280496609e-05
"1485",0.497420647030174,NA,NA,0.184590306177748,-0.121098628515071,NA,NA,-0.677312208321286,0.0286351453112598,0.65177422757902,NA,-0.370008029265078,7,-62.2492955708622,139.173289936905,14.2660312902275,1.07109896856901e-05
"513",0.720290308387651,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.655629905526852,NA,2,-67.5526620889446,139.175499616486,14.268240969808,1.06991622929822e-05
"1706",1.32992725347404,0.854309017461346,NA,NA,-0.220485499222335,NA,-1.12658648045035,NA,-0.0119886847822292,NA,-0.57396210255263,-0.303805120826054,7,-62.2523882911905,139.179475377562,14.2722167308841,1.06779147622601e-05
"1942",-2.7985784948552,0.783359796496564,NA,0.193949240812644,NA,2.51799934165554,NA,NA,-0.126027865981084,0.663215376676908,-0.486899531979487,-0.34425016738597,8,-61.1755069150065,139.22374110274,14.3164824560628,1.04441781141556e-05
"537",-1.51910604752964,NA,NA,NA,-0.523234107542466,2.07304566160212,NA,NA,NA,NA,-0.7683829060544,NA,4,-65.4974390975295,139.231564585591,14.3243059389139,1.040340299283e-05
"189",-5.11612216519685,NA,NA,0.0861577462271031,-0.0703819167754522,1.90919703846692,-1.02850238473566,NA,0.00108083589109135,NA,NA,NA,6,-63.3657129383808,139.234419888738,14.3271612420601,1.03885611551889e-05
"1822",-1.19344772009433,0.727031507381846,NA,0.218721778030911,-0.330469007602739,2.09025327050979,NA,NA,NA,0.634277469264822,-0.588751115700089,-0.332658527102313,8,-61.1811717724218,139.235070817571,14.3278121708933,1.03851805983487e-05
"238",-1.07820959907565,0.862383932116278,NA,0.116879670000421,-0.16042401707927,NA,-1.13932423849399,-1.20900298700461,0.0313471364648414,NA,NA,NA,7,-62.2830850866349,139.24086896845,14.3336103217729,1.0355116776039e-05
"1025",-1.63763814306841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.373006947488387,2,-67.5860799253471,139.242335289291,14.3350766426132,1.03475275966555e-05
"1702",0.595877967960699,0.804381597082726,NA,0.137447209211326,NA,NA,-1.22012733694095,NA,-0.0443665703656606,NA,-0.558935263766191,-0.349237378501958,7,-62.2846394565924,139.243977708365,14.3367190616879,1.03390335964596e-05
"2026",1.93559037946315,0.797661152183415,NA,NA,0.0253653376424979,NA,-0.883498416396951,-0.804803498487188,0.03547952382598,0.513463006646004,-0.41828541578197,-0.324859327091454,9,-60.0733161235707,139.244193222751,14.3369345760736,1.03379195512466e-05
"1777",-2.53282421408641,NA,NA,NA,NA,2.07681250902003,-1.08946369195658,-1.12119363500198,0.0795878371732213,NA,-0.575348025198521,-0.323061949267979,7,-62.2854059316612,139.245510658503,14.3382520118256,1.03311120212046e-05
"477",-3.16130513527964,NA,NA,0.166474071868732,-0.0822062614627019,1.79365792782692,NA,-0.710572945663678,-0.00103365769019807,0.633062497607863,NA,NA,7,-62.2855667987159,139.245832392612,14.3385737459349,1.03294502193109e-05
"1993",2.46698069224804,NA,NA,NA,-0.131201800652466,NA,NA,-0.64431408394207,0.0248237245748617,0.62811945973933,-0.421198192037493,-0.302432662632024,7,-62.2936089872539,139.261916769688,14.3546581230109,1.02467119773604e-05
"1518",0.0152138419654299,0.805191362034717,NA,0.163906353735344,0.0318396950653132,NA,-0.878965509719293,-0.859884835409993,0.0361748428483555,0.528314089131906,NA,-0.390698724250666,9,-60.0826833373825,139.262927650375,14.3556690036971,1.02415341843857e-05
"973",2.48208072812842,NA,NA,0.186829610191593,-0.179930476767037,NA,NA,-0.648683533454095,0.0258243093820763,0.633329303074803,-0.545366381230893,NA,7,-62.2974694178526,139.269637630886,14.3623789842083,1.02072315117368e-05
"1654",-3.78904100399107,0.929079188630646,NA,0.131388621334414,NA,2.6168358415069,-1.20112320317434,-1.0743688092354,NA,NA,-0.606570574031953,-0.306579780912494,8,-61.202577869131,139.277883010989,14.3706243643117,1.01652368848238e-05
"510",-3.79626597239334,0.881134441935948,NA,0.127690479530648,0.0564699000705898,1.89229408466228,-0.858275260902915,-0.92336340907566,-0.00307794855649194,0.498437750746845,NA,NA,9,-60.1031043990586,139.303769773727,14.3965111270495,1.00345121819928e-05
"1089",-1.04755031137132,NA,NA,NA,NA,NA,NA,-1.40664845524842,NA,NA,NA,-0.32240559684396,3,-66.5931670702259,139.32751061104,14.4202519643626,9.91610249803028e-06
"1966",1.79752035425249,0.849752100016626,NA,0.179568390646548,-0.0595805834918264,NA,-0.829490775625854,NA,-0.0018149908745702,0.535332630754715,-0.490032330475156,-0.365545106540655,9,-60.1218319973743,139.341224970358,14.4339663236807,9.84833860181529e-06
"1653",-3.01299125752636,NA,NA,0.120739329616831,NA,2.21381419967209,-0.994951316434299,-0.779313179150918,NA,NA,-0.595337092024951,-0.324175513493996,7,-62.3476945021873,139.370087799555,14.4628291528778,9.70723376448375e-06
"686",1.40941448217377,0.898909754137126,NA,0.143775062515907,-0.277350294821062,NA,-1.08275736500117,NA,-0.0242456205482154,NA,-0.690854030215182,NA,7,-62.3514292075277,139.377557210236,14.4702985635586,9.67104772086844e-06
"577",0.706719699118492,NA,NA,NA,NA,NA,NA,-1.37129030037689,NA,NA,-0.499127551133661,NA,3,-66.6305889186393,139.402354307867,14.4950956611892,9.55188103713987e-06
"926",-1.52164659903594,0.862226366593489,NA,0.201483033555322,-0.249866572496608,2.26846872855493,NA,NA,-0.0898090711112928,0.615455979250367,-0.664209668792665,NA,8,-61.2653197053288,139.403366683385,14.4961080367074,9.54704721539667e-06
"89",-4.37277946986416,NA,NA,NA,-0.392481702087573,2.0440008873796,NA,-1.00046842802597,NA,NA,NA,NA,4,-65.584247023285,139.405180437103,14.4979217904249,9.53839314388907e-06
"862",-0.989570699578488,0.74858373211127,NA,0.203513467421608,-0.302227555031944,2.06428856227805,NA,-0.610153684201193,NA,0.615115967234904,-0.639373514366706,NA,8,-61.2713816679429,139.415490608613,14.5082319619354,9.48934843272418e-06
"1494",-4.1704959741512,0.755341296143328,NA,0.179754362613446,NA,2.34073258188533,NA,-0.528859686970213,-0.0950201533575597,0.656996878276778,NA,-0.389311765417764,8,-61.2748862614672,139.422499795662,14.5152411489842,9.45615033056204e-06
"193",-1.25817367116712,NA,NA,NA,NA,NA,NA,-1.03615747256351,-0.0872297647132814,NA,NA,NA,3,-66.6406886307465,139.422553732081,14.5152950854037,9.45589531855496e-06
"1658",-3.3988925199472,0.950322959130011,NA,NA,-0.0675161045829824,2.59480025807225,-1.16071423211352,-1.00385943535985,NA,NA,-0.600398051755413,-0.280866159898779,8,-61.2797285361042,139.432184344936,14.5249256982581,9.41047173705474e-06
"1006",1.97643139477737,0.824550847789622,NA,0.161300289621112,-0.0277098457304519,NA,-0.846683284161525,-0.860881148765497,0.0296584439455926,0.514041215899276,-0.53583548441795,NA,9,-60.1690055023571,139.435571980324,14.5283133336464,9.39454560530596e-06
"1946",-1.63528397739597,0.839560581006761,NA,NA,-0.187269135378066,2.29045784882677,NA,NA,-0.0898832906636264,0.615258132609984,-0.520743874478574,-0.301973830828018,8,-61.2871978232622,139.447122919252,14.5398642725741,9.34044407528761e-06
"130",-1.62695185735905,0.526460341236098,NA,NA,NA,NA,NA,NA,-0.20793594015971,NA,NA,NA,3,-66.6551435065752,139.451463483739,14.5442048370611,9.32019465678905e-06
"1374",-3.19448256146926,0.704039566524909,NA,0.193813415260341,-0.222038712289509,1.98679457966529,NA,-0.662395776573634,NA,0.6347102714632,NA,-0.383419267469847,8,-61.2906416234937,139.454010519715,14.5467518730372,9.30833277600432e-06
"1778",-3.61466973933376,0.923111883068518,NA,NA,NA,2.63116104110196,-1.19517763649631,-1.06512585400746,-0.000365151934977166,NA,-0.589464435713962,-0.28790695488858,8,-61.2917672869767,139.456261846681,14.5490032000031,9.29786062087817e-06
"1882",-1.08747467495549,0.725298999659489,NA,NA,-0.247274342512927,2.09378278867268,NA,-0.602994443030869,NA,0.611408718198717,-0.500726334086179,-0.305175563237821,8,-61.2930052449225,139.458737762572,14.5514791158948,9.28635738217528e-06
"1878",-2.20345676522443,0.570457815167259,NA,0.191763260838048,NA,2.22342946189833,NA,-0.796847422415499,NA,0.684776420576169,-0.434473558011546,-0.355085549275923,8,-61.2934565322919,139.459640337311,14.5523816906335,9.28216751186998e-06
"2002",-2.33906177870265,0.766205826575799,NA,NA,NA,2.41800976474003,NA,-0.476864656596273,-0.0982947555120334,0.639462834188327,-0.430500273402864,-0.317101930072333,8,-61.2961630806885,139.465053434104,14.5577947874268,9.25707884343664e-06
"1657",-3.14966452992732,NA,NA,NA,0.102117066339082,2.26933069543358,-1.05289940554262,-0.894524063476344,NA,NA,-0.563840182895784,-0.315098777334326,7,-62.3974550521535,139.469608899488,14.5623502528102,9.23601768727286e-06
"1438",-3.89607585585646,0.816756450821924,NA,0.193200370295385,-0.163686082709149,2.21882590246252,NA,NA,-0.0940746070796581,0.638585721120938,NA,-0.38992323022854,8,-61.3034724835658,139.479672239859,14.5724135931814,9.1896618139769e-06
"1198",-1.19777020491648,0.877752081864823,NA,0.146100180983431,-0.22287719216008,NA,-1.13624570391133,NA,-0.0172187783565395,NA,NA,-0.38947439278959,7,-62.4054304545765,139.485559704334,14.5783010576562,9.16264968798335e-06
"138",-0.553113200388902,0.725302959630248,NA,NA,-0.573471910687094,NA,NA,NA,-0.0979368303232947,NA,NA,NA,4,-65.6328756048197,139.502437600172,14.5951789534945,9.08565191153248e-06
"585",2.06441161762078,NA,NA,NA,-0.471531339674178,NA,NA,-0.795066624773946,NA,NA,-0.630502810223554,NA,4,-65.6457092635451,139.528104917623,14.6208462709453,8.96979478119965e-06
"641",0.81344600110804,NA,NA,NA,NA,NA,NA,NA,-0.147680669969147,NA,-0.609364560081442,NA,3,-66.6954547465814,139.532085963751,14.6248273170734,8.9519579560031e-06
"1034",-0.276980754123719,0.584419272290541,NA,NA,-0.676206670240251,NA,NA,NA,NA,NA,NA,-0.282514702851003,4,-65.6541246312972,139.544935653127,14.6376770064493,8.89462738370472e-06
"982",-2.37388175835202,0.774192084006455,NA,0.179800872371184,NA,2.42295884757708,NA,-0.505430088252632,-0.106698030328819,0.651786359344281,-0.559150138059286,NA,8,-61.3367791023468,139.546285477421,14.6390268307433,8.88862631696472e-06
"757",-2.50285169363086,NA,NA,0.0941677172001259,NA,2.04665799760704,-1.07434525958521,-1.17468638788517,0.0703913369249777,NA,-0.664646198388835,NA,7,-62.4647520004698,139.60420279612,14.6969441494427,8.63491491640986e-06
"638",-3.24068638134044,0.983361712202127,NA,0.126159443041394,-0.119419881297295,2.54793769330153,-1.13651179495439,-1.04953267693337,NA,NA,-0.702820359303418,NA,8,-61.3724121497957,139.617551572319,14.7102929256411,8.57747404761673e-06
"66",-1.2483638404323,0.235227847040402,NA,NA,NA,NA,NA,-1.56419101977427,NA,NA,NA,NA,3,-66.7547329867637,139.650642444116,14.7433837974381,8.43672360021529e-06
"1049",-4.41159375334242,NA,NA,NA,-0.48149994876664,2.06059031945449,NA,NA,NA,NA,NA,-0.348765921035633,4,-65.7179406639996,139.672567718532,14.7653090718541,8.34473997293902e-06
"1269",-4.66739780830729,NA,NA,0.103247115678261,NA,1.91544725193209,-1.08944493731635,-1.17097511441893,0.0798086401700165,NA,NA,-0.392756131159104,7,-62.4999150178472,139.674528830875,14.7672701841976,8.33656149703979e-06
"758",-3.65158432621949,0.954742257780024,NA,0.114484617048462,NA,2.63922696173687,-1.18655444235637,-1.11799888697228,-0.0123599253174669,NA,-0.685956797591951,NA,8,-61.4063855077753,139.685498288278,14.7782396416003,8.29096288125371e-06
"1153",-1.40379156631882,NA,NA,NA,NA,NA,NA,NA,-0.143378842673868,NA,NA,-0.319064343327127,3,-66.7739984984082,139.689173467405,14.7819148207272,8.27574148401597e-06
"986",-1.32916987357902,0.829098234645042,NA,NA,-0.198543815937151,2.22500493060764,NA,-0.454856175305726,-0.0709833059181212,0.6011808369989,-0.578547103337506,NA,8,-61.4084062068098,139.689539686347,14.7822810396693,8.27422625610067e-06
"1498",-3.39396004077267,0.79217866173893,NA,NA,-0.122015747974508,2.18477162693173,NA,-0.516267833397014,-0.0719813704666456,0.620214771124096,NA,-0.35448982665015,8,-61.4101892951541,139.693105863035,14.7858472163579,8.25948572544481e-06
"14",-0.6535451415813,0.610563963615977,NA,0.141384398498658,-0.729551112822314,NA,NA,NA,NA,NA,NA,NA,4,-65.7296782949509,139.696042980434,14.7887843337567,8.24736508794242e-06
"761",-2.38052444100487,NA,NA,NA,0.00819584570862333,2.04350998477548,-1.07869529114312,-1.18863114698652,0.0711489470396432,NA,-0.645645144723427,NA,7,-62.5132946618126,139.701288118806,14.7940294721283,8.22576413977007e-06
"146",-7.4448164516946,0.703187631296329,NA,NA,NA,3.09586913022624,NA,NA,-0.234358525933934,NA,NA,NA,4,-65.7393233397597,139.715333070052,14.8080744233743,8.16820126511999e-06
"1870",2.47501370278707,0.701163668832551,NA,0.205835501817752,-0.285847463558806,NA,NA,-0.527335413400456,NA,0.644346267369734,-0.478725374240068,-0.296959500811981,8,-61.4465839171016,139.76589510693,14.8586364602529,7.96428923067941e-06
"1273",-4.62465953889354,NA,NA,NA,0.0517688649025667,1.96181430277017,-1.11068587201751,-1.21449182032607,0.0746390863168686,NA,NA,-0.375442452725215,7,-62.5518869916969,139.778472778575,14.871214131897,7.91436028529363e-06
"762",-3.18161091640737,0.965348919884358,NA,NA,-0.0924733632038505,2.57632300014531,-1.14646594950356,-1.06047740995445,0.000467961946451603,NA,-0.674683793187925,NA,8,-61.4536459226363,139.780019118,14.8727604713223,7.90824350658481e-06
"525",2.07729851351308,NA,NA,0.149729631961442,-0.588342468715175,NA,NA,NA,NA,NA,-0.736322641626159,NA,4,-65.7736615265345,139.784009443602,14.876750796924,7.89248100292953e-06
"529",-4.04042544126144,NA,NA,NA,NA,2.71039996292279,NA,NA,NA,NA,-0.740099774448823,NA,3,-66.8299087284956,139.800993927579,14.8937352809018,7.82573993610791e-06
"69",-1.35360535624165,NA,NA,0.0564773775259065,NA,NA,NA,-1.46875671054638,NA,NA,NA,NA,3,-66.8319508807188,139.805078232026,14.8978195853482,7.80977489097369e-06
"637",-2.92081976208919,NA,NA,0.0927142129011273,0.054487352707318,2.19080785861061,-1.0222791126606,-0.931739058543989,NA,NA,-0.657951242623312,NA,7,-62.5670547424725,139.808808280126,14.9015496334483,7.79522304696441e-06
"1545",2.07283905439416,NA,NA,NA,-0.547666872260219,NA,NA,NA,NA,NA,-0.63960899338044,-0.22649490290648,4,-65.7910428764098,139.818772143352,14.9115134966747,7.75648435571342e-06
"1097",-0.329738434302918,NA,NA,NA,-0.420295175328787,NA,NA,-0.887221406295188,NA,NA,NA,-0.279267939314786,4,-65.7934484904277,139.823583371388,14.9163247247105,7.73784767353712e-06
"1150",-5.52337897558551,0.950679067632349,NA,0.122751627879598,-0.0621779730733147,2.35929086881726,-1.16433781971686,-1.0915665873642,NA,NA,NA,-0.360546333554269,8,-61.4900837482805,139.852894769288,14.9456361226108,7.62527106695463e-06
"1934",2.42610333795484,0.766524787030868,NA,0.20601802654063,-0.273789026474218,NA,NA,NA,-0.0528026675530809,0.648054967370835,-0.508382596366386,-0.299476102545331,8,-61.4996013489505,139.871929970628,14.9646713239507,7.55304105538617e-06
"1270",-5.69181340810452,0.928659534827852,NA,0.117277471815434,NA,2.40314929065162,-1.19399050679636,-1.14165838115698,-0.00217042398379553,NA,NA,-0.365605541880256,8,-61.500216918869,139.873161110465,14.9659024637878,7.54839306124856e-06
"1717",-3.14440098068836,NA,NA,0.128641825630213,NA,2.20500368691939,-1.08454711620616,NA,0.0135374153647181,NA,-0.639341483459758,-0.376434895850018,7,-62.6049835055277,139.884665806236,14.9774071595586,7.50509672556468e-06
"1597",-3.04491089335457,NA,NA,0.132508652000841,-0.0350689703273831,2.19406974534182,-1.0391164818838,NA,NA,NA,-0.640797436412426,-0.364162628773399,7,-62.606175650302,139.887050095785,14.9797914491073,7.49615489475997e-06
"1149",-5.30657119904578,NA,NA,0.0969663819387755,0.10641453976391,2.14711192627679,-1.05470279763585,-0.948303637579514,NA,NA,NA,-0.384713458680883,7,-62.6069259945503,139.888550784281,14.9812921376037,7.49053230775265e-06
"1041",-6.58968309276234,NA,NA,NA,NA,2.64967706946753,NA,NA,NA,NA,NA,-0.418544529110118,3,-66.8882688035899,139.917714077768,15.0104554310904,7.382100490215e-06
"5",-2.01532751356199,NA,NA,0.0614510577669273,NA,NA,NA,NA,NA,NA,NA,NA,2,-67.9253198474406,139.920815133478,15.0135564868001,7.37066320698238e-06
"478",-3.68958937180683,0.80953509088562,NA,0.171013744700625,-0.17421843010268,2.09768857450548,NA,-0.561103739670187,-0.0731228679163631,0.622816085365557,NA,NA,8,-61.5257075586883,139.924142390104,15.0168837434263,7.35841135707278e-06
"1765",0.911314404981032,NA,NA,0.113189547184824,NA,NA,-1.1245263510757,-1.17130655279957,0.090882419683328,NA,-0.516693567164698,-0.328316938745295,7,-62.626210186194,139.927119167569,15.0198605208912,7.34746732702612e-06
"1598",-3.09569763196269,0.926667664223244,NA,0.149769686804559,-0.221064648595791,2.43845367163181,-1.14697470773389,NA,NA,NA,-0.699383906152399,-0.333445396144508,8,-61.5432853021583,139.959297877044,15.0520392303663,7.23019724849736e-06
"2",-1.89417447464934,0.0483477841519167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-67.9455412032081,139.961257845013,15.053999198335,7.22311524168354e-06
"649",2.11327886599364,NA,NA,NA,-0.501239020773405,NA,NA,NA,-0.038365515932223,NA,-0.696077172399161,NA,4,-65.8732659858404,139.983218362213,15.0759597155358,7.14423741041968e-06
"1274",-5.3462015503188,0.929860665937973,NA,NA,-0.0438722493520202,2.38419705603881,-1.17266963780373,-1.12070574892661,0.00531857437235723,NA,NA,-0.341758328827589,8,-61.5677797731737,140.008286819075,15.1010281723971,7.05524877376222e-06
"153",-4.75091278575387,NA,NA,NA,-0.390498522108855,2.07823605124316,NA,NA,-0.0712181270771181,NA,NA,NA,4,-65.8858365872565,140.008359565046,15.1011009183681,7.0549921579678e-06
"1718",-4.07342683805858,0.943100250926315,NA,0.132983831563464,NA,2.70586997217015,-1.19172894843416,NA,-0.0685038104429562,NA,-0.664222580391033,-0.334757596010349,8,-61.578947250865,140.030621774457,15.1233631277797,6.97689774642743e-06
"29",-4.48853869243396,NA,NA,0.131711763227061,-0.533983373279021,1.89204104769368,NA,NA,NA,NA,NA,NA,4,-65.8985458878036,140.03377816614,15.1265195194623,6.96589551953698e-06
"77",-0.659710118953457,NA,NA,0.11066751508582,-0.459091874233407,NA,NA,-0.897030384056657,NA,NA,NA,NA,4,-65.9056306425888,140.04794767571,15.1406890290327,6.91671826800487e-06
"1769",1.21370071122208,NA,NA,NA,-0.0445122616584391,NA,-1.10006638330117,-1.15987025470898,0.0972001164215507,NA,-0.51445236240235,-0.308927713612074,7,-62.689907361595,140.054513518371,15.1472548716932,6.8940484580291e-06
"1721",-2.69352255363955,NA,NA,NA,-0.0404750071637123,2.12869580926306,-1.06674216214584,NA,0.020764723168955,NA,-0.632123895671047,-0.350707616715428,7,-62.692176281869,140.059051358919,15.1517927122412,6.87842414357754e-06
"1105",-6.00222358777608,NA,NA,NA,NA,2.65218211138766,NA,-1.40709986587263,NA,NA,NA,-0.373248491215732,4,-65.9152635266164,140.067213443765,15.1599547970878,6.85041020475945e-06
"2037",-1.17376851234927,NA,NA,0.170357294147289,NA,1.66386683671292,-0.765031826155232,-0.823162498038563,0.0940805864197741,0.498274412924232,-0.493695947785978,-0.363840870059403,9,-60.4868792864234,140.071319548457,15.1640609017791,6.83636038146631e-06
"1990",1.80807138596867,0.669499178435363,NA,0.183627606812617,NA,NA,NA,-0.528388003869603,-0.071670409240691,0.69126350819741,-0.390467086869869,-0.31944537463058,8,-61.6018453116014,140.07641789593,15.1691592492525,6.81895550457987e-06
"538",-1.69082872944645,0.688013380276112,NA,NA,-0.698649936349373,2.36911165095149,NA,NA,NA,NA,-0.807728384584297,NA,5,-64.8636211948169,140.084385246777,15.1771266000991,6.79184503463277e-06
"1486",0.548853473083969,0.728422422286345,NA,0.189973150811,-0.208221894712659,NA,NA,-0.529293081898736,-0.0326842019583982,0.652031711803189,NA,-0.35343479817728,8,-61.6114139428312,140.09555515839,15.1882965117121,6.75401860805293e-06
"974",2.6502438423304,0.75575813123908,NA,0.198128986110902,-0.278248593605979,NA,NA,-0.477920210047837,-0.0355004640201029,0.633281128235923,-0.573276649522946,NA,8,-61.6127934789088,140.098314230545,15.1910555838673,6.74470761961309e-06
"1722",-3.30684873168234,0.974619296236252,NA,NA,-0.143942271002951,2.582478350354,-1.13467140776157,NA,-0.0451313947169036,NA,-0.666296479556469,-0.299601447414008,8,-61.6200988954064,140.11292506354,15.2056664168624,6.69561426334383e-06
"133",-1.74175222433344,NA,NA,0.0682405832204139,NA,NA,NA,NA,-0.15375880632621,NA,NA,NA,3,-66.9957694247614,140.132715320111,15.2254566734334,6.62968701846067e-06
"593",-3.97577751639652,NA,NA,NA,NA,2.65762115136838,NA,-1.3508945217177,NA,NA,-0.580743535916027,NA,4,-65.9545710994062,140.145828589345,15.2385699426675,6.58636077544207e-06
"657",-4.13651708666592,NA,NA,NA,NA,2.74651171473557,NA,NA,-0.149997331732981,NA,-0.661901220867891,NA,4,-65.9642302665974,140.165146923727,15.2578882770499,6.52304828076747e-06
"1994",2.61552828810868,0.731485825424139,NA,NA,-0.223412976935898,NA,NA,-0.463882423269904,-0.0344163239645443,0.632846295682402,-0.441876920212761,-0.282421861417868,8,-61.648078942643,140.168885158013,15.2616265113357,6.51086732676307e-06
"90",-4.63665170881558,0.708023595048465,NA,NA,-0.5591836866495,2.31530861180871,NA,-1.09306422439831,NA,NA,NA,NA,5,-64.9127902227734,140.18272330269,15.2754646560121,6.46597365512704e-06
"1917",-2.19175268993013,NA,NA,0.153428046548369,0.209714001554522,1.96423400647659,-0.761182509163028,-0.672965417913545,NA,0.514310603323333,-0.453534716620319,-0.365658648639215,9,-60.5499978159419,140.197556607494,15.290297960816,6.41819517329418e-06
"201",-0.441126046406688,NA,NA,NA,-0.444456468428115,NA,NA,-0.94276285826306,0.00454067950174911,NA,NA,NA,4,-65.9810439861713,140.198774362875,15.2915157161976,6.41428846691187e-06
"209",-6.1240144490427,NA,NA,NA,NA,2.58736880483346,NA,-0.99872268086232,-0.0962163780302829,NA,NA,NA,4,-65.9974100135582,140.231506417649,15.3242477709714,6.31016640252707e-06
"1037",-0.721499476778865,NA,NA,0.143386747154872,-0.544865613684503,NA,NA,NA,NA,NA,NA,-0.317018038420584,4,-65.9992330926143,140.235152575761,15.3278939290837,6.29867295023728e-06
"2041",-1.42993697089708,NA,NA,NA,0.164808465372342,1.74322807254765,-0.840492786290078,-0.925507203969758,0.074485398008776,0.501827791523212,-0.441559556004966,-0.350570308979976,9,-60.5695739534673,140.236708882544,15.3294502358668,6.29377352301905e-06
"1645",0.866788243931555,NA,NA,0.113881546970293,0.022322796683903,NA,-1.02888949905483,-0.814547919389345,NA,NA,-0.529086571246328,-0.307345114926636,7,-62.8116516422765,140.298002079734,15.3907434330561,6.1038164092207e-06
"1169",-6.56524072415934,NA,NA,NA,NA,2.76618677813067,NA,NA,-0.148485182616213,NA,NA,-0.365870251871083,4,-66.0307200241642,140.298126438861,15.3908677921833,6.10343688837943e-06
"702",-3.18594922050635,1.01853593640679,NA,0.132272171303381,-0.199008571687376,2.57038389134159,-1.09516479342283,NA,-0.0558795152133969,NA,-0.78240295423827,NA,8,-61.7280750430041,140.328877358735,15.4216187120579,6.01031149648837e-06
"1533",-3.19401579957883,NA,NA,0.147170956225222,0.16918219212514,1.63825049603764,-0.824936117603013,-0.943886727000517,0.075347939493912,0.525557183683007,NA,-0.418096600348865,9,-60.6184006332238,140.334362242057,15.4271035953799,5.99385114893294e-06
"82",-6.3435366797644,0.342080393264081,NA,NA,NA,2.70743006073188,NA,-1.61795832719574,NA,NA,NA,NA,4,-66.0558347050557,140.348355800644,15.4410971539664,5.95205986800233e-06
"253",-4.71307080720792,NA,NA,0.0699047270107877,0.0155123185366611,1.85700547616985,-1.07999597203165,-1.28664902095857,0.0690317828050354,NA,NA,NA,7,-62.8394259546853,140.353550704551,15.4462920578737,5.93661973964647e-06
