"FP_presence","surfacearea_ha","shoreline_development","TOTP_avg","PH_avg","COND_avg","secchi_avg","waterbodies_1km","waterbodies_10km","dist_waterfowl","nearest_LMSPW","latitude","longitude","boatlaunch"
1,0.0774692740163815,0.431754028142987,0.509240178958598,0.742684306929163,0.875294127465147,0.30307654842005,0.56457503405358,0.576003054081371,0.310327472183044,0,0.622473726758286,0.475526575766035,0
1,0.223651680332411,0.446964289487111,0.69048089514644,0.714516304234679,0.848005314124088,0.274223282967681,0.56457503405358,0.576003054081371,0.651011508675721,0,0.621665319320938,0.476313718960569,0
1,0.624176908851699,0.420011329729754,0.507476693372359,0.408784119323939,0.27550309337779,0.30307654842005,0.712414374216044,0.163044425122803,0.618290493831431,0.714478605575058,0.536782538399353,0.0465312394695843,0
0,0.617219725246864,0.194641231513643,0.479972768286186,0.61317030196033,0.555392792451402,0.575047685555715,0.56457503405358,0.484848444413847,0.316211569006859,0.948521111751136,0.792239288601455,0.828514313550106,1
1,0.256262935226118,0.344146873107665,0.604172799921256,0.546151858582979,1,0.398461099069295,0.56457503405358,0.597348645654922,0.854085805930936,0.166453823740098,0.000808407437348424,0.96026913871733,0
1,0.310274646033398,0.324603567298553,0.496754587782329,0.510665709239921,0.653073445019974,0.354139964965279,0,0.496796578456642,0.360349818168403,0.60689665971576,0.575586095392078,0.74548590090062,0
1,0.368174589238034,0.413741548004042,0.517482801492216,0.580293676374099,0.614595453486332,0.354139964965279,0.356207187108022,0.460423641386805,0.521357345792285,0.352262124028078,0.493128536782538,0.770870040242521,0
0,0.478582745890854,0.440506726860869,0.283119938751633,0.557677790731223,0.633812558216687,0.455822669619954,0.356207187108022,0.687447957600018,0.758360845448567,0.633789914945185,0.624898949070331,0.681995693829977,0
1,0.362971175530999,0.154976039122186,0.682874743630386,0.742684306929163,0.239025852764068,0,0,0.628415770697609,0.52641471128892,0.424853602352491,0.357316087308003,0.654443751775985,0
0,0.382254369494906,0.328708591435736,0.422265499737028,0.468713914325189,0.34956920807806,0.545915460867184,0.356207187108022,0.484848444413847,0.791110188589701,0.344769732611086,0.273241713823767,0.499001223531732,0
0,0.617759025327442,0.669981858879333,0.327837484359742,0.546151858582979,0.550810177304254,0.473043269707926,0.356207187108022,0.597348645654922,0,0.260384676304849,0.161681487469685,0.809532510054293,0
0,0.349573500759961,0.45438511015961,0.307106445679618,0.655162887291864,0.633812558216687,0.587579191613462,0.712414374216044,0.618182227692989,0.761695482811445,0.5603822300875,0.720291026677445,0.595874640348096,0
0,1,0.461687084440775,0.269554860911301,0.422138574043762,0.364563732075682,0.505191321345281,0.356207187108022,0.618182227692989,0.449103533484278,0.697919729270654,0.478577202910267,0.242114421326739,1
0,0.0499306890188441,0.261167067016474,0.553008233880681,0.324537244431288,0.353250691125722,0.24252452639936,0,0.34040858027179,0.218752027518846,0.667428277696963,0.350848827809216,0.432344163029531,0
0,0.64320441944746,0.300708237555225,0,0.435308338113965,0.244409361281318,0.562085725709523,0,0.354669282925121,0.875364367870104,0.607555995726018,0.547291835084883,0.43540199408929,0
0,0.561635646285971,0.579243445436576,0.0647696567776499,0.0769873932783223,0,0.848798264699798,0,0.311082953162733,0.586219884943651,0.483640752288851,0.501212611156023,0.0110737458082473,1
1,0.656901905602977,0.462720691946561,0.198790497501583,0.408784119323939,0.198975107100332,0.633957437946705,0.56457503405358,0.706289701554232,0.364781631252505,0.825721940736703,0.818916734033953,0.178172329392046,1
1,0.327957412192162,0.172434305417166,0.591258946374771,0.569057420585547,0.761635191934597,0.354139964965279,0,0.733836947942287,0.679640984921284,0.556178432504799,0.647534357316087,0.599436654369959,0
1,0.617759025327442,0.379869412368203,0.676094815393588,0.695192622238057,0.753915142937012,0.505191321345281,0.356207187108022,0.325883699054206,0.490488464820405,0.984601410219409,0.66127728375101,0.970433948579033,1
0,0.792235428747078,0.616272539838723,0.304869959753872,0.422138574043762,0.447135861744234,0.55543295797238,0.356207187108022,0.531651732068602,0.647167084972994,0.433125646292321,0.489086499595796,0.301173977936044,1
0,0.486503657562611,0.258061970338673,0.33260867323219,0.714516304234679,0.673196862830955,0.575047685555715,0.56457503405358,0.677876951125258,0.471473278913144,0.239829009549811,0.117219078415521,0.90732816784424,0
0,0.524194378796326,0.506911729710877,0.35032789170971,0.294773368863039,0.352470577656463,0.489474485401845,0.56457503405358,0.36867673390355,0.690671780504083,0.641359921692003,0.383993532740501,0.440041708398308,0
0,0.603930465968251,0.473432773722339,0.31255867319446,0.714516304234679,0.444109114400195,0.30307654842005,0.827087475346916,0.715565234093397,0.644651409671759,0.286965488976964,0.518997574777688,0.527018850478171,0
0,0.39243969420227,0.393824130055735,0.474549631321223,0.655162887291864,0.579697422506625,0.24252452639936,0.712414374216044,0.668202500569082,0.778327869975067,0.294494511369556,0.515763945028294,0.526153531148309,0
0,0.538525239404642,0.277935187614376,0.483482470076347,0.655162887291864,0.575386659389466,0.418645696606134,0.712414374216044,0.668202500569082,0.90245514175653,0.239918008729415,0.508488278092158,0.527157307089083,0
0,0.466108516362042,0.604685558568306,0.110474268538975,0.602347382744344,0.198668483306641,0.30307654842005,0.356207187108022,0.769321391698372,0.749337267236018,0.328783945761844,0.524656426839127,0.530878898744099,0
0,0.342642785785469,0.205860494951712,0.424846761659985,0.395240825150466,0.372220246220352,0.587579191613462,0.827087475346916,0.484848444413847,0.507779905589456,0.615734614417334,0.427647534357316,0.25793932503498,1
1,0.216847389669705,0.291276555674602,0.514832263965851,0.510665709239921,0.915670080035315,0.24252452639936,0.356207187108022,0.724746922236259,0.556076791814247,0.456317958445653,0.119644300727567,0.939843912471971,0
0,0.22586571564873,0.265023757217411,0.174540704233369,0.49852358833636,0.246007638149213,0.73038580296814,0.712414374216044,0.484848444413847,0.859868994343537,0.645103850691836,0.515763945028294,0.459203077942561,0
0,0.911377141827625,1,0.362383849853988,0.685361200748481,0.726144214253672,0.505191321345281,0.712414374216044,0.811846286031829,0.789649413381296,0.175567145324649,0.282942603071948,0.751790553042221,1
0,0.355433572810604,0.300708237555225,0.459052798996013,0.216289112677175,0.0943106360367637,0.354139964965279,0.712414374216044,0.248856622929174,0.290043656800085,0.953124863390179,0.997574777687955,0.684069011913537,1
1,0.260423634542068,0.615558546385685,0.565548683490959,0.408784119323939,0.658416859893439,0.418645696606134,0,0.325883699054206,0.870496471639257,0.371359465588719,0.232821341956346,0.446694974862806,0
1,0.460563029272769,0.627517189203385,0.551913995931469,0.644854625916271,0.711561491918639,0.30307654842005,0.56457503405358,0.354669282925121,0.389494421509282,0.661291515865209,0.196443007275667,0.694066533422906,0
1,0.824536639036342,0.431754028142987,0.307106445679618,0.733401358099905,0.483741043950009,0.505191321345281,0,0.34040858027179,0.422830263957323,1,0.896523848019402,0.980493072590202,0
0,0.355433572810604,0.254939156494044,0.465052594199629,0.339091660532328,0.362101570067546,0.70382490331357,0.56457503405358,0.618182227692989,0.553205054843314,0.208649951862578,0.250606305578011,0.340638961090974,0
0,0.128367230924656,0.374298666662515,0.517482801492216,0.546151858582979,0.402343838758119,0.505191321345281,0.356207187108022,0.795068264476883,0.953751285219206,0.456428297463511,0.303961196443007,0.361879093257363,0
0,0.314427625417273,0.305005166323909,0.461079404258708,0.510665709239921,0.473336087400247,0.225400802701201,0,0.472726142037638,0.640245048469567,0.311662158493523,0.31770412287793,0.516316149098181,0
1,0.135647385583671,0.27943407470558,0.511847099457515,0.591389406593045,0.6243161330117,0.37702065917732,0.356207187108022,0.422369475177819,0.382206777150033,0.410666881915437,0.782538399353274,0.555781228224541,0
1,0.276196148266444,0.283905790996328,0.520223066699352,0.760940447315828,0.5196521789982,0.24252452639936,0.356207187108022,0.496796578456642,0.651570725055268,0.352262124028078,0.469684721099434,0.753646140693703,0
0,0.373236780112825,0.312089476256307,0.516093630895205,0.486219223515404,0.470512817959601,0.694566729879716,0,0.264895661827872,0.276142169557544,0.649047502381,0.865804365400162,0.699901539344177,0
0,0.43261534356056,0.144629085356623,0.691083032339735,0.486219223515404,0.809714054639038,0.771131264430788,0.712414374216044,0.36867673390355,0.151952824992572,0.0763437055722089,0.270008084074373,0.563097785778042,0
0,0.692963730434057,0.673050794130448,0.60246235997255,0.618531938357495,0.397378245651239,0.481352592422235,0.356207187108022,0.311082953162733,0.355633130710612,0.641312135274938,0.63055780113177,0.81048212037484,0
1,0.735134705931312,0.656476467389852,0.44404802563075,0.402036341441535,0.338533873880379,0.464536800747764,0.827087475346916,0.586741680638991,0.791885022713444,0.896240336911665,0.484236054971706,0.354963797365763,1
0,0.177805142362102,0.206714487557516,0.33260867323219,0.53447661332395,0.259038463110269,0.437724797187695,0.56457503405358,0.733836947942287,0.668958947900012,0.651206962889756,0.353274050121261,0.330555008720138,0
1,0.0609062242831647,0.528763593929142,0.706935977281556,0.655162887291864,0.483056122049149,0.207284882105165,0.356207187108022,0.106248314522275,0.705043891711625,0.473049924670562,0.43088116410671,0.604688678079487,0
1,0.76433385772601,0.402125805349529,0.557306645003542,0.580293676374099,0.634750301300513,0.274223282967681,0.356207187108022,0.264895661827872,0.493815525578888,0.244397156533524,0.407437348423606,0.55581592126509,0
1,0.670170938419989,0.480930268835442,0.510114201173101,0.787577121477105,0.773644538701333,0.398461099069295,0.356207187108022,1,0.605240646120935,0.490958593873255,0.274050121261116,1,1
0,0.507822588878877,0.665952249295371,0.467000551584703,0.395240825150466,0.437981278396643,0.418645696606134,0.356207187108022,0.55411515412565,0.347552412042849,0.382771871907833,0.61034761519806,0.754926417041956,0
0,0.635897965383095,0.589695559357669,0.450662289215916,0.448297436426133,0.5196521789982,0.611467938969033,0.56457503405358,0.687447957600018,0.857347915639906,0.526452390401539,0.294260307194826,0.390143846126767,1
1,0.166051315487004,0.318384221098034,0.636045285879174,0.602347382744344,0.881204511276671,0.354139964965279,0,0.565128895860198,0.274745292637322,0.612729265542996,0.672594987873888,0.531455988158717,0
0,0.492922537296848,0.488790319429651,0.174540704233369,0.199846941515582,0.0431516792964434,0.73038580296814,0,0.409278788663124,0.690638410554451,0.584614083028459,0.444624090541633,0.47549210347199,0
1,0.0609062242831647,0.076439574994094,0.488597945107002,0.448297436426133,0.506975730127415,0.30307654842005,0.356207187108022,0.264895661827872,0.405233810337355,0.0634228213040801,0.803556992724333,0.636671285097533,0
1,0.188862025331782,0.432305924880437,0.615337087292612,0.395240825150466,0.56440267632587,0.30307654842005,0.356207187108022,0.232468958917262,0.681391388709297,0.0634228213040801,0.805982215036378,0.638143617923501,0
0,0.375470702447173,0.0817169899991746,0.346087402922319,0.309766202947622,0.144316626624934,0.835698005390109,0,0.215714494969948,0.47740356417705,0.882031562197152,0.790622473726758,0.860520316394699,1
0,0.696571951149759,0.660613316701442,0.297957482650778,0.435308338113965,0.0338696907588653,0.505191321345281,0,0.34040858027179,0.85630428806637,0.818382472287946,0.654001616814875,0.292033660446308,1
0,0.685156054859387,0.169711834563272,0.620826423619419,0.45472546097137,0.250101544770182,0.628456527197584,0,0,0.705094335250862,0.70827597035834,0.71301535974131,0.0430201288696856,0
0,0.548642918680619,0.752560605385138,0.322912379944666,0.309766202947622,0.70999732405744,0.685088897852894,0.356207187108022,0.828329826884808,0.0611088910728427,0.753052820044534,0.937752627324171,0.224879856574174,0
0,0.520035351085936,0.47844510884315,0.268130028060115,0.53447661332395,0.383139724406133,0.575047685555715,0,0.820124113664244,0.37904187246617,0.6230113492193,0.996766370250606,0.134152647278955,0
0,0.019283193963907,0.209268827693875,0.39052030015684,0.591389406593045,0.503090681791137,0.418645696606134,0.356207187108022,0.484848444413847,0.88247901761421,0.579875322743005,0.320937752627324,0.096446825835765,0
1,0.33666373911229,0.301426831265065,0.510404412795077,0.166166346116772,0.359622369008053,0.274223282967681,0,0.447934578007155,0.716102985824631,0.621127470000997,0.379951495553759,0.768488705023749,0
1,0.613331405161437,0.292738550110897,0.560451053199317,0.675413903735687,0.489850895386143,0.32958919328224,0,0.460423641386805,0.806017735788198,0.395077986660629,0.453516572352466,0.560026050800311,1
0,0.269350231832038,0.462720691946561,0.483482470076347,0.395240825150466,0.575386659389466,0.37702065917732,0,0.50857626311551,0.713209860978505,0.506794448519426,0.313662085691188,0.472792068535495,0
1,0.0321524539752366,0.438333979313885,0.593767378120679,0.546151858582979,0.563287510713234,0.30307654842005,0.356207187108022,0.472726142037638,0.691130172851031,0.385396828501162,0.285367825383994,0.532437100831659,0
1,0.0609062242831647,0.0796113216889857,0.478186701050635,0.580293676374099,0.803426522474766,0.473043269707926,0.356207187108022,0.422369475177819,0.212986531610844,0.371359465588719,0.245755860953921,0.470643945953039,0
0,0.371228359251132,0.149354460558807,0.479972768286186,0.486219223515404,0.553108094343452,0.274223282967681,0.356207187108022,0.677876951125258,0.317449182995842,0.203815500312775,0.659660468876314,0.599715160162094,0
1,0.738018426524048,0.736494185778794,0.215778685468392,0.546151858582979,0.32697501067352,0.568622525767498,0.56457503405358,0.811846286031829,0.55072653278644,0.567809795715795,0.333063864187551,0.246338034104222,1
0,0.601228668659847,0.605786811789701,0.39052030015684,0.510665709239921,0.50439003258283,0.37702065917732,0,0.638531522178759,0.392337811158855,0.402017055264632,0.202101859337106,0.791338216003999,0
0,0.749658954597621,0.372427664124488,0.322912379944666,0.580293676374099,0.572122960408384,0.655215202053263,0.356207187108022,0.354669282925121,0.836908705222573,0.156962820965855,0.396119644300728,0.538111738846445,0
0,0.993568044486793,0.444821809545914,0.534458285697751,0.395240825150466,0.459005040007266,0.121676093398991,0.56457503405358,0.232468958917262,0.435619384864588,0.627139415620581,0.572352465642684,0.397015996941122,0
0,0.759579851149265,0.611246293604111,0.327837484359742,0.634421401266134,0.0343931694565457,0.633957437946705,0.56457503405358,0.760577713094828,0.709049568436668,0.229554104224006,0.353274050121261,0.256928853280846,1
0,0.128367230924656,0.19114469004772,0.23819932669754,0.557677790731223,0.367009110986356,0.633957437946705,0.356207187108022,0.18102461611927,0.446828307684071,0.656789001172406,0.340339531123686,0.0395544031787312,0
0,0.0321524539752366,0.0222757513243675,0.422265499737028,0.522648958566721,0.477253842817426,0.30307654842005,0.356207187108022,0.18102461611927,0.762613139000344,0.660955606912417,0.338722716248989,0.0397595461771268,0
1,0.0609062242831647,0.0199659837081487,0.633657263741348,0.473749143551861,0.616558092300376,0.520258326895531,0,0.724746922236259,0.596825388271483,0.47798293871787,0.105092966855295,0.898108751539719,0
0,0,0,0.257768155280911,0.367570474107502,0.090004046297129,0.24252452639936,0,0.55411515412565,0.415347551381837,0.60401008689288,0.385610347615198,0.304159927796286,0
1,0.044190842744476,0.234198085657887,1,0.546151858582979,0.853707627708629,0.121676093398991,0.356207187108022,0.50857626311551,0.452917539743131,0.635864507013938,0.978172999191593,0.483802670364612,0
1,0.019283193963907,0.0129876931021964,0.714446848794426,0.49852358833636,0.635685924076954,0.121676093398991,0.56457503405358,0.50857626311551,0.541080975837197,0.632927621569252,0.978172999191593,0.483233513882575,0
0,0.019283193963907,0.234198085657887,0.59769479696363,0.309766202947622,0.138072310065687,0.30307654842005,0.356207187108022,0.586741680638991,0.694398156875596,0.543641923350583,0.290218270008084,0.412932419279356,0
1,0.352107536062136,0.652615398620776,0.362383849853988,0.448297436426133,0.45607259492373,0.418645696606134,0.712414374216044,0.658421964083597,0.757528946843347,0.492885317696502,0.294260307194826,0.91074551633753,0
0,0.951808066710728,0.773990112539968,0.187139752334171,0.395240825150466,0.244676271811744,0.611467938969033,0.56457503405358,0.648532592281563,0.613202432986363,0.63538517292508,0.936944219886823,0.0150845035837214,1
1,0.690564448446105,0.725410014957879,0.0419577079648392,0.685361200748481,0.540301334752468,0.633957437946705,0,0.409278788663124,0.807326405875889,0.50825555094353,0.354890864995958,0.512218548568087,1
1,0.0725277854254657,0.114476585360746,0.346087402922319,0.381504413920034,0.274771774294795,0.32958919328224,0.356207187108022,0.724746922236259,1,0.46500306436653,0.300727566693614,0.718921734480466,0
0,0.868403324407659,0.716373907489801,0.187139752334171,0.634421401266134,0.21657400621886,0.548659630875827,1,0.836464872118203,0.852728433541388,0.442703607591952,0.321746160064673,0.286266413809109,1
1,0.0609062242831647,0.389619218741498,0.686550014429548,0.580293676374099,0.674902040149981,0.167506127800589,0.56457503405358,0.760577713094828,0.302777048724476,0.355499110928981,0.0646725949878739,0.937324259796477,0
1,0.685530896051459,0.372427664124488,0.71806284301881,0.685361200748481,0.420591321572159,0.418645696606134,0.356207187108022,0.55411515412565,0.15306575118512,0.74193552317027,0.928860145513339,0.0897972308629329,0
0,0.281170584006687,0.435603642979552,0.286966133229391,0.602347382744344,0.799611237302788,0.505191321345281,0.56457503405358,0.687447957600018,0.255469541916925,0.114938974227731,0.115602263540825,0.935972305141392,0
1,0.0674518181837949,0.297100522866899,0.607233062858132,0.769917262805963,0.483056122049149,0.207284882105165,0,0.36867673390355,0.428767378516434,0.520553279878958,0.696038803556993,0.46218140351571,0
0,0.174935389059604,0.564459792587989,0.479972768286186,0.381504413920034,0.313499361488499,0.455822669619954,0.356207187108022,0.422369475177819,0.796591618033058,0.592442737887513,0.327405012126112,0.450742536581936,0
1,0.124617752208346,0.587780739460688,0.848761770141624,0.435308338113965,0.487147410501801,0.418645696606134,0.356207187108022,0.724746922236259,0.306701596994031,0.313885269260259,0.0355699272433306,0.9499452453596,0
1,0.254383520984731,0.406806048575702,0.474549631321223,0.49852358833636,0.57321381171671,0.534731474347361,0.712414374216044,0.597348645654922,0.357525378517013,0.46500306436653,0.272433306386419,0.753041283720876,0
