"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"802",0.147100791560191,0.10101141730961,NA,NA,NA,NA,-0.447768120215333,NA,NA,0.352625275819167,0.174978011317252,NA,5,-182.73063349779,375.818409852723,24.3910769251889,2.49363752403285e-07
"1426",-3.16865196308064,0.114009634508223,NA,NA,NA,2.30518978764256,NA,NA,-0.064422330142996,0.410043342059818,NA,-0.317215028243617,6,-181.672517190202,375.848028392381,24.420695464847,2.45698067362365e-07
"278",-3.28624923585125,-0.0484984247109159,NA,0.180945276289521,NA,2.09548167828602,NA,NA,NA,0.466801736250196,NA,NA,5,-182.749770784907,375.856684426957,24.4293514994233,2.44636979738281e-07
"1449",1.05337819672977,NA,NA,NA,-0.0237594455881071,NA,-0.435115181774567,NA,0.0193386088526251,0.344601022087454,NA,-0.299700302298596,6,-181.678831882613,375.860657777203,24.4333248496689,2.44151447993134e-07
"785",-3.42815820766382,NA,NA,NA,NA,2.01642162963648,NA,NA,NA,0.45342836216358,0.15964645579139,NA,4,-183.812823912531,375.862334215594,24.43500128806,2.43946881310644e-07
"1281",1.24442020058494,NA,NA,NA,NA,NA,NA,NA,NA,0.463314972471148,NA,-0.313297338714789,3,-184.863070605254,375.867317681097,24.4399847535629,2.4333978754868e-07
"1433",-2.85247070597638,NA,NA,NA,-0.0682375515486807,2.18634972007193,NA,NA,-0.0385692830314255,0.397307771673084,NA,-0.312195460677916,6,-181.683291780769,375.869577573514,24.4422446459803,2.43064981965317e-07
"946",-3.40430486127952,0.175020797071763,NA,NA,NA,1.95130056794367,-0.407897672182649,NA,-0.0300031503264332,0.331441514239491,0.133061307627664,NA,7,-180.601042294288,375.876783383756,24.4494504562225,2.42190817608279e-07
"1505",1.01835669529551,NA,NA,NA,NA,NA,-0.442883668893247,0.0110306728329558,0.0148372929900631,0.348445884955244,NA,-0.302577530546174,6,-181.688486049807,375.879966111591,24.4526331840573,2.41805710384144e-07
"1293",1.05729461610564,NA,NA,0.20383539087109,-0.16968621241992,NA,NA,NA,NA,0.422435375884121,NA,-0.304486742640863,5,-182.765870585584,375.888884028312,24.461551100778,2.40729909049376e-07
"413",-3.17581011746379,NA,NA,0.189621719192125,-0.127227461374859,2.11105715627497,NA,NA,-0.0365664270945732,0.404732598935456,NA,NA,6,-181.704751014369,375.912496040714,24.4851631131805,2.37904561104749e-07
"1385",1.01435997698744,NA,NA,NA,-0.00681682998805847,NA,-0.423069886280469,0.0667051811921013,NA,0.344585649447204,NA,-0.298831732857849,6,-181.717470296395,375.937934604766,24.5106016772324,2.34897748681171e-07
"1489",-3.13965629876297,NA,NA,NA,NA,2.27297913442025,NA,0.132952156512437,-0.0608016326083132,0.412276148336834,NA,-0.32268612426141,6,-181.722601689743,375.948197391461,24.5208644639277,2.33695483222794e-07
"809",0.199776874009221,NA,NA,NA,-0.0277289016446836,NA,-0.414600861982991,NA,NA,0.34412427869507,0.173726333726767,NA,5,-182.795786435542,375.948715728228,24.5213828006939,2.33634924590054e-07
"865",0.146867672335007,NA,NA,NA,NA,NA,-0.425272939099622,-0.0692599043497003,NA,0.347056433470464,0.182093521357983,NA,5,-182.799257116317,375.955657089777,24.5283241622434,2.32825457861815e-07
"337",-2.823407648281,NA,NA,NA,NA,2.05545604858022,NA,-0.173890055551118,NA,0.441068349960845,NA,NA,4,-183.863303891911,375.963294174355,24.5359612468216,2.31938099291342e-07
"604",-3.54516703787087,0.192843341878241,0.857867246835933,NA,-0.206108390626373,-0.0871842762556377,NA,-0.273989700287436,NA,NA,-0.0873048291747301,NA,7,-180.646882040753,375.968462876686,24.5411299491522,2.31339463669672e-07
"929",0.145034839406255,NA,NA,NA,NA,NA,-0.432782360238343,NA,0.00261075660462634,0.351028323641177,0.177204215954291,NA,5,-182.811633710413,375.98041027797,24.5530773504361,2.29961630445992e-07
"1529",-2.75396457002125,NA,NA,NA,0.0204967893838081,1.96341502000509,-0.401005122945979,0.0678266551033202,-0.0107278080849721,0.336017267460572,NA,-0.314702364677633,8,-179.559437716395,375.991602705518,24.5642697779846,2.28678310218515e-07
"298",0.921011117411386,0.131341272651858,NA,NA,-0.0568636501946994,NA,-0.424054384004555,NA,NA,0.339430654589397,NA,NA,5,-182.826456727029,376.010056311202,24.582723383668,2.26578044803695e-07
"442",-2.88385025710987,0.182918381981629,NA,NA,-0.0168965748817564,1.96575179248026,-0.407697765936803,NA,-0.0256752215285547,0.32724898751023,NA,NA,7,-180.689474738765,376.053648272711,24.6263153451771,2.21692984828147e-07
"826",-3.10118246383872,0.143309845254567,NA,NA,-0.0405919487032642,1.8512118556016,-0.421507781202175,NA,NA,0.332687891126731,0.117979108851585,NA,7,-180.693231456319,376.061161707819,24.6338287802857,2.20861709311685e-07
"498",-2.93311959481083,0.179031785148846,NA,NA,NA,1.97851219035463,-0.412305204313637,0.00214839801206192,-0.0284461082184662,0.329531484025573,NA,NA,7,-180.694083800992,376.062866397164,24.6355334696304,2.20673539214708e-07
"882",-3.19850698998254,0.130541945113679,NA,NA,NA,1.86189311998085,-0.434505284376429,-0.100897250046951,NA,0.335778368294508,0.129699523329652,NA,7,-180.698053164842,376.070805124865,24.6434721973317,2.19799341796986e-07
"731",-3.96657412250803,NA,0.843107828653207,NA,-0.107800726217394,0.0224748551982038,NA,-0.141054224034048,-0.0446184107374618,NA,-0.0560940135509831,NA,7,-180.700987626116,376.076674047413,24.6493411198793,2.1915529456846e-07
"274",-2.85537169351438,-0.0355404490708288,NA,NA,NA,2.04649883616181,NA,NA,NA,0.448294865176003,NA,NA,4,-183.9374854696,376.111657329732,24.6843244021981,2.15355240278135e-07
"354",0.860398857550184,0.109256266399088,NA,NA,NA,NA,-0.446768459392384,-0.0718273933096858,NA,0.347455145398318,NA,NA,5,-182.877480890044,376.11210463723,24.6847717096966,2.15307080656965e-07
"418",0.840511591791004,0.112075175653101,NA,NA,NA,NA,-0.444667209443684,NA,-0.00498136504808382,0.349089082937902,NA,NA,5,-182.888262613526,376.133668084195,24.7063351566609,2.12998168641713e-07
"302",0.640241175910106,0.141551856981945,NA,0.173316664442235,-0.0896294480592997,NA,-0.400887486622321,NA,NA,0.351011088389399,NA,NA,6,-181.820426352028,376.143846716032,24.7165137884981,2.11916907445143e-07
"286",-2.86554782425185,0.0838892919912018,NA,0.194433124789522,-0.202528180038011,1.99663183181889,NA,NA,NA,0.410203183022094,NA,NA,6,-181.827691815876,376.158377643728,24.7310447161946,2.10382812519229e-07
"1306",-2.52281208043616,0.0750976982081909,NA,NA,-0.146579343669193,2.06985147041062,NA,NA,NA,0.401956074275241,NA,-0.315657798963402,6,-181.829441395434,376.161876802843,24.7345438753096,2.100150528574e-07
"378",-2.68781138521198,0.153454129289976,NA,NA,-0.0393256351522174,1.88567960067942,-0.421943557948134,-0.0561371702174034,NA,0.328331351553318,NA,NA,7,-180.758318254976,376.191335305134,24.7640023775999,2.06944358429911e-07
"797",-3.16883998589032,NA,NA,0.190766235288944,-0.180615005686729,1.97740694926321,NA,NA,NA,0.41321525018663,0.0812569544396697,NA,6,-181.845916115554,376.194826243083,24.7674933155498,2.06583458534152e-07
"813",0.0505993383396995,NA,NA,0.166594294193895,-0.0591204873473641,NA,-0.390265077963,NA,NA,0.355621349199952,0.144037034750597,NA,6,-181.858049550166,376.219093112307,24.7917601847735,2.04092036964056e-07
"806",-0.0563788068785422,0.0961554839186709,NA,0.160177462302366,NA,NA,-0.439732596141356,NA,NA,0.369667977229765,0.150331354915405,NA,6,-181.858685607353,376.220365226682,24.7930322991486,2.03962264032893e-07
"425",0.914422059313036,NA,NA,NA,-0.0479213202667398,NA,-0.419743838427215,NA,0.0112526770472032,0.341914967822014,NA,NA,5,-182.935662622684,376.228468102511,24.8011351749772,2.03137595258502e-07
"1369",-2.5342879502398,NA,NA,NA,-0.133824921170636,2.06363323557381,NA,0.0341800026185175,NA,0.403144001110289,NA,-0.318410726184444,6,-181.868974247905,376.240942507785,24.8136095802515,2.01874528011557e-07
"349",-2.88532361672865,NA,NA,0.194604315836956,-0.18775373858424,1.99278706136185,NA,0.0345501647475632,NA,0.411813264346408,NA,NA,6,-181.877731795575,376.258457603126,24.8311246755923,2.00114321007281e-07
"361",0.899952754704329,NA,NA,NA,-0.0318220823595345,NA,-0.412560420290577,-0.0198355613964415,NA,0.340482547788848,NA,NA,5,-182.952061448075,376.261265753293,24.8339328257595,1.99833542638373e-07
"917",-4.08364856832554,NA,NA,0.173929232423732,NA,2.22673929548865,NA,NA,-0.064858583474916,0.428705222076898,0.139372021383363,NA,6,-181.881604657445,376.266203326865,24.8388703993316,1.99340804711602e-07
"481",0.868224565166035,NA,NA,NA,NA,NA,-0.437300285455171,-0.0785637554260145,0.0082984735713381,0.347342252271836,NA,NA,5,-182.962708792326,376.282560441795,24.8552275142611,1.97717133181104e-07
"953",-3.33775541892612,NA,NA,NA,0.00896551486660251,1.89788377387234,-0.397318468025409,NA,-0.0167634826732431,0.335361521036861,0.141873323595396,NA,7,-180.806551456557,376.287801708294,24.8604687807607,1.9719966742796e-07
"1009",-3.29498207167702,NA,NA,NA,NA,1.88727962346286,-0.395205985038971,-0.0216869948327305,-0.0138832506725492,0.333621838334534,0.140951259160471,NA,7,-180.806836648147,376.288372091475,24.8610391639411,1.97143435760001e-07
"950",-3.62893249397944,0.165643967541151,NA,0.160407800383358,NA,1.97276085086778,-0.39218566693936,NA,-0.0317963243821699,0.349002331944366,0.104268343689334,NA,8,-179.713401162901,376.29952959853,24.872196670996,1.96046683222854e-07
"406",-3.6664930332717,0.110439574841579,NA,0.17821904483363,NA,2.2891871596658,NA,NA,-0.074169716445324,0.42685428962431,NA,NA,6,-181.901118308379,376.305230628733,24.8778977011998,1.95488644917817e-07
"913",-3.81645400129806,NA,NA,NA,NA,2.17222470632457,NA,NA,-0.0650425731053307,0.410650828612078,0.18023703651327,NA,5,-182.979691879703,376.316526616549,24.8891936890156,1.94387638408113e-07
"446",-3.12757688245791,0.180729392414357,NA,0.168820160008276,-0.0542998083737782,1.95731539524784,-0.37939055493945,NA,-0.022310941915201,0.340754829081481,NA,NA,8,-179.72407842925,376.320884131228,24.8935512036946,1.9396457595679e-07
"1366",-3.3704231563254,-0.0362815472076185,NA,0.20533833226197,NA,2.23366897161228,NA,-0.021788214413756,NA,0.46052883471753,NA,-0.37202318967932,7,-180.826134714006,376.326968223194,24.8996352956601,1.93375423366679e-07
"889",-3.18487427384428,NA,NA,NA,-0.00631478679602688,1.84635016390175,-0.408283203561132,-0.0641467414378851,NA,0.334892196599061,0.137007134266493,NA,7,-180.831192704077,376.337084203335,24.9097512758012,1.92399801817415e-07
"869",-0.0560246185878821,NA,NA,0.159840792180479,NA,NA,-0.418332055120434,-0.0591277394945124,NA,0.365076846809993,0.156910254340444,NA,6,-181.923344363778,376.349682739532,24.9223498119981,1.91191633167882e-07
"269",0.943996205456007,NA,NA,0.190880275685879,-0.203023178957135,NA,NA,NA,NA,0.415928448643519,NA,NA,4,-184.060319010097,376.357324410726,24.9299914831921,1.90462515177032e-07
"409",-2.82416223561596,NA,NA,NA,-0.0926942888777723,2.08951444668518,NA,NA,-0.0432916807593361,0.3920469232018,NA,NA,5,-183.001584824629,376.360312506401,24.9329795788669,1.90178167535512e-07
"830",-3.23834502801493,0.146267465454238,NA,0.167328322567723,-0.0742119196246138,1.85870092152858,-0.39209909790597,NA,NA,0.345392540015687,0.0829629280601148,NA,8,-179.745194361894,376.363115996516,24.935783068982,1.89911772981357e-07
"933",-0.0594775180250156,NA,NA,0.160167982779875,NA,NA,-0.423830421533698,NA,0.00176475529276704,0.368352329438999,0.153077390677398,NA,6,-181.93259938592,376.368192783815,24.9408598562817,1.89430313468197e-07
"429",0.641608338871928,NA,NA,0.172508604311023,-0.0841501858474933,NA,-0.39739169809951,NA,0.0157510656105548,0.35477040513097,NA,NA,6,-181.933300226431,376.369594464838,24.9422615373043,1.89297599541528e-07
"1873",-3.76399153455159,NA,NA,NA,NA,2.09163288842588,NA,-0.112813164259091,NA,0.441454918555639,0.27106951398109,-0.363281361740427,6,-181.937342448808,376.377678909591,24.9503459820576,1.88533960987034e-07
"502",-3.28469463698261,0.168977851241546,NA,0.163696325235498,NA,2.00037922903686,-0.394240339401577,0.023347219912774,-0.0319065171322805,0.348149754266346,NA,NA,8,-179.769972601909,376.412672476546,24.9853395490123,1.85263914167317e-07
"469",-3.65173556743584,NA,NA,0.180178348820313,NA,2.26366504600874,NA,0.116115285732363,-0.0698550566079382,0.429316082184388,NA,NA,6,-181.954867051597,376.41272811517,24.9853951876361,1.852587603244e-07
"382",-2.95588641651152,0.152871968036699,NA,0.169971532524495,-0.07651710221727,1.8830393773869,-0.391487110875461,-0.0140532908053639,NA,0.343032774659027,NA,NA,8,-179.78109574208,376.434918756886,25.0075858293527,1.83214616125188e-07
"365",0.61817500795906,NA,NA,0.171190297820939,-0.0678711133903764,NA,-0.386992940669123,0.0216882588873268,NA,0.353455996956042,NA,NA,6,-181.966192210188,376.435378432353,25.0080455048193,1.83172511331928e-07
"358",0.549802844449164,0.105196867830767,NA,0.163960750330911,NA,NA,-0.438485781449307,-0.0683585722078255,NA,0.364942243229398,NA,NA,6,-181.966451661326,376.435897334627,25.0085644070934,1.83124993180172e-07
"1810",-3.76495751146838,-0.0231911800861461,NA,NA,NA,2.08820644695732,NA,NA,NA,0.446414783057479,0.265960277584611,-0.36808108656299,6,-181.96759235782,376.438178727616,25.010845800082,1.82916222237216e-07
"402",-3.24044351531039,0.123021107416475,NA,NA,NA,2.24147216576581,NA,NA,-0.0748933797671296,0.409080097325102,NA,NA,5,-183.045769348942,376.448681555026,25.0213486274923,1.81958171243634e-07
"422",0.530645564692753,0.109418011514959,NA,0.164181176881971,NA,NA,-0.434982979066972,NA,-0.00601303727476416,0.366100082350219,NA,NA,6,-181.974122225231,376.451238462438,25.0239055349043,1.81725694782133e-07
"261",0.724083249881398,NA,NA,0.175264347046064,NA,NA,NA,NA,NA,0.485690793009282,NA,NA,3,-185.168512959649,376.478202389887,25.050869462353,1.79292117121319e-07
"505",-2.79553130070157,NA,NA,NA,0.000889545123581028,1.91413928847225,-0.399314141869439,-0.0104734685172307,-0.0127836248589752,0.331917838469659,NA,NA,7,-180.910720487817,376.496139770814,25.0688068432802,1.77691291007759e-07
"886",-3.39859634350915,0.117002565451432,NA,0.158845120759959,NA,1.8727006085709,-0.421030236027853,-0.0849878192724537,NA,0.354653689470317,0.0994709889228538,NA,8,-179.830919482503,376.534566237734,25.1072333101999,1.7430985493055e-07
"1797",-0.244325746932691,NA,NA,0.190305726873857,NA,NA,NA,NA,NA,0.483315554760772,0.293412527784113,-0.373774127788361,5,-183.100131729222,376.557406315587,25.1300733880538,1.72330552965858e-07
"257",1.05279579259052,NA,NA,NA,NA,NA,NA,NA,NA,0.46719104402053,NA,NA,2,-186.257604450823,376.585384340242,25.1580514127081,1.6993660227863e-07
"485",0.556890360094035,NA,NA,0.1637641232751,NA,NA,-0.427304676711591,-0.0664297802363227,0.00671243812599801,0.365272238659569,NA,NA,6,-182.047577923075,376.598149858126,25.1708169305923,1.68855392133379e-07
"465",-3.18291933210372,NA,NA,NA,NA,2.20033261294902,NA,0.0834955396692984,-0.0679613045076157,0.410329899931995,NA,NA,5,-183.134738262617,376.626619382376,25.1992864548426,1.66468802360768e-07
"957",-3.43489405720432,NA,NA,0.16472270143022,-0.0308762422360197,1.89699882039224,-0.369896982483954,NA,-0.0119853153755548,0.348663589513135,0.104397060356956,NA,8,-179.881923471862,376.636574216451,25.2092412889176,1.65642276396307e-07
"1949",-4.13208919004765,NA,NA,0.203634103414201,-0.0767636133729048,2.22680755697863,NA,NA,-0.0367510711290059,0.416502968345752,0.217144269510799,-0.367568066687509,8,-179.891801290233,376.656329853194,25.2289969256603,1.64014146499355e-07
"1013",-3.54865506155728,NA,NA,0.161535825773142,NA,1.92265623834776,-0.378751961389049,0.00926233601577169,-0.0178792230721062,0.352777726707122,0.110367836657789,NA,8,-179.897137280176,376.667001833079,25.2396689055454,1.63141299485678e-07
"893",-3.31721517409578,NA,NA,0.165727748404287,-0.045356686119341,1.85745524577706,-0.377831316545247,-0.0109980747980707,NA,0.349284625369215,0.0983671757538145,NA,8,-179.899520152665,376.671767578057,25.2444346505231,1.62753017368445e-07
"793",-2.94789390451784,NA,NA,NA,-0.156235066345246,1.93339467950154,NA,NA,NA,0.401731499652988,0.128906367947375,NA,5,-183.160777478206,376.678697813556,25.2513648860221,1.62190034962654e-07
"2005",-4.56030734511099,NA,NA,0.201876871418593,NA,2.33338794216282,NA,0.184031647737364,-0.0635519217695447,0.434827142787103,0.239233472906181,-0.386542274752325,8,-179.913760351066,376.700247974858,25.2729150473247,1.60451805852205e-07
"1289",1.41024185621669,NA,NA,NA,-0.1509456460087,NA,NA,NA,NA,0.409873845093935,NA,-0.284629230163349,4,-184.232510715571,376.701707821674,25.2743748941406,1.60334731056279e-07
"1942",-4.5258549410353,0.0935781700486336,NA,0.19676074249698,NA,2.33470238605299,NA,NA,-0.0629399988132782,0.430426399518583,0.24352676026025,-0.377425325507022,8,-179.927954607629,376.728636487985,25.3013035604514,1.58190399215192e-07
"282",-2.46076804402662,0.084154693218,NA,NA,-0.179882084881531,1.96076868252929,NA,NA,NA,0.397762296261777,NA,NA,5,-183.194215441885,376.745573740913,25.3182408133794,1.56856400355662e-07
"509",-3.06787336090502,NA,NA,0.169031582421542,-0.039535032490868,1.91741271006308,-0.368469809899114,0.0329911385018863,-0.0111165712454821,0.347079526722924,NA,NA,8,-179.936622799355,376.745972871437,25.3186399439036,1.56825100390309e-07
"345",-2.47277816712971,NA,NA,NA,-0.159035126619024,1.95753636050431,NA,-0.0255455316368925,NA,0.397804999526619,NA,NA,5,-183.245605744327,376.848354345798,25.421021418264,1.48999125521445e-07
"265",1.27591927401046,NA,NA,NA,-0.180865711331302,NA,NA,NA,NA,0.403983170192809,NA,NA,3,-185.360478243671,376.86213295793,25.4348000303968,1.47976152774349e-07
"1413",0.875329725208369,NA,NA,0.191297624419674,NA,NA,NA,NA,-0.0381332840007481,0.45547540280094,NA,-0.321147940610763,5,-183.263827364131,376.884797585405,25.457464657871,1.46308706442591e-07
"1501",-3.39814194355035,NA,NA,0.214126525243019,-0.10595673538013,2.2629543029997,NA,0.219379607410707,-0.0414211798038398,0.41426731770343,NA,-0.350127600453701,8,-180.019576707767,376.911880688261,25.484547760727,1.44340813801178e-07
"1438",-3.34274296060746,0.120118690308899,NA,0.20867140572204,-0.111042704538905,2.2702269676506,NA,NA,-0.0404819883122032,0.408384467863257,NA,-0.337256966086028,8,-180.028274151142,376.92927557501,25.5019426474767,1.43090861321353e-07
"1822",-3.70831499679449,0.0555459725580563,NA,0.208361430252632,-0.148609889521674,2.10623326308753,NA,NA,NA,0.420632751687722,0.190055941340747,-0.366842753307433,8,-180.034641728664,376.942010730055,25.5146778025217,1.42182613905861e-07
"1885",-3.73216645186208,NA,NA,0.211296034204095,-0.146624647525494,2.10549564750834,NA,0.0977525054310528,NA,0.423600730303228,0.188738692397063,-0.372826586035038,8,-180.034966733564,376.942660739856,25.5153278123224,1.42136411368031e-07
"1793",0.0387348317432823,NA,NA,NA,NA,NA,NA,NA,NA,0.464541284613467,0.308657027964572,-0.347794713468814,4,-184.374879781697,376.986445953927,25.5591130263937,1.39058489567538e-07
"1838",-0.226116459868077,0.129848474746752,NA,0.187203485611037,-0.033443843898617,NA,-0.416927191743647,NA,NA,0.359092771964648,0.241884045686138,-0.345916548399293,8,-180.097635310102,377.067997892931,25.6406649653972,1.33502294289006e-07
"1894",-0.304982540689342,0.109895446187656,NA,0.185403807473841,NA,NA,-0.434183444591653,0.053761714364905,NA,0.368088461862966,0.248538690049448,-0.356887750618542,8,-180.112253030568,377.097233333862,25.6699004063286,1.31564989059174e-07
"1958",-0.293090203953585,0.102633401164656,NA,0.184835292493871,NA,NA,-0.438300792229636,NA,0.00689859840527544,0.367840956783635,0.249199052294117,-0.355440468143491,8,-180.113138084393,377.099003441513,25.6716705139793,1.31448598475888e-07
"1362",-2.82129537405525,-0.0153612773786089,NA,NA,NA,2.14777890959618,NA,-0.0858706335353015,NA,0.439136711812398,NA,-0.336377257959599,6,-182.310566637259,377.124127286494,25.6967943589608,1.29807679497118e-07
"1494",-3.79209632565752,0.100584804135451,NA,0.20519604605072,NA,2.40875252325282,NA,0.205301532216107,-0.0735288787258782,0.432692977451334,NA,-0.358427531390147,8,-180.140205211634,377.153137695995,25.7258047684613,1.27938382570229e-07
"2038",-3.93950366742306,0.151192249280541,NA,0.189221381739866,NA,2.00950974839852,-0.381876036253417,0.132695904090693,-0.0275298520540592,0.355123992961216,0.196562370694129,-0.36789464653783,10,-177.920608599853,377.190910451239,25.7635775237056,1.25544764500942e-07
"1965",-0.201379361386969,NA,NA,0.188168934604583,-0.03877797620139,NA,-0.417792349978171,NA,0.0217506636715912,0.362660307238364,0.239055177147851,-0.351398320089403,8,-180.160438347948,377.193603968623,25.7662710410889,1.25375799801036e-07
"1954",-0.00180862438810006,0.109530930971569,NA,NA,NA,NA,-0.444059507755734,NA,0.00633696738594439,0.350568222870899,0.260126033777246,-0.324445228647801,7,-181.263822853653,377.202344502487,25.775011574953,1.24829069637639e-07
"1890",-0.00736303114511045,0.118438502789272,NA,NA,NA,NA,-0.438747322484185,0.0214656803366904,NA,0.349641031233867,0.260135916388496,-0.32352311463007,7,-181.268362327872,377.211423450925,25.7840905233913,1.24263695515725e-07
"1834",0.00881898551168077,0.122999216651102,NA,NA,-0.00640836083062905,NA,-0.434699626267852,NA,NA,0.347445198346445,0.259485987396018,-0.320804586635936,7,-181.268765207277,377.212229209735,25.7848962822015,1.24213642315379e-07
"1374",-3.04250551094778,0.0640218823784301,NA,0.215907374558873,-0.174513624444931,2.13890971654027,NA,0.116723343683914,NA,0.418039701994763,NA,-0.34905409354033,8,-180.182141913237,377.237011099202,25.8096781716679,1.22684014277544e-07
"2021",-0.291866940136947,NA,NA,0.185603045511267,NA,NA,-0.429682956900488,0.0357940539575682,0.0133697070909523,0.369531932234357,0.248048326687825,-0.358709027211701,8,-180.183346334269,377.239419941265,25.8120870137317,1.22536340019317e-07
"1982",-3.83594482596099,0.151520670381871,NA,0.187540588392353,-0.00871225209235432,1.98156919949896,-0.38118477270474,NA,-0.0186357413275263,0.3501711710017,0.195622871774964,-0.359644937145895,10,-177.957581772834,377.264856797201,25.8375238696677,1.20987739164406e-07
"1901",-0.259013871585376,NA,NA,0.187953091715636,-0.0231031215944744,NA,-0.404616127597982,0.102083632715867,NA,0.363082657723403,0.242288661810911,-0.353253942914343,8,-180.196815239429,377.266357751586,25.839024824052,1.20896974688227e-07
"1938",-4.14287494431399,0.113951916426398,NA,NA,NA,2.26320370696534,NA,NA,-0.0653923621476251,0.411917685702588,0.270140890790459,-0.34419765301645,7,-181.300623081623,377.275944958428,25.848612030894,1.20318829343609e-07
"1918",-3.6491026727748,0.125850072539242,NA,0.191316185053191,-0.0383492972941668,1.91528943180472,-0.391514252722818,0.0836502989181693,NA,0.353680541915798,0.183130134308077,-0.365883826644606,10,-177.978558185332,377.306809622198,25.8794766946644,1.1847628319674e-07
"1409",1.2230149210575,NA,NA,NA,NA,NA,NA,NA,-0.0398332925968017,0.436186594845183,NA,-0.2956606143555,4,-184.548267354367,377.333221099266,25.9058881717327,1.16922001683707e-07
"732",-4.07667104880601,0.268309104518932,0.848063691216462,NA,-0.13795982627272,0.0995708175401811,NA,-0.109133262525783,-0.0649037068447197,NA,-0.0625974613886782,NA,8,-180.236920423491,377.346568119709,25.9192351921756,1.16144319332139e-07
"1961",0.0214513840388491,NA,NA,NA,-0.00573753833065686,NA,-0.433864909369899,NA,0.0158975778010551,0.349714430095258,0.257610047215268,-0.324456287892774,7,-181.347253478099,377.369205751379,25.9418728238452,1.14837115129251e-07
"2034",-3.56333673207058,0.168105590114602,NA,NA,NA,1.96080212989289,-0.398479353849176,0.0776991918905828,-0.0239910484526419,0.334796917560838,0.212870224456456,-0.329278344607152,9,-179.136059528912,377.369680033434,25.9423471059001,1.14809885766505e-07
"2017",0.00929396461194618,NA,NA,NA,NA,NA,-0.435644018244413,-0.00595552482735003,0.015248757921538,0.350484776569522,0.259151786142433,-0.324926733487337,7,-181.347744455197,377.370187705576,25.942854778042,1.14780746574641e-07
"1978",-3.62658759904848,0.160671810778107,NA,NA,0.0260791924185977,1.96897193753039,-0.405247552473769,NA,-0.0240511771266045,0.336376800873575,0.220959359512651,-0.329217776273371,9,-179.13865416207,377.374869299749,25.9475363722157,1.14512382353068e-07
"2001",-4.10072788377148,NA,NA,NA,NA,2.23514492325595,NA,0.112247831280952,-0.0606786185783626,0.413912536547962,0.266302353078642,-0.348328723684071,7,-181.362286289961,377.399271375103,25.9719384475688,1.13123701363242e-07
"1945",-3.87126256586392,NA,NA,NA,-0.0415869406932628,2.17843925978016,NA,NA,-0.0451827275472954,0.403810422076431,0.256035016768302,-0.339364161850514,7,-181.362367540138,377.399433875458,25.9721009479239,1.13114510415813e-07
"1286",0.889632072349664,-0.0489979586326924,NA,0.194013903592212,NA,NA,NA,NA,NA,0.478249944039887,NA,-0.336328267305085,5,-183.526296468,377.409735793142,25.9824028656083,1.12533360253428e-07
"1897",-0.0247795185391164,NA,NA,NA,0.0106349098577995,NA,-0.424066364234813,0.0360373323255033,NA,0.349535502439992,0.261744468743521,-0.323654849109977,7,-181.376751824185,377.42820244355,26.0008695160168,1.11499085387995e-07
"1349",0.901867469212698,NA,NA,0.193330020905477,NA,NA,NA,-0.0406673417915212,NA,0.479545948111286,NA,-0.334830339677198,5,-183.543253994303,377.443650845749,26.0163179182152,1.10641161683234e-07
"1805",0.121472103878067,NA,NA,0.199532140811596,-0.152445808333371,NA,NA,NA,NA,0.428416275674721,0.23638953372675,-0.334382771322405,6,-182.487778664663,377.478551341302,26.051218413768,1.08727194169724e-07
"2045",-3.86341261757411,NA,NA,0.19137996286715,-0.00206351218636014,1.96973922443876,-0.369505879070222,0.129545846795423,-0.0135901172457635,0.357641920248315,0.199764412810457,-0.371378499795779,10,-178.074145269576,377.497983790686,26.0706508631524,1.07675891936051e-07
"1914",-3.38469935422199,0.133119148238504,NA,NA,-0.00319704094351282,1.88591690687378,-0.41878020358378,0.0103239391685634,NA,0.337850594747768,0.20860561393599,-0.331858914737217,9,-179.201193835,377.499948645611,26.072615718077,1.07570160128205e-07
"1534",-3.19314847103934,0.161446844142109,NA,0.194552147521682,-0.0324836509784827,2.03364938557678,-0.380297971144756,0.147765106472628,-0.0214044662237255,0.348344224084977,NA,-0.345817571482764,10,-178.102899080004,377.555491411542,26.1281584840079,1.04623888392803e-07
"1454",0.752748741827918,0.116240734254602,NA,0.192416499886649,-0.0666853342007646,NA,-0.424108228544804,NA,0.0172158730983765,0.355591117094544,NA,-0.322638124299104,8,-180.357022582861,377.586772438449,26.1594395109158,1.0300024744638e-07
"1390",0.715017409411296,0.133837672160581,NA,0.193085226952345,-0.0615235918645715,NA,-0.414839059893288,0.115484857826911,NA,0.356369105027055,NA,-0.324990397779414,8,-180.360953706554,377.594634685836,26.1673017583024,1.0259613556055e-07
"389",0.716007730256855,NA,NA,0.172838976103161,NA,NA,NA,NA,-0.0488668917851913,0.452021624245734,NA,NA,4,-184.698559494383,377.633805379299,26.2064724517658,1.00606304047841e-07
"385",1.04060914853213,NA,NA,NA,NA,NA,NA,NA,-0.0497622577151486,0.43340151177581,NA,NA,3,-185.763015926202,377.667208322992,26.2398753954582,9.89399844217028e-08
